[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
74	H	(6)	1502.14	0.530	18.3%	0.221	18.3%	43.0	17.0%	3.419	6.7%	5.80%	55.5%	34.3%	10.2%	[1-1.00 1]
75	H	(6)	1520.72	0.563	19.2%	0.238	19.2%	45.4	17.9%	3.447	7.0%	5.76%	55.8%	33.3%	10.9%	[1-1.00 1]
76	H	(6)	1541.59	0.552	17.7%	0.236	17.7%	44.6	16.3%	3.433	7.0%	5.72%	55.2%	34.0%	10.7%	[1-1.00 1]
77	H	(6)	1562.46	0.549	15.9%	0.238	15.9%	44.4	14.4%	3.432	6.9%	5.67%	54.7%	34.5%	10.8%	[1-1.00 1]
78	H	(6)	1582.15	0.526	16.7%	0.231	16.7%	43.0	15.3%	3.393	6.7%	5.64%	53.8%	35.8%	10.4%	[1-1.00 1]
79	H	(6)	1601.88	0.615	20.6%	0.274	20.6%	50.1	19.0%	3.406	7.9%	5.60%	52.0%	35.6%	12.3%	[1-1.00 1]
80	H	(6)	1621.59	0.611	20.5%	0.275	20.5%	50.1	19.0%	3.393	7.7%	5.56%	51.6%	36.1%	12.3%	[1-1.00 1]
81	H	(6)	1642.47	0.629	21.2%	0.287	21.2%	51.3	19.8%	3.408	7.8%	5.52%	51.5%	35.8%	12.7%	[1-1.00 1]
82	H	(6)	1662.18	0.647	21.1%	0.299	21.1%	52.6	19.5%	3.416	8.0%	5.48%	51.4%	35.6%	13.0%	[1-1.00 1]
83	H	(6)	1681.90	0.701	20.9%	0.328	20.9%	56.5	19.0%	3.448	8.6%	5.46%	51.9%	34.1%	14.1%	[1-1.00 1]
84	H	(6)	1702.75	0.620	17.4%	0.293	17.4%	50.3	15.8%	3.424	7.5%	5.42%	52.5%	35.1%	12.3%	[1-1.00 1]
85	H	(6)	1722.44	0.619	17.4%	0.296	17.4%	50.5	15.7%	3.401	7.7%	5.40%	51.8%	35.8%	12.4%	[1-1.00 1]
86	H	(6)	1740.97	0.629	17.4%	0.304	17.4%	51.2	15.5%	3.411	7.8%	5.36%	51.4%	36.0%	12.5%	[1-1.00 1]
87	H	(6)	1761.84	0.668	23.4%	0.327	23.4%	54.0	21.9%	3.439	8.3%	5.33%	51.2%	35.4%	13.3%	[1-1.00 1]
88	H	(6)	1782.70	0.617	23.0%	0.306	23.0%	50.0	21.6%	3.428	7.7%	5.30%	51.7%	36.0%	12.3%	[1-1.00 1]
89	H	(6)	1802.42	0.593	23.7%	0.297	23.7%	48.2	22.4%	3.414	7.7%	5.28%	52.0%	36.2%	11.8%	[1-1.00 1]
90	H	(6)	1823.31	0.568	23.2%	0.288	23.2%	46.0	21.9%	3.430	7.5%	5.24%	52.9%	36.0%	11.1%	[1-1.00 1]
91	H	(6)	1841.87	0.553	22.1%	0.283	22.1%	44.7	20.8%	3.438	7.3%	5.21%	53.5%	35.8%	10.8%	[1-1.00 1]
92	H	(6)	1861.56	0.484	13.3%	0.250	13.3%	39.2	11.7%	3.424	6.4%	5.17%	54.3%	36.5%	9.2%	[1-1.00 1]
93	H	(6)	1881.27	0.488	13.2%	0.255	13.2%	39.3	11.6%	3.444	6.2%	5.13%	54.4%	36.5%	9.2%	[1-1.00 1]
94	H	(6)	1902.13	0.526	12.4%	0.278	12.4%	42.1	10.7%	3.468	6.3%	5.10%	54.3%	35.8%	9.9%	[1-1.00 1]
95	H	(6)	1921.84	0.529	13.3%	0.282	13.3%	42.2	11.8%	3.479	6.0%	5.07%	54.6%	35.5%	9.9%	[1-1.00 1]
96	H	(6)	1942.71	0.584	17.0%	0.315	17.0%	46.6	15.6%	3.483	6.9%	5.05%	53.6%	35.2%	11.2%	[1-1.00 1]
97	H	(6)	1961.25	0.612	19.7%	0.333	19.7%	48.6	18.3%	3.499	7.4%	5.02%	53.5%	34.6%	11.9%	[1-1.00 1]
98	H	(6)	1983.29	0.643	22.0%	0.354	22.0%	50.5	20.6%	3.536	7.8%	4.99%	54.2%	33.3%	12.5%	[1-1.00 1]
99	H	(6)	2002.99	0.611	24.9%	0.340	24.9%	48.0	23.6%	3.537	7.9%	4.97%	54.6%	33.6%	11.8%	[1-1.00 1]
100	H	(6)	2022.69	0.627	27.9%	0.352	27.9%	48.8	26.6%	3.563	8.4%	4.94%	55.1%	32.8%	12.2%	[1-1.00 1]
101	H	(6)	2042.39	0.548	25.8%	0.311	25.8%	42.7	24.7%	3.568	7.3%	4.90%	56.8%	32.8%	10.4%	[1-1.00 1]
102	H	(6)	2063.25	0.529	24.6%	0.303	24.6%	41.3	23.6%	3.561	6.9%	4.88%	57.1%	33.1%	9.8%	[1-1.00 1]
103	H	(6)	2082.96	0.515	24.8%	0.298	24.8%	40.5	23.9%	3.526	6.8%	4.86%	56.0%	34.4%	9.6%	[1-1.00 1]
104	H	(6)	2102.69	0.478	23.7%	0.279	23.7%	37.8	22.9%	3.512	6.4%	4.84%	56.5%	34.7%	8.9%	[1-1.00 1]
105	H	(6)	2121.24	0.467	19.4%	0.275	19.4%	36.9	18.5%	3.512	6.0%	4.81%	56.2%	35.3%	8.4%	[1-1.00 1]
106	H	(6)	2142.13	0.488	19.8%	0.291	19.8%	38.4	18.7%	3.531	6.5%	4.78%	56.1%	35.0%	8.9%	[1-1.00 1]
107	H	(6)	2163.01	0.488	20.9%	0.293	20.9%	38.3	19.8%	3.542	6.6%	4.75%	55.9%	35.1%	8.9%	[1-1.00 1]
108	H	(6)	2182.72	0.455	19.3%	0.276	19.3%	35.8	18.3%	3.527	6.2%	4.73%	56.1%	35.7%	8.2%	[1-1.00 1]
109	H	(6)	2202.43	0.467	18.6%	0.286	18.6%	36.8	17.5%	3.531	6.4%	4.70%	56.0%	35.5%	8.5%	[1-1.00 1]
110	H	(6)	2223.30	0.473	24.6%	0.292	24.6%	37.1	23.7%	3.540	6.6%	4.68%	56.1%	35.2%	8.7%	[1-1.00 1]
111	H	(6)	2243.00	0.494	29.9%	0.308	29.9%	39.1	29.0%	3.510	7.1%	4.67%	55.1%	35.7%	9.2%	[1-1.00 1]
112	H	(6)	2262.71	0.514	29.0%	0.323	29.0%	40.5	28.1%	3.527	7.3%	4.64%	55.0%	35.5%	9.5%	[1-1.00 1]
113	H	(6)	2283.56	0.593	29.5%	0.376	29.5%	46.3	28.4%	3.558	7.9%	4.61%	54.7%	34.1%	11.2%	[1-1.00 1]
114	H	(6)	2303.26	0.597	31.8%	0.382	31.8%	46.7	30.8%	3.554	7.9%	4.59%	54.3%	34.5%	11.3%	[1-1.00 1]
115	H	(6)	2322.96	0.595	30.3%	0.384	30.3%	46.9	29.2%	3.528	8.2%	4.57%	53.0%	35.6%	11.4%	[1-1.00 1]
116	H	(6)	2342.67	0.536	27.0%	0.349	27.0%	42.2	26.0%	3.528	7.4%	4.55%	53.8%	36.2%	10.1%	[1-1.00 1]
117	H	(6)	2363.54	0.504	27.9%	0.331	27.9%	39.6	26.9%	3.532	7.2%	4.52%	54.0%	36.5%	9.5%	[1-1.00 1]
118	H	(6)	2383.25	0.476	27.4%	0.315	27.4%	37.4	26.4%	3.531	7.1%	4.50%	54.6%	36.6%	8.8%	[1-1.00 1]
119	H	(6)	2402.96	0.472	27.1%	0.315	27.1%	37.0	26.2%	3.537	7.1%	4.49%	55.2%	36.2%	8.7%	[1-1.00 1]
120	H	(6)	2422.67	0.507	28.4%	0.341	28.4%	39.4	27.4%	3.575	7.2%	4.47%	55.8%	34.9%	9.3%	[1-1.00 1]
121	H	(6)	2443.54	0.541	30.8%	0.367	30.8%	41.8	30.0%	3.598	7.3%	4.45%	56.0%	33.9%	10.1%	[1-1.00 1]
122	H	(6)	2463.26	0.553	32.6%	0.378	32.6%	42.6	31.8%	3.609	7.3%	4.43%	56.3%	33.4%	10.3%	[1-1.00 1]
123	H	(6)	2482.97	0.508	32.9%	0.350	32.9%	39.2	32.2%	3.592	7.0%	4.41%	56.6%	33.9%	9.5%	[1-1.00 1]
124	H	(6)	2503.83	0.572	31.4%	0.398	31.4%	44.1	30.4%	3.603	7.7%	4.40%	56.3%	32.9%	10.9%	[1-1.00 1]
125	H	(6)	2523.53	0.591	22.7%	0.414	22.7%	45.3	21.3%	3.625	7.9%	4.38%	56.7%	32.2%	11.2%	[1-1.00 1]
126	H	(6)	2543.23	0.604	23.3%	0.427	23.3%	46.2	21.9%	3.628	7.8%	4.35%	56.1%	32.5%	11.4%	[1-1.00 1]
127	H	(6)	2564.10	0.635	22.2%	0.452	22.2%	48.6	20.8%	3.628	7.8%	4.33%	55.6%	32.4%	12.0%	[1-1.00 1]
128	H	(6)	2583.79	0.672	23.0%	0.483	23.0%	51.4	21.6%	3.633	7.9%	4.31%	55.1%	32.1%	12.8%	[1-1.00 1]
129	H	(6)	2603.50	0.642	22.2%	0.464	22.2%	49.1	20.9%	3.629	7.5%	4.29%	55.0%	32.8%	12.2%	[1-1.00 1]
130	H	(6)	2623.22	0.612	27.1%	0.446	27.1%	47.0	26.2%	3.621	6.9%	4.27%	55.2%	33.2%	11.6%	[1-1.00 1]
131	H	(6)	2644.08	0.639	25.0%	0.469	25.0%	48.8	23.9%	3.636	7.3%	4.25%	54.8%	33.1%	12.1%	[1-1.00 1]
132	H	(6)	2662.62	0.636	24.8%	0.471	24.8%	48.8	23.7%	3.621	7.2%	4.24%	54.3%	33.6%	12.1%	[1-1.00 1]
133	H	(6)	2683.48	0.601	23.9%	0.448	23.9%	46.3	22.9%	3.610	7.0%	4.23%	54.6%	34.0%	11.4%	[1-1.00 1]
134	H	(6)	2703.19	0.598	22.7%	0.449	22.7%	46.1	21.7%	3.604	6.9%	4.21%	54.6%	34.1%	11.4%	[1-1.00 1]
135	H	(6)	2724.06	0.575	21.5%	0.435	21.5%	44.6	20.5%	3.583	6.3%	4.19%	54.0%	35.2%	10.8%	[1-1.00 1]
136	H	(6)	2743.76	0.553	19.6%	0.422	19.6%	43.0	18.8%	3.571	5.6%	4.18%	54.1%	35.6%	10.3%	[1-1.00 1]
137	H	(6)	2763.47	0.538	17.3%	0.413	17.3%	41.9	16.4%	3.572	5.6%	4.16%	54.6%	35.3%	10.1%	[1-1.00 1]
138	H	(6)	2783.18	0.555	16.9%	0.429	16.9%	43.1	15.9%	3.575	5.6%	4.15%	54.5%	35.2%	10.3%	[1-1.00 1]
139	H	(6)	2804.05	0.546	17.3%	0.425	17.3%	42.4	16.4%	3.576	5.4%	4.13%	54.5%	35.4%	10.1%	[1-1.00 1]
140	H	(6)	2823.75	0.555	18.4%	0.435	18.4%	43.0	17.5%	3.582	5.7%	4.12%	54.7%	34.9%	10.3%	[1-1.00 1]
141	H	(6)	2843.46	0.517	19.3%	0.408	19.3%	40.1	18.4%	3.586	5.7%	4.11%	55.5%	35.0%	9.6%	[1-1.00 1]
142	H	(6)	2862.01	0.551	21.6%	0.438	21.6%	42.4	20.8%	3.609	5.9%	4.09%	55.3%	34.5%	10.2%	[1-1.00 1]
143	H	(6)	2884.06	0.533	23.3%	0.427	23.3%	41.1	22.6%	3.602	5.8%	4.07%	55.5%	34.7%	9.9%	[1-1.00 1]
144	H	(6)	2903.78	0.514	24.4%	0.415	24.4%	39.8	23.7%	3.589	5.7%	4.06%	55.5%	35.0%	9.5%	[1-1.00 1]
145	H	(6)	2923.49	0.542	28.2%	0.440	28.2%	41.8	27.4%	3.597	6.3%	4.05%	55.5%	34.5%	10.0%	[1-1.00 1]
146	H	(6)	2944.35	0.590	28.1%	0.483	28.1%	45.4	27.2%	3.610	6.7%	4.03%	55.0%	34.0%	11.1%	[1-1.00 1]
147	H	(6)	2964.05	0.557	27.0%	0.458	27.0%	43.1	26.3%	3.588	6.4%	4.02%	54.8%	34.9%	10.4%	[1-1.00 1]
148	H	(6)	2983.76	0.589	26.2%	0.488	26.2%	45.3	25.3%	3.613	6.7%	4.00%	54.6%	34.4%	11.0%	[1-1.00 1]
149	H	(6)	3003.47	0.593	26.2%	0.495	26.2%	45.6	25.3%	3.614	6.7%	3.99%	54.6%	34.3%	11.1%	[1-1.00 1]
150	H	(6)	3024.33	0.537	21.4%	0.451	21.4%	41.5	20.6%	3.588	5.8%	3.97%	54.7%	35.5%	9.8%	[1-1.00 1]
151	H	(6)	3044.04	0.484	22.1%	0.410	22.1%	37.7	21.5%	3.571	5.3%	3.96%	55.2%	36.1%	8.7%	[1-1.00 1]
152	H	(6)	3062.56	0.473	23.3%	0.403	23.3%	36.7	22.6%	3.584	5.4%	3.95%	55.8%	35.6%	8.6%	[1-1.00 1]
153	H	(6)	3083.43	0.466	21.1%	0.399	21.1%	36.0	20.5%	3.591	5.1%	3.93%	56.0%	35.7%	8.4%	[1-1.00 1]
154	H	(6)	3104.32	0.524	19.5%	0.452	19.5%	40.1	18.7%	3.628	5.6%	3.91%	55.7%	34.8%	9.5%	[1-1.00 1]
155	H	(6)	3122.85	0.556	19.6%	0.483	19.6%	42.4	18.7%	3.645	5.7%	3.90%	55.8%	34.0%	10.2%	[1-1.00 1]
156	H	(6)	3143.72	0.607	16.8%	0.530	16.8%	46.0	15.7%	3.666	6.1%	3.89%	55.5%	33.3%	11.2%	[1-1.00 1]
157	H	(6)	3164.59	0.647	17.6%	0.569	17.6%	48.8	16.3%	3.687	6.4%	3.87%	55.2%	32.8%	12.0%	[1-1.00 1]
158	H	(6)	3184.30	0.658	19.2%	0.582	19.2%	49.5	18.0%	3.695	6.6%	3.85%	55.1%	32.7%	12.2%	[1-1.00 1]
159	H	(6)	3204.00	0.609	22.1%	0.542	22.1%	45.9	21.2%	3.684	6.2%	3.84%	55.7%	33.1%	11.3%	[1-1.00 1]
160	H	(6)	3223.70	0.581	22.6%	0.520	22.6%	43.7	21.7%	3.687	6.2%	3.83%	56.1%	33.2%	10.7%	[1-1.00 1]
161	H	(6)	3243.39	0.538	23.2%	0.484	23.2%	40.6	22.5%	3.674	5.8%	3.82%	56.4%	33.8%	9.8%	[1-1.00 1]
162	H	(6)	3263.09	0.498	21.2%	0.452	21.2%	37.8	20.5%	3.661	5.3%	3.80%	56.6%	34.6%	8.8%	[1-1.00 1]
163	H	(6)	3283.97	0.528	21.6%	0.482	21.6%	40.0	20.9%	3.662	5.6%	3.79%	56.2%	34.3%	9.5%	[1-1.00 1]
164	H	(6)	3303.67	0.510	19.6%	0.468	19.6%	38.8	18.8%	3.648	5.4%	3.78%	56.1%	34.8%	9.0%	[1-1.00 1]
165	H	(6)	3324.54	0.507	19.3%	0.468	19.3%	38.7	18.5%	3.637	5.3%	3.77%	56.0%	35.1%	9.0%	[1-1.00 1]
166	H	(6)	3344.27	0.540	24.1%	0.502	24.1%	41.1	23.4%	3.653	5.5%	3.76%	55.7%	34.6%	9.7%	[1-1.00 1]
167	H	(6)	3363.97	0.553	27.8%	0.517	27.8%	42.2	27.2%	3.642	5.9%	3.74%	55.1%	34.9%	10.1%	[1-1.00 1]
168	H	(6)	3383.69	0.489	26.7%	0.459	26.7%	37.5	26.2%	3.618	5.0%	3.73%	55.1%	36.1%	8.7%	[1-1.00 1]
169	H	(6)	3404.56	0.498	26.1%	0.471	26.1%	38.2	25.6%	3.618	5.0%	3.72%	54.9%	36.2%	8.9%	[1-1.00 1]
170	H	(6)	3424.29	0.515	27.3%	0.490	27.3%	39.4	26.8%	3.633	5.1%	3.71%	55.1%	35.6%	9.3%	[1-1.00 1]
171	H	(6)	3444.00	0.483	23.6%	0.462	23.6%	37.2	23.1%	3.607	4.9%	3.70%	55.0%	36.5%	8.6%	[1-1.00 1]
172	H	(6)	3464.87	0.514	15.8%	0.495	15.8%	39.4	14.8%	3.626	5.3%	3.69%	55.1%	35.6%	9.2%	[1-1.00 1]
173	H	(6)	3484.57	0.526	15.7%	0.509	15.7%	40.1	14.7%	3.643	5.5%	3.68%	55.5%	35.0%	9.5%	[1-1.00 1]
174	H	(6)	3504.28	0.538	15.9%	0.524	15.9%	40.8	14.8%	3.663	5.8%	3.67%	55.9%	34.4%	9.7%	[1-1.00 1]
