[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
23	H	(3)	480.88	0.135	47.0%	0.018	47.0%	106.2	14.6%	0.352	44.7%	33.61%	62.4%	11.5%	26.2%	[1-0.43 0]
24	H	(3)	500.58	0.126	47.1%	0.017	47.1%	103.2	14.8%	0.338	44.7%	33.42%	62.1%	12.4%	25.5%	[1-0.43 0]
25	H	(3)	520.27	0.125	46.0%	0.018	46.0%	101.7	14.4%	0.342	43.7%	32.54%	62.4%	12.4%	25.3%	[1-0.43 0]
26	H	(3)	541.14	0.144	44.3%	0.022	44.3%	107.7	16.6%	0.371	41.1%	30.68%	61.1%	10.7%	28.2%	[1-0.43 0]
27	H	(3)	560.86	0.162	44.1%	0.025	44.1%	118.9	15.6%	0.379	41.3%	30.22%	59.6%	8.6%	31.8%	[1-0.43 0]
28	H	(3)	580.55	0.175	44.9%	0.028	44.9%	127.0	15.0%	0.383	42.3%	29.96%	58.7%	6.4%	34.9%	[1-0.43 0]
29	H	(3)	602.57	0.199	44.0%	0.033	44.0%	139.7	14.3%	0.396	41.6%	29.19%	57.1%	4.7%	38.2%	[1-0.43 0]
30	H	(3)	622.25	0.226	45.1%	0.039	45.1%	152.4	13.8%	0.413	42.9%	28.68%	55.3%	2.3%	42.4%	[1-0.43 0]
31	H	(3)	641.95	0.236	44.9%	0.042	44.9%	156.5	12.7%	0.419	43.1%	27.95%	55.0%	1.9%	43.1%	[1-0.43 0]
32	H	(3)	662.81	0.247	44.5%	0.045	44.5%	162.7	12.2%	0.421	42.8%	27.26%	53.8%	1.8%	44.4%	[1-0.43 0]
33	H	(3)	681.34	0.247	43.1%	0.047	43.1%	166.3	12.0%	0.412	41.4%	26.47%	49.6%	5.4%	45.0%	[1-0.43 0]
34	H	(3)	701.04	0.234	44.1%	0.046	44.1%	168.7	11.0%	0.386	42.7%	26.47%	46.4%	7.4%	46.2%	[1-0.43 0]
35	H	(3)	721.91	0.240	40.9%	0.048	40.9%	170.2	11.0%	0.392	39.4%	25.61%	44.7%	8.6%	46.7%	[1-0.43 0]
36	H	(3)	740.48	0.237	38.5%	0.049	38.5%	167.8	10.7%	0.392	37.0%	25.22%	44.1%	9.4%	46.5%	[1-0.43 0]
37	H	(3)	760.17	0.224	37.3%	0.047	37.3%	163.0	10.1%	0.381	35.9%	25.22%	44.1%	10.3%	45.7%	[1-0.43 0]
38	H	(3)	781.03	0.232	36.4%	0.050	36.4%	163.0	10.6%	0.396	34.8%	25.04%	46.5%	7.8%	45.8%	[1-0.43 0]
39	H	(3)	800.71	0.244	34.4%	0.054	34.4%	162.2	11.5%	0.418	32.4%	24.58%	49.1%	5.5%	45.4%	[1-0.43 0]
40	H	(3)	821.56	0.239	33.1%	0.055	33.1%	160.2	11.4%	0.414	31.0%	24.14%	48.5%	7.1%	44.4%	[1-0.43 0]
41	H	(3)	840.09	0.229	32.5%	0.053	32.5%	158.4	10.7%	0.402	30.7%	23.98%	46.7%	9.0%	44.3%	[1-0.43 0]
42	H	(3)	862.09	0.219	32.8%	0.052	32.8%	157.8	10.5%	0.385	31.0%	23.90%	44.3%	11.7%	44.0%	[1-0.43 0]
43	H	(3)	882.95	0.211	32.2%	0.052	32.2%	156.8	9.9%	0.373	30.6%	23.67%	42.6%	13.3%	44.1%	[1-0.43 0]
44	H	(3)	900.34	0.212	30.9%	0.053	30.9%	155.4	8.8%	0.379	29.6%	23.23%	40.8%	14.4%	44.8%	[1-0.43 0]
45	H	(3)	921.19	0.211	29.1%	0.054	29.1%	151.4	8.1%	0.386	27.9%	22.56%	40.8%	15.5%	43.8%	[1-0.43 0]
46	H	(3)	940.90	0.203	28.3%	0.053	28.3%	150.7	7.8%	0.375	27.2%	22.42%	40.5%	16.8%	42.7%	[1-0.43 0]
47	H	(3)	960.59	0.202	26.4%	0.054	26.4%	148.6	7.8%	0.377	25.2%	21.95%	41.0%	17.2%	41.8%	[1-0.43 0]
48	H	(3)	980.29	0.198	24.6%	0.054	24.6%	143.8	7.6%	0.382	23.3%	21.47%	42.1%	18.0%	40.0%	[1-0.43 0]
49	H	(3)	1001.14	0.181	23.8%	0.050	23.8%	135.4	7.2%	0.371	22.7%	21.34%	42.5%	20.6%	36.9%	[1-0.43 0]
50	H	(3)	1020.85	0.177	23.6%	0.050	23.6%	131.5	7.5%	0.374	22.4%	21.23%	45.1%	19.4%	35.5%	[1-0.43 0]
51	H	(3)	1040.57	0.166	22.8%	0.048	22.8%	122.0	7.5%	0.379	21.5%	20.81%	44.4%	22.6%	33.0%	[1-0.43 0]
52	H	(3)	1060.29	0.154	22.4%	0.045	22.4%	114.3	6.9%	0.375	21.3%	20.61%	43.5%	25.7%	30.7%	[1-0.43 0]
53	H	(3)	1081.15	0.152	22.2%	0.046	22.2%	112.5	7.1%	0.376	21.0%	20.38%	43.7%	25.9%	30.3%	[1-0.43 0]
54	H	(3)	1100.87	0.147	22.1%	0.045	22.1%	109.8	7.0%	0.371	21.0%	20.26%	45.1%	25.6%	29.3%	[1-0.43 0]
55	H	(3)	1120.58	0.142	22.1%	0.044	22.1%	108.8	7.3%	0.363	20.9%	20.15%	43.7%	27.2%	29.0%	[1-0.43 0]
56	H	(3)	1140.28	0.144	21.9%	0.046	21.9%	108.8	7.2%	0.368	20.7%	20.01%	46.5%	24.8%	28.7%	[1-0.43 0]
57	H	(3)	1161.16	0.144	22.1%	0.046	22.1%	107.7	7.6%	0.371	20.7%	19.96%	49.6%	22.1%	28.4%	[1-0.43 0]
58	H	(3)	1180.88	0.137	22.2%	0.045	22.2%	103.0	8.1%	0.370	20.7%	19.88%	51.0%	22.4%	26.6%	[1-0.43 0]
59	H	(3)	1200.58	0.148	22.2%	0.049	22.2%	111.1	8.0%	0.370	20.7%	19.72%	49.2%	21.8%	29.0%	[1-0.43 0]
60	H	(3)	1220.29	0.143	22.0%	0.048	22.0%	108.5	7.8%	0.365	20.6%	19.63%	49.8%	22.2%	28.0%	[1-0.43 0]
61	H	(3)	1241.15	0.139	21.8%	0.048	21.8%	106.4	7.9%	0.363	20.4%	19.45%	49.7%	22.4%	27.9%	[1-0.43 0]
62	H	(3)	1260.83	0.142	21.4%	0.050	21.4%	109.3	7.7%	0.361	20.0%	19.21%	48.6%	22.6%	28.8%	[1-0.43 0]
63	H	(3)	1280.51	0.143	21.1%	0.051	21.1%	110.7	7.2%	0.358	19.8%	19.06%	47.3%	23.1%	29.6%	[1-0.43 0]
64	H	(3)	1301.37	0.136	20.5%	0.049	20.5%	104.0	7.3%	0.363	19.1%	18.76%	48.4%	23.9%	27.6%	[1-0.43 0]
65	H	(3)	1321.09	0.138	20.0%	0.051	20.0%	104.8	6.7%	0.366	18.9%	18.56%	47.8%	23.9%	28.3%	[1-0.43 0]
66	H	(3)	1340.82	0.144	20.2%	0.054	20.2%	109.7	7.1%	0.365	18.9%	18.49%	47.2%	23.4%	29.4%	[1-0.43 0]
67	H	(3)	1360.54	0.147	20.0%	0.056	20.0%	111.1	7.0%	0.367	18.7%	18.32%	47.2%	23.0%	29.7%	[1-0.43 0]
68	H	(3)	1381.41	0.149	19.8%	0.057	19.8%	112.1	7.0%	0.369	18.5%	18.16%	47.3%	23.0%	29.7%	[1-0.43 0]
69	H	(3)	1401.12	0.154	19.9%	0.060	19.9%	116.7	7.1%	0.366	18.5%	18.10%	46.3%	22.7%	30.9%	[1-0.43 0]
70	H	(3)	1420.84	0.164	19.5%	0.065	19.5%	122.8	7.0%	0.371	18.2%	17.89%	45.8%	21.7%	32.6%	[1-0.43 0]
71	H	(3)	1440.54	0.170	19.3%	0.068	19.3%	127.4	6.3%	0.370	18.2%	17.83%	45.8%	20.5%	33.7%	[1-0.43 0]
72	H	(3)	1461.42	0.172	19.2%	0.070	19.2%	130.2	6.0%	0.367	18.3%	17.79%	45.7%	19.8%	34.5%	[1-0.43 0]
73	H	(3)	1481.12	0.178	18.9%	0.073	18.9%	134.6	5.5%	0.367	18.1%	17.66%	45.0%	19.2%	35.8%	[1-0.43 0]
74	H	(3)	1500.81	0.177	18.9%	0.074	18.9%	135.4	5.4%	0.364	18.1%	17.61%	45.1%	19.1%	35.8%	[1-0.43 0]
75	H	(3)	1520.51	0.179	18.8%	0.076	18.8%	137.1	5.3%	0.363	18.0%	17.53%	44.6%	19.0%	36.4%	[1-0.43 0]
76	H	(3)	1541.39	0.181	18.6%	0.078	18.6%	138.8	5.3%	0.362	17.8%	17.37%	43.9%	19.1%	37.0%	[1-0.43 0]
77	H	(3)	1561.10	0.189	18.1%	0.082	18.1%	140.6	5.4%	0.373	17.3%	17.20%	43.7%	18.7%	37.7%	[1-1.00 1]
78	H	(3)	1580.80	0.186	18.1%	0.082	18.1%	138.9	5.3%	0.372	17.3%	17.12%	44.5%	18.4%	37.0%	[1-1.00 1]
79	H	(3)	1601.67	0.194	18.1%	0.086	18.1%	142.0	5.5%	0.379	17.2%	16.95%	45.0%	16.9%	38.1%	[1-1.00 1]
80	H	(3)	1621.37	0.193	18.0%	0.087	18.0%	140.5	5.2%	0.381	17.2%	16.86%	46.1%	16.3%	37.5%	[1-1.00 1]
81	H	(3)	1641.09	0.187	18.1%	0.085	18.1%	136.5	5.6%	0.380	17.3%	16.80%	46.8%	16.7%	36.5%	[1-1.00 1]
82	H	(3)	1660.83	0.188	17.7%	0.087	17.7%	135.6	5.2%	0.386	16.9%	16.59%	47.3%	16.5%	36.2%	[1-1.00 1]
83	H	(3)	1681.71	0.190	17.8%	0.089	17.8%	137.4	5.2%	0.385	17.0%	16.55%	46.6%	16.2%	37.2%	[1-1.00 1]
84	H	(3)	1701.41	0.183	17.5%	0.086	17.5%	133.6	4.7%	0.380	16.9%	16.45%	46.8%	17.1%	36.2%	[1-1.00 1]
85	H	(3)	1721.11	0.184	17.4%	0.088	17.4%	133.9	5.1%	0.383	16.6%	16.29%	46.7%	16.9%	36.5%	[1-1.00 1]
86	H	(3)	1740.82	0.190	17.3%	0.092	17.3%	135.6	5.4%	0.390	16.4%	16.11%	46.9%	16.4%	36.8%	[1-1.00 1]
87	H	(3)	1761.69	0.197	17.1%	0.096	17.1%	138.2	5.5%	0.396	16.2%	15.95%	46.7%	15.8%	37.5%	[1-1.00 1]
88	H	(3)	1781.39	0.198	17.0%	0.098	17.0%	139.2	5.6%	0.395	16.1%	15.82%	46.5%	16.1%	37.4%	[1-1.00 1]
89	H	(3)	1801.08	0.202	17.1%	0.101	17.1%	140.7	6.0%	0.399	16.0%	15.67%	46.6%	15.5%	37.9%	[1-1.00 1]
90	H	(3)	1820.80	0.208	16.7%	0.105	16.7%	143.7	5.3%	0.403	15.8%	15.51%	45.6%	15.8%	38.6%	[1-1.00 1]
91	H	(3)	1841.66	0.211	16.5%	0.108	16.5%	145.5	4.9%	0.402	15.8%	15.42%	45.6%	15.2%	39.2%	[1-1.00 1]
92	H	(3)	1861.37	0.205	16.4%	0.106	16.4%	142.6	5.1%	0.400	15.6%	15.28%	45.7%	15.7%	38.6%	[1-1.00 1]
93	H	(3)	1881.09	0.206	16.5%	0.108	16.5%	143.3	5.2%	0.400	15.7%	15.24%	45.8%	15.3%	38.9%	[1-1.00 1]
94	H	(3)	1901.94	0.209	16.4%	0.110	16.4%	145.4	4.8%	0.399	15.6%	15.19%	45.5%	15.2%	39.3%	[1-1.00 1]
95	H	(3)	1921.65	0.204	16.5%	0.109	16.5%	143.9	5.3%	0.394	15.7%	15.16%	45.4%	15.6%	39.0%	[1-1.00 1]
96	H	(3)	1941.35	0.207	16.4%	0.112	16.4%	145.6	5.2%	0.395	15.6%	15.09%	45.4%	15.4%	39.3%	[1-1.00 1]
97	H	(3)	1961.06	0.209	16.3%	0.114	16.3%	146.5	5.3%	0.395	15.4%	14.98%	44.9%	15.9%	39.2%	[1-1.00 1]
98	H	(3)	1981.94	0.209	16.1%	0.115	16.1%	146.2	5.0%	0.397	15.3%	14.87%	44.7%	16.2%	39.1%	[1-1.00 1]
99	H	(3)	2001.64	0.209	16.0%	0.116	16.0%	145.8	4.8%	0.397	15.2%	14.82%	44.6%	16.4%	39.0%	[1-1.00 1]
100	H	(3)	2021.35	0.209	16.0%	0.117	16.0%	145.4	4.8%	0.399	15.2%	14.79%	46.2%	15.2%	38.6%	[1-1.00 1]
101	H	(3)	2042.23	0.206	15.9%	0.117	15.9%	144.6	4.6%	0.396	15.2%	14.76%	46.1%	15.3%	38.6%	[1-1.00 1]
102	H	(3)	2061.94	0.208	15.9%	0.119	15.9%	145.8	4.4%	0.396	15.2%	14.76%	46.6%	14.4%	38.9%	[1-1.00 1]
103	H	(3)	2081.65	0.207	15.9%	0.120	15.9%	145.2	4.9%	0.397	15.1%	14.70%	47.0%	14.1%	38.9%	[1-1.00 1]
104	H	(3)	2101.35	0.207	16.1%	0.121	16.1%	145.4	5.5%	0.396	15.1%	14.67%	48.0%	13.1%	39.0%	[1-1.00 1]
105	H	(3)	2122.23	0.209	15.9%	0.123	15.9%	147.0	5.2%	0.396	15.0%	14.60%	46.9%	13.6%	39.5%	[1-1.00 1]
106	H	(3)	2141.94	0.209	15.8%	0.125	15.8%	144.8	5.6%	0.402	14.7%	14.42%	47.1%	13.9%	39.0%	[1-1.00 1]
107	H	(3)	2161.63	0.207	15.8%	0.124	15.8%	143.1	5.8%	0.401	14.7%	14.38%	47.6%	14.0%	38.4%	[1-1.00 1]
108	H	(3)	2181.34	0.205	15.5%	0.124	15.5%	141.6	5.2%	0.402	14.6%	14.32%	48.6%	13.6%	37.8%	[1-1.00 1]
109	H	(3)	2202.20	0.198	15.4%	0.121	15.4%	137.2	5.0%	0.400	14.5%	14.25%	48.3%	14.7%	37.0%	[1-1.00 1]
110	H	(3)	2221.90	0.189	15.5%	0.117	15.5%	132.6	5.4%	0.396	14.5%	14.22%	48.6%	15.5%	35.9%	[1-1.00 1]
111	H	(3)	2241.60	0.189	15.3%	0.118	15.3%	132.7	4.9%	0.396	14.5%	14.16%	48.6%	15.6%	35.8%	[1-1.00 1]
112	H	(3)	2262.45	0.187	15.1%	0.117	15.1%	131.7	4.5%	0.394	14.4%	14.12%	48.4%	15.9%	35.7%	[1-1.00 1]
113	H	(3)	2282.15	0.184	15.1%	0.117	15.1%	131.0	4.9%	0.391	14.3%	14.04%	47.3%	17.1%	35.6%	[1-1.00 1]
114	H	(3)	2301.85	0.184	15.1%	0.117	15.1%	131.5	4.7%	0.388	14.3%	14.00%	46.5%	18.0%	35.5%	[1-1.00 1]
115	H	(3)	2321.59	0.187	15.0%	0.120	15.0%	133.6	4.4%	0.388	14.3%	13.97%	46.5%	17.6%	35.9%	[1-1.00 1]
116	H	(3)	2342.45	0.184	15.0%	0.120	15.0%	133.0	4.7%	0.385	14.2%	13.92%	46.0%	18.3%	35.6%	[1-1.00 1]
117	H	(3)	2362.16	0.182	15.1%	0.120	15.1%	132.9	5.0%	0.382	14.3%	13.90%	45.4%	19.2%	35.4%	[1-1.00 1]
118	H	(3)	2381.87	0.186	15.0%	0.123	15.0%	133.8	5.1%	0.386	14.2%	13.84%	46.5%	17.7%	35.8%	[1-1.00 1]
119	H	(3)	2401.60	0.185	15.0%	0.123	15.0%	133.2	5.2%	0.386	14.1%	13.79%	47.7%	16.8%	35.5%	[1-1.00 1]
120	H	(3)	2422.46	0.181	14.9%	0.122	14.9%	130.6	5.1%	0.385	14.0%	13.71%	47.7%	17.4%	34.9%	[1-1.00 1]
121	H	(3)	2442.15	0.178	15.1%	0.121	15.1%	128.9	5.7%	0.383	14.0%	13.71%	48.3%	17.0%	34.7%	[1-1.00 1]
122	H	(3)	2461.84	0.179	15.0%	0.122	15.0%	129.3	5.5%	0.385	14.0%	13.67%	48.9%	16.1%	35.0%	[1-1.00 1]
123	H	(3)	2482.71	0.179	14.9%	0.123	14.9%	129.5	5.3%	0.384	13.9%	13.60%	48.5%	16.7%	34.8%	[1-1.00 1]
124	H	(3)	2502.40	0.182	14.7%	0.127	14.7%	131.1	4.9%	0.386	13.9%	13.59%	48.1%	16.5%	35.4%	[1-1.00 1]
125	H	(3)	2522.10	0.185	14.7%	0.130	14.7%	132.9	4.8%	0.387	13.9%	13.56%	48.2%	16.1%	35.7%	[1-1.00 1]
126	H	(3)	2541.79	0.181	14.5%	0.128	14.5%	131.6	4.1%	0.383	13.9%	13.56%	48.2%	16.4%	35.4%	[1-1.00 1]
127	H	(3)	2562.65	0.181	14.4%	0.129	14.4%	131.1	4.6%	0.384	13.7%	13.43%	47.9%	17.0%	35.2%	[1-1.00 1]
128	H	(3)	2582.36	0.177	14.6%	0.127	14.6%	128.7	5.1%	0.381	13.6%	13.38%	47.3%	18.0%	34.7%	[1-1.00 1]
129	H	(3)	2602.08	0.173	14.6%	0.125	14.6%	127.1	5.3%	0.379	13.6%	13.33%	47.1%	18.7%	34.2%	[1-1.00 1]
130	H	(3)	2621.80	0.170	14.7%	0.124	14.7%	126.4	5.5%	0.374	13.6%	13.33%	47.2%	18.8%	34.0%	[1-1.00 1]
131	H	(3)	2642.70	0.174	14.7%	0.128	14.7%	129.1	5.5%	0.375	13.6%	13.28%	47.0%	18.4%	34.6%	[1-1.00 1]
132	H	(3)	2662.41	0.173	14.4%	0.128	14.4%	128.7	5.0%	0.374	13.5%	13.22%	46.7%	18.9%	34.5%	[1-1.00 1]
133	H	(3)	2682.10	0.178	14.2%	0.133	14.2%	132.9	4.3%	0.373	13.5%	13.19%	46.2%	18.4%	35.4%	[1-1.00 1]
134	H	(3)	2702.97	0.182	14.2%	0.137	14.2%	135.2	4.5%	0.374	13.4%	13.15%	46.1%	17.7%	36.2%	[1-1.00 1]
135	H	(3)	2722.69	0.184	14.1%	0.139	14.1%	137.0	4.1%	0.374	13.4%	13.13%	45.8%	17.5%	36.7%	[1-1.00 1]
136	H	(3)	2742.38	0.183	14.0%	0.139	14.0%	137.2	3.9%	0.371	13.5%	13.12%	45.5%	17.7%	36.8%	[1-1.00 1]
137	H	(3)	2762.07	0.185	13.9%	0.142	13.9%	138.1	3.8%	0.371	13.4%	13.10%	45.5%	17.4%	37.1%	[1-1.00 1]
138	H	(3)	2782.92	0.183	13.9%	0.141	13.9%	136.0	3.8%	0.374	13.4%	13.05%	46.7%	16.8%	36.6%	[1-1.00 1]
139	H	(3)	2802.61	0.179	13.9%	0.139	13.9%	134.6	3.9%	0.368	13.4%	13.05%	46.2%	17.7%	36.1%	[1-1.00 1]
140	H	(3)	2822.32	0.176	14.0%	0.138	14.0%	133.4	4.4%	0.367	13.3%	12.99%	46.1%	18.2%	35.7%	[1-1.00 1]
141	H	(3)	2843.18	0.175	14.1%	0.138	14.1%	132.8	5.0%	0.366	13.2%	12.94%	46.1%	18.4%	35.5%	[1-1.00 1]
142	H	(3)	2862.87	0.171	14.2%	0.136	14.2%	131.1	5.3%	0.363	13.2%	12.93%	46.0%	18.8%	35.2%	[1-1.00 1]
143	H	(3)	2882.58	0.170	14.1%	0.136	14.1%	130.4	5.3%	0.362	13.1%	12.84%	45.5%	19.4%	35.1%	[1-1.00 1]
144	H	(3)	2902.30	0.166	14.2%	0.134	14.2%	127.4	5.5%	0.362	13.1%	12.83%	46.2%	19.4%	34.4%	[1-1.00 1]
145	H	(3)	2923.17	0.167	14.0%	0.136	14.0%	127.8	5.1%	0.363	13.0%	12.79%	46.4%	19.2%	34.4%	[1-1.00 1]
146	H	(3)	2942.87	0.165	14.0%	0.135	14.0%	126.5	5.2%	0.363	13.0%	12.78%	46.6%	19.4%	34.0%	[1-1.00 1]
147	H	(3)	2962.57	0.162	13.9%	0.134	13.9%	124.7	5.1%	0.362	13.0%	12.73%	46.5%	19.9%	33.6%	[1-1.00 1]
148	H	(3)	2982.28	0.155	14.1%	0.129	14.1%	120.7	5.6%	0.357	12.9%	12.70%	46.2%	21.3%	32.6%	[1-1.00 1]
149	H	(3)	3003.14	0.156	14.1%	0.130	14.1%	120.2	6.0%	0.359	12.8%	12.59%	46.1%	21.5%	32.4%	[1-1.00 1]
150	H	(3)	3022.84	0.153	14.1%	0.129	14.1%	117.8	6.1%	0.361	12.7%	12.54%	46.6%	21.4%	31.9%	[1-1.00 1]
151	H	(3)	3042.52	0.150	14.0%	0.127	14.0%	115.3	6.0%	0.361	12.7%	12.49%	47.5%	21.1%	31.4%	[1-1.00 1]
152	H	(3)	3063.39	0.150	14.0%	0.128	14.0%	115.0	6.0%	0.363	12.6%	12.44%	48.3%	20.7%	31.0%	[1-1.00 1]
153	H	(3)	3083.10	0.157	14.0%	0.134	14.0%	117.6	6.1%	0.370	12.5%	12.37%	49.1%	19.4%	31.6%	[1-1.00 1]
154	H	(3)	3102.80	0.156	13.9%	0.135	13.9%	117.9	6.0%	0.368	12.6%	12.35%	48.3%	20.1%	31.5%	[1-1.00 1]
155	H	(3)	3122.52	0.157	14.1%	0.136	14.1%	119.7	6.0%	0.364	12.7%	12.34%	47.8%	20.1%	32.2%	[1-1.00 1]
156	H	(3)	3143.38	0.159	13.9%	0.138	13.9%	120.9	5.8%	0.365	12.6%	12.29%	47.3%	20.3%	32.5%	[1-1.00 1]
157	H	(3)	3163.08	0.157	14.2%	0.138	14.2%	119.9	6.6%	0.363	12.6%	12.28%	47.2%	20.3%	32.4%	[1-1.00 1]
158	H	(3)	3182.77	0.158	14.0%	0.140	14.0%	120.6	6.3%	0.365	12.5%	12.21%	47.3%	20.2%	32.5%	[1-1.00 1]
159	H	(3)	3203.63	0.163	13.5%	0.145	13.5%	121.7	5.6%	0.371	12.3%	12.09%	48.1%	19.0%	32.9%	[1-1.00 1]
160	H	(3)	3223.34	0.156	14.0%	0.140	14.0%	117.3	6.8%	0.370	12.2%	12.07%	48.5%	19.8%	31.7%	[1-1.00 1]
161	H	(3)	3243.03	0.158	14.3%	0.142	14.3%	119.0	7.0%	0.368	12.5%	12.06%	48.1%	19.7%	32.3%	[1-1.00 1]
162	H	(3)	3262.72	0.158	14.0%	0.143	14.0%	119.3	6.4%	0.367	12.5%	12.03%	48.0%	20.1%	32.0%	[1-1.00 1]
163	H	(3)	3283.58	0.153	14.2%	0.139	14.2%	116.0	6.8%	0.366	12.5%	12.00%	48.0%	20.8%	31.2%	[1-1.00 1]
164	H	(3)	3303.28	0.155	14.8%	0.143	14.8%	117.9	7.2%	0.366	12.9%	11.98%	47.5%	20.6%	31.9%	[1-1.00 1]
165	H	(3)	3322.97	0.156	14.3%	0.144	14.3%	117.6	6.2%	0.367	12.9%	11.94%	48.0%	20.5%	31.5%	[1-1.00 1]
166	H	(3)	3343.82	0.148	14.0%	0.137	14.0%	112.7	6.0%	0.364	12.7%	11.94%	48.7%	21.2%	30.1%	[1-1.00 1]
167	H	(3)	3363.53	0.149	14.1%	0.140	14.1%	113.0	6.5%	0.367	12.5%	11.84%	48.1%	21.6%	30.3%	[1-1.00 1]
168	H	(3)	3383.23	0.149	13.8%	0.140	13.8%	112.0	6.1%	0.369	12.4%	11.76%	47.5%	22.5%	29.9%	[1-1.00 1]
169	H	(3)	3402.93	0.134	13.5%	0.126	13.5%	102.4	6.4%	0.363	11.9%	11.74%	47.4%	25.1%	27.5%	[1-1.00 1]
170	H	(3)	3423.82	0.134	13.5%	0.127	13.5%	103.4	6.4%	0.359	11.9%	11.74%	46.5%	25.7%	27.8%	[1-1.00 1]
171	H	(3)	3443.52	0.139	13.4%	0.133	13.4%	107.1	6.3%	0.361	11.9%	11.70%	45.6%	25.8%	28.6%	[1-1.00 1]
172	H	(3)	3463.21	0.139	13.4%	0.134	13.4%	107.0	6.4%	0.362	11.8%	11.65%	45.8%	25.6%	28.6%	[1-1.00 1]
173	H	(3)	3482.91	0.141	13.6%	0.136	13.6%	108.3	6.8%	0.360	11.8%	11.62%	45.5%	25.5%	29.0%	[1-1.00 1]
174	H	(3)	3503.79	0.153	13.4%	0.148	13.4%	115.8	6.5%	0.366	11.7%	11.55%	45.1%	24.0%	30.9%	[1-1.00 1]
