[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
16	H	(3)	340.48	0.140	56.4%	0.013	56.4%	154.0	11.2%	0.253	55.2%	45.45%	45.4%	13.0%	41.6%	[1-0.91 0]
17	H	(3)	360.18	0.134	52.2%	0.013	52.2%	144.0	10.9%	0.260	51.0%	43.38%	46.1%	15.0%	38.9%	[1-0.91 0]
18	H	(3)	379.86	0.133	50.4%	0.014	50.4%	140.8	10.7%	0.263	49.3%	41.85%	46.7%	15.2%	38.1%	[1-0.91 0]
19	H	(3)	399.56	0.129	50.0%	0.014	50.0%	137.7	10.4%	0.260	48.9%	41.03%	46.7%	16.2%	37.1%	[1-0.91 0]
20	H	(3)	420.44	0.126	49.2%	0.015	49.2%	134.6	10.4%	0.260	48.1%	39.95%	46.9%	16.9%	36.2%	[1-0.91 0]
21	H	(3)	440.15	0.121	49.9%	0.015	49.9%	131.6	10.3%	0.256	48.8%	39.61%	48.3%	16.3%	35.3%	[1-0.91 0]
22	H	(3)	461.00	0.122	51.4%	0.016	51.4%	135.6	10.4%	0.249	50.3%	39.08%	48.1%	15.6%	36.2%	[1-0.91 0]
23	H	(3)	480.69	0.113	52.9%	0.015	52.9%	132.0	10.7%	0.239	51.8%	38.80%	44.8%	19.9%	35.3%	[1-0.91 0]
24	H	(3)	500.37	0.106	53.8%	0.015	53.8%	127.5	11.0%	0.231	52.7%	38.46%	42.1%	23.6%	34.3%	[1-0.91 0]
25	H	(3)	520.06	0.100	52.0%	0.014	52.0%	114.4	11.4%	0.242	50.7%	37.43%	45.3%	24.2%	30.5%	[1-0.91 0]
26	H	(3)	539.74	0.088	50.9%	0.013	50.9%	100.3	11.9%	0.244	49.5%	36.94%	47.3%	26.3%	26.4%	[1-0.91 0]
27	H	(3)	560.57	0.074	49.8%	0.012	49.8%	82.2	12.0%	0.251	48.4%	36.37%	52.2%	26.6%	21.2%	[1-0.91 0]
28	H	(3)	581.42	0.060	49.5%	0.010	49.5%	65.2	12.5%	0.255	47.9%	36.37%	60.1%	23.8%	16.1%	[1-0.91 0]
29	H	(3)	599.95	0.047	48.3%	0.008	48.3%	49.1	12.7%	0.267	46.6%	36.01%	68.5%	20.4%	11.1%	[1-0.91 0]
30	H	(3)	620.79	0.044	50.0%	0.008	50.0%	46.4	12.6%	0.264	48.4%	35.60%	70.1%	19.5%	10.4%	[1-0.91 0]
31	H	(3)	641.65	0.040	52.4%	0.007	52.4%	41.9	13.7%	0.264	50.5%	35.28%	72.4%	18.5%	9.1%	[1-0.91 0]
32	H	(3)	661.36	0.039	54.0%	0.007	54.0%	42.0	15.6%	0.261	51.7%	35.09%	72.5%	18.4%	9.0%	[1-0.91 0]
33	H	(3)	681.08	0.042	53.9%	0.008	53.9%	44.4	14.7%	0.264	51.8%	34.65%	72.8%	17.4%	9.8%	[1-0.91 0]
34	H	(3)	700.83	0.045	54.8%	0.009	54.8%	48.1	15.0%	0.262	52.7%	34.40%	72.0%	17.2%	10.8%	[1-0.91 0]
35	H	(3)	720.54	0.045	55.1%	0.009	55.1%	48.2	15.0%	0.256	53.0%	34.40%	72.2%	17.0%	10.8%	[1-0.91 0]
36	H	(3)	741.41	0.052	47.3%	0.011	47.3%	50.2	14.2%	0.288	45.1%	31.59%	72.1%	16.5%	11.4%	[1-0.91 0]
37	H	(3)	761.11	0.054	46.3%	0.011	46.3%	53.0	13.2%	0.282	44.4%	31.59%	72.1%	15.7%	12.3%	[1-0.91 0]
38	H	(3)	780.81	0.049	44.7%	0.011	44.7%	48.5	13.0%	0.283	42.8%	31.13%	72.9%	16.1%	11.0%	[1-0.91 0]
39	H	(3)	800.50	0.048	40.7%	0.011	40.7%	45.4	13.0%	0.297	38.6%	29.54%	73.3%	16.6%	10.1%	[1-0.91 0]
40	H	(3)	820.19	0.051	36.5%	0.012	36.5%	46.2	11.8%	0.309	34.6%	28.39%	73.0%	16.7%	10.3%	[1-0.91 0]
41	H	(3)	841.04	0.049	34.9%	0.012	34.9%	44.7	11.9%	0.308	32.9%	28.18%	73.2%	16.8%	10.0%	[1-0.91 0]
42	H	(3)	860.72	0.051	33.4%	0.012	33.4%	45.8	11.2%	0.306	31.5%	27.80%	72.3%	17.3%	10.4%	[1-0.91 0]
43	H	(3)	880.40	0.055	32.6%	0.014	32.6%	51.5	11.9%	0.300	30.4%	27.80%	70.6%	17.4%	11.9%	[1-0.91 0]
44	H	(3)	900.11	0.056	31.6%	0.014	31.6%	52.8	11.0%	0.296	29.6%	27.59%	69.3%	18.3%	12.4%	[1-0.91 0]
45	H	(3)	920.96	0.051	31.4%	0.013	31.4%	48.4	11.1%	0.293	29.4%	27.35%	69.5%	19.3%	11.2%	[1-0.91 0]
46	H	(3)	940.65	0.052	31.4%	0.014	31.4%	50.6	9.5%	0.286	29.9%	27.35%	68.5%	19.7%	11.8%	[1-0.91 0]
47	H	(3)	960.34	0.051	31.4%	0.014	31.4%	50.4	9.0%	0.280	30.1%	27.35%	68.6%	19.7%	11.7%	[1-0.91 0]
48	H	(3)	981.21	0.050	30.9%	0.013	30.9%	49.1	8.0%	0.280	29.8%	27.18%	69.1%	19.4%	11.4%	[1-0.91 0]
49	H	(3)	1000.89	0.050	30.3%	0.014	30.3%	49.2	7.8%	0.285	29.2%	26.96%	70.6%	17.9%	11.4%	[1-0.91 0]
50	H	(3)	1020.59	0.051	30.2%	0.014	30.2%	49.8	8.9%	0.285	28.9%	26.84%	71.4%	17.0%	11.6%	[1-0.91 0]
51	H	(3)	1040.29	0.051	30.0%	0.015	30.0%	49.8	9.0%	0.286	28.6%	26.59%	71.8%	16.6%	11.6%	[1-0.91 0]
52	H	(3)	1061.15	0.049	30.0%	0.015	30.0%	48.2	9.3%	0.285	28.5%	26.30%	71.5%	17.4%	11.1%	[1-0.91 0]
53	H	(3)	1080.85	0.043	29.4%	0.013	29.4%	42.7	9.0%	0.282	28.0%	26.06%	70.6%	19.9%	9.5%	[1-0.91 0]
54	H	(3)	1100.55	0.039	29.7%	0.012	29.7%	38.4	9.3%	0.279	28.2%	25.80%	70.3%	21.4%	8.2%	[1-0.91 0]
55	H	(3)	1121.40	0.033	30.3%	0.010	30.3%	33.3	8.3%	0.272	29.1%	25.80%	70.3%	22.9%	6.8%	[1-0.91 0]
56	H	(3)	1141.10	0.026	30.6%	0.008	30.6%	27.3	8.9%	0.267	29.3%	25.70%	70.6%	24.4%	5.0%	[1-0.91 0]
57	H	(3)	1160.79	0.027	30.8%	0.009	30.8%	27.9	8.0%	0.266	29.7%	25.64%	71.5%	23.4%	5.1%	[1-0.91 0]
58	H	(3)	1180.49	0.030	31.4%	0.010	31.4%	31.5	7.7%	0.267	30.4%	25.64%	72.6%	21.3%	6.1%	[1-0.91 0]
59	H	(3)	1201.36	0.032	31.5%	0.011	31.5%	33.0	9.7%	0.268	30.0%	25.37%	72.3%	21.1%	6.6%	[1-0.91 0]
60	H	(3)	1221.07	0.039	30.1%	0.013	30.1%	38.3	9.6%	0.283	28.5%	24.55%	73.2%	18.7%	8.1%	[1-0.91 0]
61	H	(3)	1240.76	0.043	29.8%	0.015	29.8%	40.3	9.1%	0.294	28.4%	24.31%	75.9%	15.4%	8.7%	[1-0.91 0]
62	H	(3)	1260.48	0.042	29.8%	0.015	29.8%	38.7	9.2%	0.298	28.3%	24.17%	78.1%	13.6%	8.3%	[1-0.91 0]
63	H	(3)	1281.36	0.041	30.7%	0.014	30.7%	37.8	11.0%	0.298	28.7%	24.17%	80.3%	11.7%	8.0%	[1-0.91 0]
64	H	(3)	1301.07	0.042	30.5%	0.015	30.5%	38.8	9.4%	0.300	29.0%	24.17%	82.7%	9.0%	8.3%	[1-0.91 0]
65	H	(3)	1320.76	0.041	30.9%	0.015	30.9%	38.1	9.0%	0.298	29.6%	24.17%	83.6%	8.4%	8.0%	[1-0.91 0]
66	H	(3)	1341.61	0.041	28.6%	0.015	28.6%	36.2	9.1%	0.313	27.1%	23.08%	84.4%	7.9%	7.7%	[1-0.91 0]
67	H	(3)	1361.31	0.042	28.5%	0.016	28.5%	37.3	11.1%	0.312	26.2%	22.97%	84.8%	7.1%	8.1%	[1-0.91 0]
68	H	(3)	1381.03	0.041	27.4%	0.016	27.4%	36.8	9.8%	0.310	25.6%	22.97%	85.4%	6.5%	8.1%	[1-0.91 0]
69	H	(3)	1400.73	0.040	27.8%	0.016	27.8%	35.7	13.0%	0.312	24.6%	22.87%	86.4%	5.8%	7.8%	[1-0.91 0]
70	H	(3)	1421.60	0.036	28.2%	0.014	28.2%	32.5	14.8%	0.309	24.0%	22.78%	87.5%	5.5%	7.0%	[1-0.91 0]
71	H	(3)	1441.29	0.042	28.0%	0.017	28.0%	38.3	13.4%	0.308	24.6%	22.70%	86.3%	5.1%	8.5%	[1-0.91 0]
72	H	(3)	1461.00	0.042	28.2%	0.017	28.2%	37.1	15.1%	0.312	23.8%	22.22%	86.2%	5.6%	8.2%	[1-0.91 0]
73	H	(3)	1481.87	0.047	27.9%	0.019	27.9%	41.8	14.9%	0.314	23.6%	21.98%	84.8%	5.9%	9.3%	[1-0.91 0]
74	H	(3)	1501.56	0.049	27.2%	0.021	27.2%	44.2	13.5%	0.309	23.6%	21.91%	83.4%	6.6%	10.0%	[1-0.91 0]
75	H	(3)	1521.25	0.048	27.0%	0.020	27.0%	44.3	13.1%	0.303	23.6%	21.91%	82.4%	7.5%	10.1%	[1-0.91 0]
76	H	(3)	1540.95	0.044	29.1%	0.019	29.1%	41.6	17.7%	0.297	23.1%	21.83%	82.1%	8.5%	9.4%	[1-0.91 0]
77	H	(3)	1561.82	0.045	27.2%	0.020	27.2%	42.1	14.6%	0.297	23.0%	21.64%	80.8%	9.7%	9.5%	[1-0.91 0]
78	H	(3)	1581.53	0.044	26.9%	0.019	26.9%	41.1	13.7%	0.297	23.1%	21.45%	80.6%	10.2%	9.3%	[1-0.91 0]
79	H	(3)	1601.24	0.045	26.5%	0.020	26.5%	42.0	12.5%	0.297	23.4%	21.25%	79.6%	10.9%	9.5%	[1-0.91 0]
80	H	(3)	1620.95	0.046	27.4%	0.021	27.4%	43.2	14.1%	0.298	23.5%	21.10%	78.7%	11.5%	9.8%	[1-0.91 0]
81	H	(3)	1641.81	0.049	26.3%	0.022	26.3%	46.3	10.7%	0.296	24.1%	21.04%	77.4%	12.0%	10.6%	[1-0.91 0]
82	H	(3)	1661.52	0.052	27.0%	0.024	27.0%	49.2	11.9%	0.296	24.3%	20.94%	76.6%	12.0%	11.4%	[1-0.91 0]
83	H	(3)	1681.24	0.052	26.9%	0.024	26.9%	49.3	11.7%	0.294	24.2%	20.83%	75.6%	12.9%	11.5%	[1-0.91 0]
84	H	(3)	1702.12	0.052	26.6%	0.024	26.6%	49.0	11.0%	0.293	24.2%	20.61%	74.6%	13.9%	11.5%	[1-0.91 0]
85	H	(3)	1721.83	0.054	26.5%	0.026	26.5%	52.0	8.8%	0.288	25.0%	20.55%	72.9%	14.9%	12.2%	[1-0.91 0]
86	H	(3)	1741.52	0.048	26.9%	0.023	26.9%	47.5	8.8%	0.283	25.4%	20.51%	72.8%	16.2%	11.0%	[1-0.91 0]
87	H	(3)	1761.22	0.044	27.2%	0.022	27.2%	44.1	8.2%	0.279	25.9%	20.46%	72.5%	17.5%	10.0%	[1-0.91 0]
88	H	(3)	1782.09	0.044	27.9%	0.022	27.9%	43.7	9.7%	0.281	26.1%	20.24%	72.0%	18.2%	9.9%	[1-0.91 0]
89	H	(3)	1801.79	0.042	28.5%	0.021	28.5%	41.5	10.0%	0.278	26.7%	20.19%	72.1%	18.7%	9.2%	[1-0.91 0]
90	H	(3)	1821.48	0.044	29.1%	0.022	29.1%	43.7	10.5%	0.278	27.2%	20.14%	71.7%	18.4%	9.9%	[1-0.91 0]
91	H	(3)	1841.19	0.042	28.9%	0.022	28.9%	42.3	9.8%	0.277	27.1%	20.01%	70.9%	19.7%	9.4%	[1-0.91 0]
92	H	(3)	1862.10	0.040	28.8%	0.020	28.8%	40.1	8.9%	0.274	27.4%	19.98%	70.6%	20.6%	8.8%	[1-0.91 0]
93	H	(3)	1881.80	0.033	28.1%	0.018	28.1%	34.2	7.4%	0.272	27.1%	19.87%	71.0%	21.9%	7.0%	[1-0.91 0]
94	H	(3)	1901.52	0.029	27.8%	0.015	27.8%	30.2	7.2%	0.269	26.9%	19.80%	71.1%	23.1%	5.8%	[1-0.91 0]
95	H	(3)	1921.24	0.021	27.3%	0.011	27.3%	22.2	6.2%	0.267	26.6%	19.74%	72.1%	24.3%	3.5%	[1-0.91 0]
96	H	(3)	1942.12	0.019	27.4%	0.010	27.4%	20.2	6.1%	0.265	26.8%	19.74%	72.9%	24.1%	2.9%	[1-0.91 0]
97	H	(3)	1961.82	0.016	27.3%	0.009	27.3%	17.0	5.9%	0.263	26.6%	19.65%	73.1%	24.9%	2.0%	[1-0.91 0]
98	H	(3)	1981.53	0.015	26.6%	0.008	26.6%	16.1	5.5%	0.265	26.0%	19.28%	72.7%	25.6%	1.7%	[1-0.91 0]
99	H	(3)	2002.40	0.015	25.7%	0.009	25.7%	16.0	5.2%	0.265	25.2%	19.03%	72.5%	25.8%	1.7%	[1-0.91 0]
100	H	(3)	2022.11	0.015	24.8%	0.008	24.8%	15.5	5.0%	0.262	24.3%	18.99%	71.8%	26.7%	1.5%	[1-0.91 0]
101	H	(3)	2041.80	0.014	24.0%	0.008	24.0%	15.2	5.3%	0.260	23.4%	18.89%	70.8%	27.9%	1.3%	[1-0.91 0]
102	H	(3)	2061.51	0.014	23.2%	0.008	23.2%	15.0	5.2%	0.263	22.6%	18.71%	70.4%	28.3%	1.3%	[1-0.91 0]
103	H	(3)	2082.39	0.014	22.9%	0.008	22.9%	15.0	5.2%	0.262	22.3%	18.68%	70.3%	28.4%	1.3%	[1-0.91 0]
104	H	(3)	2102.10	0.014	23.3%	0.008	23.3%	15.2	5.9%	0.261	22.5%	18.65%	70.5%	28.1%	1.4%	[1-0.91 0]
105	H	(3)	2121.79	0.015	23.6%	0.009	23.6%	15.6	6.1%	0.264	22.8%	18.51%	70.8%	27.7%	1.5%	[1-0.91 0]
106	H	(3)	2141.50	0.015	23.7%	0.009	23.7%	16.1	5.5%	0.267	23.0%	18.44%	71.5%	26.9%	1.7%	[1-0.91 0]
107	H	(3)	2162.36	0.015	23.7%	0.009	23.7%	16.1	5.4%	0.265	23.1%	18.40%	71.5%	26.9%	1.7%	[1-0.91 0]
108	H	(3)	2182.06	0.016	24.0%	0.009	24.0%	16.4	5.9%	0.264	23.2%	18.38%	71.5%	26.7%	1.8%	[1-0.91 0]
109	H	(3)	2201.76	0.015	23.8%	0.009	23.8%	15.8	5.3%	0.262	23.2%	18.35%	70.9%	27.5%	1.6%	[1-0.91 0]
110	H	(3)	2222.64	0.014	23.8%	0.009	23.8%	15.5	5.5%	0.258	23.1%	18.35%	70.5%	28.0%	1.5%	[1-0.91 0]
111	H	(3)	2242.36	0.014	23.8%	0.009	23.8%	15.5	6.0%	0.257	23.0%	18.23%	69.7%	28.8%	1.5%	[1-0.91 0]
112	H	(3)	2263.23	0.026	29.0%	0.016	29.0%	28.0	15.6%	0.259	24.5%	18.08%	65.5%	29.4%	5.1%	[1-0.91 0]
113	H	(3)	2282.95	0.034	32.2%	0.021	32.2%	37.8	18.1%	0.248	26.6%	17.82%	59.4%	32.4%	8.2%	[1-0.33 0]
114	H	(3)	2302.65	0.038	32.2%	0.024	32.2%	44.0	16.7%	0.240	27.6%	17.75%	55.7%	34.3%	10.0%	[1-0.00 2]
115	H	(3)	2322.36	0.040	32.2%	0.026	32.2%	47.5	15.7%	0.234	28.2%	17.73%	52.0%	36.9%	11.2%	[1-0.00 2]
116	H	(3)	2343.20	0.043	32.4%	0.028	32.4%	51.4	15.1%	0.230	28.6%	17.66%	48.7%	38.9%	12.4%	[1-0.00 2]
117	H	(3)	2361.75	0.033	28.9%	0.022	28.9%	40.0	11.3%	0.228	26.6%	17.60%	49.9%	41.0%	9.2%	[1-0.00 2]
118	H	(3)	2382.62	0.025	25.8%	0.016	25.8%	30.3	6.9%	0.227	24.9%	17.60%	52.9%	40.9%	6.3%	[1-0.00 2]
119	H	(3)	2402.33	0.021	25.1%	0.014	25.1%	25.3	6.7%	0.230	24.2%	17.40%	53.6%	41.6%	4.8%	[1-0.00 2]
120	H	(3)	2422.04	0.018	25.1%	0.012	25.1%	21.8	7.4%	0.234	24.0%	17.27%	54.5%	41.8%	3.7%	[1-0.30 2]
121	H	(3)	2441.75	0.015	25.4%	0.010	25.4%	17.5	7.6%	0.232	24.2%	17.25%	55.3%	42.4%	2.3%	[1-0.30 2]
122	H	(3)	2463.83	0.014	25.9%	0.010	25.9%	16.8	7.7%	0.231	24.7%	17.18%	55.0%	43.0%	2.0%	[1-0.30 2]
123	H	(3)	2483.55	0.029	28.9%	0.020	28.9%	34.6	8.4%	0.236	27.6%	17.01%	51.9%	41.0%	7.1%	[1-0.29 2]
124	H	(3)	2504.39	0.028	29.6%	0.020	29.6%	33.8	8.6%	0.234	28.3%	16.99%	51.6%	41.7%	6.8%	[1-0.29 2]
125	H	(3)	2524.08	0.028	29.7%	0.020	29.7%	33.5	8.3%	0.231	28.6%	16.96%	50.7%	42.7%	6.6%	[1-0.29 2]
126	H	(3)	2543.78	0.032	32.2%	0.022	32.2%	38.9	11.8%	0.227	30.0%	16.93%	49.4%	42.3%	8.3%	[1-0.00 2]
127	H	(3)	2562.34	0.032	32.1%	0.023	32.1%	38.9	11.6%	0.230	30.0%	16.82%	48.5%	43.2%	8.3%	[1-0.28 2]
128	H	(3)	2585.55	0.017	31.0%	0.012	31.0%	21.0	14.2%	0.226	27.5%	16.59%	50.6%	46.2%	3.2%	[1-0.00 2]
129	H	(3)	2605.25	0.017	30.7%	0.013	30.7%	21.3	14.0%	0.228	27.4%	16.54%	50.1%	46.5%	3.4%	[1-0.27 2]
130	H	(3)	2623.81	0.018	30.3%	0.013	30.3%	21.8	14.3%	0.235	26.7%	16.35%	50.8%	45.6%	3.6%	[1-0.59 2]
131	H	(3)	2643.53	0.014	26.7%	0.011	26.7%	17.0	7.9%	0.236	25.5%	16.12%	51.8%	46.1%	2.1%	[1-0.45 2]
132	H	(3)	2663.23	0.029	31.9%	0.022	31.9%	34.3	17.4%	0.238	26.8%	16.10%	50.0%	42.8%	7.2%	[1-0.25 2]
133	H	(3)	2682.95	0.047	31.6%	0.035	31.6%	53.7	13.7%	0.245	28.4%	16.02%	47.8%	39.3%	12.9%	[1-0.44 2]
134	H	(3)	2703.83	0.065	34.5%	0.049	34.5%	73.5	17.0%	0.247	30.1%	15.89%	44.8%	36.5%	18.7%	[1-0.24 2]
135	H	(3)	2723.54	0.078	36.4%	0.059	36.4%	88.0	18.6%	0.246	31.3%	15.86%	41.6%	35.4%	23.0%	[1-0.24 2]
136	H	(3)	2743.24	0.091	38.5%	0.070	38.5%	103.5	19.7%	0.245	33.0%	15.79%	38.3%	34.2%	27.5%	[1-0.23 2]
137	H	(3)	2764.08	0.091	37.9%	0.070	37.9%	103.2	19.4%	0.245	32.6%	15.64%	37.1%	35.5%	27.4%	[1-0.23 2]
138	H	(3)	2783.78	0.090	39.4%	0.069	39.4%	103.0	22.7%	0.242	32.2%	15.64%	36.3%	36.3%	27.4%	[1-0.23 2]
139	H	(3)	2803.46	0.089	39.1%	0.069	39.1%	101.8	22.6%	0.242	31.9%	15.60%	36.8%	36.1%	27.1%	[1-0.23 2]
140	H	(3)	2823.15	0.084	39.3%	0.066	39.3%	98.0	23.2%	0.238	31.7%	15.60%	37.3%	36.8%	26.0%	[1-0.00 2]
141	H	(3)	2844.00	0.079	38.8%	0.062	38.8%	93.0	23.4%	0.236	31.0%	15.55%	37.7%	37.6%	24.7%	[1-0.00 2]
142	H	(3)	2863.72	0.080	38.6%	0.064	38.6%	93.7	23.6%	0.238	30.6%	15.52%	37.7%	37.4%	24.8%	[1-0.22 2]
143	H	(3)	2883.43	0.075	37.9%	0.060	37.9%	87.8	23.4%	0.238	29.8%	15.50%	39.4%	37.4%	23.2%	[1-0.22 2]
144	H	(3)	2903.14	0.079	35.8%	0.064	35.8%	90.4	19.3%	0.243	30.1%	15.31%	37.7%	38.2%	24.1%	[1-0.55 2]
145	H	(3)	2924.01	0.083	36.6%	0.067	36.6%	96.3	18.7%	0.239	31.5%	15.27%	35.9%	38.3%	25.8%	[1-0.40 2]
146	H	(3)	2943.71	0.090	36.0%	0.074	36.0%	103.3	15.7%	0.243	32.4%	15.22%	35.7%	36.5%	27.9%	[1-0.54 2]
147	H	(3)	2963.48	0.093	36.8%	0.077	36.8%	107.1	16.0%	0.242	33.1%	15.22%	35.5%	35.4%	29.0%	[1-0.54 2]
148	H	(3)	2984.34	0.101	36.5%	0.084	36.5%	115.9	13.3%	0.243	34.0%	15.12%	33.2%	35.5%	31.3%	[1-0.54 2]
149	H	(3)	3004.04	0.100	36.6%	0.083	36.6%	114.0	16.4%	0.244	32.7%	15.10%	35.2%	34.1%	30.7%	[1-0.39 2]
150	H	(3)	3023.73	0.099	35.7%	0.083	35.7%	112.1	16.3%	0.246	31.7%	15.08%	36.6%	33.1%	30.2%	[1-0.39 2]
151	H	(3)	3043.42	0.090	35.0%	0.076	35.0%	102.7	18.0%	0.244	30.0%	15.06%	37.8%	34.7%	27.5%	[1-0.39 2]
152	H	(3)	3064.29	0.089	31.5%	0.076	31.5%	99.1	14.4%	0.250	28.1%	14.92%	39.0%	34.8%	26.3%	[1-0.63 2]
153	H	(3)	3083.97	0.085	30.6%	0.072	30.6%	93.7	14.6%	0.251	26.9%	14.89%	40.6%	34.5%	24.9%	[1-0.72 2]
154	H	(3)	3103.68	0.081	28.4%	0.070	28.4%	89.5	11.2%	0.251	26.1%	14.84%	41.0%	35.5%	23.5%	[1-0.85 2]
155	H	(3)	3123.38	0.079	27.0%	0.068	27.0%	87.0	8.5%	0.251	25.6%	14.78%	41.7%	35.7%	22.7%	[1-0.90 2]
156	H	(3)	3144.24	0.076	26.7%	0.067	26.7%	84.3	8.2%	0.252	25.4%	14.74%	42.9%	35.3%	21.8%	[1-0.84 2]
157	H	(3)	3162.79	0.067	25.8%	0.059	25.8%	73.5	8.8%	0.253	24.2%	14.61%	45.0%	36.2%	18.8%	[1-0.77 2]
158	H	(3)	3183.67	0.061	25.6%	0.054	25.6%	67.3	9.5%	0.251	23.7%	14.57%	46.5%	36.4%	17.1%	[1-0.61 2]
159	H	(3)	3204.54	0.057	26.4%	0.051	26.4%	63.2	12.3%	0.251	23.4%	14.50%	46.8%	37.3%	15.9%	[1-0.69 2]
160	H	(3)	3224.24	0.056	26.5%	0.050	26.5%	61.9	12.7%	0.252	23.2%	14.48%	47.5%	36.9%	15.6%	[1-0.69 2]
161	H	(3)	3243.94	0.059	26.4%	0.053	26.4%	65.1	12.2%	0.251	23.4%	14.41%	47.2%	36.3%	16.5%	[1-0.49 2]
162	H	(3)	3263.64	0.062	26.7%	0.056	26.7%	67.2	13.6%	0.255	23.0%	14.31%	46.6%	36.4%	17.0%	[1-0.59 2]
163	H	(3)	3283.32	0.056	26.6%	0.051	26.6%	62.5	13.4%	0.247	23.0%	14.21%	46.0%	38.3%	15.7%	[1-0.00 2]
164	H	(3)	3303.01	0.050	25.1%	0.046	25.1%	56.8	11.8%	0.245	22.1%	14.21%	46.7%	39.1%	14.2%	[1-0.00 2]
165	H	(3)	3323.87	0.043	24.6%	0.040	24.6%	49.5	11.9%	0.241	21.5%	14.19%	46.6%	41.1%	12.2%	[1-0.00 2]
166	H	(3)	3343.55	0.039	24.5%	0.036	24.5%	45.6	12.5%	0.237	21.1%	14.19%	45.7%	43.1%	11.2%	[1-0.00 2]
167	H	(3)	3364.41	0.036	23.3%	0.033	23.3%	42.1	9.8%	0.234	21.1%	14.17%	45.3%	44.5%	10.3%	[1-0.00 2]
168	H	(3)	3382.96	0.038	23.5%	0.036	23.5%	44.9	10.0%	0.235	21.3%	14.13%	45.1%	43.9%	11.1%	[1-0.00 2]
169	H	(3)	3403.81	0.041	23.7%	0.039	23.7%	48.4	9.8%	0.236	21.6%	14.12%	44.7%	43.2%	12.1%	[1-0.13 2]
170	H	(3)	3423.52	0.042	23.5%	0.040	23.5%	49.1	9.0%	0.236	21.8%	14.10%	44.5%	43.2%	12.3%	[1-0.13 2]
171	H	(3)	3443.23	0.042	23.7%	0.040	23.7%	49.3	8.6%	0.234	22.1%	14.10%	44.7%	42.8%	12.5%	[1-0.13 2]
172	H	(3)	3464.11	0.049	24.0%	0.047	24.0%	56.3	9.0%	0.241	22.3%	13.91%	44.4%	41.0%	14.5%	[1-0.11 2]
173	H	(3)	3483.81	0.047	24.3%	0.045	24.3%	54.2	9.6%	0.238	22.4%	13.89%	44.3%	41.7%	14.0%	[1-0.00 2]
174	H	(3)	3504.69	0.042	24.2%	0.040	24.2%	48.4	9.9%	0.238	22.1%	13.83%	44.6%	43.0%	12.4%	[1-0.00 2]
