[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
67	H	(3)	1381.61	0.156	19.8%	0.060	19.8%	101.9	9.0%	0.425	17.6%	15.93%	30.5%	42.8%	26.7%	[1-0.84 0]
68	H	(3)	1401.32	0.152	19.7%	0.059	19.7%	100.0	9.2%	0.423	17.4%	15.81%	30.4%	43.5%	26.1%	[1-0.84 0]
69	H	(3)	1421.02	0.145	18.8%	0.057	18.8%	95.2	8.0%	0.424	17.0%	15.60%	30.0%	44.8%	25.2%	[1-0.90 2]
70	H	(3)	1440.74	0.138	18.9%	0.055	18.9%	91.4	7.8%	0.419	17.2%	15.51%	29.7%	46.0%	24.2%	[1-0.82 0]
71	H	(3)	1461.60	0.132	18.2%	0.054	18.2%	88.0	7.1%	0.417	16.8%	15.42%	29.8%	46.4%	23.8%	[1-0.82 0]
72	H	(3)	1481.34	0.131	18.0%	0.054	18.0%	88.1	7.1%	0.412	16.6%	15.27%	28.6%	47.5%	23.9%	[1-0.73 0]
73	H	(3)	1501.07	0.128	17.7%	0.053	17.7%	86.2	7.4%	0.412	16.0%	15.12%	27.3%	48.8%	23.9%	[1-0.62 0]
74	H	(3)	1520.78	0.128	17.3%	0.054	17.3%	87.0	7.1%	0.409	15.8%	15.05%	27.0%	49.0%	24.1%	[1-0.61 0]
75	H	(3)	1541.65	0.131	17.0%	0.056	17.0%	89.1	7.2%	0.410	15.5%	14.99%	27.6%	47.6%	24.8%	[1-0.61 0]
76	H	(3)	1561.37	0.133	16.8%	0.058	16.8%	90.6	6.9%	0.408	15.4%	14.90%	27.6%	47.2%	25.2%	[1-0.60 0]
77	H	(3)	1581.08	0.129	16.5%	0.057	16.5%	88.4	6.3%	0.407	15.3%	14.81%	27.8%	47.5%	24.7%	[1-0.46 0]
78	H	(3)	1600.79	0.130	16.3%	0.058	16.3%	88.5	6.0%	0.408	15.1%	14.75%	27.9%	47.7%	24.4%	[1-0.70 0]
79	H	(3)	1621.67	0.128	16.2%	0.057	16.2%	87.1	6.1%	0.407	15.1%	14.70%	28.1%	47.9%	24.0%	[1-0.70 0]
80	H	(3)	1641.39	0.126	16.1%	0.057	16.1%	85.6	5.9%	0.408	15.0%	14.60%	28.4%	48.0%	23.6%	[1-0.69 0]
81	H	(3)	1661.09	0.129	16.0%	0.059	16.0%	87.1	5.8%	0.411	15.0%	14.55%	30.2%	45.8%	24.0%	[1-0.68 0]
82	H	(3)	1680.79	0.135	16.2%	0.063	16.2%	90.4	6.8%	0.415	14.8%	14.40%	31.2%	44.1%	24.6%	[1-0.67 0]
83	H	(3)	1701.65	0.137	16.3%	0.065	16.3%	91.5	7.1%	0.416	14.7%	14.34%	32.0%	43.0%	25.0%	[1-0.76 0]
84	H	(3)	1721.34	0.148	16.2%	0.071	16.2%	97.0	7.2%	0.423	14.5%	14.23%	32.4%	41.0%	26.6%	[1-0.88 0]
85	H	(3)	1741.05	0.153	16.3%	0.074	16.3%	101.0	7.4%	0.420	14.5%	14.19%	32.2%	40.2%	27.6%	[1-0.88 0]
86	H	(3)	1761.91	0.154	16.1%	0.075	16.1%	101.1	7.3%	0.422	14.4%	13.99%	31.8%	40.6%	27.6%	[1-0.73 0]
87	H	(3)	1781.63	0.156	15.6%	0.077	15.6%	102.3	6.2%	0.425	14.3%	13.92%	32.0%	39.7%	28.3%	[1-0.80 0]
88	H	(3)	1801.32	0.159	15.5%	0.080	15.5%	105.1	6.1%	0.421	14.3%	13.86%	31.3%	40.0%	28.6%	[1-0.72 0]
89	H	(3)	1821.04	0.156	15.8%	0.079	15.8%	104.6	6.6%	0.416	14.3%	13.84%	30.8%	40.9%	28.3%	[1-0.72 0]
90	H	(3)	1841.91	0.157	15.8%	0.080	15.8%	105.0	6.4%	0.415	14.5%	13.70%	30.4%	41.0%	28.6%	[1-0.51 2]
91	H	(3)	1861.60	0.156	16.0%	0.081	16.0%	106.8	6.3%	0.405	14.7%	13.60%	29.1%	41.9%	29.0%	[1-0.00 2]
92	H	(3)	1881.31	0.155	16.2%	0.081	16.2%	106.5	6.5%	0.404	14.8%	13.54%	28.2%	42.8%	29.0%	[1-0.00 2]
93	H	(3)	1902.18	0.154	16.1%	0.081	16.1%	105.2	6.3%	0.405	14.8%	13.43%	28.2%	42.7%	29.1%	[1-0.00 2]
94	H	(3)	1921.89	0.153	15.8%	0.081	15.8%	103.4	6.2%	0.410	14.5%	13.29%	28.1%	43.3%	28.6%	[1-0.00 2]
95	H	(3)	1941.58	0.149	15.5%	0.081	15.5%	102.1	6.4%	0.406	14.2%	13.25%	28.2%	44.3%	27.6%	[1-0.00 2]
96	H	(3)	1961.27	0.147	15.7%	0.080	15.7%	100.5	7.1%	0.407	14.0%	13.22%	28.6%	44.0%	27.4%	[1-0.13 2]
97	H	(3)	1982.16	0.143	15.4%	0.079	15.4%	97.6	7.3%	0.406	13.6%	13.12%	28.4%	45.3%	26.3%	[1-0.00 2]
98	H	(3)	2001.85	0.138	15.2%	0.077	15.2%	94.7	7.1%	0.404	13.4%	13.08%	28.2%	46.3%	25.5%	[1-0.00 2]
99	H	(3)	2021.57	0.138	14.9%	0.078	14.9%	92.6	7.1%	0.414	13.1%	12.94%	28.9%	45.9%	25.3%	[1-0.31 2]
100	H	(3)	2041.27	0.132	15.0%	0.075	15.0%	89.9	7.1%	0.409	13.3%	12.93%	28.5%	46.5%	25.0%	[1-0.11 2]
101	H	(3)	2062.15	0.128	14.6%	0.074	14.6%	86.9	6.5%	0.411	13.1%	12.81%	28.5%	47.3%	24.2%	[1-0.10 2]
102	H	(3)	2081.85	0.127	14.7%	0.074	14.7%	86.5	6.7%	0.408	13.1%	12.77%	29.1%	46.6%	24.3%	[1-0.00 2]
103	H	(3)	2101.54	0.129	14.6%	0.075	14.6%	86.8	6.6%	0.412	13.0%	12.71%	30.3%	45.4%	24.2%	[1-0.10 2]
104	H	(3)	2122.41	0.130	14.2%	0.076	14.2%	87.6	5.8%	0.412	13.0%	12.65%	30.1%	45.5%	24.4%	[1-0.00 2]
105	H	(3)	2142.11	0.128	14.1%	0.076	14.1%	86.5	5.5%	0.411	12.9%	12.61%	30.1%	45.8%	24.1%	[1-0.00 2]
106	H	(3)	2161.82	0.126	14.0%	0.076	14.0%	85.5	5.5%	0.410	12.9%	12.56%	29.8%	46.3%	23.9%	[1-0.00 2]
107	H	(3)	2181.51	0.126	13.7%	0.076	13.7%	84.7	5.2%	0.413	12.7%	12.48%	29.5%	46.7%	23.8%	[1-0.08 2]
108	H	(3)	2202.40	0.132	13.6%	0.081	13.6%	88.0	5.3%	0.418	12.5%	12.41%	29.2%	46.0%	24.7%	[1-0.27 2]
109	H	(3)	2222.10	0.130	13.5%	0.080	13.5%	86.1	5.4%	0.420	12.4%	12.35%	28.7%	46.9%	24.4%	[1-0.51 2]
110	H	(3)	2241.80	0.131	13.5%	0.082	13.5%	86.7	5.4%	0.421	12.4%	12.27%	28.6%	46.6%	24.8%	[1-0.39 2]
111	H	(3)	2261.51	0.131	13.7%	0.082	13.7%	86.3	5.7%	0.421	12.4%	12.24%	28.9%	46.4%	24.7%	[1-0.39 2]
112	H	(3)	2282.40	0.127	13.5%	0.080	13.5%	84.3	5.3%	0.418	12.5%	12.21%	29.1%	46.9%	24.1%	[1-0.39 2]
113	H	(3)	2302.07	0.124	13.5%	0.079	13.5%	83.3	5.2%	0.414	12.5%	12.15%	28.5%	47.8%	23.7%	[1-0.25 2]
114	H	(3)	2321.78	0.118	13.4%	0.076	13.4%	79.6	5.2%	0.411	12.4%	12.10%	28.1%	49.3%	22.6%	[1-0.25 2]
115	H	(3)	2342.64	0.113	13.2%	0.073	13.2%	75.9	5.0%	0.412	12.2%	12.03%	27.8%	50.5%	21.7%	[1-0.49 2]
116	H	(3)	2362.33	0.111	12.8%	0.073	12.8%	74.6	4.2%	0.412	12.1%	11.97%	27.6%	51.0%	21.4%	[1-0.57 2]
117	H	(3)	2382.02	0.108	12.8%	0.071	12.8%	72.4	4.5%	0.414	12.0%	11.89%	27.3%	51.9%	20.8%	[1-0.64 2]
118	H	(3)	2401.72	0.096	13.0%	0.064	13.0%	65.0	4.8%	0.410	12.0%	11.81%	26.4%	54.6%	19.0%	[1-0.47 2]
119	H	(3)	2422.58	0.097	13.1%	0.065	13.1%	65.5	5.2%	0.409	12.1%	11.77%	25.9%	54.8%	19.3%	[1-0.47 2]
120	H	(3)	2442.29	0.099	13.3%	0.067	13.3%	66.8	5.8%	0.410	12.0%	11.72%	25.5%	55.1%	19.4%	[1-0.55 2]
121	H	(3)	2462.00	0.097	13.6%	0.067	13.6%	66.2	6.5%	0.409	12.0%	11.65%	24.5%	56.1%	19.4%	[1-0.46 2]
122	H	(3)	2481.72	0.100	13.6%	0.069	13.6%	68.4	6.5%	0.405	12.0%	11.65%	23.8%	55.9%	20.4%	[1-0.46 2]
123	H	(3)	2502.63	0.098	13.5%	0.068	13.5%	68.3	6.2%	0.399	12.0%	11.63%	23.1%	56.4%	20.5%	[1-0.35 2]
124	H	(3)	2522.32	0.094	13.7%	0.066	13.7%	65.3	6.6%	0.399	11.9%	11.58%	23.1%	57.3%	19.6%	[1-0.35 2]
125	H	(3)	2542.00	0.089	13.4%	0.063	13.4%	62.4	6.2%	0.397	11.9%	11.54%	23.2%	57.9%	19.0%	[1-0.35 2]
126	H	(3)	2562.87	0.086	13.3%	0.061	13.3%	60.2	5.9%	0.395	11.9%	11.53%	23.5%	58.3%	18.2%	[1-0.35 2]
127	H	(3)	2582.58	0.086	13.4%	0.062	13.4%	59.6	6.5%	0.400	11.8%	11.48%	24.1%	58.3%	17.7%	[1-0.54 2]
128	H	(3)	2602.27	0.086	13.7%	0.062	13.7%	59.2	7.0%	0.402	11.8%	11.46%	25.0%	57.5%	17.5%	[1-0.54 2]
129	H	(3)	2621.99	0.090	13.4%	0.065	13.4%	62.3	6.3%	0.401	11.8%	11.46%	25.3%	56.3%	18.4%	[1-0.54 2]
130	H	(3)	2642.85	0.092	13.7%	0.067	13.7%	63.1	7.1%	0.404	11.7%	11.40%	25.6%	55.7%	18.7%	[1-0.61 0]
131	H	(3)	2662.56	0.092	13.5%	0.068	13.5%	63.0	7.0%	0.407	11.6%	11.31%	26.4%	54.9%	18.8%	[1-0.60 2]
132	H	(3)	2682.27	0.091	13.3%	0.068	13.3%	62.5	6.7%	0.405	11.5%	11.27%	26.6%	54.6%	18.8%	[1-0.60 2]
133	H	(3)	2701.98	0.096	13.2%	0.072	13.2%	65.0	6.6%	0.409	11.4%	11.21%	26.8%	53.8%	19.4%	[1-0.71 2]
134	H	(3)	2722.85	0.097	13.3%	0.073	13.3%	65.9	6.7%	0.410	11.4%	11.17%	27.7%	52.6%	19.7%	[1-0.71 2]
135	H	(3)	2742.54	0.100	13.1%	0.076	13.1%	67.5	6.3%	0.411	11.4%	11.15%	28.4%	51.5%	20.1%	[1-0.75 2]
136	H	(3)	2762.24	0.107	13.2%	0.082	13.2%	71.7	6.6%	0.414	11.4%	11.13%	28.6%	50.2%	21.2%	[1-0.70 2]
137	H	(3)	2783.10	0.107	13.0%	0.083	13.0%	71.9	6.2%	0.413	11.5%	11.12%	28.9%	49.5%	21.6%	[1-0.70 2]
138	H	(3)	2802.81	0.110	13.0%	0.085	13.0%	73.9	6.3%	0.413	11.4%	11.07%	28.7%	49.1%	22.2%	[1-0.58 2]
139	H	(3)	2822.51	0.111	12.9%	0.087	12.9%	74.7	6.1%	0.412	11.4%	11.03%	28.7%	48.8%	22.5%	[1-0.50 2]
140	H	(3)	2842.21	0.112	12.7%	0.088	12.7%	74.7	6.0%	0.417	11.2%	10.96%	29.0%	48.3%	22.7%	[1-0.63 0]
141	H	(3)	2863.08	0.111	12.8%	0.088	12.8%	74.2	6.2%	0.415	11.2%	10.93%	29.1%	48.3%	22.6%	[1-0.57 0]
142	H	(3)	2882.77	0.111	12.8%	0.089	12.8%	74.5	6.3%	0.415	11.1%	10.89%	29.0%	48.6%	22.4%	[1-0.63 0]
143	H	(3)	2902.48	0.113	12.6%	0.091	12.6%	74.5	6.1%	0.420	11.0%	10.80%	29.5%	48.1%	22.4%	[1-0.68 0]
144	H	(3)	2922.19	0.111	12.6%	0.090	12.6%	73.5	6.3%	0.420	11.0%	10.75%	29.8%	48.1%	22.2%	[1-0.67 0]
145	H	(3)	2943.06	0.113	12.7%	0.092	12.7%	74.4	6.4%	0.422	11.0%	10.71%	29.7%	48.1%	22.2%	[1-0.72 0]
146	H	(3)	2962.76	0.110	12.7%	0.090	12.7%	72.6	6.4%	0.420	11.0%	10.68%	29.6%	48.7%	21.7%	[1-0.61 0]
147	H	(3)	2982.48	0.108	12.8%	0.089	12.8%	71.3	6.6%	0.420	10.9%	10.64%	29.4%	49.1%	21.4%	[1-0.61 0]
148	H	(3)	3003.34	0.102	13.0%	0.085	13.0%	68.2	7.0%	0.416	11.0%	10.64%	29.1%	50.4%	20.6%	[1-0.54 0]
149	H	(3)	3023.02	0.099	13.4%	0.083	13.4%	66.6	7.7%	0.413	11.0%	10.59%	28.1%	51.7%	20.2%	[1-0.37 2]
150	H	(3)	3042.72	0.094	13.2%	0.080	13.2%	64.6	7.4%	0.406	11.0%	10.59%	27.1%	53.2%	19.7%	[1-0.37 2]
151	H	(3)	3062.43	0.090	13.1%	0.077	13.1%	63.0	7.1%	0.399	11.0%	10.54%	25.9%	54.7%	19.4%	[1-0.00 2]
152	H	(3)	3083.31	0.086	13.2%	0.074	13.2%	60.6	7.5%	0.395	10.9%	10.51%	25.2%	56.1%	18.7%	[1-0.00 2]
153	H	(3)	3103.02	0.084	13.0%	0.073	13.0%	59.9	7.2%	0.391	10.9%	10.50%	24.4%	57.0%	18.6%	[1-0.00 2]
154	H	(3)	3122.71	0.079	12.8%	0.069	12.8%	57.1	6.7%	0.386	10.8%	10.50%	24.2%	58.1%	17.8%	[1-0.00 2]
155	H	(3)	3142.43	0.077	12.8%	0.067	12.8%	55.4	6.9%	0.387	10.8%	10.46%	24.7%	58.2%	17.1%	[1-0.00 2]
156	H	(3)	3163.30	0.074	12.8%	0.065	12.8%	53.4	7.0%	0.388	10.7%	10.42%	25.7%	57.9%	16.4%	[1-0.00 2]
157	H	(3)	3182.99	0.074	12.5%	0.066	12.5%	53.3	6.4%	0.389	10.7%	10.40%	26.6%	57.0%	16.4%	[1-0.00 2]
158	H	(3)	3202.67	0.075	12.3%	0.067	12.3%	53.6	6.1%	0.391	10.7%	10.36%	27.3%	56.4%	16.3%	[1-0.00 2]
159	H	(3)	3223.54	0.083	12.0%	0.075	12.0%	58.3	5.7%	0.397	10.5%	10.30%	27.6%	54.9%	17.5%	[1-0.00 2]
160	H	(3)	3243.23	0.087	11.8%	0.079	11.8%	61.1	5.3%	0.397	10.5%	10.26%	27.2%	54.5%	18.3%	[1-0.00 2]
161	H	(3)	3262.93	0.094	12.0%	0.085	12.0%	65.6	5.9%	0.398	10.5%	10.23%	26.9%	53.5%	19.7%	[1-0.00 2]
162	H	(3)	3282.67	0.094	12.4%	0.086	12.4%	66.5	6.6%	0.395	10.5%	10.22%	26.4%	53.7%	20.0%	[1-0.00 2]
163	H	(3)	3303.51	0.096	12.6%	0.089	12.6%	68.3	6.9%	0.393	10.5%	10.20%	26.1%	53.4%	20.4%	[1-0.00 2]
164	H	(3)	3323.21	0.097	12.4%	0.090	12.4%	68.6	6.8%	0.395	10.4%	10.14%	25.8%	53.5%	20.7%	[1-0.00 2]
165	H	(6)	3342.93	0.100	12.5%	0.093	12.5%	70.1	7.1%	0.397	10.3%	10.09%	25.7%	53.1%	21.2%	[1-0.00 2]
166	H	(6)	3362.63	0.100	12.3%	0.094	12.3%	69.9	6.9%	0.398	10.3%	10.05%	25.4%	53.4%	21.2%	[1-0.00 2]
167	H	(6)	3383.52	0.105	12.3%	0.099	12.3%	72.8	6.9%	0.401	10.2%	10.01%	25.5%	52.6%	22.0%	[1-0.00 2]
168	H	(6)	3403.22	0.104	12.4%	0.099	12.4%	72.2	7.1%	0.402	10.2%	9.97%	25.4%	52.7%	21.9%	[1-0.00 2]
169	H	(6)	3422.92	0.104	12.7%	0.099	12.7%	71.6	7.7%	0.403	10.2%	9.93%	25.8%	52.4%	21.7%	[1-0.00 2]
170	H	(6)	3443.80	0.100	12.9%	0.096	12.9%	69.2	8.0%	0.403	10.2%	9.92%	26.0%	52.8%	21.1%	[1-0.00 2]
171	H	(6)	3463.49	0.102	13.1%	0.098	13.1%	70.0	8.3%	0.404	10.1%	9.89%	26.2%	52.7%	21.1%	[1-0.00 2]
172	H	(6)	3483.20	0.102	12.8%	0.099	12.8%	70.2	7.8%	0.403	10.1%	9.87%	25.9%	52.9%	21.2%	[1-0.00 2]
173	H	(6)	3502.90	0.103	12.4%	0.100	12.4%	71.0	7.2%	0.401	10.1%	9.84%	25.8%	52.8%	21.4%	[1-0.00 2]
174	H	(6)	3523.77	0.104	12.2%	0.102	12.2%	71.8	7.0%	0.404	10.0%	9.78%	25.8%	52.7%	21.5%	[1-0.00 2]
