[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
84	H	(10)	1802.23	1.388	5.9%	0.695	5.9%	28.3	4.8%	13.617	3.4%	2.46%	49.7%	43.9%	6.4%	[1-0.93 2]
85	H	(10)	1821.94	1.435	6.6%	0.726	6.6%	29.2	5.6%	13.642	3.5%	2.45%	49.9%	43.4%	6.7%	[1-0.92 2]
86	H	(10)	1841.64	1.468	7.1%	0.751	7.1%	29.8	6.1%	13.665	3.7%	2.43%	50.0%	43.0%	7.0%	[1-0.91 2]
87	H	(10)	1861.35	1.510	7.8%	0.781	7.8%	30.6	6.7%	13.684	3.9%	2.42%	50.1%	42.6%	7.3%	[1-0.91 2]
88	H	(10)	1882.24	1.568	8.6%	0.820	8.6%	31.7	7.6%	13.739	4.0%	2.41%	50.4%	42.0%	7.7%	[1-0.92 2]
89	H	(10)	1903.13	1.552	8.6%	0.821	8.6%	31.4	7.6%	13.737	4.0%	2.39%	50.4%	42.0%	7.6%	[1-0.90 2]
90	H	(10)	1921.70	1.542	8.9%	0.823	8.9%	31.2	8.0%	13.728	4.0%	2.38%	50.5%	42.0%	7.5%	[1-0.91 2]
91	H	(10)	1941.41	1.539	9.0%	0.830	9.0%	31.2	8.0%	13.712	4.0%	2.37%	50.4%	42.1%	7.5%	[1-0.90 2]
92	H	(10)	1962.29	1.565	8.4%	0.853	8.4%	31.7	7.3%	13.703	4.0%	2.36%	50.0%	42.3%	7.7%	[1-0.91 2]
93	H	(10)	1982.01	1.582	8.1%	0.871	8.1%	32.1	7.0%	13.681	4.2%	2.34%	49.7%	42.4%	7.8%	[1-0.91 2]
94	H	(10)	2001.72	1.587	8.0%	0.883	8.0%	32.3	6.8%	13.660	4.2%	2.33%	49.6%	42.5%	7.9%	[1-0.90 2]
95	H	(10)	2022.59	1.594	7.4%	0.895	7.4%	32.5	6.0%	13.611	4.3%	2.32%	49.4%	42.6%	8.0%	[1-0.89 2]
96	H	(10)	2042.28	1.613	7.6%	0.915	7.6%	32.9	6.1%	13.621	4.5%	2.31%	49.3%	42.6%	8.1%	[1-0.88 2]
97	H	(10)	2062.00	1.592	7.8%	0.912	7.8%	32.4	6.3%	13.629	4.5%	2.30%	49.6%	42.4%	7.9%	[1-0.89 2]
98	H	(10)	2081.70	1.545	7.4%	0.893	7.4%	31.5	5.9%	13.619	4.5%	2.29%	49.8%	42.5%	7.7%	[1-0.89 2]
99	H	(10)	2101.41	1.562	7.3%	0.912	7.3%	31.9	5.7%	13.604	4.6%	2.28%	49.7%	42.5%	7.8%	[1-0.88 2]
100	H	(10)	2122.29	1.557	7.5%	0.918	7.5%	31.8	5.9%	13.608	4.6%	2.27%	49.8%	42.5%	7.7%	[1-0.87 2]
101	H	(10)	2142.01	1.566	7.5%	0.932	7.5%	31.9	5.9%	13.614	4.6%	2.26%	49.6%	42.6%	7.8%	[1-0.88 2]
102	H	(10)	2161.72	1.546	7.4%	0.928	7.4%	31.6	5.8%	13.599	4.6%	2.25%	49.5%	42.8%	7.7%	[1-0.89 2]
103	H	(10)	2182.58	1.532	7.8%	0.929	7.8%	31.3	6.4%	13.606	4.5%	2.24%	49.5%	43.0%	7.6%	[1-0.88 2]
104	H	(10)	2222.00	1.499	8.0%	0.925	8.0%	30.6	6.7%	13.611	4.4%	2.22%	49.7%	42.9%	7.4%	[1-0.88 2]
105	H	(10)	2241.72	1.475	7.8%	0.918	7.8%	30.1	6.4%	13.606	4.4%	2.21%	49.8%	42.9%	7.2%	[1-0.88 2]
106	H	(10)	2262.59	1.454	7.6%	0.914	7.6%	29.7	6.2%	13.601	4.4%	2.20%	50.0%	42.8%	7.2%	[1-0.88 2]
107	H	(10)	2282.32	1.422	7.4%	0.901	7.4%	29.0	6.0%	13.597	4.4%	2.19%	50.2%	42.8%	7.0%	[1-0.88 2]
108	H	(10)	2302.04	1.445	6.8%	0.924	6.8%	29.5	5.0%	13.610	4.5%	2.18%	50.3%	42.5%	7.1%	[1-0.88 2]
109	H	(10)	2322.90	1.440	6.9%	0.929	6.9%	29.4	5.1%	13.622	4.6%	2.17%	50.4%	42.4%	7.1%	[1-0.88 2]
110	H	(10)	2342.61	1.422	7.0%	0.925	7.0%	29.0	5.2%	13.630	4.6%	2.16%	50.7%	42.3%	7.0%	[1-0.88 2]
111	H	(10)	2362.32	1.405	6.9%	0.922	6.9%	28.6	5.2%	13.638	4.6%	2.15%	50.8%	42.3%	6.9%	[1-0.88 2]
112	H	(10)	2382.03	1.431	7.1%	0.947	7.1%	29.1	5.3%	13.648	4.7%	2.14%	50.9%	42.0%	7.0%	[1-0.89 2]
113	H	(10)	2401.74	1.417	7.0%	0.945	7.0%	28.9	5.2%	13.637	4.6%	2.14%	51.0%	42.0%	7.0%	[1-0.89 2]
114	H	(10)	2422.61	1.397	6.5%	0.940	6.5%	28.5	4.6%	13.634	4.6%	2.13%	51.1%	42.1%	6.9%	[1-0.89 2]
115	H	(10)	2442.33	1.422	6.5%	0.965	6.5%	29.0	4.5%	13.633	4.6%	2.12%	50.8%	42.2%	7.0%	[1-0.89 2]
116	H	(10)	2462.04	1.423	6.4%	0.973	6.4%	29.0	4.3%	13.621	4.7%	2.11%	50.7%	42.3%	7.0%	[1-0.89 2]
117	H	(10)	2481.75	1.427	6.4%	0.984	6.4%	29.1	4.3%	13.604	4.7%	2.10%	50.5%	42.5%	7.1%	[1-0.89 2]
118	H	(10)	2502.62	1.422	6.6%	0.988	6.6%	29.1	4.6%	13.588	4.7%	2.09%	50.2%	42.8%	7.0%	[1-0.89 2]
119	H	(10)	2522.35	1.447	6.8%	1.014	6.8%	29.7	4.8%	13.553	4.8%	2.08%	49.7%	43.2%	7.1%	[1-0.89 2]
120	H	(10)	2542.05	1.431	6.7%	1.011	6.7%	29.4	4.6%	13.536	4.8%	2.08%	49.7%	43.3%	7.0%	[1-0.88 2]
121	H	(10)	2564.09	1.431	7.0%	1.019	7.0%	29.4	5.0%	13.521	4.9%	2.07%	49.4%	43.5%	7.0%	[1-0.89 2]
122	H	(10)	2582.65	1.399	6.6%	1.004	6.6%	28.7	4.4%	13.520	4.9%	2.06%	49.5%	43.6%	6.9%	[1-0.88 2]
123	H	(10)	2603.52	1.404	6.5%	1.015	6.5%	28.9	4.2%	13.514	4.9%	2.05%	49.5%	43.5%	6.9%	[1-0.87 2]
124	H	(10)	2622.07	1.368	6.4%	0.997	6.4%	28.1	4.0%	13.536	4.9%	2.04%	50.0%	43.3%	6.7%	[1-0.87 2]
125	H	(10)	2641.79	1.348	6.2%	0.989	6.2%	27.7	3.7%	13.517	5.0%	2.04%	50.2%	43.1%	6.7%	[1-0.85 2]
126	H	(10)	2662.67	1.319	5.8%	0.975	5.8%	27.1	3.0%	13.521	5.0%	2.03%	50.6%	42.9%	6.5%	[1-0.84 2]
127	H	(10)	2682.37	1.313	5.9%	0.978	5.9%	27.0	3.2%	13.502	5.0%	2.02%	50.4%	43.1%	6.5%	[1-0.85 2]
128	H	(10)	2702.08	1.294	6.0%	0.971	6.0%	26.6	3.2%	13.491	5.0%	2.02%	50.4%	43.2%	6.3%	[1-0.86 2]
129	H	(10)	2722.95	1.300	6.0%	0.983	6.0%	26.8	3.3%	13.482	5.0%	2.01%	50.3%	43.3%	6.4%	[1-0.85 2]
130	H	(10)	2742.66	1.297	6.0%	0.988	6.0%	26.8	3.4%	13.469	5.0%	2.00%	50.2%	43.4%	6.3%	[1-0.86 2]
131	H	(10)	2762.37	1.302	6.0%	0.999	6.0%	26.9	3.4%	13.464	5.0%	1.99%	50.1%	43.6%	6.3%	[1-0.86 2]
132	H	(10)	2782.09	1.297	5.9%	1.002	5.9%	26.8	3.2%	13.436	5.0%	1.99%	50.0%	43.7%	6.3%	[1-0.86 2]
133	H	(10)	2804.13	1.295	5.9%	1.009	5.9%	26.8	3.1%	13.404	5.0%	1.98%	49.8%	43.9%	6.3%	[1-0.85 2]
134	H	(10)	2822.67	1.316	6.4%	1.032	6.4%	27.3	4.0%	13.368	5.0%	1.97%	49.3%	44.3%	6.4%	[1-0.86 2]
135	H	(10)	2844.71	1.328	6.9%	1.049	6.9%	27.6	4.7%	13.357	5.0%	1.97%	49.0%	44.5%	6.5%	[1-0.88 2]
136	H	(10)	2884.14	1.318	6.8%	1.056	6.8%	27.4	4.5%	13.368	5.1%	1.95%	49.0%	44.5%	6.4%	[1-0.88 2]
137	H	(10)	2902.69	1.313	6.9%	1.059	6.9%	27.3	4.6%	13.385	5.1%	1.95%	49.2%	44.5%	6.4%	[1-0.88 2]
138	H	(10)	2923.56	1.312	7.0%	1.066	7.0%	27.2	4.7%	13.413	5.1%	1.94%	49.4%	44.2%	6.4%	[1-0.88 2]
139	H	(10)	2963.00	1.293	6.3%	1.064	6.3%	26.7	3.9%	13.432	5.0%	1.93%	49.7%	44.0%	6.3%	[1-0.89 2]
140	H	(10)	2982.72	1.280	5.8%	1.060	5.8%	26.5	3.2%	13.439	4.9%	1.92%	49.9%	43.9%	6.2%	[1-0.88 2]
141	H	(10)	3002.43	1.292	6.1%	1.078	6.1%	26.7	3.8%	13.443	4.7%	1.91%	49.9%	43.9%	6.3%	[1-0.88 2]
142	H	(10)	3023.27	1.325	6.2%	1.112	6.2%	27.4	4.2%	13.442	4.6%	1.91%	49.8%	43.8%	6.4%	[1-0.89 2]
143	H	(10)	3042.98	1.324	6.0%	1.119	6.0%	27.3	4.1%	13.455	4.4%	1.90%	49.8%	43.7%	6.5%	[1-0.89 2]
144	H	(10)	3062.70	1.346	6.2%	1.145	6.2%	27.8	4.4%	13.470	4.4%	1.89%	49.8%	43.6%	6.6%	[1-0.89 2]
145	H	(10)	3082.41	1.363	6.6%	1.167	6.6%	28.1	5.0%	13.486	4.3%	1.89%	49.7%	43.6%	6.7%	[1-0.89 2]
146	H	(10)	3103.28	1.376	6.6%	1.186	6.6%	28.3	5.0%	13.502	4.3%	1.88%	49.7%	43.5%	6.8%	[1-0.90 2]
147	H	(10)	3122.99	1.360	6.4%	1.180	6.4%	28.0	4.7%	13.494	4.3%	1.87%	49.9%	43.5%	6.7%	[1-0.89 2]
148	H	(10)	3142.71	1.371	6.6%	1.197	6.6%	28.2	5.0%	13.500	4.3%	1.87%	49.8%	43.5%	6.7%	[1-0.89 2]
149	H	(10)	3162.41	1.361	6.6%	1.196	6.6%	28.0	5.1%	13.502	4.3%	1.86%	49.7%	43.7%	6.6%	[1-0.89 2]
150	H	(10)	3183.28	1.352	6.3%	1.195	6.3%	27.8	4.7%	13.509	4.2%	1.85%	49.7%	43.7%	6.6%	[1-0.89 2]
151	H	(10)	3202.98	1.353	6.3%	1.204	6.3%	27.8	4.7%	13.496	4.2%	1.85%	49.6%	43.8%	6.6%	[1-0.89 2]
152	H	(10)	3222.69	1.347	6.2%	1.206	6.2%	27.8	4.7%	13.472	4.1%	1.84%	49.4%	44.0%	6.6%	[1-0.90 2]
153	H	(10)	3242.40	1.369	6.5%	1.233	6.5%	28.2	5.1%	13.471	4.1%	1.84%	49.3%	43.9%	6.8%	[1-0.89 2]
154	H	(10)	3263.27	1.400	6.6%	1.269	6.6%	28.8	5.3%	13.484	4.1%	1.83%	49.3%	43.8%	7.0%	[1-0.89 2]
155	H	(10)	3282.99	1.432	6.6%	1.306	6.6%	29.5	5.2%	13.498	4.0%	1.82%	49.2%	43.7%	7.2%	[1-0.89 2]
156	H	(10)	3302.69	1.440	6.3%	1.321	6.3%	29.6	4.9%	13.507	4.1%	1.82%	49.1%	43.6%	7.3%	[1-0.89 2]
157	H	(10)	3323.57	1.438	6.3%	1.328	6.3%	29.6	4.9%	13.507	4.1%	1.81%	49.2%	43.6%	7.2%	[1-0.89 2]
158	H	(10)	3343.27	1.409	5.8%	1.309	5.8%	29.0	4.1%	13.518	4.1%	1.81%	49.3%	43.7%	7.1%	[1-0.89 2]
159	H	(10)	3362.97	1.403	5.7%	1.310	5.7%	28.8	3.9%	13.510	4.1%	1.80%	49.3%	43.7%	7.0%	[1-0.88 2]
160	H	(10)	3382.70	1.380	5.4%	1.297	5.4%	28.3	3.6%	13.523	4.1%	1.80%	49.4%	43.7%	6.9%	[1-0.90 2]
161	H	(10)	3403.58	1.372	5.7%	1.298	5.7%	28.2	3.9%	13.539	4.1%	1.79%	49.6%	43.6%	6.8%	[1-0.90 2]
162	H	(10)	3423.29	1.418	6.3%	1.349	6.3%	29.0	4.7%	13.564	4.2%	1.78%	49.7%	43.2%	7.1%	[1-0.89 2]
163	H	(10)	3444.17	1.433	6.4%	1.371	6.4%	29.3	4.7%	13.583	4.3%	1.78%	49.8%	43.0%	7.2%	[1-0.89 2]
164	H	(10)	3462.73	1.407	6.0%	1.353	6.0%	28.8	4.3%	13.575	4.2%	1.77%	49.9%	43.0%	7.1%	[1-0.89 2]
165	H	(10)	3483.60	1.434	6.2%	1.387	6.2%	29.3	4.6%	13.578	4.2%	1.77%	49.8%	42.9%	7.3%	[1-0.89 2]
166	H	(10)	3503.31	1.447	6.2%	1.409	6.2%	29.6	4.6%	13.580	4.2%	1.76%	49.7%	42.9%	7.4%	[1-0.89 2]
167	H	(10)	3522.99	1.417	5.9%	1.387	5.9%	29.0	4.3%	13.577	4.1%	1.76%	49.7%	43.1%	7.2%	[1-0.89 2]
168	H	(10)	3542.69	1.416	6.2%	1.393	6.2%	29.0	4.7%	13.581	4.0%	1.75%	49.7%	43.2%	7.1%	[1-0.89 2]
169	H	(10)	3563.56	1.409	6.1%	1.395	6.1%	28.8	4.7%	13.585	3.9%	1.75%	49.8%	43.2%	7.0%	[1-0.89 2]
170	H	(10)	3583.26	1.421	6.6%	1.414	6.6%	29.0	5.4%	13.605	3.8%	1.74%	49.8%	43.2%	7.0%	[1-0.90 2]
171	H	(10)	3602.96	1.408	6.4%	1.410	6.4%	28.8	5.2%	13.605	3.7%	1.74%	49.8%	43.2%	6.9%	[1-0.90 2]
172	H	(10)	3623.83	1.425	6.3%	1.435	6.3%	29.1	5.1%	13.603	3.7%	1.73%	49.7%	43.3%	7.0%	[1-0.90 2]
173	H	(10)	3643.54	1.454	6.6%	1.472	6.6%	29.7	5.5%	13.617	3.7%	1.73%	49.6%	43.2%	7.2%	[1-0.90 2]
174	H	(10)	3663.25	1.480	7.4%	1.506	7.4%	30.2	6.4%	13.621	3.7%	1.72%	49.5%	43.2%	7.4%	[1-0.89 2]
