[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
14	H	(6)	300.15	1.012	13.2%	0.084	13.2%	35.7	7.1%	7.874	11.2%	9.95%	89.3%	3.3%	7.4%	[1-1.00 1]
15	H	(6)	319.84	0.952	14.3%	0.085	14.3%	35.7	8.0%	7.403	11.9%	9.94%	89.3%	3.4%	7.3%	[1-1.00 1]
16	H	(6)	339.55	0.881	15.1%	0.083	15.1%	35.3	8.7%	6.937	12.4%	9.94%	89.0%	3.9%	7.2%	[1-1.00 1]
17	H	(6)	360.40	0.833	16.1%	0.083	16.1%	35.5	9.8%	6.520	12.9%	9.94%	88.7%	4.0%	7.2%	[1-1.00 1]
18	H	(6)	380.11	0.800	16.7%	0.085	16.7%	36.0	10.4%	6.179	13.1%	9.94%	88.5%	4.0%	7.4%	[1-1.00 1]
19	H	(6)	399.81	0.823	16.8%	0.091	16.8%	37.3	10.8%	6.130	12.8%	9.74%	88.8%	3.4%	7.8%	[1-1.00 1]
20	H	(6)	419.50	0.789	15.6%	0.092	15.6%	34.2	10.9%	6.399	11.2%	9.28%	89.5%	3.5%	7.0%	[1-1.00 1]
21	H	(6)	440.37	0.782	15.5%	0.096	15.5%	33.4	11.4%	6.493	10.4%	8.98%	90.1%	3.0%	6.8%	[1-1.00 1]
22	H	(6)	460.08	0.777	14.8%	0.099	14.8%	32.7	11.2%	6.596	9.7%	8.74%	90.4%	3.0%	6.7%	[1-1.00 1]
23	H	(6)	479.78	0.817	14.1%	0.109	14.1%	33.5	10.7%	6.774	9.2%	8.49%	90.9%	2.3%	6.8%	[1-1.00 1]
24	H	(6)	499.48	0.858	12.6%	0.119	12.6%	34.7	8.8%	6.870	9.0%	8.28%	90.7%	2.2%	7.1%	[1-1.00 1]
25	H	(6)	520.33	0.864	13.4%	0.125	13.4%	34.7	9.9%	6.917	9.1%	8.10%	90.8%	2.1%	7.1%	[1-1.00 1]
26	H	(6)	540.04	0.852	13.2%	0.128	13.2%	34.3	9.6%	6.894	9.1%	7.92%	90.4%	2.6%	7.0%	[1-1.00 1]
27	H	(6)	560.91	0.850	13.6%	0.133	13.6%	34.4	10.0%	6.873	9.2%	7.78%	90.5%	2.5%	7.0%	[1-1.00 1]
28	H	(6)	580.61	0.827	14.0%	0.133	14.0%	33.4	10.5%	6.891	9.2%	7.65%	90.7%	2.6%	6.7%	[1-1.00 1]
29	H	(6)	600.32	0.815	14.2%	0.136	14.2%	32.5	10.9%	6.957	9.1%	7.46%	90.8%	2.8%	6.5%	[1-1.00 1]
30	H	(6)	620.02	0.840	13.5%	0.145	13.5%	33.5	10.0%	6.958	9.1%	7.33%	90.1%	3.1%	6.8%	[1-1.00 1]
31	H	(6)	639.71	0.831	14.1%	0.148	14.1%	33.0	10.7%	7.001	9.2%	7.20%	90.3%	3.0%	6.7%	[1-1.00 1]
32	H	(6)	660.62	0.836	14.0%	0.153	14.0%	33.3	10.2%	6.974	9.5%	7.08%	89.9%	3.3%	6.8%	[1-1.00 1]
33	H	(6)	680.33	0.841	14.1%	0.159	14.1%	33.3	10.3%	7.008	9.7%	6.95%	89.1%	4.2%	6.8%	[1-1.00 1]
34	H	(6)	700.04	0.815	15.3%	0.159	15.3%	32.2	11.6%	7.033	10.0%	6.81%	88.6%	4.8%	6.5%	[1-1.00 1]
35	H	(6)	720.89	0.793	15.9%	0.159	15.9%	31.3	12.3%	7.044	10.1%	6.70%	88.5%	5.4%	6.2%	[1-1.00 1]
36	H	(6)	740.59	0.831	14.8%	0.171	14.8%	32.7	10.3%	7.062	10.6%	6.63%	88.2%	5.3%	6.5%	[1-1.00 1]
37	H	(6)	760.30	0.798	15.2%	0.169	15.2%	31.3	10.9%	7.078	10.6%	6.52%	88.3%	5.5%	6.1%	[1-1.00 1]
38	H	(6)	780.00	0.754	14.5%	0.163	14.5%	29.6	10.1%	7.063	10.4%	6.42%	88.6%	5.8%	5.6%	[1-1.00 1]
39	H	(6)	800.85	0.692	13.6%	0.154	13.6%	27.4	9.3%	7.018	9.9%	6.33%	88.6%	6.4%	4.9%	[1-1.00 1]
40	H	(6)	820.54	0.683	13.6%	0.156	13.6%	26.8	9.3%	7.073	9.9%	6.23%	88.4%	6.8%	4.7%	[1-1.00 1]
41	H	(6)	840.25	0.678	13.9%	0.158	13.9%	26.6	9.9%	7.081	9.7%	6.14%	87.9%	7.5%	4.6%	[1-1.00 1]
42	H	(6)	861.10	0.674	13.4%	0.161	13.4%	26.3	9.5%	7.120	9.5%	6.03%	87.5%	7.9%	4.5%	[1-1.00 1]
43	H	(6)	880.81	0.719	13.4%	0.176	13.4%	28.0	9.1%	7.126	9.9%	5.97%	87.2%	7.8%	5.0%	[1-1.00 1]
44	H	(6)	900.53	0.723	13.6%	0.181	13.6%	28.1	9.4%	7.148	9.9%	5.89%	87.2%	7.8%	5.0%	[1-1.00 1]
45	H	(6)	920.23	0.699	12.7%	0.179	12.7%	27.2	8.2%	7.145	9.7%	5.82%	87.0%	8.2%	4.7%	[1-1.00 1]
46	H	(6)	941.09	0.621	11.9%	0.162	11.9%	24.1	7.6%	7.163	9.1%	5.74%	87.5%	8.6%	3.9%	[1-1.00 1]
47	H	(6)	960.79	0.567	10.7%	0.151	10.7%	22.0	6.1%	7.179	8.8%	5.66%	87.7%	9.0%	3.3%	[1-1.00 1]
48	H	(6)	980.50	0.563	11.3%	0.153	11.3%	21.7	7.1%	7.195	8.8%	5.60%	87.7%	9.1%	3.2%	[1-1.00 1]
49	H	(6)	1000.19	0.604	11.7%	0.168	11.7%	23.2	7.0%	7.248	9.3%	5.55%	87.7%	8.7%	3.6%	[1-1.00 1]
50	H	(6)	1021.07	0.606	12.4%	0.172	12.4%	23.2	8.0%	7.262	9.5%	5.50%	87.9%	8.4%	3.6%	[1-1.00 1]
51	H	(6)	1040.77	0.637	12.9%	0.184	12.9%	24.2	8.3%	7.310	9.9%	5.45%	87.9%	8.2%	3.9%	[1-1.00 1]
52	H	(6)	1060.47	0.644	13.3%	0.190	13.3%	24.4	8.6%	7.335	10.2%	5.39%	88.1%	8.0%	3.9%	[1-1.00 1]
53	H	(6)	1081.33	0.587	13.4%	0.176	13.4%	22.3	8.8%	7.324	10.1%	5.33%	88.4%	8.4%	3.3%	[1-1.00 1]
54	H	(6)	1102.20	0.583	13.4%	0.178	13.4%	22.0	8.9%	7.359	10.0%	5.26%	88.3%	8.5%	3.2%	[1-1.00 1]
55	H	(6)	1120.75	0.608	12.9%	0.189	12.9%	22.8	8.0%	7.403	10.2%	5.20%	88.2%	8.4%	3.5%	[1-1.00 1]
56	H	(6)	1140.47	0.609	13.3%	0.193	13.3%	22.7	8.7%	7.442	10.1%	5.14%	88.0%	8.5%	3.4%	[1-1.00 1]
57	H	(6)	1161.35	0.621	13.8%	0.200	13.8%	23.2	9.3%	7.449	10.2%	5.08%	87.8%	8.6%	3.6%	[1-1.00 1]
58	H	(6)	1181.04	0.607	13.1%	0.199	13.1%	22.6	8.4%	7.451	10.1%	5.02%	87.6%	8.9%	3.4%	[1-1.00 1]
59	H	(6)	1200.74	0.556	12.4%	0.185	12.4%	20.8	7.6%	7.419	9.7%	4.98%	87.7%	9.4%	2.9%	[1-1.00 1]
60	H	(6)	1220.45	0.502	12.2%	0.170	12.2%	18.9	7.6%	7.378	9.5%	4.93%	87.6%	10.1%	2.4%	[1-1.00 1]
61	H	(6)	1241.33	0.469	11.7%	0.162	11.7%	17.7	7.1%	7.366	9.3%	4.88%	87.3%	10.7%	2.0%	[1-1.00 1]
62	H	(6)	1261.04	0.441	10.8%	0.154	10.8%	16.7	6.0%	7.351	9.0%	4.83%	87.3%	11.0%	1.7%	[1-1.00 1]
63	H	(6)	1280.73	0.449	11.5%	0.160	11.5%	16.9	7.2%	7.380	8.9%	4.78%	87.1%	11.1%	1.7%	[1-1.00 1]
64	H	(6)	1301.59	0.442	11.2%	0.160	11.2%	16.7	6.8%	7.372	9.0%	4.74%	87.1%	11.3%	1.7%	[1-1.00 1]
65	H	(6)	1321.31	0.436	10.8%	0.160	10.8%	16.4	6.3%	7.381	8.8%	4.70%	87.1%	11.3%	1.6%	[1-1.00 1]
66	H	(6)	1341.03	0.433	10.2%	0.161	10.2%	16.2	5.6%	7.434	8.6%	4.65%	87.2%	11.2%	1.6%	[1-1.00 1]
67	H	(6)	1360.73	0.435	10.1%	0.164	10.1%	16.2	5.5%	7.453	8.5%	4.61%	87.1%	11.3%	1.6%	[1-1.00 1]
68	H	(6)	1381.60	0.412	9.5%	0.158	9.5%	15.4	4.3%	7.416	8.4%	4.58%	87.1%	11.5%	1.4%	[1-1.00 1]
69	H	(6)	1401.32	0.411	9.4%	0.160	9.4%	15.4	4.4%	7.410	8.3%	4.54%	86.8%	11.8%	1.4%	[1-1.00 1]
70	H	(6)	1421.04	0.410	9.3%	0.162	9.3%	15.3	4.2%	7.429	8.2%	4.50%	86.7%	11.9%	1.4%	[1-1.00 1]
71	H	(6)	1440.75	0.435	10.2%	0.174	10.2%	16.2	6.1%	7.440	8.2%	4.46%	86.4%	11.9%	1.6%	[1-1.00 1]
72	H	(6)	1461.62	0.444	10.8%	0.180	10.8%	16.6	7.0%	7.435	8.3%	4.43%	86.3%	12.0%	1.7%	[1-1.00 1]
73	H	(6)	1481.32	0.473	11.5%	0.194	11.5%	17.6	7.8%	7.452	8.4%	4.39%	85.9%	12.0%	2.0%	[1-1.00 1]
74	H	(6)	1501.04	0.486	11.7%	0.203	11.7%	18.2	8.1%	7.437	8.4%	4.36%	85.7%	12.1%	2.2%	[1-1.00 1]
75	H	(6)	1520.76	0.507	12.6%	0.214	12.6%	18.9	9.3%	7.437	8.4%	4.33%	85.4%	12.2%	2.4%	[1-1.00 1]
76	H	(6)	1541.63	0.479	11.5%	0.205	11.5%	18.0	7.8%	7.411	8.5%	4.30%	85.5%	12.4%	2.1%	[1-0.99 2]
77	H	(6)	1561.34	0.462	10.9%	0.200	10.9%	17.3	6.9%	7.414	8.4%	4.27%	85.4%	12.7%	1.9%	[1-0.98 2]
78	H	(6)	1581.05	0.455	10.6%	0.200	10.6%	17.1	6.5%	7.390	8.4%	4.24%	85.4%	12.8%	1.8%	[1-0.97 2]
79	H	(6)	1601.92	0.447	10.6%	0.199	10.6%	16.7	6.5%	7.409	8.4%	4.20%	85.4%	12.9%	1.7%	[1-0.95 2]
80	H	(6)	1621.63	0.428	10.2%	0.193	10.2%	16.0	5.8%	7.417	8.4%	4.17%	85.5%	13.0%	1.5%	[1-0.94 2]
81	H	(6)	1641.36	0.429	10.1%	0.196	10.1%	16.1	5.7%	7.405	8.4%	4.15%	85.5%	13.0%	1.6%	[1-0.97 2]
82	H	(6)	1661.08	0.448	10.7%	0.207	10.7%	16.7	6.6%	7.432	8.4%	4.12%	85.4%	12.9%	1.7%	[1-0.96 2]
83	H	(6)	1680.78	0.439	10.5%	0.205	10.5%	16.4	6.3%	7.426	8.5%	4.10%	85.3%	13.0%	1.6%	[1-0.95 2]
84	H	(6)	1701.71	0.436	10.7%	0.206	10.7%	16.3	6.4%	7.430	8.6%	4.08%	85.3%	13.0%	1.6%	[1-0.95 2]
85	H	(6)	1721.40	0.442	10.7%	0.211	10.7%	16.6	6.2%	7.403	8.7%	4.06%	85.0%	13.3%	1.7%	[1-0.92 2]
86	H	(6)	1741.12	0.451	11.3%	0.218	11.3%	16.9	6.9%	7.409	8.9%	4.04%	84.8%	13.4%	1.8%	[1-0.96 2]
87	H	(6)	1760.83	0.443	11.0%	0.217	11.0%	16.7	6.6%	7.378	8.9%	4.01%	84.8%	13.5%	1.7%	[1-0.93 2]
88	H	(6)	1781.72	0.443	11.4%	0.219	11.4%	16.6	7.3%	7.387	8.8%	3.98%	84.7%	13.6%	1.7%	[1-0.91 2]
89	H	(6)	1801.43	0.462	11.3%	0.231	11.3%	17.3	7.1%	7.406	8.7%	3.96%	84.5%	13.6%	1.9%	[1-0.93 2]
90	H	(6)	1821.14	0.458	11.7%	0.232	11.7%	17.1	8.1%	7.424	8.5%	3.93%	84.7%	13.5%	1.8%	[1-0.92 2]
91	H	(6)	1843.15	0.456	11.6%	0.234	11.6%	17.0	8.1%	7.451	8.3%	3.90%	84.7%	13.6%	1.8%	[1-0.94 2]
92	H	(6)	1861.70	0.461	11.5%	0.238	11.5%	17.2	8.1%	7.463	8.2%	3.88%	84.7%	13.5%	1.8%	[1-0.97 2]
93	H	(6)	1883.73	0.499	11.1%	0.261	11.1%	18.5	7.3%	7.504	8.3%	3.85%	84.7%	13.1%	2.2%	[1-0.98 2]
94	H	(6)	1902.29	0.500	11.4%	0.264	11.4%	18.4	8.0%	7.533	8.2%	3.83%	85.0%	12.9%	2.2%	[1-1.00 1]
95	H	(6)	1922.00	0.518	11.1%	0.277	11.1%	19.0	7.6%	7.555	8.2%	3.82%	85.1%	12.5%	2.4%	[1-1.00 1]
96	H	(6)	1942.86	0.511	10.9%	0.276	10.9%	18.7	7.3%	7.579	8.1%	3.80%	85.4%	12.3%	2.3%	[1-1.00 1]
97	H	(6)	1961.40	0.518	11.7%	0.282	11.7%	19.0	8.5%	7.592	8.0%	3.77%	85.4%	12.3%	2.3%	[1-1.00 1]
98	H	(6)	1981.10	0.502	11.8%	0.276	11.8%	18.3	8.8%	7.605	7.8%	3.76%	85.6%	12.2%	2.2%	[1-1.00 1]
99	H	(6)	2001.97	0.501	11.9%	0.279	11.9%	18.3	9.0%	7.604	7.8%	3.74%	85.7%	12.2%	2.1%	[1-1.00 1]
100	H	(6)	2021.65	0.476	11.4%	0.267	11.4%	17.4	8.4%	7.588	7.6%	3.72%	85.8%	12.4%	1.9%	[1-1.00 1]
101	H	(6)	2041.35	0.491	11.9%	0.278	11.9%	18.0	9.1%	7.577	7.7%	3.70%	85.6%	12.4%	2.0%	[1-1.00 1]
102	H	(6)	2062.23	0.480	10.6%	0.275	10.6%	17.6	7.5%	7.566	7.6%	3.68%	85.6%	12.5%	1.9%	[1-1.00 1]
103	H	(6)	2081.91	0.468	10.4%	0.271	10.4%	17.2	7.3%	7.549	7.5%	3.66%	85.6%	12.6%	1.8%	[1-1.00 1]
104	H	(6)	2101.63	0.446	9.4%	0.260	9.4%	16.4	5.9%	7.535	7.3%	3.65%	85.6%	12.8%	1.6%	[1-1.00 1]
105	H	(6)	2121.34	0.461	9.9%	0.272	9.9%	17.0	6.8%	7.541	7.3%	3.63%	85.5%	12.7%	1.8%	[1-1.00 1]
106	H	(6)	2142.19	0.451	9.3%	0.268	9.3%	16.6	5.8%	7.534	7.2%	3.62%	85.6%	12.7%	1.6%	[1-1.00 1]
107	H	(6)	2161.91	0.450	9.7%	0.270	9.7%	16.6	6.5%	7.532	7.2%	3.60%	85.7%	12.8%	1.6%	[1-1.00 1]
108	H	(6)	2183.93	0.444	9.6%	0.269	9.6%	16.4	6.4%	7.533	7.1%	3.58%	85.7%	12.8%	1.5%	[1-1.00 1]
109	H	(6)	2201.32	0.478	10.7%	0.292	10.7%	17.6	7.8%	7.547	7.3%	3.57%	85.7%	12.5%	1.9%	[1-1.00 1]
110	H	(6)	2223.40	0.476	10.2%	0.294	10.2%	17.5	7.2%	7.566	7.3%	3.55%	85.7%	12.4%	1.8%	[1-1.00 1]
111	H	(6)	2241.94	0.478	10.7%	0.297	10.7%	17.5	7.9%	7.571	7.3%	3.53%	85.7%	12.5%	1.8%	[1-1.00 1]
112	H	(6)	2261.64	0.468	10.3%	0.294	10.3%	17.2	7.4%	7.553	7.2%	3.51%	85.7%	12.5%	1.7%	[1-1.00 1]
113	H	(6)	2282.52	0.458	9.9%	0.290	9.9%	16.9	7.0%	7.539	7.0%	3.49%	85.6%	12.8%	1.6%	[1-1.00 1]
114	H	(6)	2302.22	0.419	8.9%	0.268	8.9%	15.5	5.8%	7.502	6.8%	3.48%	85.6%	13.2%	1.2%	[1-1.00 1]
115	H	(6)	2321.93	0.424	8.9%	0.274	8.9%	15.7	5.8%	7.511	6.7%	3.46%	85.5%	13.3%	1.3%	[1-1.00 1]
116	H	(6)	2341.64	0.421	8.5%	0.274	8.5%	15.6	5.2%	7.499	6.7%	3.45%	85.5%	13.3%	1.2%	[1-1.00 1]
117	H	(6)	2362.51	0.419	8.7%	0.275	8.7%	15.6	5.4%	7.485	6.8%	3.43%	85.4%	13.4%	1.2%	[1-1.00 1]
118	H	(6)	2382.24	0.413	8.7%	0.273	8.7%	15.3	5.5%	7.490	6.8%	3.42%	85.4%	13.4%	1.2%	[1-1.00 1]
119	H	(6)	2401.94	0.427	9.0%	0.285	9.0%	15.8	5.7%	7.488	6.9%	3.41%	85.4%	13.3%	1.3%	[1-1.00 1]
120	H	(6)	2421.67	0.416	8.7%	0.280	8.7%	15.4	5.2%	7.485	6.9%	3.39%	85.5%	13.3%	1.2%	[1-1.00 1]
121	H	(10)	2442.54	0.407	8.3%	0.276	8.3%	15.1	4.5%	7.506	6.9%	3.38%	85.5%	13.3%	1.1%	[1-1.00 1]
122	H	(10)	2481.94	0.425	8.6%	0.293	8.6%	15.7	5.0%	7.526	7.0%	3.35%	85.6%	13.1%	1.3%	[1-1.00 1]
123	H	(10)	2501.65	0.439	8.7%	0.305	8.7%	16.1	5.1%	7.569	7.0%	3.33%	85.7%	12.8%	1.5%	[1-1.00 1]
124	H	(10)	2522.50	0.428	8.2%	0.300	8.2%	15.7	4.6%	7.585	6.8%	3.32%	85.8%	12.8%	1.4%	[1-1.00 1]
125	H	(10)	2561.92	0.426	8.2%	0.303	8.2%	15.6	4.7%	7.610	6.7%	3.29%	85.9%	12.7%	1.4%	[1-1.00 1]
126	H	(10)	2582.77	0.436	8.3%	0.313	8.3%	15.9	5.1%	7.639	6.5%	3.27%	86.0%	12.5%	1.5%	[1-1.00 1]
127	H	(10)	2602.48	0.431	7.7%	0.312	7.7%	15.6	4.5%	7.655	6.3%	3.25%	86.2%	12.4%	1.4%	[1-1.00 1]
128	H	(10)	2622.19	0.427	7.5%	0.311	7.5%	15.5	4.5%	7.653	6.0%	3.24%	86.2%	12.4%	1.4%	[1-1.00 1]
129	H	(10)	2641.92	0.446	8.0%	0.327	8.0%	16.1	5.2%	7.677	6.0%	3.23%	86.2%	12.2%	1.6%	[1-1.00 1]
130	H	(10)	2662.78	0.447	8.1%	0.331	8.1%	16.2	5.5%	7.686	6.0%	3.21%	86.1%	12.3%	1.6%	[1-1.00 1]
131	H	(10)	2682.50	0.444	8.1%	0.331	8.1%	16.0	5.3%	7.692	6.1%	3.20%	86.2%	12.3%	1.5%	[1-1.00 1]
132	H	(10)	2702.20	0.437	8.0%	0.328	8.0%	15.8	5.2%	7.693	6.1%	3.19%	86.2%	12.4%	1.4%	[1-1.00 1]
133	H	(10)	2742.78	0.453	8.4%	0.345	8.4%	16.3	5.5%	7.727	6.3%	3.16%	86.3%	12.1%	1.6%	[1-1.00 1]
134	H	(10)	2762.50	0.454	8.3%	0.348	8.3%	16.3	5.4%	7.745	6.4%	3.15%	86.4%	11.9%	1.6%	[1-1.00 1]
135	H	(10)	2782.20	0.460	8.3%	0.355	8.3%	16.5	5.4%	7.760	6.4%	3.14%	86.6%	11.7%	1.7%	[1-1.00 1]
136	H	(10)	2801.93	0.474	8.6%	0.369	8.6%	16.9	5.8%	7.778	6.4%	3.13%	86.6%	11.6%	1.8%	[1-1.00 1]
137	H	(10)	2822.80	0.512	9.3%	0.402	9.3%	18.2	6.7%	7.818	6.4%	3.11%	86.5%	11.3%	2.2%	[1-1.00 1]
138	H	(10)	2842.51	0.532	9.6%	0.420	9.6%	18.9	7.2%	7.812	6.4%	3.10%	86.3%	11.3%	2.4%	[1-1.00 1]
139	H	(10)	2862.21	0.557	10.0%	0.443	10.0%	19.8	7.7%	7.827	6.3%	3.08%	86.0%	11.4%	2.6%	[1-1.00 1]
140	H	(10)	2881.93	0.579	10.5%	0.464	10.5%	20.5	8.3%	7.834	6.3%	3.07%	85.8%	11.3%	2.8%	[1-1.00 1]
141	H	(10)	2902.81	0.589	10.7%	0.475	10.7%	20.9	8.7%	7.829	6.3%	3.06%	85.7%	11.3%	2.9%	[1-1.00 1]
142	H	(10)	2922.53	0.573	10.7%	0.465	10.7%	20.3	8.7%	7.836	6.1%	3.05%	85.8%	11.4%	2.8%	[1-1.00 1]
143	H	(10)	2942.23	0.544	10.7%	0.445	10.7%	19.3	8.8%	7.825	6.0%	3.04%	85.9%	11.6%	2.5%	[1-1.00 1]
144	H	(10)	2961.96	0.522	10.4%	0.430	10.4%	18.6	8.7%	7.812	5.8%	3.03%	86.0%	11.7%	2.3%	[1-1.00 1]
145	H	(10)	2982.83	0.510	9.9%	0.423	9.9%	18.2	8.0%	7.803	5.7%	3.02%	86.0%	11.8%	2.2%	[1-1.00 1]
146	H	(10)	3002.54	0.495	9.0%	0.413	9.0%	17.7	7.0%	7.792	5.6%	3.01%	86.0%	11.9%	2.1%	[1-1.00 1]
147	H	(10)	3023.40	0.498	8.6%	0.419	8.6%	17.7	6.4%	7.804	5.7%	3.00%	86.0%	11.9%	2.1%	[1-1.00 1]
148	H	(10)	3043.10	0.506	8.4%	0.428	8.4%	18.0	6.1%	7.805	5.7%	2.99%	86.0%	11.8%	2.2%	[1-1.00 1]
149	H	(10)	3062.81	0.502	8.5%	0.427	8.5%	17.8	6.2%	7.815	5.8%	2.98%	86.1%	11.8%	2.1%	[1-1.00 1]
150	H	(10)	3082.51	0.488	8.5%	0.418	8.5%	17.3	6.2%	7.818	5.8%	2.96%	86.2%	11.8%	2.0%	[1-1.00 1]
151	H	(10)	3102.24	0.483	8.8%	0.417	8.8%	17.2	6.5%	7.815	5.9%	2.96%	86.4%	11.7%	1.9%	[1-1.00 1]
152	H	(10)	3123.11	0.474	8.9%	0.411	8.9%	16.8	6.8%	7.831	5.8%	2.95%	86.5%	11.6%	1.8%	[1-1.00 1]
153	H	(10)	3162.52	0.472	9.3%	0.414	9.3%	16.7	7.2%	7.830	5.8%	2.93%	86.6%	11.6%	1.8%	[1-1.00 1]
154	H	(10)	3182.25	0.471	8.7%	0.416	8.7%	16.7	6.5%	7.820	5.9%	2.92%	86.5%	11.7%	1.8%	[1-1.00 1]
155	H	(10)	3203.12	0.465	8.7%	0.414	8.7%	16.5	6.3%	7.816	5.9%	2.91%	86.5%	11.8%	1.7%	[1-1.00 1]
156	H	(10)	3242.56	0.463	8.4%	0.417	8.4%	16.4	5.8%	7.843	6.1%	2.89%	86.5%	11.8%	1.7%	[1-1.00 1]
157	H	(10)	3263.42	0.470	8.4%	0.426	8.4%	16.6	5.7%	7.859	6.2%	2.88%	86.5%	11.8%	1.7%	[1-1.00 1]
158	H	(10)	3283.12	0.457	7.8%	0.417	7.8%	16.2	4.8%	7.851	6.2%	2.87%	86.6%	11.8%	1.6%	[1-1.00 1]
159	H	(10)	3322.53	0.455	7.9%	0.420	7.9%	16.1	4.8%	7.850	6.3%	2.85%	86.7%	11.7%	1.6%	[1-1.00 1]
160	H	(10)	3343.41	0.466	8.2%	0.433	8.2%	16.5	5.1%	7.862	6.4%	2.85%	86.8%	11.5%	1.7%	[1-1.00 1]
161	H	(10)	3382.84	0.471	8.4%	0.443	8.4%	16.6	5.3%	7.879	6.4%	2.83%	86.8%	11.4%	1.8%	[1-1.00 1]
162	H	(10)	3424.56	0.470	8.9%	0.448	8.9%	16.6	6.0%	7.882	6.6%	2.81%	86.9%	11.3%	1.8%	[1-1.00 1]
163	H	(10)	3443.11	0.495	9.8%	0.473	9.8%	17.4	7.1%	7.910	6.8%	2.80%	86.9%	11.0%	2.1%	[1-1.00 1]
164	H	(10)	3482.50	0.494	10.5%	0.478	10.5%	17.4	7.9%	7.893	6.9%	2.79%	87.0%	11.0%	2.1%	[1-1.00 1]
165	H	(10)	3523.11	0.496	11.0%	0.486	11.0%	17.5	8.5%	7.887	7.0%	2.78%	87.0%	10.9%	2.1%	[1-1.00 1]
166	H	(10)	3562.56	0.500	11.8%	0.494	11.8%	17.6	9.4%	7.899	7.1%	2.76%	86.8%	11.0%	2.1%	[1-1.00 1]
167	H	(10)	3605.50	0.495	11.8%	0.496	11.8%	17.4	9.4%	7.891	7.1%	2.74%	86.8%	11.1%	2.1%	[1-1.00 1]
168	H	(10)	3643.78	0.477	11.7%	0.483	11.7%	16.8	9.3%	7.872	7.1%	2.73%	86.7%	11.4%	1.9%	[1-1.00 1]
169	H	(10)	3685.53	0.482	12.0%	0.493	12.0%	17.0	9.6%	7.876	7.2%	2.71%	86.7%	11.3%	2.0%	[1-1.00 1]
170	H	(10)	3724.97	0.481	12.5%	0.497	12.5%	16.9	10.3%	7.879	7.2%	2.70%	86.8%	11.2%	2.0%	[1-1.00 1]
171	H	(10)	3764.37	0.476	12.9%	0.497	12.9%	16.8	10.7%	7.887	7.2%	2.68%	86.9%	11.1%	2.0%	[1-1.00 1]
172	H	(10)	3804.97	0.476	12.6%	0.503	12.6%	16.7	10.3%	7.896	7.2%	2.66%	87.0%	11.0%	2.0%	[1-1.00 1]
173	H	(10)	3844.40	0.491	13.2%	0.525	13.2%	17.2	11.0%	7.922	7.2%	2.65%	87.1%	10.7%	2.2%	[1-1.00 1]
174	H	(10)	3885.00	0.498	13.7%	0.538	13.7%	17.5	11.6%	7.918	7.3%	2.64%	87.1%	10.6%	2.3%	[1-1.00 1]
