[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
60	H	(3)	1221.69	0.155	13.4%	0.053	13.4%	56.0	5.5%	0.769	12.2%	11.94%	24.0%	59.9%	16.1%	[1-1.00 1]
61	H	(3)	1241.43	0.165	13.2%	0.057	13.2%	59.5	5.4%	0.769	12.1%	11.86%	24.7%	58.4%	17.0%	[1-1.00 1]
62	H	(3)	1262.32	0.179	13.0%	0.063	13.0%	64.1	5.0%	0.776	11.9%	11.74%	25.0%	56.7%	18.4%	[1-1.00 1]
63	H	(3)	1282.06	0.197	12.6%	0.070	12.6%	69.6	4.4%	0.786	11.8%	11.63%	25.7%	54.5%	19.8%	[1-1.00 1]
64	H	(3)	1301.80	0.214	12.6%	0.077	12.6%	75.1	4.7%	0.791	11.7%	11.54%	26.0%	52.7%	21.3%	[1-1.00 1]
65	H	(3)	1321.54	0.231	12.5%	0.085	12.5%	80.2	4.6%	0.800	11.6%	11.45%	27.2%	50.3%	22.5%	[1-1.00 1]
66	H	(3)	1342.25	0.236	12.4%	0.088	12.4%	82.2	4.3%	0.797	11.6%	11.38%	27.0%	50.0%	23.0%	[1-1.00 1]
67	H	(3)	1361.78	0.238	12.3%	0.090	12.3%	82.4	4.4%	0.801	11.5%	11.29%	27.8%	49.1%	23.0%	[1-1.00 1]
68	H	(3)	1381.47	0.244	12.4%	0.094	12.4%	84.4	5.0%	0.805	11.4%	11.19%	27.9%	48.3%	23.8%	[1-1.00 1]
69	H	(3)	1402.36	0.254	12.4%	0.099	12.4%	86.6	5.3%	0.814	11.2%	11.04%	28.6%	47.0%	24.5%	[1-1.00 1]
70	H	(3)	1421.91	0.270	12.2%	0.107	12.2%	90.4	5.2%	0.830	11.0%	10.90%	28.9%	45.8%	25.3%	[1-1.00 1]
71	H	(3)	1441.65	0.276	12.1%	0.111	12.1%	92.1	5.1%	0.834	11.0%	10.84%	30.0%	44.2%	25.8%	[1-1.00 1]
72	H	(3)	1462.55	0.285	12.0%	0.116	12.0%	95.4	4.8%	0.830	11.0%	10.80%	29.8%	43.7%	26.5%	[1-1.00 1]
73	H	(3)	1482.08	0.288	11.9%	0.118	11.9%	95.4	4.8%	0.838	10.9%	10.71%	30.5%	43.1%	26.3%	[1-1.00 1]
74	H	(3)	1502.78	0.284	11.8%	0.119	11.8%	94.4	4.6%	0.836	10.9%	10.65%	30.0%	44.1%	25.8%	[1-1.00 1]
75	H	(3)	1522.32	0.278	12.0%	0.117	12.0%	92.7	5.2%	0.832	10.8%	10.59%	30.1%	44.3%	25.6%	[1-1.00 1]
76	H	(3)	1541.86	0.273	12.1%	0.117	12.1%	90.9	5.6%	0.834	10.8%	10.53%	30.8%	44.0%	25.1%	[1-1.00 1]
77	H	(3)	1562.54	0.266	12.4%	0.115	12.4%	88.7	6.4%	0.832	10.7%	10.45%	31.4%	43.9%	24.8%	[1-1.00 1]
78	H	(3)	1582.28	0.273	12.0%	0.120	12.0%	90.0	5.7%	0.841	10.6%	10.37%	31.7%	43.5%	24.9%	[1-1.00 1]
79	H	(3)	1602.03	0.263	12.0%	0.117	12.0%	86.9	5.8%	0.841	10.5%	10.30%	32.4%	43.4%	24.1%	[1-1.00 1]
80	H	(3)	1622.92	0.250	11.9%	0.113	11.9%	82.9	5.8%	0.839	10.4%	10.22%	32.2%	44.6%	23.2%	[1-1.00 1]
81	H	(6)	1642.66	0.247	11.9%	0.113	11.9%	81.7	5.8%	0.839	10.3%	10.16%	32.0%	45.3%	22.7%	[1-1.00 1]
82	H	(6)	1662.40	0.247	11.5%	0.114	11.5%	81.5	5.3%	0.843	10.2%	10.06%	31.5%	46.1%	22.4%	[1-1.00 1]
83	H	(6)	1683.11	0.239	11.7%	0.112	11.7%	79.1	5.7%	0.838	10.2%	10.00%	31.5%	46.6%	21.9%	[1-1.00 1]
84	H	(6)	1702.85	0.252	11.5%	0.119	11.5%	82.7	5.4%	0.847	10.1%	9.91%	31.2%	46.1%	22.7%	[1-1.00 1]
85	H	(6)	1722.58	0.259	11.5%	0.124	11.5%	84.9	5.5%	0.848	10.1%	9.86%	31.4%	45.4%	23.2%	[1-1.00 1]
86	H	(6)	1743.28	0.259	11.5%	0.125	11.5%	84.9	5.6%	0.847	10.0%	9.82%	31.4%	45.1%	23.5%	[1-1.00 1]
87	H	(6)	1763.02	0.254	11.7%	0.124	11.7%	83.6	6.1%	0.844	10.0%	9.80%	32.2%	44.7%	23.1%	[1-1.00 1]
88	H	(6)	1782.57	0.253	12.0%	0.125	12.0%	82.9	6.8%	0.849	9.9%	9.72%	32.6%	44.7%	22.7%	[1-1.00 1]
89	H	(6)	1803.46	0.241	12.1%	0.121	12.1%	79.8	7.0%	0.841	9.9%	9.69%	32.6%	45.4%	22.1%	[1-1.00 1]
90	H	(6)	1823.23	0.242	12.1%	0.123	12.1%	79.9	7.0%	0.842	9.9%	9.65%	33.2%	44.9%	21.9%	[1-1.00 1]
91	H	(6)	1842.97	0.241	12.1%	0.123	12.1%	79.2	7.2%	0.845	9.8%	9.58%	33.7%	44.7%	21.5%	[1-1.00 1]
92	H	(6)	1863.68	0.241	12.0%	0.125	12.0%	79.0	7.1%	0.846	9.7%	9.52%	33.4%	45.1%	21.5%	[1-1.00 1]
93	H	(6)	1883.38	0.236	11.7%	0.123	11.7%	77.6	6.7%	0.843	9.7%	9.48%	33.5%	45.2%	21.3%	[1-1.00 1]
94	H	(6)	1903.11	0.244	11.6%	0.129	11.6%	80.2	6.5%	0.845	9.7%	9.44%	33.9%	44.1%	22.0%	[1-1.00 1]
95	H	(6)	1923.82	0.241	11.5%	0.129	11.5%	78.9	6.5%	0.850	9.5%	9.35%	33.5%	44.7%	21.8%	[1-1.00 1]
96	H	(6)	1943.55	0.242	11.4%	0.131	11.4%	79.6	6.2%	0.846	9.5%	9.33%	33.1%	45.0%	21.9%	[1-1.00 1]
97	H	(6)	1963.11	0.239	11.4%	0.130	11.4%	78.7	6.3%	0.844	9.5%	9.27%	32.8%	45.6%	21.6%	[1-1.00 1]
98	H	(6)	1982.85	0.242	11.1%	0.133	11.1%	79.4	6.0%	0.846	9.4%	9.21%	32.5%	45.8%	21.6%	[1-1.00 1]
99	H	(6)	2003.87	0.240	11.2%	0.134	11.2%	78.5	6.1%	0.849	9.3%	9.14%	32.8%	45.9%	21.3%	[1-1.00 1]
100	H	(6)	2023.60	0.249	10.8%	0.140	10.8%	80.8	5.7%	0.857	9.2%	9.06%	32.6%	45.5%	21.8%	[1-1.00 1]
101	H	(6)	2043.24	0.248	11.1%	0.141	11.1%	80.4	6.1%	0.856	9.2%	9.03%	33.1%	45.0%	21.9%	[1-1.00 1]
102	H	(6)	2063.95	0.250	10.9%	0.143	10.9%	81.0	5.9%	0.857	9.2%	8.99%	33.3%	44.6%	22.1%	[1-1.00 1]
103	H	(6)	2083.67	0.250	11.1%	0.145	11.1%	81.3	6.2%	0.854	9.2%	8.96%	33.4%	44.3%	22.2%	[1-1.00 1]
104	H	(6)	2103.41	0.243	11.1%	0.142	11.1%	79.6	6.2%	0.849	9.2%	8.93%	33.7%	44.6%	21.7%	[1-1.00 1]
105	H	(6)	2124.12	0.235	11.2%	0.139	11.2%	77.3	6.4%	0.845	9.2%	8.91%	33.8%	45.1%	21.1%	[1-1.00 1]
106	H	(6)	2143.85	0.232	10.7%	0.138	10.7%	76.3	5.7%	0.846	9.1%	8.86%	33.9%	45.3%	20.8%	[1-1.00 1]
107	H	(6)	2163.42	0.231	10.7%	0.139	10.7%	75.9	5.7%	0.846	9.1%	8.83%	34.0%	45.3%	20.8%	[1-1.00 1]
108	H	(6)	2184.30	0.227	10.5%	0.138	10.5%	75.0	5.3%	0.842	9.1%	8.81%	33.9%	45.6%	20.5%	[1-1.00 1]
109	H	(6)	2203.85	0.225	10.5%	0.138	10.5%	74.3	5.3%	0.840	9.0%	8.78%	33.6%	46.1%	20.3%	[1-1.00 1]
110	H	(6)	2223.57	0.217	10.4%	0.134	10.4%	71.9	5.3%	0.839	9.0%	8.75%	33.7%	46.5%	19.8%	[1-1.00 1]
111	H	(6)	2244.47	0.213	10.4%	0.133	10.4%	70.6	5.5%	0.839	8.9%	8.68%	33.2%	47.4%	19.4%	[1-1.00 1]
112	H	(6)	2264.03	0.204	10.5%	0.128	10.5%	67.7	5.7%	0.836	8.9%	8.65%	33.0%	48.4%	18.6%	[1-1.00 1]
113	H	(6)	2283.76	0.200	10.6%	0.127	10.6%	66.7	5.9%	0.834	8.8%	8.61%	32.8%	48.9%	18.3%	[1-1.00 1]
114	H	(6)	2304.66	0.198	10.4%	0.126	10.4%	66.1	5.5%	0.830	8.8%	8.58%	32.4%	49.4%	18.2%	[1-1.00 1]
115	H	(6)	2324.21	0.195	10.3%	0.126	10.3%	65.7	5.3%	0.825	8.8%	8.56%	31.6%	50.4%	18.0%	[1-1.00 1]
116	H	(6)	2343.96	0.195	10.1%	0.127	10.1%	65.5	5.0%	0.825	8.7%	8.51%	31.0%	51.1%	17.9%	[1-1.00 1]
117	H	(6)	2363.70	0.195	9.9%	0.128	9.9%	66.0	4.6%	0.819	8.7%	8.49%	30.5%	51.4%	18.1%	[1-1.00 1]
118	H	(6)	2384.65	0.183	9.7%	0.121	9.7%	62.5	4.3%	0.814	8.7%	8.45%	29.7%	53.1%	17.2%	[1-1.00 1]
119	H	(6)	2404.38	0.178	9.7%	0.119	9.7%	60.9	4.4%	0.811	8.6%	8.41%	29.0%	54.2%	16.8%	[1-1.00 1]
120	H	(6)	2424.11	0.172	9.7%	0.116	9.7%	59.7	4.3%	0.802	8.7%	8.40%	28.4%	54.9%	16.6%	[1-1.00 1]
121	H	(6)	2444.82	0.164	9.7%	0.112	9.7%	56.8	4.5%	0.803	8.6%	8.33%	28.0%	56.2%	15.8%	[1-1.00 1]
122	H	(6)	2464.55	0.158	9.6%	0.108	9.6%	54.8	4.3%	0.800	8.5%	8.29%	27.3%	57.4%	15.3%	[1-1.00 1]
123	H	(6)	2484.30	0.155	9.6%	0.107	9.6%	54.1	4.4%	0.798	8.5%	8.26%	27.1%	57.9%	15.0%	[1-1.00 1]
124	H	(6)	2504.04	0.146	9.6%	0.102	9.6%	51.2	4.5%	0.793	8.5%	8.23%	27.3%	58.6%	14.1%	[1-1.00 1]
125	H	(6)	2524.93	0.142	9.6%	0.099	9.6%	49.7	4.6%	0.793	8.5%	8.20%	27.5%	58.9%	13.6%	[1-1.00 1]
126	H	(6)	2544.66	0.141	9.6%	0.100	9.6%	49.4	4.5%	0.792	8.5%	8.18%	27.7%	58.7%	13.5%	[1-1.00 1]
127	H	(6)	2564.39	0.140	9.5%	0.099	9.5%	49.0	4.4%	0.792	8.4%	8.16%	27.8%	58.9%	13.3%	[1-1.00 1]
128	H	(6)	2584.12	0.141	9.5%	0.101	9.5%	49.1	4.5%	0.795	8.4%	8.11%	27.9%	58.7%	13.3%	[1-1.00 1]
129	H	(6)	2604.85	0.147	9.4%	0.106	9.4%	51.1	4.4%	0.798	8.3%	8.07%	28.0%	58.0%	14.0%	[1-1.00 1]
130	H	(6)	2624.58	0.147	9.3%	0.107	9.3%	51.3	4.2%	0.798	8.3%	8.05%	28.0%	58.0%	14.0%	[1-1.00 1]
131	H	(6)	2644.15	0.146	9.2%	0.107	9.2%	50.9	4.0%	0.799	8.3%	8.01%	27.9%	58.1%	14.0%	[1-1.00 1]
132	H	(6)	2664.87	0.144	9.2%	0.106	9.2%	49.9	4.1%	0.801	8.2%	7.97%	28.0%	58.2%	13.8%	[1-1.00 1]
133	H	(6)	2684.60	0.146	9.2%	0.109	9.2%	50.5	4.3%	0.803	8.2%	7.93%	28.0%	58.0%	13.9%	[1-1.00 1]
134	H	(6)	2704.22	0.149	9.3%	0.112	9.3%	51.1	4.5%	0.807	8.1%	7.88%	28.1%	57.9%	14.0%	[1-1.00 1]
135	H	(6)	2725.11	0.153	9.4%	0.116	9.4%	52.6	4.7%	0.809	8.1%	7.86%	28.5%	57.0%	14.4%	[1-1.00 1]
136	H	(6)	2744.83	0.162	9.4%	0.123	9.4%	54.8	5.0%	0.819	8.0%	7.80%	29.4%	55.6%	15.0%	[1-1.00 1]
137	H	(6)	2764.57	0.170	9.5%	0.131	9.5%	57.2	5.1%	0.827	8.0%	7.76%	30.5%	53.9%	15.6%	[1-1.00 1]
138	H	(6)	2784.30	0.179	9.3%	0.138	9.3%	59.7	4.9%	0.833	8.0%	7.73%	31.4%	52.3%	16.3%	[1-1.00 1]
139	H	(6)	2805.00	0.183	9.3%	0.142	9.3%	60.4	4.9%	0.840	7.9%	7.70%	32.0%	51.4%	16.6%	[1-1.00 1]
140	H	(6)	2824.55	0.184	9.4%	0.145	9.4%	60.8	5.1%	0.843	7.9%	7.67%	32.7%	50.7%	16.6%	[1-1.00 1]
141	H	(6)	2844.29	0.184	9.3%	0.145	9.3%	60.2	5.0%	0.848	7.9%	7.63%	33.0%	50.5%	16.5%	[1-1.00 1]
142	H	(6)	2865.20	0.187	9.3%	0.149	9.3%	61.3	5.0%	0.848	7.8%	7.60%	32.9%	50.3%	16.8%	[1-1.00 1]
143	H	(6)	2884.76	0.184	9.2%	0.148	9.2%	60.4	4.9%	0.847	7.8%	7.57%	32.9%	50.6%	16.5%	[1-1.00 1]
144	H	(6)	2904.48	0.180	9.2%	0.145	9.2%	59.2	4.9%	0.844	7.8%	7.54%	32.8%	50.9%	16.3%	[1-1.00 1]
145	H	(6)	2925.37	0.185	9.0%	0.150	9.0%	60.5	4.6%	0.847	7.8%	7.50%	32.5%	50.9%	16.6%	[1-1.00 1]
146	H	(6)	2944.96	0.190	9.0%	0.155	9.0%	61.9	4.6%	0.852	7.7%	7.46%	32.9%	50.2%	17.0%	[1-1.00 1]
147	H	(6)	2964.70	0.185	8.9%	0.152	8.9%	60.1	4.5%	0.853	7.7%	7.44%	33.3%	50.1%	16.6%	[1-1.00 1]
148	H	(6)	2985.41	0.185	8.9%	0.153	8.9%	59.6	4.6%	0.859	7.7%	7.41%	33.9%	49.7%	16.4%	[1-1.00 1]
149	H	(6)	3004.96	0.184	9.1%	0.153	9.1%	59.0	4.9%	0.864	7.6%	7.38%	34.4%	49.4%	16.2%	[1-1.00 1]
150	H	(6)	3025.68	0.182	9.2%	0.153	9.2%	58.4	5.2%	0.866	7.6%	7.35%	35.0%	49.0%	16.0%	[1-1.00 1]
151	H	(6)	3045.24	0.180	9.4%	0.152	9.4%	57.9	5.6%	0.864	7.6%	7.33%	35.0%	49.1%	15.9%	[1-1.00 1]
152	H	(6)	3064.82	0.180	9.6%	0.153	9.6%	57.7	6.0%	0.866	7.6%	7.29%	35.2%	49.1%	15.7%	[1-1.00 1]
153	H	(6)	3085.71	0.181	9.8%	0.156	9.8%	58.0	6.3%	0.869	7.5%	7.24%	35.3%	48.8%	16.0%	[1-1.00 1]
154	H	(6)	3105.28	0.180	9.7%	0.155	9.7%	57.4	6.2%	0.872	7.5%	7.21%	35.6%	48.5%	15.9%	[1-1.00 1]
155	H	(6)	3125.00	0.173	9.7%	0.150	9.7%	55.2	6.2%	0.871	7.5%	7.19%	36.3%	48.5%	15.3%	[1-1.00 1]
156	H	(6)	3144.74	0.164	9.4%	0.144	9.4%	52.6	5.8%	0.869	7.5%	7.17%	36.7%	48.8%	14.5%	[1-1.00 1]
157	H	(6)	3165.49	0.160	9.3%	0.141	9.3%	51.1	5.6%	0.873	7.4%	7.14%	37.3%	48.7%	14.0%	[1-1.00 1]
158	H	(6)	3185.22	0.158	9.2%	0.140	9.2%	50.3	5.4%	0.873	7.4%	7.13%	37.6%	48.7%	13.7%	[1-1.00 1]
159	H	(6)	3205.93	0.152	9.2%	0.135	9.2%	48.4	5.4%	0.871	7.4%	7.10%	37.6%	49.4%	13.0%	[1-1.00 1]
160	H	(6)	3225.65	0.149	9.3%	0.134	9.3%	46.9	5.8%	0.884	7.3%	7.02%	37.2%	50.2%	12.6%	[1-1.00 1]
161	H	(6)	3245.30	0.144	9.2%	0.129	9.2%	44.2	5.8%	0.903	7.1%	6.93%	37.6%	50.5%	11.8%	[1-1.00 1]
162	H	(6)	3266.11	0.138	8.9%	0.125	8.9%	41.5	5.5%	0.925	7.0%	6.82%	37.8%	51.2%	11.0%	[1-1.00 1]
163	H	(6)	3285.82	0.127	8.5%	0.115	8.5%	37.0	5.0%	0.949	6.9%	6.72%	38.9%	51.4%	9.7%	[1-1.00 1]
164	H	(6)	3305.54	0.130	9.2%	0.119	9.2%	36.9	6.2%	0.978	6.8%	6.62%	39.9%	50.5%	9.6%	[1-1.00 1]
165	H	(6)	3325.20	0.137	9.0%	0.126	9.0%	37.5	6.1%	1.013	6.7%	6.52%	41.3%	48.9%	9.7%	[1-1.00 1]
166	H	(6)	3346.07	0.166	9.2%	0.154	9.2%	43.7	6.4%	1.052	6.6%	6.41%	42.0%	46.5%	11.5%	[1-1.00 1]
167	H	(6)	3365.67	0.185	9.3%	0.173	9.3%	47.7	6.6%	1.077	6.6%	6.35%	42.7%	44.7%	12.7%	[1-1.00 1]
168	H	(6)	3385.39	0.226	11.3%	0.213	11.3%	56.5	8.6%	1.113	7.3%	6.28%	42.9%	41.9%	15.2%	[1-1.00 1]
169	H	(6)	3407.43	0.239	11.8%	0.226	11.8%	58.5	9.2%	1.133	7.4%	6.22%	43.3%	41.1%	15.6%	[1-1.00 1]
170	H	(6)	3427.16	0.258	14.9%	0.245	14.9%	61.8	12.6%	1.159	7.9%	6.15%	43.9%	39.5%	16.6%	[1-1.00 1]
171	H	(6)	3446.81	0.256	16.1%	0.245	16.1%	60.2	13.9%	1.180	8.1%	6.08%	44.4%	39.6%	16.1%	[1-1.00 1]
172	H	(6)	3466.43	0.265	17.3%	0.255	17.3%	60.7	15.2%	1.212	8.2%	6.00%	44.7%	39.1%	16.2%	[1-1.00 1]
173	H	(6)	3486.14	0.234	16.7%	0.227	16.7%	53.3	15.0%	1.220	7.4%	5.92%	44.8%	41.1%	14.1%	[1-1.00 1]
174	H	(6)	3505.77	0.238	15.6%	0.232	15.6%	53.1	13.7%	1.244	7.4%	5.86%	45.3%	40.6%	14.0%	[1-1.00 1]
