[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
89	H	(6)	1804.44	0.196	15.2%	0.098	15.2%	24.5	9.5%	2.224	11.8%	6.38%	63.0%	32.8%	4.2%	[1-0.25 2]
90	H	(6)	1824.16	0.198	15.7%	0.100	15.7%	24.9	10.1%	2.201	12.0%	6.36%	62.1%	33.6%	4.3%	[1-0.21 2]
91	H	(6)	1843.79	0.200	15.5%	0.103	15.5%	25.4	9.9%	2.192	12.0%	6.32%	61.1%	34.5%	4.4%	[1-0.24 2]
92	H	(6)	1863.49	0.205	15.3%	0.106	15.3%	26.0	9.6%	2.185	11.9%	6.27%	60.6%	34.9%	4.6%	[1-0.20 2]
93	H	(6)	1883.21	0.196	15.0%	0.102	15.0%	25.2	9.4%	2.159	11.8%	6.25%	60.1%	35.6%	4.3%	[1-0.15 2]
94	H	(6)	1902.89	0.186	14.7%	0.098	14.7%	24.2	9.1%	2.134	11.6%	6.21%	59.8%	36.1%	4.0%	[1-0.00 2]
95	H	(6)	1923.78	0.191	14.1%	0.102	14.1%	24.9	8.2%	2.137	11.5%	6.16%	59.6%	36.2%	4.3%	[1-0.00 2]
96	H	(6)	1945.84	0.195	14.0%	0.105	14.0%	25.2	8.3%	2.143	11.3%	6.13%	59.5%	36.1%	4.4%	[1-0.08 2]
97	H	(6)	1964.41	0.206	14.0%	0.112	14.0%	26.4	8.5%	2.168	11.1%	6.11%	59.5%	35.8%	4.7%	[1-0.29 2]
98	H	(6)	1984.13	0.219	14.4%	0.121	14.4%	27.6	9.5%	2.205	10.8%	6.05%	60.2%	34.7%	5.1%	[1-0.32 2]
99	H	(6)	2003.85	0.225	14.5%	0.125	14.5%	28.0	10.0%	2.233	10.5%	6.01%	61.2%	33.5%	5.3%	[1-0.35 2]
100	H	(6)	2023.48	0.224	14.9%	0.126	14.9%	27.5	10.9%	2.263	10.1%	5.97%	62.5%	32.4%	5.1%	[1-0.37 2]
101	H	(6)	2044.23	0.232	14.9%	0.132	14.9%	28.2	11.2%	2.286	9.9%	5.95%	63.7%	31.0%	5.3%	[1-0.36 2]
102	H	(6)	2063.96	0.220	14.8%	0.126	14.8%	26.8	11.3%	2.281	9.5%	5.92%	64.2%	30.9%	4.9%	[1-0.30 2]
103	H	(6)	2083.71	0.215	14.0%	0.124	14.0%	26.1	10.6%	2.289	9.1%	5.87%	64.2%	31.1%	4.7%	[1-0.32 2]
104	H	(6)	2104.46	0.224	13.9%	0.131	13.9%	27.3	10.5%	2.280	9.1%	5.85%	64.1%	30.9%	5.0%	[1-0.29 2]
105	H	(6)	2124.16	0.216	13.1%	0.127	13.1%	26.7	9.5%	2.242	9.0%	5.83%	63.6%	31.5%	4.8%	[1-0.13 2]
106	H	(6)	2143.78	0.196	12.0%	0.117	12.0%	24.5	8.4%	2.230	8.6%	5.79%	63.0%	32.9%	4.1%	[1-0.17 2]
107	H	(6)	2164.52	0.200	12.4%	0.120	12.4%	24.7	9.1%	2.253	8.4%	5.76%	63.1%	32.7%	4.2%	[1-0.31 2]
108	H	(6)	2184.24	0.204	12.2%	0.124	12.2%	25.1	8.9%	2.262	8.4%	5.72%	63.2%	32.5%	4.3%	[1-0.30 2]
109	H	(6)	2204.98	0.194	11.8%	0.119	11.8%	24.0	8.5%	2.246	8.2%	5.70%	63.2%	32.8%	4.0%	[1-0.19 2]
110	H	(6)	2224.58	0.206	12.5%	0.127	12.5%	25.2	9.4%	2.273	8.3%	5.67%	63.6%	32.1%	4.3%	[1-0.29 2]
111	H	(6)	2244.18	0.225	14.1%	0.140	14.1%	27.4	11.1%	2.277	8.7%	5.64%	63.8%	31.2%	5.0%	[1-0.18 2]
112	H	(6)	2263.90	0.219	13.2%	0.138	13.2%	26.7	10.0%	2.281	8.6%	5.61%	64.0%	31.2%	4.8%	[1-0.22 2]
113	H	(6)	2284.65	0.221	13.8%	0.140	13.8%	27.4	10.8%	2.245	8.7%	5.60%	63.4%	31.7%	4.9%	[1-0.05 2]
114	H	(6)	2305.39	0.218	14.8%	0.139	14.8%	27.2	12.0%	2.224	8.7%	5.58%	62.9%	32.2%	4.9%	[1-0.00 2]
115	H	(6)	2323.86	0.207	14.7%	0.134	14.7%	26.2	11.9%	2.198	8.5%	5.57%	62.2%	33.3%	4.6%	[1-0.00 2]
116	H	(6)	2344.72	0.186	13.8%	0.121	13.8%	23.8	11.0%	2.173	8.2%	5.55%	61.7%	34.5%	3.8%	[1-0.00 2]
117	H	(6)	2364.45	0.180	14.1%	0.119	14.1%	23.3	11.5%	2.154	8.2%	5.53%	60.9%	35.5%	3.6%	[1-0.03 2]
118	H	(6)	2384.16	0.178	14.4%	0.118	14.4%	22.8	11.8%	2.168	8.2%	5.51%	61.0%	35.5%	3.5%	[1-0.15 2]
119	H	(6)	2404.96	0.171	13.8%	0.114	13.8%	21.9	11.1%	2.167	8.2%	5.49%	61.4%	35.4%	3.2%	[1-0.11 2]
120	H	(6)	2424.68	0.175	13.9%	0.118	13.9%	22.2	11.3%	2.198	8.0%	5.47%	61.9%	34.8%	3.3%	[1-0.30 2]
121	H	(6)	2444.41	0.188	14.1%	0.128	14.1%	23.4	11.6%	2.231	7.9%	5.43%	62.8%	33.5%	3.7%	[1-0.33 2]
122	H	(6)	2464.13	0.200	13.4%	0.137	13.4%	24.7	10.8%	2.253	7.9%	5.41%	63.7%	32.2%	4.1%	[1-0.37 2]
123	H	(6)	2485.02	0.202	12.3%	0.139	12.3%	24.7	9.6%	2.269	7.7%	5.39%	64.4%	31.4%	4.1%	[1-0.34 2]
124	H	(6)	2504.61	0.218	12.1%	0.152	12.1%	26.4	9.3%	2.291	7.8%	5.37%	65.1%	30.3%	4.6%	[1-0.34 2]
125	H	(6)	2524.20	0.224	12.1%	0.157	12.1%	26.8	9.1%	2.313	8.0%	5.35%	66.0%	29.3%	4.8%	[1-0.38 2]
126	H	(6)	2544.96	0.241	11.9%	0.171	11.9%	28.6	8.7%	2.348	8.1%	5.32%	66.3%	28.4%	5.3%	[1-0.48 2]
127	H	(6)	2564.54	0.263	13.2%	0.188	13.2%	31.0	10.1%	2.362	8.6%	5.31%	66.9%	27.1%	6.0%	[1-0.48 2]
128	H	(6)	2585.28	0.264	14.0%	0.190	14.0%	30.9	10.9%	2.375	8.8%	5.28%	67.6%	26.4%	6.0%	[1-0.45 2]
129	H	(6)	2604.92	0.271	14.7%	0.196	14.7%	31.6	11.7%	2.388	9.0%	5.27%	68.1%	25.7%	6.3%	[1-0.47 2]
130	H	(6)	2624.52	0.283	14.9%	0.206	14.9%	32.7	11.9%	2.407	9.0%	5.24%	68.1%	25.3%	6.6%	[1-0.53 2]
131	H	(6)	2645.40	0.272	15.7%	0.200	15.7%	31.4	12.8%	2.404	9.0%	5.21%	68.2%	25.5%	6.2%	[1-0.48 2]
132	H	(6)	2665.12	0.253	15.4%	0.187	15.4%	29.1	12.8%	2.410	8.7%	5.19%	68.5%	25.9%	5.6%	[1-0.49 2]
133	H	(6)	2684.84	0.253	14.6%	0.189	14.6%	29.4	11.8%	2.394	8.6%	5.17%	68.3%	26.1%	5.6%	[1-0.42 2]
134	H	(6)	2704.58	0.238	13.4%	0.179	13.4%	27.7	10.5%	2.379	8.4%	5.16%	68.4%	26.5%	5.1%	[1-0.45 2]
135	H	(6)	2725.46	0.235	13.4%	0.178	13.4%	27.6	10.6%	2.370	8.2%	5.15%	68.3%	26.7%	5.0%	[1-0.48 2]
136	H	(6)	2745.19	0.234	13.0%	0.178	13.0%	27.2	10.2%	2.387	8.0%	5.12%	68.6%	26.4%	5.0%	[1-0.53 2]
137	H	(6)	2764.92	0.228	12.7%	0.175	12.7%	26.5	9.8%	2.392	8.0%	5.10%	69.1%	26.1%	4.8%	[1-0.51 2]
138	H	(6)	2784.64	0.224	13.8%	0.173	13.8%	25.9	11.2%	2.398	8.0%	5.08%	69.5%	25.8%	4.7%	[1-0.49 2]
139	H	(6)	2805.78	0.235	14.5%	0.183	14.5%	27.3	12.0%	2.396	8.2%	5.07%	69.7%	25.2%	5.1%	[1-0.43 2]
140	H	(6)	2825.38	0.232	14.3%	0.182	14.3%	26.8	11.8%	2.405	8.1%	5.04%	69.9%	25.2%	5.0%	[1-0.41 2]
141	H	(6)	2845.09	0.247	14.2%	0.196	14.2%	28.6	11.6%	2.400	8.2%	5.03%	69.3%	25.2%	5.5%	[1-0.41 2]
142	H	(6)	2865.83	0.253	13.3%	0.201	13.3%	29.5	10.5%	2.379	8.1%	5.01%	68.4%	25.9%	5.6%	[1-0.37 2]
143	H	(6)	2887.87	0.247	12.4%	0.198	12.4%	29.0	9.4%	2.362	8.1%	5.00%	68.1%	26.4%	5.5%	[1-0.36 2]
144	H	(6)	2905.18	0.247	12.4%	0.199	12.4%	29.0	9.5%	2.369	8.1%	4.98%	68.0%	26.6%	5.5%	[1-0.40 2]
145	H	(6)	2925.93	0.240	12.5%	0.195	12.5%	28.1	9.5%	2.374	8.1%	4.97%	68.3%	26.5%	5.2%	[1-0.45 2]
146	H	(6)	2946.69	0.235	11.8%	0.192	11.8%	27.4	8.7%	2.381	8.1%	4.95%	68.6%	26.4%	5.0%	[1-0.48 2]
147	H	(6)	2965.19	0.241	13.3%	0.199	13.3%	27.8	10.3%	2.413	8.3%	4.93%	69.4%	25.4%	5.2%	[1-0.56 2]
148	H	(6)	2985.97	0.250	13.6%	0.208	13.6%	28.5	10.7%	2.438	8.4%	4.92%	70.2%	24.4%	5.4%	[1-0.61 2]
149	H	(6)	3005.69	0.257	12.9%	0.215	12.9%	29.2	9.6%	2.447	8.6%	4.90%	70.7%	23.7%	5.7%	[1-0.57 2]
150	H	(6)	3025.41	0.259	13.3%	0.218	13.3%	29.2	10.1%	2.469	8.6%	4.88%	71.4%	23.0%	5.7%	[1-0.61 2]
151	H	(6)	3045.13	0.251	13.9%	0.212	13.9%	28.1	11.0%	2.480	8.6%	4.87%	72.1%	22.5%	5.4%	[1-0.62 2]
152	H	(6)	3065.89	0.252	13.2%	0.214	13.2%	28.2	10.1%	2.480	8.5%	4.86%	72.3%	22.3%	5.4%	[1-0.61 2]
153	H	(6)	3085.52	0.259	13.0%	0.222	13.0%	29.1	9.7%	2.476	8.6%	4.85%	72.2%	22.1%	5.7%	[1-0.62 2]
154	H	(6)	3106.41	0.255	13.4%	0.220	13.4%	28.6	10.2%	2.474	8.6%	4.83%	72.7%	21.8%	5.6%	[1-0.63 2]
155	H	(6)	3127.22	0.255	12.7%	0.221	12.7%	28.6	9.5%	2.478	8.5%	4.82%	72.7%	21.7%	5.6%	[1-0.65 2]
156	H	(6)	3146.94	0.255	12.5%	0.223	12.5%	28.7	9.1%	2.477	8.6%	4.80%	72.8%	21.6%	5.6%	[1-0.61 2]
157	H	(6)	3165.50	0.265	11.9%	0.233	11.9%	29.5	8.2%	2.490	8.6%	4.79%	73.0%	21.1%	5.9%	[1-0.65 2]
158	H	(6)	3186.64	0.261	11.6%	0.231	11.6%	29.2	7.8%	2.483	8.6%	4.77%	73.2%	21.0%	5.8%	[1-0.60 2]
159	H	(6)	3206.37	0.256	11.8%	0.228	11.8%	28.5	8.0%	2.491	8.6%	4.76%	73.3%	21.1%	5.6%	[1-0.65 2]
160	H	(6)	3226.08	0.268	12.0%	0.240	12.0%	29.7	8.0%	2.502	8.9%	4.75%	73.2%	20.9%	5.9%	[1-0.68 2]
161	H	(6)	3248.12	0.280	12.3%	0.253	12.3%	31.1	8.1%	2.503	9.2%	4.73%	73.1%	20.6%	6.3%	[1-0.64 2]
162	H	(6)	3267.84	0.269	13.3%	0.244	13.3%	29.9	9.5%	2.496	9.2%	4.72%	73.0%	21.0%	6.0%	[1-0.63 2]
163	H	(6)	3286.31	0.254	13.4%	0.232	13.4%	28.4	9.7%	2.487	9.2%	4.70%	73.0%	21.4%	5.5%	[1-0.60 2]
164	H	(6)	3306.01	0.252	12.9%	0.231	12.9%	28.2	9.2%	2.481	9.0%	4.68%	72.7%	21.8%	5.5%	[1-0.58 2]
165	H	(6)	3325.65	0.241	13.6%	0.222	13.6%	27.1	10.3%	2.468	8.8%	4.67%	72.5%	22.4%	5.2%	[1-0.57 2]
166	H	(6)	3346.43	0.230	13.5%	0.214	13.5%	25.9	10.4%	2.473	8.6%	4.65%	72.5%	22.7%	4.8%	[1-0.61 2]
167	H	(6)	3366.06	0.232	13.4%	0.217	13.4%	26.1	10.3%	2.473	8.6%	4.64%	72.6%	22.5%	4.9%	[1-0.63 2]
168	H	(6)	3386.94	0.237	14.2%	0.223	14.2%	26.5	11.3%	2.475	8.6%	4.63%	72.7%	22.2%	5.0%	[1-0.64 2]
169	H	(6)	3406.65	0.235	14.3%	0.223	14.3%	26.4	11.4%	2.479	8.5%	4.61%	73.1%	21.9%	5.0%	[1-0.61 2]
170	H	(6)	3427.47	0.241	13.3%	0.229	13.3%	27.0	10.2%	2.477	8.5%	4.59%	72.9%	21.9%	5.1%	[1-0.56 2]
171	H	(6)	3448.35	0.247	13.3%	0.237	13.3%	27.8	10.3%	2.473	8.5%	4.58%	72.6%	22.0%	5.4%	[1-0.55 2]
172	H	(6)	3465.75	0.234	13.2%	0.226	13.2%	26.4	10.3%	2.465	8.3%	4.57%	72.6%	22.5%	4.9%	[1-0.57 2]
173	H	(6)	3486.58	0.240	13.3%	0.232	13.3%	27.0	10.4%	2.464	8.4%	4.55%	72.2%	22.7%	5.1%	[1-0.55 2]
174	H	(6)	3506.27	0.235	13.3%	0.228	13.3%	26.6	10.4%	2.454	8.3%	4.54%	71.9%	23.2%	4.9%	[1-0.52 2]
