[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
77	H	(6)	156485.49	0.017	8.5%	0.729	8.5%	189.0	4.3%	0.025	7.4%	6.67%	20.8%	26.6%	52.5%	[1-0.43 0]
78	H	(6)	158487.52	0.017	9.2%	0.733	9.2%	189.3	5.1%	0.024	7.7%	6.65%	20.9%	26.6%	52.5%	[1-0.43 0]
79	H	(6)	160489.40	0.017	9.1%	0.750	9.1%	189.8	4.6%	0.025	7.8%	6.61%	20.4%	26.6%	53.0%	[1-0.43 0]
80	H	(6)	162491.38	0.017	8.5%	0.767	8.5%	191.6	3.9%	0.025	7.6%	6.57%	20.8%	26.0%	53.1%	[1-0.43 0]
81	H	(6)	164493.35	0.017	8.4%	0.796	8.4%	194.8	4.3%	0.025	7.2%	6.53%	20.2%	25.5%	54.3%	[1-0.43 0]
82	H	(6)	166495.40	0.017	8.4%	0.795	8.4%	192.5	4.0%	0.025	7.4%	6.49%	20.5%	25.6%	53.9%	[1-0.43 0]
83	H	(6)	168497.17	0.018	8.1%	0.827	8.1%	195.1	4.4%	0.025	6.8%	6.43%	21.7%	24.2%	54.1%	[1-0.43 0]
84	H	(6)	170499.07	0.018	7.8%	0.834	7.8%	193.7	3.9%	0.025	6.8%	6.39%	21.3%	24.7%	53.9%	[1-0.43 0]
85	H	(6)	172500.74	0.017	7.8%	0.836	7.8%	192.9	4.0%	0.025	6.7%	6.35%	21.1%	25.4%	53.5%	[1-0.43 0]
86	H	(6)	174502.72	0.017	7.4%	0.829	7.4%	191.0	3.2%	0.025	6.7%	6.30%	20.6%	26.5%	52.9%	[1-0.43 0]
87	H	(6)	176504.74	0.017	8.0%	0.841	8.0%	191.6	4.4%	0.025	6.7%	6.26%	20.4%	26.1%	53.5%	[1-0.43 0]
88	H	(6)	178506.48	0.017	8.0%	0.844	8.0%	192.0	4.5%	0.025	6.6%	6.23%	20.0%	27.0%	53.0%	[1-0.43 0]
89	H	(6)	180508.48	0.017	7.7%	0.848	7.7%	190.0	4.0%	0.025	6.6%	6.21%	19.6%	27.0%	53.3%	[1-0.43 0]
90	H	(6)	182510.60	0.017	7.7%	0.859	7.7%	190.0	4.1%	0.025	6.6%	6.16%	20.2%	27.1%	52.7%	[1-0.43 0]
91	H	(6)	184512.59	0.017	7.8%	0.863	7.8%	189.7	4.2%	0.025	6.5%	6.12%	19.8%	27.6%	52.6%	[1-0.43 0]
92	H	(6)	186514.62	0.018	7.1%	0.919	7.1%	205.1	2.9%	0.024	6.5%	6.10%	28.7%	15.5%	55.8%	[1-0.43 0]
93	H	(6)	188516.84	0.018	7.2%	0.926	7.2%	204.5	3.2%	0.024	6.5%	6.06%	27.9%	16.6%	55.5%	[1-0.43 0]
94	H	(6)	190518.85	0.015	6.9%	0.781	6.9%	175.2	2.0%	0.023	6.6%	6.03%	17.8%	33.9%	48.3%	[1-0.43 0]
95	H	(6)	192521.01	0.015	6.9%	0.793	6.9%	176.6	2.5%	0.023	6.4%	6.01%	17.9%	33.4%	48.7%	[1-0.43 0]
96	H	(6)	194523.00	0.015	6.9%	0.808	6.9%	177.3	2.5%	0.023	6.4%	5.99%	17.8%	33.1%	49.1%	[1-0.43 0]
97	H	(6)	196525.06	0.015	7.0%	0.806	7.0%	176.0	2.9%	0.023	6.4%	5.96%	17.9%	33.5%	48.6%	[1-0.43 0]
98	H	(6)	198527.44	0.018	6.9%	0.984	6.9%	206.6	2.7%	0.024	6.3%	5.93%	27.8%	15.8%	56.4%	[1-0.43 0]
99	H	(6)	200529.84	0.018	7.0%	0.981	7.0%	203.9	3.0%	0.024	6.3%	5.89%	27.1%	17.2%	55.7%	[1-0.43 0]
100	H	(6)	202531.90	0.017	7.1%	0.962	7.1%	201.0	3.3%	0.024	6.3%	5.88%	27.3%	17.9%	54.9%	[1-0.43 0]
101	H	(6)	204534.01	0.018	7.1%	0.996	7.1%	205.2	3.4%	0.024	6.3%	5.85%	27.3%	16.8%	55.9%	[1-0.43 0]
102	H	(6)	206536.15	0.017	7.0%	0.979	7.0%	200.6	3.2%	0.024	6.2%	5.82%	27.4%	17.7%	55.0%	[1-0.43 0]
103	H	(6)	208538.03	0.017	7.1%	0.969	7.1%	198.2	3.4%	0.023	6.2%	5.80%	26.9%	18.7%	54.3%	[1-0.43 0]
104	H	(6)	210540.08	0.018	7.5%	1.039	7.5%	207.2	3.1%	0.024	6.9%	5.77%	27.1%	15.9%	57.0%	[1-0.43 0]
105	H	(6)	212542.26	0.016	7.1%	0.939	7.1%	191.5	3.6%	0.023	6.1%	5.75%	26.2%	20.5%	53.3%	[1-0.43 0]
106	H	(6)	214543.99	0.019	8.5%	1.146	8.5%	221.6	2.5%	0.024	8.1%	5.73%	26.3%	13.3%	60.4%	[1-0.43 0]
107	H	(6)	216547.05	0.019	9.6%	1.162	9.6%	222.9	4.4%	0.024	8.6%	5.71%	26.8%	12.7%	60.5%	[1-0.43 0]
108	H	(6)	218547.85	0.015	8.2%	0.913	8.2%	182.8	5.6%	0.023	6.0%	5.67%	26.5%	20.4%	53.0%	[1-0.43 0]
109	H	(6)	220549.51	0.015	7.6%	0.939	7.6%	186.1	4.6%	0.023	6.0%	5.64%	26.2%	21.4%	52.4%	[1-0.43 0]
110	H	(6)	222551.54	0.016	7.1%	0.992	7.1%	192.6	3.9%	0.023	6.0%	5.61%	27.0%	19.5%	53.5%	[1-0.43 0]
111	H	(6)	224554.61	0.020	14.3%	1.226	14.3%	224.2	11.7%	0.024	8.3%	5.59%	26.7%	12.2%	61.0%	[1-0.43 0]
112	H	(6)	226555.21	0.016	7.2%	1.023	7.2%	194.6	4.0%	0.023	6.0%	5.56%	26.4%	19.9%	53.7%	[1-0.43 0]
113	H	(6)	228558.14	0.020	14.4%	1.253	14.4%	225.0	11.8%	0.024	8.3%	5.53%	26.1%	12.6%	61.3%	[1-0.43 0]
114	H	(6)	230559.66	0.020	14.4%	1.266	14.4%	225.9	11.7%	0.024	8.3%	5.52%	26.0%	12.6%	61.4%	[1-0.43 0]
115	H	(6)	232561.19	0.020	12.0%	1.283	12.0%	227.4	8.5%	0.024	8.5%	5.50%	25.9%	12.4%	61.6%	[1-0.43 0]
116	H	(6)	234562.75	0.020	14.7%	1.289	14.7%	226.7	11.7%	0.024	8.8%	5.47%	26.3%	12.0%	61.7%	[1-0.43 0]
117	H	(6)	236564.40	0.019	13.2%	1.281	13.2%	225.0	10.0%	0.024	8.6%	5.45%	25.7%	13.2%	61.1%	[1-0.43 0]
118	H	(6)	238564.77	0.019	11.6%	1.273	11.6%	221.8	8.2%	0.024	8.2%	5.44%	26.1%	13.3%	60.6%	[1-0.43 0]
119	H	(6)	240567.47	0.020	11.6%	1.308	11.6%	225.2	8.0%	0.024	8.4%	5.42%	26.4%	12.2%	61.4%	[1-0.43 0]
120	H	(6)	242569.30	0.020	11.5%	1.315	11.5%	224.6	8.2%	0.024	8.1%	5.40%	25.9%	12.8%	61.3%	[1-0.43 0]
121	H	(6)	244570.97	0.020	14.5%	1.329	14.5%	225.8	11.8%	0.024	8.5%	5.37%	26.1%	12.6%	61.2%	[1-0.43 0]
122	H	(6)	246572.82	0.019	12.8%	1.327	12.8%	223.6	9.8%	0.024	8.2%	5.35%	26.6%	12.6%	60.8%	[1-0.43 0]
123	H	(6)	248573.49	0.019	8.9%	1.314	8.9%	219.5	4.6%	0.024	7.6%	5.32%	26.7%	13.5%	59.8%	[1-0.43 0]
124	H	(6)	250575.21	0.019	8.6%	1.310	8.6%	217.8	3.1%	0.024	8.0%	5.30%	26.8%	13.6%	59.6%	[1-0.43 0]
125	H	(6)	252577.91	0.019	8.9%	1.326	8.9%	217.7	4.6%	0.024	7.7%	5.28%	27.2%	13.5%	59.3%	[1-0.43 0]
126	H	(6)	254578.25	0.019	7.9%	1.330	7.9%	216.1	3.3%	0.024	7.2%	5.26%	27.5%	13.6%	58.9%	[1-0.43 0]
127	H	(6)	256580.20	0.018	7.1%	1.309	7.1%	213.8	2.8%	0.024	6.5%	5.24%	27.2%	14.6%	58.2%	[1-0.43 0]
128	H	(6)	258582.15	0.018	6.8%	1.312	6.8%	211.6	2.7%	0.024	6.2%	5.22%	27.8%	14.5%	57.7%	[1-0.43 0]
129	H	(6)	260584.11	0.018	6.8%	1.315	6.8%	211.2	3.2%	0.024	6.0%	5.20%	27.6%	14.9%	57.6%	[1-0.43 0]
130	H	(6)	262586.16	0.019	6.8%	1.351	6.8%	214.3	2.8%	0.024	6.2%	5.18%	27.4%	14.3%	58.3%	[1-0.43 0]
131	H	(6)	264587.95	0.019	7.3%	1.384	7.3%	217.8	2.7%	0.024	6.8%	5.16%	27.5%	13.6%	58.9%	[1-0.43 0]
132	H	(6)	266589.95	0.019	7.0%	1.370	7.0%	214.6	2.9%	0.024	6.3%	5.15%	27.9%	13.7%	58.3%	[1-0.43 0]
133	H	(6)	268591.85	0.018	6.3%	1.353	6.3%	211.6	2.8%	0.024	5.7%	5.13%	27.4%	14.9%	57.7%	[1-0.43 0]
134	H	(6)	270593.79	0.018	6.3%	1.346	6.3%	209.4	2.9%	0.024	5.6%	5.11%	27.9%	15.5%	56.6%	[1-0.43 0]
135	H	(6)	272595.54	0.016	6.8%	1.244	6.8%	187.6	4.0%	0.024	5.5%	5.08%	21.0%	27.0%	52.0%	[1-0.43 0]
136	H	(6)	274597.30	0.017	7.3%	1.274	7.3%	189.1	4.8%	0.025	5.5%	5.06%	20.7%	27.0%	52.3%	[1-0.43 0]
137	H	(6)	276599.11	0.017	7.0%	1.285	7.0%	191.0	4.4%	0.024	5.5%	5.05%	20.8%	26.9%	52.3%	[1-0.43 0]
138	H	(6)	278601.05	0.017	6.4%	1.337	6.4%	202.7	3.3%	0.024	5.5%	5.03%	28.2%	16.6%	55.2%	[1-0.43 0]
139	H	(6)	280602.88	0.017	6.6%	1.304	6.6%	190.6	3.8%	0.024	5.4%	5.02%	21.0%	26.5%	52.5%	[1-0.43 0]
140	H	(6)	282604.76	0.017	8.2%	1.310	8.2%	189.7	6.1%	0.024	5.4%	5.00%	21.4%	26.1%	52.6%	[1-0.43 0]
141	H	(6)	284606.54	0.017	7.3%	1.332	7.3%	191.5	4.9%	0.024	5.4%	4.99%	22.0%	25.0%	53.0%	[1-0.43 0]
142	H	(6)	286608.29	0.017	6.7%	1.349	6.7%	192.3	3.9%	0.024	5.4%	4.97%	21.0%	26.0%	53.0%	[1-0.43 0]
143	H	(6)	288610.18	0.017	6.7%	1.366	6.7%	191.6	4.1%	0.025	5.4%	4.95%	20.9%	26.0%	53.1%	[1-0.43 0]
144	H	(6)	290612.09	0.017	6.9%	1.333	6.9%	189.7	4.3%	0.024	5.4%	4.93%	19.9%	27.6%	52.5%	[1-0.43 0]
145	H	(6)	292614.06	0.016	6.8%	1.332	6.8%	189.2	4.2%	0.024	5.4%	4.92%	19.5%	28.0%	52.4%	[1-0.43 0]
146	H	(6)	294616.01	0.017	6.8%	1.354	6.8%	188.9	4.2%	0.024	5.3%	4.90%	20.9%	26.8%	52.3%	[1-0.43 0]
147	H	(6)	296617.98	0.017	7.0%	1.396	7.0%	191.5	4.5%	0.025	5.3%	4.89%	22.2%	25.2%	52.6%	[1-0.43 0]
148	H	(6)	298619.83	0.016	7.2%	1.366	7.2%	189.7	4.8%	0.024	5.3%	4.87%	20.0%	27.8%	52.2%	[1-0.43 0]
149	H	(6)	300621.82	0.016	6.8%	1.348	6.8%	186.1	4.3%	0.024	5.3%	4.86%	20.2%	28.0%	51.9%	[1-0.43 0]
150	H	(6)	302623.61	0.016	6.5%	1.349	6.5%	186.2	3.9%	0.024	5.3%	4.84%	19.1%	29.3%	51.6%	[1-0.43 0]
151	H	(6)	304625.53	0.016	6.8%	1.352	6.8%	185.8	4.3%	0.024	5.3%	4.82%	19.0%	29.2%	51.7%	[1-0.43 0]
152	H	(6)	306627.50	0.016	6.3%	1.359	6.3%	185.4	3.5%	0.024	5.3%	4.81%	19.0%	29.4%	51.7%	[1-0.43 0]
153	H	(6)	308629.33	0.016	6.1%	1.378	6.1%	187.1	3.1%	0.024	5.3%	4.79%	19.2%	28.9%	51.9%	[1-0.43 0]
154	H	(6)	310631.25	0.016	6.4%	1.363	6.4%	185.2	3.7%	0.024	5.3%	4.79%	18.9%	29.6%	51.5%	[1-0.43 0]
155	H	(6)	312633.15	0.016	5.8%	1.358	5.8%	184.5	2.6%	0.024	5.2%	4.76%	18.4%	30.5%	51.1%	[1-0.43 0]
156	H	(6)	314635.10	0.016	6.1%	1.387	6.1%	186.8	3.1%	0.024	5.2%	4.76%	18.3%	29.9%	51.7%	[1-0.43 0]
157	H	(6)	316637.09	0.016	6.2%	1.382	6.2%	185.5	3.4%	0.024	5.2%	4.74%	18.9%	29.6%	51.5%	[1-0.43 0]
158	H	(6)	318638.94	0.016	7.0%	1.414	7.0%	185.7	4.8%	0.024	5.2%	4.72%	19.7%	28.7%	51.6%	[1-0.43 0]
159	H	(6)	320640.83	0.016	6.3%	1.400	6.3%	184.3	3.5%	0.024	5.2%	4.71%	19.4%	29.6%	50.9%	[1-0.43 0]
160	H	(6)	322642.70	0.016	6.2%	1.398	6.2%	183.5	3.5%	0.024	5.2%	4.70%	19.0%	30.1%	50.9%	[1-0.43 0]
161	H	(6)	324644.45	0.016	6.3%	1.420	6.3%	185.0	3.5%	0.024	5.1%	4.68%	18.9%	30.0%	51.1%	[1-0.43 0]
162	H	(6)	326646.29	0.016	6.3%	1.431	6.3%	185.7	3.7%	0.024	5.1%	4.67%	19.0%	29.6%	51.4%	[1-0.43 0]
163	H	(6)	328647.97	0.016	5.9%	1.429	5.9%	184.8	3.0%	0.024	5.1%	4.66%	18.9%	30.1%	50.9%	[1-0.43 0]
164	H	(6)	330649.88	0.015	6.2%	1.410	6.2%	182.6	3.6%	0.023	5.1%	4.65%	18.7%	30.7%	50.6%	[1-0.43 0]
165	H	(6)	332651.72	0.015	5.9%	1.408	5.9%	181.7	3.0%	0.023	5.1%	4.64%	18.7%	31.2%	50.1%	[1-0.43 0]
166	H	(6)	334653.43	0.015	5.9%	1.422	5.9%	182.2	2.9%	0.023	5.1%	4.62%	18.9%	31.0%	50.0%	[1-0.43 0]
167	H	(6)	336655.33	0.015	6.3%	1.411	6.3%	180.2	3.7%	0.023	5.1%	4.61%	19.1%	30.9%	50.0%	[1-0.43 0]
168	H	(6)	338657.02	0.015	6.1%	1.443	6.1%	182.0	3.4%	0.023	5.1%	4.60%	19.1%	30.4%	50.5%	[1-0.43 0]
169	H	(6)	340658.96	0.015	6.5%	1.463	6.5%	183.4	4.1%	0.023	5.1%	4.58%	19.0%	30.2%	50.7%	[1-0.43 0]
