[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
29	H	(3)	599.86	0.120	22.2%	0.020	22.2%	31.0	7.5%	1.078	20.9%	18.35%	83.8%	10.1%	6.0%	[1-1.00 1]
30	H	(3)	620.72	0.100	22.7%	0.017	22.7%	26.5	8.1%	1.052	21.2%	18.21%	84.7%	10.6%	4.7%	[1-0.87 2]
31	H	(3)	640.45	0.092	22.4%	0.016	22.4%	24.4	8.4%	1.044	20.8%	18.02%	84.8%	11.2%	4.1%	[1-0.99 2]
32	H	(3)	660.16	0.072	22.2%	0.013	22.2%	19.8	7.6%	1.010	20.9%	17.90%	84.2%	13.1%	2.7%	[1-1.00 2]
33	H	(3)	679.87	0.070	21.3%	0.013	21.3%	19.0	7.5%	1.023	20.0%	17.50%	83.7%	13.8%	2.4%	[1-1.00 1]
34	H	(3)	700.78	0.067	21.1%	0.013	21.1%	18.5	7.3%	1.011	19.8%	17.30%	83.6%	14.1%	2.3%	[1-1.00 1]
35	H	(3)	720.48	0.068	21.4%	0.014	21.4%	18.8	7.0%	1.008	20.2%	17.14%	83.9%	13.7%	2.4%	[1-1.00 1]
36	H	(3)	740.18	0.061	22.1%	0.012	22.1%	17.1	6.3%	0.986	21.1%	17.07%	84.0%	14.2%	1.8%	[1-1.00 1]
37	H	(3)	761.05	0.072	23.4%	0.015	23.4%	19.9	7.7%	1.007	22.1%	16.79%	84.7%	12.6%	2.7%	[1-1.00 2]
38	H	(3)	781.91	0.070	24.5%	0.015	24.5%	19.4	7.9%	1.006	23.2%	16.68%	85.4%	12.1%	2.5%	[1-1.00 1]
39	H	(3)	800.46	0.065	25.5%	0.014	25.5%	18.1	8.2%	0.999	24.2%	16.60%	86.2%	11.7%	2.1%	[1-1.00 1]
40	H	(3)	821.32	0.064	25.9%	0.015	25.9%	17.5	8.5%	1.023	24.5%	16.19%	87.6%	10.5%	1.9%	[1-0.97 0]
41	H	(3)	841.01	0.067	25.9%	0.016	25.9%	17.9	7.9%	1.038	24.6%	15.85%	88.8%	9.1%	2.1%	[1-0.91 0]
42	H	(3)	861.87	0.069	25.5%	0.017	25.5%	18.7	6.4%	1.027	24.7%	15.70%	89.0%	8.7%	2.3%	[1-0.83 0]
43	H	(3)	880.41	0.080	25.2%	0.020	25.2%	21.2	6.9%	1.057	24.2%	15.48%	89.4%	7.5%	3.1%	[1-0.88 0]
44	H	(3)	902.43	0.083	25.3%	0.021	25.3%	21.8	7.0%	1.056	24.3%	15.36%	89.5%	7.2%	3.3%	[1-0.87 0]
45	H	(3)	922.13	0.088	25.2%	0.022	25.2%	23.3	7.1%	1.046	24.2%	15.21%	88.7%	7.5%	3.8%	[1-0.80 0]
46	H	(3)	941.85	0.092	25.0%	0.024	25.0%	24.5	7.2%	1.040	24.0%	14.93%	88.1%	7.9%	4.1%	[1-0.62 0]
47	H	(3)	961.55	0.079	24.7%	0.021	24.7%	21.5	7.7%	1.020	23.5%	14.82%	88.1%	8.6%	3.2%	[1-0.51 0]
48	H	(3)	981.26	0.071	23.2%	0.019	23.2%	19.2	7.1%	1.031	22.1%	14.65%	87.6%	9.9%	2.5%	[1-0.60 0]
49	H	(3)	1002.12	0.067	22.3%	0.019	22.3%	18.3	6.4%	1.016	21.3%	14.48%	86.5%	11.2%	2.2%	[1-0.48 0]
50	H	(3)	1022.98	0.059	21.3%	0.017	21.3%	16.7	5.9%	0.980	20.5%	14.29%	85.0%	13.2%	1.7%	[1-0.00 2]
51	H	(3)	1040.36	0.050	20.5%	0.014	20.5%	14.5	5.6%	0.953	19.7%	14.24%	83.6%	15.4%	1.1%	[1-0.00 2]
52	H	(3)	1062.40	0.046	19.4%	0.014	19.4%	13.0	4.7%	0.978	18.8%	14.12%	83.5%	16.0%	0.5%	[1-0.44 2]
53	H	(3)	1082.10	0.045	19.8%	0.014	19.8%	13.0	4.8%	0.962	19.2%	14.07%	83.5%	16.0%	0.5%	[1-0.30 0]
54	H	(3)	1100.64	0.044	20.2%	0.013	20.2%	12.9	5.1%	0.948	19.6%	13.90%	83.2%	16.4%	0.4%	[1-0.09 2]
55	H	(3)	1123.82	0.043	21.2%	0.014	21.2%	12.9	5.4%	0.935	20.5%	13.84%	83.6%	16.0%	0.4%	[1-0.00 2]
56	H	(3)	1144.70	0.043	21.8%	0.014	21.8%	12.9	5.5%	0.935	21.1%	13.69%	83.8%	15.8%	0.4%	[1-0.00 2]
57	H	(3)	1163.26	0.045	21.5%	0.014	21.5%	12.8	5.5%	0.968	20.8%	13.55%	83.9%	15.7%	0.4%	[1-0.51 0]
58	H	(3)	1185.30	0.044	21.8%	0.014	21.8%	12.5	5.7%	0.968	21.1%	13.40%	83.9%	15.8%	0.3%	[1-0.59 2]
59	H	(3)	1201.54	0.044	21.9%	0.015	21.9%	12.5	5.5%	0.973	21.2%	13.29%	84.5%	15.2%	0.3%	[1-0.50 0]
60	H	(3)	1222.41	0.043	21.4%	0.015	21.4%	12.4	5.1%	0.975	20.8%	13.13%	84.9%	14.8%	0.3%	[1-0.38 2]
61	H	(3)	1243.30	0.043	21.6%	0.015	21.6%	12.5	5.0%	0.950	21.0%	13.06%	85.0%	14.7%	0.3%	[1-0.03 2]
62	H	(3)	1263.00	0.043	20.8%	0.015	20.8%	12.7	4.7%	0.938	20.3%	13.00%	83.6%	16.0%	0.4%	[1-0.00 2]
63	H	(3)	1282.70	0.044	19.8%	0.016	19.8%	13.0	4.5%	0.949	19.3%	12.85%	82.8%	16.6%	0.5%	[1-0.22 2]
64	H	(3)	1303.57	0.046	19.2%	0.017	19.2%	13.3	4.5%	0.966	18.7%	12.76%	82.7%	16.6%	0.6%	[1-0.55 2]
65	H	(3)	1323.28	0.049	19.5%	0.018	19.5%	14.0	4.4%	0.968	19.0%	12.63%	83.1%	16.0%	0.8%	[1-0.46 0]
66	H	(3)	1343.00	0.054	20.0%	0.020	20.0%	15.3	5.3%	0.980	19.3%	12.58%	84.5%	14.3%	1.2%	[1-0.54 0]
67	H	(3)	1362.70	0.054	20.6%	0.020	20.6%	15.4	5.4%	0.972	19.8%	12.40%	85.0%	13.7%	1.3%	[1-0.19 2]
68	H	(3)	1382.41	0.054	21.0%	0.021	21.0%	15.8	6.4%	0.950	20.0%	12.28%	84.1%	14.5%	1.4%	[1-0.00 2]
69	H	(3)	1402.12	0.054	20.8%	0.021	20.8%	16.0	6.3%	0.945	19.8%	12.21%	83.0%	15.6%	1.4%	[1-0.00 2]
70	H	(3)	1423.00	0.053	20.2%	0.021	20.2%	15.6	6.3%	0.950	19.2%	12.12%	82.1%	16.5%	1.3%	[1-0.16 2]
71	H	(3)	1442.71	0.050	19.6%	0.020	19.6%	14.7	5.7%	0.940	18.8%	12.05%	81.2%	17.7%	1.0%	[1-0.15 2]
72	H	(3)	1462.45	0.054	19.2%	0.022	19.2%	15.4	6.5%	0.967	18.0%	11.95%	81.9%	16.8%	1.3%	[1-0.39 2]
73	H	(3)	1480.98	0.055	19.3%	0.023	19.3%	16.1	6.1%	0.955	18.3%	11.92%	83.0%	15.6%	1.4%	[1-0.13 2]
74	H	(3)	1501.84	0.057	18.8%	0.024	18.8%	16.1	6.1%	0.973	17.8%	11.87%	84.1%	14.4%	1.5%	[1-0.38 2]
75	H	(3)	1522.72	0.063	18.7%	0.027	18.7%	17.4	6.1%	1.003	17.7%	11.79%	85.8%	12.4%	1.8%	[1-0.66 2]
76	H	(3)	1542.41	0.079	18.6%	0.034	18.6%	21.4	6.1%	1.025	17.6%	11.66%	86.4%	10.5%	3.1%	[1-0.59 2]
77	H	(3)	1562.10	0.094	19.0%	0.041	19.0%	25.1	7.6%	1.047	17.4%	11.56%	86.7%	9.1%	4.2%	[1-0.63 2]
78	H	(3)	1581.80	0.102	19.1%	0.045	19.1%	26.5	8.0%	1.063	17.4%	11.44%	87.7%	7.6%	4.7%	[1-0.57 2]
79	H	(3)	1602.67	0.111	19.5%	0.050	19.5%	29.0	8.7%	1.066	17.4%	11.33%	88.0%	6.5%	5.4%	[1-0.42 2]
80	H	(3)	1621.21	0.123	21.3%	0.055	21.3%	32.2	12.0%	1.059	17.6%	11.30%	87.1%	6.5%	6.4%	[1-0.42 2]
81	H	(3)	1643.25	0.128	23.1%	0.058	23.1%	34.1	14.5%	1.042	18.1%	11.27%	86.2%	6.9%	6.9%	[1-0.33 2]
82	H	(3)	1662.97	0.127	23.2%	0.059	23.2%	34.1	14.5%	1.036	18.1%	11.18%	85.5%	7.6%	6.9%	[1-0.33 2]
83	H	(3)	1682.68	0.134	23.2%	0.063	23.2%	36.0	14.7%	1.034	18.0%	11.12%	84.5%	8.0%	7.5%	[1-0.32 2]
84	H	(3)	1702.38	0.150	22.4%	0.071	22.4%	39.5	13.3%	1.052	18.1%	11.06%	84.0%	7.5%	8.5%	[1-0.55 0]
85	H	(3)	1723.23	0.140	21.0%	0.067	21.0%	37.8	10.9%	1.029	18.0%	11.00%	83.6%	8.4%	8.0%	[1-0.31 2]
86	H	(3)	1742.94	0.131	19.8%	0.063	19.8%	35.6	8.8%	1.021	17.7%	10.96%	83.7%	8.9%	7.3%	[1-0.39 2]
87	H	(3)	1761.47	0.132	18.7%	0.065	18.7%	35.2	7.5%	1.041	17.2%	10.86%	83.8%	9.0%	7.2%	[1-0.51 2]
88	H	(3)	1781.15	0.125	17.9%	0.062	17.9%	33.2	6.5%	1.045	16.7%	10.82%	84.3%	9.0%	6.7%	[1-0.61 2]
89	H	(3)	1802.01	0.122	17.4%	0.061	17.4%	32.6	6.1%	1.039	16.3%	10.74%	84.2%	9.3%	6.5%	[1-0.56 2]
90	H	(6)	1821.73	0.130	17.2%	0.066	17.2%	34.1	6.0%	1.055	16.1%	10.69%	84.7%	8.4%	7.0%	[1-0.60 2]
91	H	(6)	1843.75	0.132	17.0%	0.067	17.0%	34.3	6.5%	1.066	15.7%	10.57%	85.0%	8.0%	7.0%	[1-0.54 2]
92	H	(6)	1862.31	0.133	16.8%	0.069	16.8%	34.4	6.6%	1.071	15.5%	10.50%	85.4%	7.6%	7.0%	[1-0.53 2]
93	H	(6)	1883.19	0.141	16.5%	0.074	16.5%	36.1	6.5%	1.082	15.2%	10.32%	84.7%	7.7%	7.6%	[1-0.47 2]
94	H	(6)	1901.74	0.125	16.1%	0.066	16.1%	31.7	7.1%	1.095	14.5%	10.14%	84.7%	9.0%	6.3%	[1-0.57 2]
95	H	(6)	1921.45	0.109	15.9%	0.058	15.9%	27.5	7.1%	1.107	14.2%	10.02%	84.7%	10.3%	5.0%	[1-0.71 0]
96	H	(6)	1944.66	0.109	16.3%	0.059	16.3%	26.7	7.4%	1.130	14.5%	9.86%	84.3%	10.9%	4.8%	[1-0.76 0]
97	H	(6)	1963.20	0.113	18.2%	0.062	18.2%	27.3	10.4%	1.154	15.0%	9.71%	83.9%	11.1%	5.0%	[1-0.81 2]
98	H	(6)	1982.90	0.108	20.1%	0.059	20.1%	25.4	12.7%	1.178	15.6%	9.55%	84.8%	10.8%	4.4%	[1-0.80 0]
99	H	(6)	2003.77	0.121	21.0%	0.067	21.0%	27.5	13.3%	1.219	16.2%	9.45%	85.5%	9.5%	5.1%	[1-0.90 0]
100	H	(6)	2023.47	0.144	21.4%	0.081	21.4%	31.7	13.6%	1.264	16.6%	9.29%	85.7%	7.9%	6.4%	[1-0.91 0]
101	H	(6)	2043.17	0.150	21.4%	0.085	21.4%	32.0	13.4%	1.300	16.7%	9.14%	86.7%	6.9%	6.5%	[1-0.95 0]
102	H	(6)	2062.88	0.146	20.8%	0.084	20.8%	30.4	12.4%	1.332	16.7%	9.02%	87.6%	6.4%	6.0%	[1-1.00 0]
103	H	(6)	2083.74	0.157	21.6%	0.091	21.6%	32.1	13.3%	1.359	17.1%	8.90%	87.7%	5.9%	6.4%	[1-1.00 1]
104	H	(6)	2103.45	0.164	22.5%	0.096	22.5%	32.7	14.4%	1.393	17.2%	8.78%	87.6%	5.9%	6.5%	[1-0.99 1]
105	H	(6)	2124.34	0.160	22.7%	0.094	22.7%	31.5	14.5%	1.413	17.4%	8.63%	87.5%	6.4%	6.1%	[1-0.96 0]
106	H	(6)	2144.05	0.169	23.7%	0.100	23.7%	32.6	15.8%	1.438	17.7%	8.51%	86.7%	6.9%	6.4%	[1-1.00 0]
107	H	(6)	2163.76	0.179	24.4%	0.108	24.4%	34.4	16.5%	1.448	18.0%	8.41%	85.6%	7.5%	6.9%	[1-0.96 0]
108	H	(6)	2183.48	0.174	24.4%	0.105	24.4%	33.3	16.5%	1.448	18.0%	8.34%	84.8%	8.6%	6.6%	[1-0.99 0]
109	H	(6)	2204.34	0.167	24.4%	0.102	24.4%	32.0	16.4%	1.450	18.0%	8.24%	84.2%	9.5%	6.3%	[1-0.96 1]
110	H	(6)	2224.04	0.174	25.9%	0.107	25.9%	32.6	18.9%	1.482	17.7%	8.10%	83.3%	10.1%	6.6%	[1-1.00 1]
111	H	(6)	2243.74	0.172	27.3%	0.107	27.3%	32.0	20.9%	1.488	17.5%	8.03%	82.8%	10.8%	6.5%	[1-0.98 1]
112	H	(6)	2263.44	0.165	27.5%	0.103	27.5%	30.7	21.3%	1.491	17.3%	7.95%	82.4%	11.4%	6.1%	[1-0.96 0]
113	H	(6)	2283.14	0.168	28.1%	0.107	28.1%	30.9	22.4%	1.515	17.0%	7.85%	81.9%	11.9%	6.2%	[1-1.00 0]
114	H	(6)	2304.00	0.172	28.0%	0.110	28.0%	31.2	22.6%	1.532	16.6%	7.75%	81.1%	12.6%	6.3%	[1-0.99 1]
115	H	(6)	2323.70	0.174	25.7%	0.112	25.7%	31.3	20.1%	1.542	16.0%	7.65%	80.6%	13.2%	6.2%	[1-0.98 0]
116	H	(6)	2343.40	0.167	23.7%	0.109	23.7%	29.7	18.0%	1.558	15.4%	7.56%	80.5%	13.7%	5.9%	[1-1.00 1]
117	H	(6)	2364.27	0.166	23.1%	0.109	23.1%	29.5	17.6%	1.566	14.9%	7.49%	80.1%	14.1%	5.8%	[1-0.98 0]
118	H	(6)	2383.97	0.172	21.9%	0.114	21.9%	30.5	16.4%	1.570	14.5%	7.41%	79.6%	14.3%	6.2%	[1-0.96 0]
119	H	(6)	2402.53	0.174	21.3%	0.116	21.3%	30.5	16.0%	1.586	14.0%	7.33%	79.4%	14.4%	6.2%	[1-0.99 0]
120	H	(6)	2423.40	0.176	21.3%	0.119	21.3%	30.7	16.3%	1.594	13.8%	7.28%	79.1%	14.6%	6.3%	[1-0.95 0]
121	H	(6)	2444.29	0.184	21.5%	0.125	21.5%	31.8	16.7%	1.610	13.5%	7.21%	78.5%	14.9%	6.6%	[1-0.96 0]
122	H	(6)	2464.01	0.189	20.4%	0.129	20.4%	32.3	15.4%	1.624	13.4%	7.15%	78.0%	15.3%	6.7%	[1-0.98 0]
123	H	(6)	2483.71	0.198	20.2%	0.137	20.2%	33.3	15.2%	1.651	13.4%	7.08%	77.7%	15.3%	6.9%	[1-1.00 1]
124	H	(6)	2504.58	0.200	20.2%	0.139	20.2%	33.2	15.2%	1.669	13.3%	7.00%	77.6%	15.6%	6.8%	[1-1.00 1]
125	H	(6)	2524.30	0.208	21.0%	0.146	21.0%	34.3	16.2%	1.684	13.3%	6.95%	77.5%	15.5%	7.0%	[1-0.99 0]
126	H	(6)	2542.84	0.186	19.4%	0.131	19.4%	30.8	14.5%	1.679	12.9%	6.91%	77.6%	16.4%	5.9%	[1-0.99 0]
127	H	(6)	2564.88	0.166	19.4%	0.118	19.4%	27.5	14.8%	1.673	12.4%	6.85%	77.7%	17.3%	5.0%	[1-0.93 0]
128	H	(6)	2583.43	0.175	19.6%	0.125	19.6%	28.9	15.2%	1.682	12.3%	6.81%	77.3%	17.4%	5.3%	[1-0.92 0]
129	H	(6)	2604.30	0.186	18.6%	0.135	18.6%	30.6	14.1%	1.693	12.2%	6.75%	76.8%	17.4%	5.8%	[1-0.86 2]
130	H	(6)	2624.01	0.195	20.2%	0.142	20.2%	31.8	16.1%	1.702	12.1%	6.71%	76.4%	17.3%	6.2%	[1-0.85 2]
131	H	(6)	2643.72	0.223	20.2%	0.163	20.2%	36.0	16.2%	1.717	12.1%	6.68%	75.6%	16.8%	7.5%	[1-0.83 2]
132	H	(6)	2664.58	0.251	20.8%	0.186	20.8%	40.1	16.9%	1.740	12.2%	6.63%	74.9%	16.4%	8.7%	[1-0.78 2]
133	H	(6)	2684.29	0.248	21.8%	0.185	21.8%	39.6	18.2%	1.739	12.1%	6.57%	74.1%	17.3%	8.6%	[1-0.71 2]
134	H	(6)	2704.00	0.253	22.4%	0.190	22.4%	40.2	19.0%	1.748	11.9%	6.51%	73.6%	17.6%	8.8%	[1-0.72 2]
135	H	(6)	2724.87	0.243	19.8%	0.184	19.8%	38.6	16.2%	1.745	11.4%	6.45%	72.7%	18.9%	8.3%	[1-0.67 2]
136	H	(6)	2744.58	0.254	20.6%	0.194	20.6%	40.5	17.1%	1.743	11.6%	6.39%	71.5%	19.6%	8.9%	[1-0.52 2]
137	H	(6)	2764.29	0.255	20.5%	0.196	20.5%	41.3	16.9%	1.718	11.7%	6.36%	70.1%	20.7%	9.2%	[1-0.38 2]
138	H	(6)	2782.81	0.251	18.2%	0.194	18.2%	40.6	14.3%	1.721	11.2%	6.32%	69.1%	21.9%	9.0%	[1-0.46 2]
139	H	(6)	2803.68	0.245	18.3%	0.191	18.3%	39.8	14.5%	1.711	11.2%	6.27%	67.8%	23.3%	8.9%	[1-0.39 2]
140	H	(6)	2824.55	0.246	18.7%	0.193	18.7%	40.1	14.9%	1.707	11.2%	6.23%	66.9%	24.2%	8.9%	[1-0.36 2]
141	H	(6)	2844.25	0.228	18.2%	0.181	18.2%	37.3	14.5%	1.701	11.0%	6.20%	66.4%	25.5%	8.2%	[1-0.41 2]
142	H	(6)	2863.96	0.230	19.5%	0.183	19.5%	37.2	16.0%	1.719	11.1%	6.17%	66.5%	25.4%	8.1%	[1-0.54 2]
143	H	(6)	2884.84	0.237	22.5%	0.190	22.5%	38.2	19.3%	1.727	11.4%	6.13%	66.6%	25.0%	8.4%	[1-0.51 2]
144	H	(6)	2904.56	0.247	22.2%	0.199	22.2%	39.4	19.0%	1.742	11.5%	6.10%	66.7%	24.5%	8.7%	[1-0.55 2]
145	H	(6)	2924.27	0.253	22.7%	0.205	22.7%	39.7	19.5%	1.766	11.6%	6.06%	67.2%	23.9%	8.9%	[1-0.62 2]
146	H	(6)	2945.13	0.272	22.9%	0.223	22.9%	42.5	19.5%	1.778	11.9%	6.02%	67.3%	23.1%	9.6%	[1-0.56 2]
147	H	(6)	2964.85	0.280	21.9%	0.231	21.9%	43.8	18.3%	1.779	12.0%	5.99%	67.1%	23.0%	9.9%	[1-0.51 2]
148	H	(6)	2984.56	0.281	20.3%	0.233	20.3%	43.6	16.4%	1.790	12.0%	5.94%	66.8%	23.3%	9.9%	[1-0.44 2]
149	H	(6)	3004.27	0.288	20.5%	0.241	20.5%	44.5	16.6%	1.798	12.0%	5.89%	66.3%	23.5%	10.2%	[1-0.36 2]
150	H	(6)	3023.97	0.290	20.5%	0.244	20.5%	44.8	16.7%	1.800	11.8%	5.86%	66.0%	23.8%	10.3%	[1-0.38 2]
151	H	(6)	3044.83	0.282	19.6%	0.238	19.6%	43.6	15.7%	1.795	11.7%	5.83%	65.7%	24.4%	9.9%	[1-0.32 2]
152	H	(6)	3064.54	0.274	19.9%	0.233	19.9%	42.3	16.2%	1.796	11.5%	5.79%	65.2%	25.2%	9.6%	[1-0.29 2]
153	H	(6)	3084.24	0.261	18.0%	0.223	18.0%	40.1	14.2%	1.809	11.0%	5.75%	64.9%	26.2%	9.0%	[1-0.39 2]
154	H	(6)	3105.12	0.240	17.7%	0.207	17.7%	36.8	14.0%	1.811	10.9%	5.72%	65.0%	26.9%	8.0%	[1-0.45 2]
155	H	(6)	3124.84	0.227	16.5%	0.197	16.5%	34.9	12.5%	1.803	10.7%	5.68%	64.6%	27.9%	7.5%	[1-0.38 2]
156	H	(6)	3144.53	0.220	16.6%	0.192	16.6%	33.6	12.9%	1.819	10.5%	5.65%	64.6%	28.2%	7.2%	[1-0.48 2]
157	H	(6)	3163.08	0.211	14.5%	0.185	14.5%	32.1	10.3%	1.825	10.2%	5.60%	64.7%	28.6%	6.7%	[1-0.44 2]
158	H	(6)	3183.95	0.211	15.3%	0.187	15.3%	32.1	11.5%	1.831	10.1%	5.58%	64.8%	28.5%	6.7%	[1-0.45 2]
159	H	(6)	3203.67	0.207	13.5%	0.185	13.5%	31.3	9.3%	1.842	9.8%	5.56%	65.1%	28.4%	6.5%	[1-0.49 2]
160	H	(6)	3224.53	0.207	13.6%	0.186	13.6%	31.1	9.6%	1.852	9.6%	5.52%	65.4%	28.2%	6.4%	[1-0.44 2]
161	H	(6)	3243.08	0.197	12.8%	0.177	12.8%	29.6	8.8%	1.846	9.4%	5.49%	65.4%	28.7%	6.0%	[1-0.42 2]
162	H	(6)	3265.12	0.199	12.6%	0.181	12.6%	30.0	8.3%	1.843	9.5%	5.47%	65.2%	28.7%	6.1%	[1-0.34 2]
163	H	(6)	3284.83	0.202	13.4%	0.185	13.4%	30.6	9.2%	1.836	9.7%	5.44%	64.6%	29.2%	6.2%	[1-0.31 2]
164	H	(6)	3305.69	0.207	15.1%	0.190	15.1%	31.3	11.5%	1.838	9.7%	5.41%	63.8%	29.8%	6.4%	[1-0.33 2]
165	H	(6)	3324.24	0.208	15.3%	0.192	15.3%	31.2	11.8%	1.852	9.7%	5.39%	63.7%	30.0%	6.3%	[1-0.43 2]
166	H	(6)	3345.09	0.214	15.3%	0.199	15.3%	32.1	11.6%	1.849	10.0%	5.36%	63.5%	29.9%	6.6%	[1-0.29 2]
167	H	(6)	3364.80	0.219	16.4%	0.205	16.4%	32.7	12.9%	1.862	10.1%	5.33%	63.4%	29.8%	6.8%	[1-0.34 2]
168	H	(6)	3385.66	0.216	16.7%	0.203	16.7%	31.6	13.4%	1.899	9.9%	5.29%	64.2%	29.3%	6.5%	[1-0.45 2]
169	H	(6)	3405.37	0.223	16.7%	0.211	16.7%	32.4	13.2%	1.916	10.2%	5.27%	64.7%	28.5%	6.8%	[1-0.43 2]
170	H	(6)	3425.07	0.221	16.8%	0.211	16.8%	31.9	13.4%	1.930	10.2%	5.25%	65.0%	28.3%	6.7%	[1-0.51 2]
171	H	(6)	3443.60	0.224	17.5%	0.214	17.5%	31.8	14.1%	1.957	10.3%	5.22%	65.8%	27.5%	6.7%	[1-0.56 2]
172	H	(6)	3465.62	0.221	18.2%	0.213	18.2%	31.1	15.0%	1.976	10.3%	5.19%	66.7%	26.8%	6.5%	[1-0.59 2]
173	H	(6)	3485.34	0.225	17.4%	0.217	17.4%	31.4	13.9%	1.985	10.4%	5.17%	67.0%	26.4%	6.6%	[1-0.59 2]
174	H	(6)	3505.05	0.217	17.0%	0.211	17.0%	30.3	13.6%	1.986	10.3%	5.16%	67.3%	26.3%	6.4%	[1-0.56 2]
