[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
48	H	(3)	982.49	0.152	24.5%	0.042	24.5%	112.4	7.8%	0.376	23.2%	20.92%	42.8%	26.6%	30.6%	[1-1.00 1]
49	H	(3)	1001.03	0.154	23.8%	0.043	23.8%	111.1	7.4%	0.386	22.6%	20.52%	43.1%	26.7%	30.2%	[1-1.00 1]
50	H	(3)	1020.73	0.145	23.6%	0.041	23.6%	106.7	7.2%	0.377	22.5%	20.46%	43.6%	27.6%	28.7%	[1-1.00 1]
51	H	(3)	1040.42	0.146	23.2%	0.042	23.2%	106.8	7.6%	0.381	21.9%	20.06%	42.1%	28.9%	29.0%	[1-1.00 1]
52	H	(3)	1061.27	0.143	22.8%	0.042	22.8%	104.3	7.3%	0.381	21.6%	19.82%	42.4%	29.1%	28.4%	[1-1.00 1]
53	H	(3)	1080.98	0.133	22.0%	0.040	22.0%	98.5	6.7%	0.375	20.9%	19.68%	42.4%	31.2%	26.3%	[1-1.00 1]
54	H	(3)	1100.70	0.132	21.3%	0.040	21.3%	97.4	6.5%	0.376	20.3%	19.49%	43.4%	30.8%	25.8%	[1-1.00 1]
55	H	(3)	1120.41	0.137	21.0%	0.043	21.0%	99.8	6.1%	0.381	20.1%	19.14%	41.4%	32.1%	26.4%	[1-1.00 1]
56	H	(3)	1141.27	0.136	21.6%	0.043	21.6%	100.5	6.0%	0.376	20.7%	18.95%	39.6%	33.9%	26.5%	[1-1.00 1]
57	H	(3)	1160.98	0.140	22.7%	0.045	22.7%	106.0	5.9%	0.367	21.9%	18.85%	36.2%	35.7%	28.0%	[1-1.00 1]
58	H	(3)	1180.69	0.155	22.0%	0.051	22.0%	111.8	6.1%	0.385	21.2%	18.45%	38.5%	31.8%	29.6%	[1-1.00 1]
59	H	(3)	1200.39	0.156	22.1%	0.052	22.1%	113.0	6.4%	0.383	21.1%	18.25%	37.2%	32.9%	30.0%	[1-1.00 1]
60	H	(3)	1221.24	0.156	21.5%	0.053	21.5%	111.4	6.8%	0.390	20.4%	18.00%	37.7%	32.7%	29.6%	[1-1.00 1]
61	H	(3)	1240.92	0.152	20.7%	0.052	20.7%	108.4	6.4%	0.389	19.7%	17.96%	39.5%	31.9%	28.7%	[1-1.00 1]
62	H	(3)	1260.66	0.142	19.5%	0.050	19.5%	101.5	6.1%	0.390	18.5%	17.82%	41.2%	32.1%	26.7%	[1-1.00 1]
63	H	(3)	1280.38	0.134	19.6%	0.048	19.6%	97.1	6.6%	0.383	18.5%	17.62%	37.8%	36.6%	25.6%	[1-1.00 1]
64	H	(3)	1301.31	0.135	20.0%	0.049	20.0%	98.7	6.3%	0.381	19.0%	17.51%	37.0%	37.0%	26.0%	[1-1.00 1]
65	H	(3)	1321.00	0.131	20.3%	0.048	20.3%	96.9	5.9%	0.375	19.4%	17.47%	37.3%	37.1%	25.6%	[1-1.00 1]
66	H	(3)	1340.73	0.131	20.2%	0.049	20.2%	97.0	6.0%	0.374	19.3%	17.36%	37.2%	37.3%	25.5%	[1-1.00 1]
67	H	(3)	1360.42	0.136	19.9%	0.052	19.9%	100.0	6.1%	0.379	18.9%	17.17%	36.8%	36.9%	26.3%	[1-1.00 1]
68	H	(3)	1381.50	0.130	19.4%	0.050	19.4%	94.6	6.0%	0.382	18.5%	17.02%	38.4%	36.9%	24.7%	[1-1.00 1]
69	H	(3)	1401.21	0.124	18.8%	0.048	18.8%	89.2	6.2%	0.385	17.8%	16.95%	41.4%	35.3%	23.2%	[1-1.00 1]
70	H	(3)	1420.92	0.121	18.3%	0.048	18.3%	86.3	6.1%	0.390	17.2%	16.83%	43.7%	34.1%	22.2%	[1-1.00 1]
71	H	(3)	1440.64	0.115	18.2%	0.046	18.2%	81.8	6.0%	0.392	17.1%	16.78%	46.2%	32.8%	21.0%	[1-1.00 1]
72	H	(3)	1461.50	0.106	17.9%	0.043	17.9%	73.7	6.2%	0.400	16.8%	16.60%	49.7%	31.6%	18.7%	[1-1.00 1]
73	H	(3)	1481.21	0.109	17.5%	0.045	17.5%	74.1	5.8%	0.407	16.5%	16.36%	50.4%	30.8%	18.8%	[1-1.00 1]
74	H	(3)	1500.93	0.102	17.5%	0.043	17.5%	70.1	6.1%	0.406	16.4%	16.28%	50.9%	31.3%	17.7%	[1-1.00 1]
75	H	(3)	1520.65	0.101	17.6%	0.043	17.6%	69.1	6.3%	0.404	16.4%	16.21%	51.2%	31.2%	17.6%	[1-1.00 1]
76	H	(3)	1541.50	0.099	17.6%	0.042	17.6%	68.5	6.4%	0.402	16.4%	16.15%	51.4%	31.3%	17.3%	[1-1.00 1]
77	H	(3)	1561.21	0.098	17.4%	0.042	17.4%	68.2	6.1%	0.398	16.4%	16.10%	50.6%	32.1%	17.3%	[1-1.00 1]
78	H	(3)	1580.92	0.098	17.3%	0.043	17.3%	68.3	6.1%	0.399	16.2%	15.94%	50.3%	32.4%	17.3%	[1-1.00 1]
79	H	(3)	1601.77	0.099	17.3%	0.044	17.3%	69.4	6.0%	0.395	16.2%	15.94%	50.1%	32.2%	17.6%	[1-1.00 1]
80	H	(3)	1621.47	0.097	17.1%	0.044	17.1%	67.5	6.1%	0.401	16.0%	15.80%	51.5%	31.5%	17.1%	[1-1.00 1]
81	H	(3)	1641.17	0.100	17.0%	0.045	17.0%	68.8	5.9%	0.403	16.0%	15.75%	52.4%	30.1%	17.5%	[1-1.00 1]
82	H	(3)	1660.88	0.104	17.1%	0.048	17.1%	69.8	6.5%	0.414	15.8%	15.65%	55.6%	26.7%	17.7%	[1-1.00 1]
83	H	(3)	1681.73	0.100	17.0%	0.047	17.0%	67.8	6.1%	0.412	15.9%	15.63%	56.5%	26.4%	17.1%	[1-1.00 1]
84	H	(3)	1701.45	0.097	17.3%	0.046	17.3%	65.4	6.6%	0.414	15.9%	15.63%	59.3%	24.2%	16.5%	[1-1.00 1]
85	H	(3)	1721.18	0.097	16.8%	0.046	16.8%	65.0	6.2%	0.414	15.7%	15.45%	57.9%	25.8%	16.4%	[1-1.00 1]
86	H	(3)	1740.89	0.096	16.8%	0.046	16.8%	64.8	6.4%	0.411	15.5%	15.28%	56.4%	27.3%	16.3%	[1-1.00 1]
87	H	(3)	1761.78	0.097	16.6%	0.048	16.6%	66.1	6.6%	0.408	15.3%	15.18%	54.7%	28.7%	16.6%	[1-1.00 1]
88	H	(3)	1781.48	0.101	16.5%	0.050	16.5%	67.6	6.6%	0.414	15.1%	15.05%	54.9%	28.1%	17.0%	[1-1.00 1]
89	H	(3)	1801.19	0.102	16.2%	0.051	16.2%	69.4	6.0%	0.408	15.0%	14.98%	52.9%	29.6%	17.4%	[1-1.00 1]
90	H	(3)	1820.90	0.108	16.0%	0.055	16.0%	72.7	5.7%	0.412	14.9%	14.86%	53.0%	28.7%	18.3%	[1-1.00 1]
91	H	(3)	1841.77	0.110	16.2%	0.056	16.2%	72.8	6.5%	0.421	14.8%	14.75%	54.6%	27.0%	18.4%	[1-1.00 1]
92	H	(3)	1861.47	0.113	15.8%	0.059	15.8%	74.5	5.9%	0.422	14.7%	14.67%	54.3%	26.9%	18.9%	[1-1.00 1]
93	H	(3)	1881.17	0.113	15.9%	0.059	15.9%	74.8	6.3%	0.421	14.6%	14.58%	54.1%	27.0%	19.0%	[1-1.00 1]
94	H	(3)	1902.02	0.116	15.9%	0.061	15.9%	76.7	6.2%	0.420	14.6%	14.50%	53.2%	27.3%	19.6%	[1-1.00 1]
95	H	(3)	1921.73	0.112	16.0%	0.060	16.0%	74.1	6.7%	0.420	14.5%	14.42%	53.3%	27.8%	18.9%	[1-1.00 1]
96	H	(3)	1941.43	0.111	15.7%	0.060	15.7%	73.8	6.0%	0.417	14.4%	14.36%	53.2%	28.1%	18.8%	[1-1.00 1]
97	H	(3)	1961.14	0.106	15.5%	0.058	15.5%	71.2	5.9%	0.414	14.3%	14.26%	52.8%	29.1%	18.1%	[1-1.00 1]
98	H	(3)	1982.01	0.107	15.3%	0.059	15.3%	71.1	5.8%	0.419	14.2%	14.16%	53.5%	28.5%	18.0%	[1-1.00 1]
99	H	(3)	2001.74	0.105	15.3%	0.058	15.3%	70.3	5.8%	0.413	14.2%	14.10%	52.5%	29.8%	17.7%	[1-1.00 1]
100	H	(3)	2021.48	0.106	15.3%	0.060	15.3%	70.2	6.1%	0.420	14.0%	13.95%	53.5%	28.8%	17.7%	[1-1.00 1]
101	H	(3)	2041.18	0.111	15.2%	0.063	15.2%	73.3	5.9%	0.420	14.0%	13.92%	52.4%	29.0%	18.6%	[1-1.00 1]
102	H	(3)	2062.05	0.109	15.4%	0.062	15.4%	73.2	6.1%	0.414	14.2%	13.88%	51.1%	30.3%	18.6%	[1-1.00 1]
103	H	(3)	2081.73	0.113	15.8%	0.065	15.8%	76.0	6.3%	0.412	14.5%	13.79%	49.4%	31.2%	19.4%	[1-1.00 1]
104	H	(3)	2101.42	0.110	16.1%	0.064	16.1%	74.0	7.0%	0.413	14.5%	13.77%	50.9%	30.2%	19.0%	[1-1.00 1]
105	H	(3)	2121.13	0.111	16.2%	0.066	16.2%	75.5	7.4%	0.410	14.4%	13.69%	49.6%	31.2%	19.3%	[1-1.00 1]
106	H	(3)	2142.03	0.100	16.6%	0.060	16.6%	68.4	8.4%	0.408	14.3%	13.61%	50.9%	31.8%	17.3%	[1-1.00 1]
107	H	(3)	2161.75	0.099	16.4%	0.060	16.4%	68.3	8.1%	0.404	14.3%	13.61%	50.9%	31.8%	17.3%	[1-1.00 1]
108	H	(3)	2181.45	0.093	15.9%	0.057	15.9%	64.8	7.9%	0.401	13.8%	13.58%	51.2%	32.2%	16.5%	[1-1.00 1]
109	H	(3)	2202.30	0.094	15.9%	0.057	15.9%	65.4	7.7%	0.399	13.9%	13.56%	51.5%	31.8%	16.7%	[1-1.00 1]
110	H	(3)	2223.17	0.096	16.6%	0.060	16.6%	66.7	7.4%	0.401	14.9%	13.48%	51.3%	31.5%	17.2%	[1-1.00 1]
111	H	(3)	2242.88	0.100	17.1%	0.062	17.1%	70.2	6.6%	0.396	15.8%	13.39%	48.9%	32.9%	18.3%	[1-1.00 1]
112	H	(3)	2262.57	0.101	19.6%	0.064	19.6%	71.7	9.7%	0.393	17.0%	13.38%	48.4%	32.9%	18.7%	[1-1.00 1]
113	H	(3)	2283.42	0.109	22.8%	0.069	22.8%	77.1	13.2%	0.392	18.6%	13.25%	45.7%	34.2%	20.1%	[1-1.00 1]
114	H	(3)	2303.11	0.115	25.4%	0.073	25.4%	82.0	15.7%	0.389	20.0%	13.18%	43.4%	35.2%	21.4%	[1-1.00 1]
115	H	(3)	2322.84	0.114	27.2%	0.073	27.2%	82.1	18.1%	0.385	20.3%	13.15%	42.4%	36.2%	21.4%	[1-1.00 1]
116	H	(3)	2342.54	0.117	26.4%	0.076	26.4%	83.0	17.7%	0.392	19.6%	13.01%	42.3%	36.1%	21.6%	[1-1.00 1]
117	H	(3)	2363.43	0.122	26.7%	0.080	26.7%	86.3	18.1%	0.392	19.6%	12.98%	41.8%	35.8%	22.4%	[1-1.00 1]
118	H	(3)	2383.15	0.116	24.6%	0.077	24.6%	82.4	15.5%	0.392	19.1%	12.95%	43.2%	35.3%	21.5%	[1-1.00 1]
119	H	(3)	2402.86	0.116	22.2%	0.077	22.2%	81.4	12.3%	0.395	18.6%	12.89%	44.1%	34.6%	21.3%	[1-1.00 1]
120	H	(3)	2423.73	0.116	20.0%	0.078	20.0%	80.6	9.2%	0.401	17.8%	12.80%	45.1%	34.0%	21.0%	[1-1.00 1]
121	H	(3)	2443.43	0.117	20.6%	0.079	20.6%	80.8	9.9%	0.401	18.1%	12.76%	45.9%	33.1%	21.0%	[1-1.00 1]
122	H	(3)	2463.15	0.110	20.1%	0.075	20.1%	76.8	8.9%	0.398	18.0%	12.75%	46.5%	33.5%	20.0%	[1-1.00 1]
123	H	(3)	2484.01	0.114	21.7%	0.079	21.7%	80.0	11.9%	0.396	18.2%	12.75%	46.5%	32.7%	20.8%	[1-1.00 1]
124	H	(3)	2503.70	0.110	24.0%	0.077	24.0%	78.0	15.1%	0.392	18.6%	12.69%	45.8%	33.9%	20.3%	[1-1.00 1]
125	H	(3)	2523.40	0.112	27.2%	0.079	27.2%	79.9	18.4%	0.390	19.9%	12.61%	44.1%	35.0%	20.9%	[1-1.00 1]
126	H	(3)	2543.10	0.118	29.9%	0.083	29.9%	83.3	21.7%	0.393	20.7%	12.46%	42.5%	35.6%	21.9%	[1-1.00 1]
127	H	(3)	2563.94	0.126	30.7%	0.089	30.7%	88.8	21.7%	0.393	21.7%	12.41%	42.1%	34.6%	23.4%	[1-1.00 1]
128	H	(3)	2584.83	0.124	29.6%	0.089	29.6%	88.8	18.6%	0.389	23.0%	12.33%	40.3%	36.4%	23.3%	[1-1.00 1]
129	H	(3)	2603.35	0.128	28.2%	0.092	28.2%	90.8	15.5%	0.390	23.5%	12.26%	39.6%	36.5%	23.9%	[1-1.00 1]
130	H	(3)	2623.08	0.133	26.4%	0.097	26.4%	94.3	12.1%	0.392	23.5%	12.25%	40.0%	35.3%	24.7%	[1-1.00 1]
131	H	(3)	2643.96	0.130	26.2%	0.096	26.2%	92.8	11.6%	0.390	23.5%	12.23%	40.4%	35.1%	24.5%	[1-1.00 1]
132	H	(3)	2663.69	0.130	26.1%	0.096	26.1%	92.6	11.7%	0.390	23.4%	12.17%	39.8%	35.7%	24.5%	[1-1.00 1]
133	H	(3)	2683.40	0.136	27.5%	0.101	27.5%	95.7	15.3%	0.393	22.9%	12.16%	40.3%	34.2%	25.5%	[1-1.00 1]
134	H	(3)	2703.12	0.139	29.4%	0.105	29.4%	98.8	18.3%	0.392	23.0%	12.12%	39.4%	34.4%	26.1%	[1-1.00 1]
135	H	(3)	2723.99	0.138	32.0%	0.104	32.0%	98.5	22.0%	0.389	23.2%	12.10%	39.2%	34.7%	26.1%	[1-1.00 1]
136	H	(3)	2743.68	0.142	32.1%	0.108	32.1%	100.9	21.8%	0.391	23.6%	12.00%	37.7%	35.7%	26.6%	[1-1.00 1]
137	H	(3)	2762.21	0.135	28.8%	0.104	28.8%	93.1	19.6%	0.402	21.0%	11.89%	41.7%	34.0%	24.4%	[1-1.00 1]
138	H	(3)	2783.08	0.129	26.2%	0.100	26.2%	89.3	16.1%	0.401	20.7%	11.83%	41.9%	34.7%	23.3%	[1-1.00 1]
139	H	(3)	2803.92	0.131	25.9%	0.102	25.9%	89.5	15.9%	0.406	20.4%	11.75%	42.8%	33.8%	23.4%	[1-1.00 1]
140	H	(3)	2823.62	0.129	25.6%	0.101	25.6%	89.0	15.7%	0.403	20.3%	11.73%	42.5%	34.2%	23.2%	[1-1.00 1]
141	H	(3)	2843.32	0.123	25.3%	0.097	25.3%	85.6	15.3%	0.399	20.1%	11.72%	42.9%	34.7%	22.4%	[1-1.00 1]
142	H	(3)	2864.21	0.129	29.0%	0.103	29.0%	92.8	18.2%	0.388	22.5%	11.68%	38.1%	37.4%	24.5%	[1-1.00 1]
143	H	(3)	2883.91	0.132	30.9%	0.106	30.9%	94.7	21.5%	0.389	22.1%	11.67%	38.1%	36.6%	25.2%	[1-1.00 1]
144	H	(3)	2903.61	0.136	30.7%	0.110	30.7%	96.9	21.8%	0.391	21.7%	11.61%	37.6%	36.7%	25.7%	[1-1.00 1]
145	H	(3)	2923.33	0.131	30.0%	0.106	30.0%	92.9	21.7%	0.391	20.7%	11.59%	38.7%	36.7%	24.7%	[1-1.00 1]
146	H	(3)	2944.19	0.130	29.2%	0.106	29.2%	90.9	21.6%	0.396	19.6%	11.54%	40.7%	35.2%	24.0%	[1-1.00 1]
147	H	(3)	2963.90	0.128	28.8%	0.106	28.8%	89.7	21.3%	0.398	19.3%	11.51%	41.5%	35.0%	23.5%	[1-1.00 1]
148	H	(3)	2983.61	0.124	28.7%	0.103	28.7%	87.1	21.1%	0.397	19.4%	11.46%	41.8%	35.6%	22.7%	[1-1.00 1]
149	H	(3)	3004.46	0.117	28.3%	0.098	28.3%	81.8	20.9%	0.397	19.1%	11.41%	42.6%	36.1%	21.3%	[1-1.00 1]
150	H	(3)	3024.15	0.120	29.0%	0.101	29.0%	84.4	20.9%	0.395	20.1%	11.36%	41.2%	36.9%	22.0%	[1-1.00 1]
151	H	(3)	3043.84	0.124	29.5%	0.105	29.5%	87.5	21.1%	0.394	20.7%	11.31%	39.6%	37.5%	22.9%	[1-1.00 1]
152	H	(3)	3063.55	0.121	29.0%	0.103	29.0%	85.3	21.1%	0.394	19.9%	11.30%	40.5%	37.2%	22.4%	[1-1.00 1]
153	H	(3)	3083.25	0.122	26.6%	0.104	26.6%	85.5	18.6%	0.396	19.0%	11.26%	41.6%	36.1%	22.4%	[1-1.00 1]
154	H	(3)	3104.12	0.122	26.0%	0.106	26.0%	85.4	18.4%	0.398	18.4%	11.22%	42.9%	34.8%	22.3%	[1-1.00 1]
155	H	(3)	3123.83	0.124	25.8%	0.108	25.8%	85.5	18.7%	0.404	17.8%	11.14%	43.7%	34.0%	22.3%	[1-1.00 1]
156	H	(3)	3142.38	0.116	22.9%	0.101	22.9%	78.3	16.5%	0.410	15.9%	11.08%	46.9%	32.8%	20.2%	[1-1.00 1]
157	H	(3)	3163.25	0.115	20.6%	0.101	20.6%	76.6	14.3%	0.416	14.8%	11.06%	49.6%	30.8%	19.6%	[1-1.00 1]
158	H	(3)	3182.93	0.110	19.7%	0.098	19.7%	72.7	14.0%	0.422	13.9%	11.00%	52.2%	29.4%	18.4%	[1-1.00 1]
159	H	(3)	3202.63	0.103	16.9%	0.091	16.9%	66.8	11.1%	0.427	12.8%	10.98%	55.2%	28.2%	16.6%	[1-1.00 1]
160	H	(3)	3223.48	0.094	12.8%	0.084	12.8%	60.4	6.0%	0.434	11.3%	10.96%	59.5%	25.6%	14.9%	[1-1.00 1]
161	H	(3)	3243.19	0.099	12.9%	0.089	12.9%	62.2	6.3%	0.441	11.2%	10.94%	60.9%	23.7%	15.3%	[1-1.00 1]
162	H	(3)	3262.90	0.097	12.5%	0.088	12.5%	61.3	5.5%	0.441	11.3%	10.93%	61.6%	23.3%	15.0%	[1-1.00 1]
163	H	(3)	3282.61	0.095	12.6%	0.087	12.6%	60.2	5.7%	0.439	11.3%	10.92%	61.9%	23.3%	14.7%	[1-1.00 1]
164	H	(3)	3304.61	0.109	16.6%	0.100	16.6%	69.3	10.2%	0.438	13.1%	10.83%	57.4%	25.2%	17.5%	[1-1.00 1]
165	H	(3)	3324.32	0.120	21.2%	0.111	21.2%	77.9	14.6%	0.428	15.4%	10.81%	52.0%	28.0%	20.0%	[1-1.00 1]
166	H	(3)	3342.87	0.119	21.0%	0.110	21.0%	77.1	14.4%	0.427	15.3%	10.74%	51.5%	28.7%	19.8%	[1-1.00 1]
167	H	(3)	3363.74	0.127	22.4%	0.119	22.4%	84.9	13.5%	0.416	17.9%	10.71%	45.9%	31.7%	22.4%	[1-1.00 1]
168	H	(3)	3384.59	0.137	24.5%	0.129	24.5%	93.9	12.7%	0.405	20.9%	10.67%	40.1%	35.0%	25.0%	[1-1.00 1]
169	H	(3)	3403.15	0.129	20.7%	0.122	20.7%	86.7	9.4%	0.414	18.5%	10.61%	44.2%	33.0%	22.8%	[1-1.00 1]
170	H	(3)	3422.83	0.121	17.0%	0.115	17.0%	79.6	5.3%	0.422	16.1%	10.59%	49.1%	30.3%	20.5%	[1-1.00 1]
171	H	(3)	3443.69	0.122	16.9%	0.117	16.9%	80.4	5.1%	0.423	16.1%	10.56%	49.1%	30.1%	20.8%	[1-1.00 1]
172	H	(3)	3463.39	0.110	14.5%	0.106	14.5%	70.6	5.2%	0.432	13.5%	10.55%	54.8%	27.5%	17.7%	[1-1.00 1]
173	H	(3)	3483.08	0.098	11.9%	0.095	11.9%	61.1	5.1%	0.447	10.8%	10.47%	60.7%	24.3%	15.0%	[1-1.00 1]
174	H	(3)	3503.94	0.107	15.3%	0.104	15.3%	66.7	9.7%	0.444	11.9%	10.43%	58.2%	25.3%	16.6%	[1-1.00 1]
