[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
81	H	(3)	1641.96	0.096	16.9%	0.044	16.9%	55.9	7.7%	0.477	15.0%	15.20%	59.0%	27.6%	13.4%	[1-1.00 1]
82	H	(3)	1661.69	0.110	17.5%	0.051	17.5%	62.8	8.6%	0.485	15.2%	14.92%	55.3%	29.3%	15.5%	[1-1.00 1]
83	H	(3)	1681.41	0.122	17.0%	0.057	17.0%	69.9	7.5%	0.485	15.2%	14.74%	51.5%	30.9%	17.6%	[1-1.00 1]
84	H	(3)	1701.12	0.138	16.5%	0.065	16.5%	76.2	7.3%	0.501	14.8%	14.44%	50.0%	30.6%	19.4%	[1-1.00 1]
85	H	(3)	1722.00	0.140	16.5%	0.067	16.5%	77.0	7.6%	0.505	14.6%	14.22%	48.4%	31.8%	19.7%	[1-1.00 1]
86	H	(3)	1741.69	0.140	16.9%	0.068	16.9%	76.1	8.6%	0.511	14.5%	14.05%	48.0%	32.6%	19.5%	[1-1.00 1]
87	H	(3)	1761.40	0.138	16.4%	0.068	16.4%	74.6	7.3%	0.514	14.6%	13.93%	48.1%	32.7%	19.2%	[1-1.00 1]
88	H	(3)	1782.24	0.138	16.4%	0.068	16.4%	73.6	7.2%	0.522	14.7%	13.77%	48.2%	32.8%	19.0%	[1-1.00 1]
89	H	(3)	1801.92	0.130	17.0%	0.065	17.0%	69.9	7.5%	0.517	15.3%	13.70%	47.5%	34.5%	18.0%	[1-1.00 1]
90	H	(3)	1821.62	0.136	17.5%	0.069	17.5%	71.9	7.7%	0.525	15.8%	13.46%	46.5%	35.0%	18.5%	[1-1.00 1]
91	H	(3)	1842.49	0.140	17.9%	0.072	17.9%	73.2	7.2%	0.531	16.4%	13.23%	45.1%	36.0%	18.9%	[1-1.00 1]
92	H	(3)	1863.33	0.151	20.3%	0.078	20.3%	76.1	11.2%	0.551	16.9%	12.89%	44.2%	36.2%	19.6%	[1-1.00 1]
93	H	(3)	1881.87	0.162	21.1%	0.085	21.1%	80.6	10.8%	0.560	18.1%	12.76%	43.7%	35.4%	20.9%	[1-1.00 1]
94	H	(3)	1902.74	0.178	23.4%	0.094	23.4%	86.8	13.5%	0.571	19.1%	12.55%	42.5%	34.8%	22.7%	[1-1.00 1]
95	H	(3)	1922.44	0.175	23.8%	0.094	23.8%	84.0	14.0%	0.579	19.2%	12.36%	42.6%	35.2%	22.1%	[1-1.00 1]
96	H	(3)	1942.15	0.179	23.7%	0.096	23.7%	85.1	13.6%	0.583	19.5%	12.25%	42.2%	35.3%	22.5%	[1-1.00 1]
97	H	(3)	1963.04	0.182	21.8%	0.099	21.8%	85.6	9.9%	0.590	19.4%	12.15%	42.6%	34.8%	22.6%	[1-1.00 1]
98	H	(3)	1982.78	0.181	21.9%	0.100	21.9%	85.3	10.3%	0.590	19.3%	12.02%	41.7%	36.1%	22.2%	[1-1.00 1]
99	H	(3)	2002.48	0.188	21.9%	0.104	21.9%	87.1	10.4%	0.598	19.3%	11.87%	40.8%	36.5%	22.6%	[1-1.00 1]
100	H	(3)	2022.18	0.173	20.7%	0.097	20.7%	80.8	9.5%	0.594	18.4%	11.82%	41.1%	38.1%	20.8%	[1-1.00 1]
101	H	(3)	2041.89	0.171	20.4%	0.097	20.4%	78.4	10.6%	0.607	17.4%	11.71%	43.5%	36.5%	20.0%	[1-1.00 1]
102	H	(3)	2062.76	0.168	20.1%	0.096	20.1%	76.6	10.7%	0.610	16.9%	11.64%	44.4%	36.0%	19.6%	[1-1.00 1]
103	H	(3)	2082.44	0.148	19.4%	0.086	19.4%	66.8	12.1%	0.615	15.2%	11.54%	46.8%	36.1%	17.1%	[1-1.00 1]
104	H	(3)	2102.16	0.133	16.5%	0.077	16.5%	59.5	9.2%	0.619	13.7%	11.51%	49.3%	35.5%	15.2%	[1-1.00 1]
105	H	(3)	2121.86	0.137	16.6%	0.081	16.6%	60.6	9.5%	0.626	13.6%	11.43%	50.0%	34.4%	15.5%	[1-1.00 1]
106	H	(3)	2141.58	0.129	16.5%	0.077	16.5%	57.5	9.8%	0.622	13.3%	11.36%	49.6%	35.6%	14.7%	[1-1.00 1]
107	H	(3)	2163.62	0.133	20.6%	0.080	20.6%	59.7	15.0%	0.619	14.2%	11.28%	47.7%	37.0%	15.2%	[1-1.00 1]
108	H	(3)	2183.32	0.148	22.8%	0.090	22.8%	65.7	16.7%	0.626	15.5%	11.12%	45.7%	37.2%	17.1%	[1-1.00 1]
109	H	(3)	2203.01	0.155	24.7%	0.095	24.7%	69.1	18.4%	0.624	16.4%	11.08%	45.0%	37.0%	18.1%	[1-1.00 1]
110	H	(3)	2223.87	0.184	27.7%	0.114	27.7%	81.0	20.8%	0.632	18.3%	10.97%	42.6%	36.1%	21.3%	[1-1.00 1]
111	H	(3)	2242.41	0.206	27.0%	0.128	27.0%	89.0	18.8%	0.643	19.3%	10.90%	41.7%	34.9%	23.4%	[1-1.00 1]
112	H	(3)	2263.28	0.198	24.0%	0.124	24.0%	84.4	15.7%	0.650	18.2%	10.81%	43.6%	34.2%	22.1%	[1-1.00 1]
113	H	(3)	2282.97	0.195	22.3%	0.124	22.3%	82.1	14.1%	0.661	17.3%	10.74%	45.4%	33.2%	21.4%	[1-1.00 1]
114	H	(3)	2303.83	0.181	20.2%	0.116	20.2%	76.0	11.7%	0.663	16.5%	10.71%	46.9%	33.5%	19.6%	[1-1.00 1]
115	H	(3)	2322.37	0.160	17.2%	0.103	17.2%	66.5	8.1%	0.670	15.2%	10.63%	50.0%	32.9%	17.1%	[1-1.00 1]
116	H	(3)	2342.07	0.141	16.9%	0.092	16.9%	58.3	9.1%	0.670	14.2%	10.57%	51.4%	33.6%	14.9%	[1-1.00 1]
117	H	(3)	2362.98	0.130	19.8%	0.085	19.8%	53.3	14.5%	0.677	13.6%	10.46%	52.6%	33.9%	13.5%	[1-1.00 1]
118	H	(6)	2382.68	0.133	18.8%	0.088	18.8%	53.8	13.0%	0.689	13.6%	10.37%	53.5%	33.0%	13.5%	[1-1.00 1]
119	H	(6)	2403.56	0.139	19.9%	0.093	19.9%	55.9	13.9%	0.690	14.3%	10.29%	52.2%	33.7%	14.0%	[1-1.00 1]
120	H	(6)	2422.12	0.141	19.3%	0.095	19.3%	56.0	13.3%	0.698	13.9%	10.21%	52.1%	34.0%	13.9%	[1-1.00 1]
121	H	(6)	2443.00	0.151	19.8%	0.103	19.8%	59.7	13.3%	0.703	14.7%	10.14%	51.4%	33.5%	15.1%	[1-1.00 1]
122	H	(6)	2463.88	0.164	19.4%	0.112	19.4%	64.0	11.6%	0.711	15.6%	10.02%	50.5%	33.2%	16.3%	[1-1.00 1]
123	H	(6)	2483.58	0.161	21.2%	0.111	21.2%	63.4	13.9%	0.707	16.0%	10.00%	50.2%	33.6%	16.3%	[1-1.00 1]
124	H	(6)	2503.27	0.169	23.7%	0.117	23.7%	65.8	16.9%	0.712	16.6%	9.95%	50.1%	32.9%	16.9%	[1-1.00 1]
125	H	(6)	2522.97	0.180	26.7%	0.126	26.7%	70.1	19.9%	0.714	17.8%	9.86%	48.8%	33.1%	18.1%	[1-1.00 1]
126	H	(6)	2543.83	0.185	29.4%	0.131	29.4%	72.6	22.7%	0.708	18.8%	9.82%	47.2%	34.1%	18.7%	[1-1.00 1]
127	H	(6)	2563.52	0.189	33.9%	0.135	33.9%	74.5	27.6%	0.705	19.7%	9.78%	46.0%	34.8%	19.2%	[1-1.00 1]
128	H	(6)	2583.22	0.196	37.5%	0.141	37.5%	76.0	32.0%	0.717	19.6%	9.72%	47.3%	33.2%	19.5%	[1-1.00 1]
129	H	(6)	2604.09	0.196	34.5%	0.141	34.5%	75.5	28.1%	0.720	20.1%	9.62%	45.9%	34.6%	19.5%	[1-1.00 1]
132	H	(6)	2663.25	0.221	30.3%	0.164	30.3%	81.9	22.6%	0.750	20.3%	9.37%	46.2%	32.7%	21.1%	[1-1.00 1]
133	H	(6)	2682.95	0.203	27.1%	0.152	27.1%	74.0	20.1%	0.764	18.1%	9.34%	50.4%	30.8%	18.8%	[1-1.00 1]
134	H	(6)	2702.66	0.181	21.0%	0.136	21.0%	64.3	14.1%	0.784	15.6%	9.25%	54.6%	29.3%	16.0%	[1-1.00 1]
135	H	(6)	2722.37	0.166	15.8%	0.125	15.8%	58.8	5.9%	0.783	14.7%	9.20%	55.3%	30.4%	14.4%	[1-1.00 1]
141	H	(6)	2844.06	0.181	21.3%	0.143	21.3%	62.1	15.5%	0.811	14.6%	8.88%	55.8%	29.0%	15.3%	[1-1.00 1]
142	H	(6)	2863.77	0.159	21.8%	0.127	21.8%	55.8	16.5%	0.794	14.3%	8.83%	54.9%	31.4%	13.7%	[1-1.00 1]
143	H	(6)	2883.46	0.187	22.4%	0.150	22.4%	66.8	14.4%	0.779	17.2%	8.81%	49.7%	33.3%	17.1%	[1-1.00 1]
144	H	(6)	2904.34	0.220	23.0%	0.177	23.0%	78.6	12.1%	0.777	19.5%	8.77%	46.7%	33.0%	20.3%	[1-1.00 1]
145	H	(6)	2924.07	0.250	29.4%	0.203	29.4%	89.5	19.9%	0.775	21.6%	8.72%	43.5%	33.0%	23.5%	[1-1.00 1]
146	H	(6)	2943.78	0.250	27.0%	0.204	27.0%	88.4	17.3%	0.784	20.7%	8.64%	44.0%	33.0%	23.0%	[1-1.00 1]
147	H	(6)	2964.65	0.254	27.7%	0.209	27.7%	88.3	19.4%	0.799	19.7%	8.59%	45.2%	31.9%	22.9%	[1-1.00 1]
148	H	(6)	2984.35	0.248	30.1%	0.205	30.1%	84.8	23.7%	0.811	18.5%	8.56%	48.1%	30.1%	21.8%	[1-1.00 1]
149	H	(6)	3004.07	0.255	37.0%	0.213	37.0%	85.7	32.2%	0.827	18.2%	8.47%	48.2%	29.6%	22.1%	[1-1.00 1]
150	H	(6)	3023.79	0.243	35.7%	0.204	35.7%	81.7	30.9%	0.827	17.8%	8.42%	48.4%	30.5%	21.2%	[1-1.00 1]
151	H	(6)	3044.67	0.244	38.6%	0.206	38.6%	81.4	34.1%	0.832	18.1%	8.37%	48.3%	30.4%	21.3%	[1-1.00 1]
152	H	(6)	3064.37	0.243	36.8%	0.207	36.8%	82.3	31.5%	0.820	19.0%	8.37%	46.6%	31.8%	21.6%	[1-1.00 1]
153	H	(6)	3084.08	0.230	39.2%	0.197	39.2%	79.9	33.8%	0.798	19.9%	8.36%	44.0%	34.9%	21.1%	[1-1.00 1]
154	H	(6)	3103.79	0.216	38.5%	0.186	38.5%	76.9	32.7%	0.780	20.3%	8.35%	42.3%	37.3%	20.4%	[1-1.00 1]
155	H	(6)	3124.67	0.216	36.2%	0.188	36.2%	77.9	29.7%	0.770	20.8%	8.35%	41.3%	38.1%	20.6%	[1-1.00 1]
156	H	(6)	3144.38	0.215	33.4%	0.188	33.4%	77.7	26.3%	0.768	20.5%	8.35%	41.6%	37.9%	20.5%	[1-1.00 1]
157	H	(6)	3164.09	0.210	36.8%	0.185	36.8%	76.8	30.6%	0.760	20.4%	8.34%	41.4%	38.3%	20.3%	[1-1.00 1]
158	H	(6)	3183.84	0.220	34.8%	0.195	34.8%	79.6	28.5%	0.768	20.0%	8.34%	42.7%	36.5%	20.9%	[1-1.00 1]
159	H	(6)	3204.70	0.218	32.0%	0.194	32.0%	78.5	25.6%	0.773	19.3%	8.32%	44.1%	35.4%	20.5%	[1-1.00 1]
160	H	(6)	3224.40	0.211	31.5%	0.189	31.5%	76.0	25.4%	0.772	18.5%	8.32%	45.0%	35.1%	19.8%	[1-1.00 1]
161	H	(6)	3244.12	0.212	31.6%	0.191	31.6%	77.2	25.5%	0.763	18.8%	8.32%	44.2%	35.7%	20.0%	[1-1.00 1]
162	H	(6)	3263.84	0.213	31.6%	0.193	31.6%	77.4	25.6%	0.766	18.4%	8.32%	45.3%	34.6%	20.1%	[1-1.00 1]
163	H	(6)	3284.72	0.212	29.9%	0.194	29.9%	77.2	23.9%	0.764	18.0%	8.31%	46.0%	34.1%	20.0%	[1-1.00 1]
164	H	(6)	3304.43	0.202	28.8%	0.186	28.8%	73.9	23.1%	0.761	17.2%	8.30%	46.8%	34.3%	18.9%	[1-1.00 1]
165	H	(6)	3324.15	0.182	27.5%	0.168	27.5%	66.8	22.5%	0.757	15.9%	8.29%	48.1%	35.0%	16.9%	[1-1.00 1]
166	H	(6)	3343.91	0.164	24.0%	0.153	24.0%	60.0	19.2%	0.760	14.4%	8.28%	50.6%	34.4%	15.1%	[1-1.00 1]
167	H	(6)	3364.78	0.155	20.8%	0.145	20.8%	56.9	15.7%	0.757	13.6%	8.27%	51.5%	34.4%	14.1%	[1-1.00 1]
168	H	(6)	3384.48	0.140	20.6%	0.132	20.6%	51.8	16.3%	0.752	12.6%	8.27%	52.3%	34.9%	12.8%	[1-1.00 1]
169	H	(6)	3404.18	0.142	19.1%	0.134	19.1%	52.6	14.1%	0.750	12.8%	8.26%	52.2%	34.7%	13.1%	[1-1.00 1]
170	H	(6)	3423.94	0.169	20.3%	0.160	20.3%	61.9	14.8%	0.757	13.9%	8.26%	51.6%	32.7%	15.6%	[1-1.00 1]
171	H	(6)	3444.82	0.177	21.8%	0.169	21.8%	64.8	16.4%	0.756	14.3%	8.25%	51.7%	31.8%	16.5%	[1-1.00 1]
172	H	(6)	3464.53	0.180	22.9%	0.173	22.9%	66.2	17.5%	0.754	14.8%	8.23%	50.9%	32.1%	17.0%	[1-1.00 1]
173	H	(6)	3483.07	0.179	23.2%	0.173	23.2%	65.9	17.9%	0.752	14.8%	8.23%	51.5%	31.7%	16.9%	[1-1.00 1]
174	H	(6)	3505.08	0.187	25.7%	0.182	25.7%	69.0	20.8%	0.753	15.1%	8.23%	51.5%	30.9%	17.6%	[1-1.00 1]
175	H	(6)	3524.79	0.173	25.5%	0.169	25.5%	65.0	20.5%	0.739	15.2%	8.23%	50.8%	32.5%	16.6%	[1-1.00 1]
176	H	(6)	3544.50	0.173	25.8%	0.170	25.8%	65.9	20.4%	0.729	15.7%	8.23%	49.0%	34.2%	16.8%	[1-1.00 1]
177	H	(6)	3564.21	0.174	25.6%	0.172	25.6%	66.2	20.4%	0.730	15.5%	8.22%	49.7%	33.5%	16.8%	[1-1.00 1]
178	H	(6)	3585.07	0.183	25.2%	0.183	25.2%	70.0	19.3%	0.727	16.2%	8.21%	49.0%	33.1%	17.9%	[1-1.00 1]
179	H	(6)	3604.79	0.184	24.0%	0.184	24.0%	70.6	17.6%	0.725	16.3%	8.20%	48.8%	33.2%	18.0%	[1-1.00 1]
180	H	(6)	3624.52	0.187	25.0%	0.188	25.0%	71.5	19.1%	0.725	16.2%	8.20%	49.6%	32.2%	18.2%	[1-1.00 1]
181	H	(6)	3644.22	0.200	27.1%	0.203	27.1%	76.5	21.5%	0.728	16.5%	8.19%	49.6%	30.9%	19.6%	[1-1.00 1]
