[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
51	H	(6)	1043.17	0.097	14.7%	0.028	14.7%	18.1	5.9%	1.488	13.5%	10.24%	60.3%	37.2%	2.4%	[1-0.49 2]
52	H	(6)	1060.56	0.096	14.9%	0.028	14.9%	17.9	5.8%	1.489	13.8%	10.17%	61.0%	36.7%	2.3%	[1-0.43 2]
53	H	(6)	1080.26	0.094	14.8%	0.028	14.8%	17.6	5.0%	1.494	13.9%	10.09%	61.7%	36.1%	2.3%	[1-0.43 0]
54	H	(6)	1102.29	0.096	15.2%	0.030	15.2%	18.0	5.7%	1.487	14.1%	10.00%	61.7%	35.9%	2.4%	[1-0.43 0]
55	H	(6)	1120.82	0.099	15.3%	0.031	15.3%	18.4	6.5%	1.497	13.9%	9.89%	61.7%	35.7%	2.5%	[1-0.43 0]
56	H	(6)	1140.53	0.100	15.0%	0.032	15.0%	18.6	5.7%	1.494	13.9%	9.83%	61.9%	35.5%	2.6%	[1-0.43 0]
57	H	(6)	1160.22	0.110	15.2%	0.036	15.2%	20.5	6.1%	1.497	13.9%	9.76%	61.9%	35.0%	3.2%	[1-0.43 0]
58	H	(6)	1181.09	0.129	15.7%	0.042	15.7%	23.8	7.5%	1.507	13.8%	9.67%	61.9%	33.9%	4.2%	[1-0.43 0]
59	H	(6)	1200.78	0.130	15.2%	0.043	15.2%	23.8	6.9%	1.516	13.6%	9.58%	62.1%	33.6%	4.2%	[1-0.43 0]
60	H	(6)	1221.65	0.152	15.4%	0.051	15.4%	27.5	6.9%	1.531	13.8%	9.49%	62.2%	32.4%	5.3%	[1-0.43 0]
61	H	(6)	1241.35	0.172	15.7%	0.059	15.7%	31.1	7.0%	1.538	14.0%	9.41%	62.0%	31.5%	6.5%	[1-0.43 0]
62	H	(6)	1261.07	0.196	16.2%	0.069	16.2%	34.6	8.0%	1.577	14.0%	9.36%	62.3%	30.3%	7.4%	[1-0.77 0]
63	H	(6)	1281.96	0.212	16.9%	0.075	16.9%	37.1	8.6%	1.586	14.5%	9.29%	62.9%	29.0%	8.2%	[1-0.73 0]
64	H	(6)	1300.50	0.252	17.6%	0.091	17.6%	43.1	9.5%	1.621	14.8%	9.19%	62.9%	27.2%	9.9%	[1-0.79 0]
65	H	(6)	1322.55	0.274	17.8%	0.101	17.8%	45.8	10.3%	1.662	14.6%	9.08%	63.7%	25.6%	10.7%	[1-0.91 0]
66	H	(6)	1341.08	0.283	18.7%	0.105	18.7%	48.3	11.1%	1.627	15.1%	9.03%	64.2%	24.5%	11.3%	[1-0.43 0]
67	H	(6)	1361.95	0.292	18.4%	0.110	18.4%	48.6	11.1%	1.671	14.7%	8.96%	64.4%	24.1%	11.5%	[1-0.81 0]
68	H	(6)	1381.65	0.292	18.4%	0.112	18.4%	49.3	11.1%	1.642	14.6%	8.85%	63.9%	24.4%	11.7%	[1-0.43 2]
69	H	(6)	1401.35	0.262	17.8%	0.102	17.8%	43.7	11.3%	1.663	13.7%	8.80%	64.9%	25.1%	10.1%	[1-0.77 2]
70	H	(6)	1421.04	0.216	16.8%	0.085	16.8%	36.9	10.5%	1.632	13.0%	8.77%	65.1%	26.8%	8.0%	[1-0.74 2]
71	H	(6)	1440.75	0.168	15.8%	0.067	15.8%	30.0	9.7%	1.561	12.5%	8.74%	64.6%	29.4%	6.0%	[1-0.43 0]
72	H	(6)	1461.60	0.142	15.7%	0.058	15.7%	25.8	10.2%	1.525	11.9%	8.71%	63.9%	31.4%	4.7%	[1-0.43 0]
73	H	(6)	1481.30	0.104	14.1%	0.043	14.1%	19.3	8.5%	1.490	11.3%	8.68%	63.8%	33.5%	2.8%	[1-0.43 0]
74	H	(6)	1501.01	0.097	13.1%	0.040	13.1%	18.5	6.7%	1.455	11.3%	8.68%	62.5%	35.0%	2.5%	[1-0.43 0]
75	H	(6)	1520.74	0.098	13.5%	0.041	13.5%	18.9	7.3%	1.435	11.4%	8.66%	61.5%	35.9%	2.6%	[1-0.43 0]
76	H	(6)	1541.64	0.098	13.6%	0.042	13.6%	19.1	7.4%	1.422	11.4%	8.64%	61.5%	35.8%	2.7%	[1-0.43 0]
77	H	(6)	1561.35	0.093	12.4%	0.040	12.4%	18.3	5.1%	1.411	11.3%	8.61%	61.2%	36.4%	2.5%	[1-0.43 0]
78	H	(6)	1581.06	0.092	12.5%	0.040	12.5%	18.3	5.3%	1.394	11.3%	8.59%	61.0%	36.6%	2.4%	[1-0.43 0]
79	H	(6)	1601.93	0.091	12.7%	0.041	12.7%	18.3	5.6%	1.387	11.4%	8.55%	61.0%	36.6%	2.4%	[1-0.43 0]
80	H	(6)	1621.64	0.089	12.6%	0.040	12.6%	18.0	5.3%	1.374	11.4%	8.53%	60.6%	37.0%	2.3%	[1-0.43 0]
81	H	(6)	1641.36	0.088	12.4%	0.040	12.4%	18.1	4.8%	1.356	11.4%	8.53%	60.3%	37.5%	2.3%	[1-0.43 0]
82	H	(6)	1664.56	0.084	12.3%	0.039	12.3%	17.3	4.5%	1.344	11.4%	8.51%	60.4%	37.5%	2.1%	[1-0.43 0]
83	H	(6)	1681.95	0.082	12.3%	0.038	12.3%	17.2	4.7%	1.333	11.4%	8.48%	60.1%	37.9%	2.1%	[1-0.43 0]
84	H	(6)	1701.67	0.081	12.1%	0.038	12.1%	17.0	4.5%	1.322	11.2%	8.46%	59.7%	38.3%	2.0%	[1-0.43 0]
85	H	(6)	1721.38	0.079	11.9%	0.038	11.9%	16.8	4.2%	1.309	11.1%	8.45%	59.6%	38.5%	1.9%	[1-0.43 0]
86	H	(6)	1741.09	0.077	11.9%	0.037	11.9%	16.5	4.2%	1.299	11.1%	8.44%	59.6%	38.5%	1.9%	[1-0.43 0]
87	H	(6)	1761.97	0.075	11.8%	0.037	11.8%	16.3	4.2%	1.286	11.0%	8.42%	59.4%	38.8%	1.8%	[1-0.43 0]
88	H	(6)	1781.68	0.074	11.7%	0.037	11.7%	16.2	3.6%	1.275	11.1%	8.42%	59.5%	38.7%	1.8%	[1-0.43 0]
89	H	(6)	1802.56	0.084	16.4%	0.042	16.4%	18.3	11.5%	1.275	11.7%	8.39%	59.1%	38.3%	2.6%	[1-0.43 0]
90	H	(6)	1823.44	0.137	16.2%	0.069	16.2%	29.8	8.7%	1.273	13.7%	8.37%	56.4%	37.7%	6.0%	[1-0.43 0]
91	H	(6)	1843.14	0.174	23.9%	0.089	23.9%	38.0	18.5%	1.269	15.1%	8.36%	54.4%	37.2%	8.4%	[1-0.43 0]
92	H	(6)	1861.69	0.171	24.0%	0.089	24.0%	37.9	18.7%	1.257	15.0%	8.34%	54.1%	37.5%	8.4%	[1-0.43 0]
93	H	(6)	1881.40	0.170	24.0%	0.089	24.0%	37.9	18.8%	1.247	14.9%	8.32%	54.0%	37.6%	8.4%	[1-0.43 0]
94	H	(6)	1903.44	0.158	21.3%	0.084	21.3%	35.7	15.7%	1.232	14.3%	8.31%	54.5%	37.9%	7.6%	[1-0.43 0]
95	H	(6)	1921.99	0.106	24.4%	0.057	24.4%	24.3	21.2%	1.216	12.2%	8.30%	57.3%	38.5%	4.2%	[1-0.43 0]
96	H	(6)	1941.71	0.070	11.5%	0.038	11.5%	16.2	4.1%	1.196	10.7%	8.30%	59.4%	38.9%	1.8%	[1-0.43 0]
97	H	(6)	1961.42	0.070	11.6%	0.038	11.6%	16.4	4.2%	1.189	10.8%	8.30%	59.8%	38.4%	1.8%	[1-0.43 0]
98	H	(6)	1981.14	0.072	11.8%	0.039	11.8%	16.8	4.6%	1.182	10.9%	8.30%	60.1%	37.9%	2.0%	[1-0.43 0]
99	H	(6)	2002.01	0.071	11.7%	0.040	11.7%	16.9	4.3%	1.172	10.9%	8.30%	60.3%	37.7%	2.0%	[1-0.43 0]
100	H	(6)	2022.89	0.071	11.5%	0.040	11.5%	17.0	3.8%	1.165	10.9%	8.29%	60.5%	37.4%	2.1%	[1-0.43 0]
101	H	(6)	2041.43	0.072	11.6%	0.041	11.6%	17.2	4.0%	1.157	10.9%	8.29%	60.7%	37.2%	2.2%	[1-0.43 0]
102	H	(6)	2062.28	0.072	11.5%	0.041	11.5%	17.4	3.8%	1.148	10.9%	8.29%	60.7%	37.0%	2.2%	[1-0.43 0]
103	H	(6)	2082.00	0.070	11.4%	0.041	11.4%	17.2	3.7%	1.136	10.8%	8.29%	60.7%	37.2%	2.2%	[1-0.43 0]
104	H	(6)	2101.71	0.070	11.4%	0.041	11.4%	17.3	4.0%	1.127	10.7%	8.28%	60.7%	37.1%	2.2%	[1-0.43 0]
105	H	(6)	2121.42	0.069	11.5%	0.041	11.5%	17.2	4.5%	1.115	10.6%	8.26%	60.4%	37.5%	2.1%	[1-0.43 0]
106	H	(6)	2142.29	0.068	11.4%	0.040	11.4%	17.1	4.3%	1.097	10.5%	8.24%	59.8%	38.1%	2.1%	[1-0.30 2]
107	H	(6)	2162.01	0.067	11.5%	0.040	11.5%	17.1	4.9%	1.084	10.4%	8.23%	59.2%	38.7%	2.1%	[1-0.29 2]
108	H	(6)	2181.72	0.066	11.4%	0.040	11.4%	17.1	4.6%	1.073	10.4%	8.21%	58.5%	39.4%	2.1%	[1-0.22 2]
109	H	(6)	2201.43	0.066	11.5%	0.040	11.5%	17.1	4.8%	1.066	10.4%	8.20%	57.8%	40.1%	2.1%	[1-0.29 2]
110	H	(6)	2222.31	0.066	11.6%	0.041	11.6%	17.3	4.9%	1.060	10.6%	8.18%	57.5%	40.4%	2.2%	[1-0.29 2]
111	H	(6)	2242.01	0.066	11.7%	0.041	11.7%	17.2	4.9%	1.064	10.6%	8.16%	57.8%	40.1%	2.1%	[1-0.41 2]
112	H	(6)	2261.72	0.065	11.6%	0.041	11.6%	17.1	4.4%	1.063	10.7%	8.15%	58.3%	39.7%	2.0%	[1-0.46 2]
113	H	(6)	2282.59	0.066	11.7%	0.042	11.7%	17.1	4.3%	1.061	10.9%	8.14%	58.9%	39.0%	2.1%	[1-0.45 2]
114	H	(6)	2302.30	0.064	11.7%	0.041	11.7%	16.8	4.0%	1.063	11.0%	8.12%	59.6%	38.4%	2.0%	[1-0.45 2]
115	H	(6)	2322.03	0.063	11.7%	0.040	11.7%	16.5	3.6%	1.057	11.1%	8.11%	60.0%	38.1%	1.9%	[1-0.40 2]
116	H	(6)	2341.73	0.062	11.8%	0.040	11.8%	16.3	3.6%	1.059	11.2%	8.08%	60.3%	37.9%	1.8%	[1-0.45 2]
117	H	(6)	2383.47	0.060	12.0%	0.040	12.0%	16.0	3.6%	1.041	11.4%	8.05%	60.2%	38.1%	1.7%	[1-0.34 2]
118	H	(6)	2421.73	0.059	11.9%	0.040	11.9%	15.9	3.4%	1.026	11.4%	8.01%	59.8%	38.6%	1.7%	[1-0.27 2]
119	H	(6)	2443.77	0.057	11.9%	0.039	11.9%	15.9	3.1%	1.001	11.5%	7.99%	58.6%	39.7%	1.7%	[1-0.00 2]
120	H	(6)	2482.03	0.056	11.8%	0.039	11.8%	15.8	2.9%	0.988	11.4%	7.98%	57.8%	40.5%	1.6%	[1-0.10 2]
121	H	(6)	2501.76	0.056	11.5%	0.039	11.5%	15.8	2.9%	0.983	11.1%	7.97%	57.1%	41.2%	1.6%	[1-0.19 2]
122	H	(6)	2522.62	0.056	11.3%	0.039	11.3%	15.9	2.8%	0.981	11.0%	7.95%	56.8%	41.6%	1.7%	[1-0.26 2]
123	H	(6)	2542.32	0.055	11.4%	0.039	11.4%	15.7	3.0%	0.982	11.0%	7.94%	56.9%	41.5%	1.6%	[1-0.38 2]
124	H	(6)	2564.35	0.056	11.6%	0.040	11.6%	15.7	3.1%	0.987	11.1%	7.92%	58.1%	40.4%	1.6%	[1-0.38 2]
125	H	(6)	2604.94	0.056	11.6%	0.041	11.6%	15.7	3.2%	0.991	11.2%	7.85%	58.9%	39.6%	1.6%	[1-0.38 2]
126	H	(6)	2622.32	0.057	11.5%	0.041	11.5%	15.7	3.2%	1.003	11.0%	7.83%	59.7%	38.7%	1.6%	[1-0.55 0]
127	H	(6)	2642.06	0.057	11.5%	0.042	11.5%	15.7	3.2%	1.003	11.1%	7.81%	60.4%	37.9%	1.6%	[1-0.51 0]
128	H	(6)	2661.77	0.060	11.5%	0.044	11.5%	16.5	3.6%	1.008	11.0%	7.78%	60.8%	37.3%	1.9%	[1-0.55 0]
129	H	(6)	2682.65	0.061	11.7%	0.045	11.7%	16.9	4.4%	1.002	10.8%	7.77%	60.9%	37.1%	2.0%	[1-0.46 0]
130	H	(6)	2702.36	0.062	11.8%	0.047	11.8%	17.3	4.8%	1.000	10.7%	7.76%	61.1%	36.7%	2.2%	[1-0.46 0]
131	H	(6)	2722.07	0.063	11.8%	0.048	11.8%	17.6	5.1%	0.993	10.7%	7.75%	60.9%	36.9%	2.2%	[1-0.46 0]
132	H	(6)	2742.93	0.065	11.8%	0.049	11.8%	18.1	5.1%	0.991	10.6%	7.74%	60.7%	36.8%	2.4%	[1-0.46 0]
133	H	(6)	2763.80	0.073	14.6%	0.056	14.6%	20.4	9.5%	0.987	11.1%	7.70%	60.0%	36.8%	3.2%	[1-0.36 2]
134	H	(6)	2783.50	0.089	18.2%	0.069	18.2%	25.0	13.9%	0.987	11.7%	7.70%	59.2%	36.1%	4.7%	[1-0.36 2]
135	H	(6)	2803.21	0.109	21.8%	0.085	21.8%	30.8	17.8%	0.981	12.6%	7.69%	57.8%	35.5%	6.6%	[1-0.23 2]
136	H	(6)	2824.07	0.118	22.6%	0.093	22.6%	33.6	18.4%	0.977	13.2%	7.66%	56.8%	35.6%	7.6%	[1-0.16 2]
137	H	(6)	2843.80	0.127	26.2%	0.100	26.2%	36.3	22.3%	0.969	13.7%	7.65%	55.3%	36.2%	8.5%	[1-0.16 2]
138	H	(6)	2862.35	0.117	24.8%	0.093	24.8%	33.7	21.1%	0.965	13.2%	7.63%	55.0%	37.4%	7.6%	[1-0.29 2]
139	H	(6)	2902.94	0.099	22.5%	0.080	22.5%	29.0	18.7%	0.952	12.5%	7.59%	55.1%	38.9%	6.0%	[1-0.35 2]
140	H	(6)	2922.65	0.077	18.6%	0.063	18.6%	23.0	14.4%	0.936	11.7%	7.58%	55.7%	40.2%	4.1%	[1-0.22 2]
141	H	(6)	2942.36	0.069	17.2%	0.056	17.2%	20.6	13.1%	0.925	11.2%	7.57%	56.0%	40.8%	3.2%	[1-0.22 2]
142	H	(6)	2962.06	0.060	11.8%	0.049	11.8%	18.1	5.3%	0.920	10.6%	7.56%	56.7%	40.9%	2.4%	[1-0.29 2]
143	H	(6)	2982.93	0.059	11.6%	0.049	11.6%	17.9	4.9%	0.916	10.5%	7.55%	57.0%	40.6%	2.3%	[1-0.22 2]
144	H	(6)	3002.63	0.059	11.6%	0.049	11.6%	18.0	5.0%	0.912	10.4%	7.54%	57.0%	40.6%	2.4%	[1-0.22 2]
145	H	(6)	3022.33	0.059	11.4%	0.050	11.4%	18.1	4.7%	0.908	10.4%	7.53%	56.9%	40.6%	2.4%	[1-0.22 2]
146	H	(6)	3045.52	0.058	11.2%	0.049	11.2%	17.8	4.3%	0.903	10.4%	7.52%	57.0%	40.6%	2.4%	[1-0.14 2]
147	H	(6)	3062.89	0.058	11.1%	0.049	11.1%	17.7	4.1%	0.907	10.3%	7.51%	57.3%	40.4%	2.4%	[1-0.28 2]
148	H	(6)	3082.60	0.058	11.1%	0.050	11.1%	17.9	4.1%	0.906	10.4%	7.50%	57.6%	40.0%	2.4%	[1-0.28 2]
149	H	(6)	3102.33	0.057	11.3%	0.049	11.3%	17.8	4.4%	0.894	10.4%	7.50%	57.5%	40.1%	2.4%	[1-0.14 2]
150	H	(6)	3123.20	0.057	11.5%	0.049	11.5%	17.7	4.7%	0.891	10.5%	7.49%	57.5%	40.2%	2.3%	[1-0.21 2]
151	H	(6)	3142.92	0.058	11.7%	0.050	11.7%	18.0	5.3%	0.890	10.4%	7.47%	57.6%	40.0%	2.4%	[1-0.21 2]
152	H	(6)	3162.63	0.057	11.5%	0.050	11.5%	17.7	5.0%	0.885	10.4%	7.47%	57.5%	40.2%	2.3%	[1-0.21 2]
153	H	(6)	3182.35	0.057	12.0%	0.051	12.0%	18.0	6.1%	0.880	10.4%	7.46%	57.0%	40.6%	2.4%	[1-0.21 2]
154	H	(6)	3203.22	0.059	12.5%	0.052	12.5%	18.6	7.0%	0.877	10.4%	7.45%	57.0%	40.4%	2.6%	[1-0.21 2]
155	H	(6)	3222.91	0.062	12.9%	0.055	12.9%	19.3	8.0%	0.886	10.2%	7.41%	57.2%	40.0%	2.8%	[1-0.27 2]
156	H	(6)	3242.61	0.064	13.0%	0.058	13.0%	20.0	8.3%	0.891	10.1%	7.40%	57.7%	39.3%	3.0%	[1-0.38 2]
157	H	(6)	3263.49	0.068	13.7%	0.062	13.7%	21.1	9.2%	0.897	10.1%	7.39%	58.4%	38.3%	3.3%	[1-0.47 0]
158	H	(6)	3283.19	0.070	14.2%	0.063	14.2%	21.5	9.9%	0.899	10.2%	7.37%	59.3%	37.3%	3.4%	[1-0.38 2]
159	H	(6)	3302.90	0.069	14.0%	0.063	14.0%	21.4	9.4%	0.896	10.3%	7.36%	59.9%	36.7%	3.4%	[1-0.27 2]
160	H	(6)	3324.95	0.068	14.0%	0.063	14.0%	21.3	9.3%	0.892	10.4%	7.35%	60.2%	36.4%	3.4%	[1-0.20 2]
161	H	(6)	3343.50	0.068	13.7%	0.064	13.7%	21.2	8.9%	0.895	10.4%	7.33%	60.2%	36.4%	3.4%	[1-0.26 2]
162	H	(6)	3365.54	0.067	13.6%	0.062	13.6%	21.0	8.8%	0.882	10.4%	7.32%	59.4%	37.2%	3.4%	[1-0.12 2]
163	H	(6)	3384.10	0.067	13.5%	0.063	13.5%	21.3	8.5%	0.870	10.5%	7.31%	58.4%	38.1%	3.4%	[1-0.03 2]
164	H	(6)	3402.64	0.069	13.7%	0.065	13.7%	22.0	9.1%	0.870	10.3%	7.31%	57.7%	38.7%	3.7%	[1-0.19 2]
165	H	(6)	3423.53	0.070	13.9%	0.067	13.9%	22.5	9.4%	0.867	10.3%	7.29%	57.4%	38.9%	3.8%	[1-0.19 2]
166	H	(6)	3443.22	0.069	14.0%	0.066	14.0%	22.1	9.4%	0.861	10.3%	7.29%	57.1%	39.2%	3.7%	[1-0.19 2]
167	H	(6)	3462.91	0.067	13.5%	0.064	13.5%	21.6	8.7%	0.861	10.3%	7.27%	57.5%	39.0%	3.5%	[1-0.19 2]
168	H	(6)	3482.61	0.069	13.6%	0.066	13.6%	22.0	9.0%	0.867	10.2%	7.27%	58.1%	38.2%	3.6%	[1-0.31 2]
169	H	(6)	3503.50	0.069	13.6%	0.067	13.6%	22.1	9.0%	0.869	10.3%	7.26%	58.9%	37.3%	3.7%	[1-0.31 2]
170	H	(6)	3523.18	0.069	13.4%	0.067	13.4%	22.2	8.5%	0.863	10.3%	7.25%	59.2%	37.1%	3.8%	[1-0.18 2]
171	H	(6)	3542.90	0.073	13.6%	0.072	13.6%	23.3	8.8%	0.865	10.4%	7.24%	59.2%	36.7%	4.2%	[1-0.25 2]
172	H	(6)	3563.77	0.075	13.8%	0.074	13.8%	24.0	9.1%	0.869	10.4%	7.23%	59.6%	36.0%	4.4%	[1-0.30 2]
173	H	(6)	3583.48	0.074	13.2%	0.073	13.2%	23.4	8.0%	0.872	10.5%	7.23%	59.8%	35.9%	4.3%	[1-0.40 2]
174	H	(6)	3603.18	0.072	13.0%	0.072	13.0%	22.9	7.6%	0.871	10.5%	7.22%	60.1%	35.8%	4.1%	[1-0.40 2]
