[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
15	H	(6)	319.86	1.753	11.0%	0.156	11.0%	49.2	7.2%	9.893	8.3%	7.31%	55.5%	32.7%	11.8%	[1-1.00 1]
16	H	(6)	339.57	1.738	10.7%	0.164	10.7%	48.6	7.3%	9.932	7.9%	7.08%	55.5%	32.9%	11.6%	[1-1.00 1]
17	H	(6)	359.27	1.674	11.0%	0.167	11.0%	46.7	7.7%	9.967	7.8%	6.87%	56.3%	32.5%	11.2%	[1-1.00 1]
18	H	(6)	380.13	1.630	10.8%	0.172	10.8%	46.0	7.6%	9.854	7.7%	6.73%	56.6%	32.4%	11.0%	[1-1.00 1]
19	H	(6)	399.85	1.637	11.1%	0.182	11.1%	46.0	7.3%	9.895	8.3%	6.57%	57.8%	31.0%	11.2%	[1-1.00 1]
20	H	(6)	419.55	1.762	11.0%	0.205	11.0%	48.6	6.9%	10.071	8.5%	6.38%	58.6%	29.4%	12.0%	[1-1.00 1]
21	H	(6)	439.71	1.819	10.7%	0.222	10.7%	50.0	6.6%	10.101	8.4%	6.22%	58.9%	28.8%	12.4%	[1-1.00 1]
22	H	(6)	459.41	1.852	10.6%	0.236	10.6%	51.1	6.6%	10.075	8.2%	6.11%	58.8%	28.7%	12.5%	[1-1.00 1]
23	H	(6)	480.26	1.781	10.9%	0.238	10.9%	50.7	7.2%	9.761	8.1%	6.09%	59.3%	28.3%	12.4%	[1-1.00 1]
24	H	(6)	499.97	1.703	10.7%	0.236	10.7%	48.7	7.9%	9.714	7.3%	5.98%	59.4%	29.0%	11.6%	[1-1.00 1]
25	H	(6)	519.69	1.673	10.2%	0.242	10.2%	48.3	7.8%	9.615	6.6%	5.89%	59.0%	29.6%	11.4%	[1-1.00 1]
26	H	(6)	539.40	1.676	11.0%	0.251	11.0%	48.0	8.9%	9.702	6.6%	5.76%	59.2%	29.4%	11.3%	[1-1.00 1]
27	H	(6)	560.28	1.738	11.4%	0.271	11.4%	49.5	9.1%	9.756	6.8%	5.64%	58.8%	29.5%	11.8%	[1-1.00 1]
28	H	(6)	580.00	1.702	11.6%	0.274	11.6%	48.3	9.3%	9.795	7.0%	5.54%	59.0%	29.6%	11.5%	[1-1.00 1]
29	H	(6)	599.71	1.671	11.9%	0.278	11.9%	47.6	9.3%	9.756	7.4%	5.47%	59.5%	29.2%	11.3%	[1-1.00 1]
30	H	(6)	621.74	1.628	12.5%	0.281	12.5%	45.9	9.7%	9.855	7.9%	5.34%	59.9%	29.2%	10.9%	[1-1.00 1]
31	H	(6)	640.30	1.554	12.6%	0.276	12.6%	43.8	9.5%	9.848	8.2%	5.26%	60.4%	29.3%	10.3%	[1-1.00 1]
32	H	(6)	661.18	1.529	14.2%	0.281	14.2%	43.0	11.3%	9.868	8.6%	5.18%	60.8%	29.0%	10.1%	[1-1.00 1]
33	H	(6)	680.88	1.551	14.4%	0.293	14.4%	43.4	11.4%	9.926	8.8%	5.10%	61.1%	28.6%	10.3%	[1-1.00 1]
34	H	(6)	701.74	1.602	15.1%	0.312	15.1%	44.6	12.0%	9.980	9.1%	5.03%	61.5%	27.9%	10.6%	[1-1.00 1]
35	H	(6)	721.44	1.633	15.7%	0.327	15.7%	45.2	12.7%	10.044	9.2%	4.95%	62.2%	27.0%	10.8%	[1-1.00 1]
36	H	(6)	741.13	1.677	16.1%	0.345	16.1%	47.2	12.9%	9.879	9.5%	4.94%	62.3%	26.4%	11.3%	[1-1.00 1]
37	H	(6)	762.01	1.626	15.6%	0.344	15.6%	46.7	12.2%	9.666	9.7%	4.93%	63.2%	25.6%	11.2%	[1-1.00 1]
38	H	(6)	781.75	1.627	15.9%	0.353	15.9%	47.7	12.3%	9.465	10.0%	4.93%	63.5%	25.0%	11.5%	[1-1.00 1]
39	H	(6)	801.45	1.644	16.2%	0.366	16.2%	49.5	12.6%	9.221	10.2%	4.93%	63.1%	24.9%	12.0%	[1-1.00 1]
40	H	(6)	821.17	1.606	16.0%	0.366	16.0%	49.5	12.3%	9.010	10.1%	4.93%	63.0%	25.0%	11.9%	[1-1.00 1]
41	H	(6)	842.04	1.553	15.8%	0.363	15.8%	49.0	12.2%	8.803	10.0%	4.93%	63.0%	25.2%	11.8%	[1-1.00 1]
42	H	(6)	861.75	1.497	15.2%	0.358	15.2%	48.4	11.6%	8.593	9.9%	4.93%	63.1%	25.3%	11.6%	[1-1.00 1]
43	H	(6)	881.46	1.399	15.0%	0.342	15.0%	46.4	11.4%	8.379	9.7%	4.93%	63.3%	25.7%	11.0%	[1-1.00 1]
44	H	(6)	902.31	1.323	14.5%	0.332	14.5%	44.9	10.9%	8.183	9.5%	4.93%	63.6%	25.9%	10.5%	[1-1.00 1]
45	H	(6)	922.02	1.330	14.6%	0.341	14.6%	46.2	11.1%	7.997	9.6%	4.93%	63.1%	26.0%	10.9%	[1-1.00 1]
46	H	(6)	941.73	1.256	14.8%	0.329	14.8%	44.6	11.4%	7.830	9.5%	4.93%	63.7%	25.8%	10.5%	[1-1.00 1]
47	H	(6)	961.44	1.229	15.9%	0.328	15.9%	44.6	12.8%	7.662	9.5%	4.93%	63.5%	26.0%	10.5%	[1-1.00 1]
48	H	(6)	982.30	1.257	17.2%	0.343	17.2%	46.5	14.2%	7.515	9.7%	4.93%	63.3%	25.7%	11.0%	[1-1.00 1]
49	H	(6)	1001.99	1.228	17.2%	0.342	17.2%	46.3	14.2%	7.373	9.8%	4.93%	63.7%	25.3%	11.0%	[1-1.00 1]
50	H	(6)	1021.71	1.182	17.1%	0.335	17.1%	45.5	14.1%	7.223	9.7%	4.93%	63.9%	25.3%	10.8%	[1-1.00 1]
51	H	(6)	1041.41	1.211	16.8%	0.350	16.8%	47.4	13.6%	7.091	9.9%	4.93%	63.5%	25.2%	11.3%	[1-1.00 1]
52	H	(6)	1062.28	1.190	16.0%	0.351	16.0%	47.5	12.6%	6.955	9.9%	4.93%	63.6%	25.1%	11.3%	[1-1.00 1]
53	H	(6)	1082.00	1.146	15.2%	0.345	15.2%	46.6	11.7%	6.837	9.8%	4.93%	63.9%	25.1%	11.0%	[1-1.00 1]
54	H	(6)	1101.71	1.101	15.5%	0.337	15.5%	45.5	12.1%	6.715	9.6%	4.93%	64.1%	25.2%	10.7%	[1-1.00 1]
55	H	(6)	1121.44	1.074	15.4%	0.334	15.4%	45.1	12.0%	6.616	9.6%	4.93%	64.2%	25.2%	10.6%	[1-1.00 1]
56	H	(6)	1142.35	1.034	15.4%	0.328	15.4%	44.2	12.1%	6.492	9.5%	4.93%	64.3%	25.3%	10.3%	[1-1.00 1]
57	H	(6)	1162.08	1.001	16.0%	0.323	16.0%	43.5	12.9%	6.388	9.4%	4.93%	64.4%	25.4%	10.2%	[1-1.00 1]
58	H	(6)	1181.78	0.963	15.7%	0.316	15.7%	42.6	12.6%	6.277	9.3%	4.93%	64.5%	25.5%	9.9%	[1-1.00 1]
59	H	(6)	1202.66	0.991	15.6%	0.331	15.6%	44.6	12.3%	6.173	9.5%	4.93%	64.1%	25.5%	10.4%	[1-1.00 1]
60	H	(6)	1222.38	0.986	16.5%	0.335	16.5%	45.2	13.5%	6.058	9.5%	4.93%	63.7%	25.6%	10.7%	[1-1.00 1]
61	H	(6)	1242.11	0.996	16.8%	0.344	16.8%	46.4	13.8%	5.964	9.6%	4.93%	63.5%	25.5%	11.0%	[1-1.00 1]
62	H	(6)	1260.66	0.990	16.1%	0.347	16.1%	46.8	12.9%	5.881	9.6%	4.93%	63.5%	25.4%	11.1%	[1-1.00 1]
63	H	(6)	1281.53	1.001	16.0%	0.356	16.0%	48.1	12.7%	5.786	9.8%	4.93%	63.2%	25.3%	11.5%	[1-1.00 1]
64	H	(6)	1302.42	0.955	15.8%	0.345	15.8%	46.6	12.5%	5.686	9.6%	4.93%	63.5%	25.3%	11.2%	[1-1.00 1]
65	H	(6)	1322.14	0.921	14.3%	0.338	14.3%	45.6	10.6%	5.612	9.6%	4.93%	63.9%	25.2%	10.9%	[1-1.00 1]
66	H	(6)	1343.00	0.901	13.8%	0.336	13.8%	45.4	10.0%	5.517	9.5%	4.93%	63.9%	25.3%	10.9%	[1-1.00 1]
67	H	(6)	1362.69	0.879	13.7%	0.333	13.7%	44.9	9.9%	5.438	9.5%	4.93%	64.1%	25.2%	10.7%	[1-1.00 1]
68	H	(6)	1382.39	0.867	14.6%	0.333	14.6%	45.0	11.1%	5.356	9.5%	4.93%	64.1%	25.2%	10.7%	[1-1.00 1]
69	H	(6)	1402.11	0.880	14.7%	0.343	14.7%	46.3	11.2%	5.284	9.5%	4.93%	63.9%	25.2%	10.9%	[1-1.00 1]
70	H	(6)	1421.81	0.892	15.4%	0.352	15.4%	47.6	12.1%	5.204	9.6%	4.93%	63.4%	25.4%	11.2%	[1-1.00 1]
71	H	(6)	1442.68	0.848	15.9%	0.340	15.9%	45.8	12.7%	5.139	9.5%	4.93%	64.0%	25.3%	10.7%	[1-1.00 1]
72	H	(6)	1462.39	0.887	15.9%	0.360	15.9%	48.5	12.6%	5.074	9.7%	4.93%	63.4%	25.1%	11.5%	[1-1.00 1]
73	H	(6)	1482.14	0.861	14.5%	0.355	14.5%	47.8	10.9%	5.008	9.6%	4.93%	63.5%	25.2%	11.3%	[1-1.00 1]
74	H	(6)	1501.86	0.836	14.4%	0.349	14.4%	47.1	10.8%	4.931	9.5%	4.93%	63.5%	25.4%	11.1%	[1-1.00 1]
75	H	(6)	1522.74	0.826	14.3%	0.349	14.3%	47.1	10.7%	4.871	9.5%	4.93%	63.6%	25.2%	11.2%	[1-1.00 1]
76	H	(6)	1542.44	0.877	15.5%	0.376	15.5%	50.5	12.1%	4.822	9.8%	4.93%	62.8%	25.0%	12.2%	[1-1.00 1]
77	H	(6)	1562.16	0.813	15.5%	0.353	15.5%	47.6	12.3%	4.746	9.5%	4.93%	63.2%	25.4%	11.4%	[1-1.00 1]
78	H	(6)	1581.87	0.797	16.1%	0.350	16.1%	47.4	13.0%	4.673	9.4%	4.93%	63.0%	25.7%	11.3%	[1-1.00 1]
79	H	(6)	1601.57	0.773	16.3%	0.344	16.3%	46.5	13.3%	4.624	9.4%	4.93%	63.3%	25.6%	11.1%	[1-1.00 1]
80	H	(6)	1622.44	0.766	17.0%	0.345	17.0%	46.6	14.2%	4.563	9.4%	4.93%	63.5%	25.4%	11.1%	[1-1.00 1]
81	H	(6)	1642.15	0.733	15.6%	0.334	15.6%	45.2	12.5%	4.499	9.3%	4.93%	63.9%	25.4%	10.7%	[1-1.00 1]
82	H	(6)	1663.00	0.730	15.5%	0.337	15.5%	45.6	12.3%	4.443	9.3%	4.93%	64.0%	25.2%	10.7%	[1-1.00 1]
83	H	(6)	1681.57	0.727	15.6%	0.340	15.6%	45.8	12.5%	4.407	9.4%	4.93%	64.3%	24.9%	10.8%	[1-1.00 1]
84	H	(6)	1702.43	0.730	15.5%	0.345	15.5%	46.7	12.3%	4.346	9.5%	4.93%	63.9%	25.0%	11.0%	[1-1.00 1]
85	H	(6)	1722.15	0.713	15.1%	0.341	15.1%	46.1	11.8%	4.293	9.4%	4.93%	63.7%	25.5%	10.8%	[1-1.00 1]
86	H	(6)	1743.01	0.681	14.6%	0.330	14.6%	44.7	11.3%	4.233	9.2%	4.93%	63.7%	25.8%	10.4%	[1-1.00 1]
87	H	(6)	1762.73	0.684	15.5%	0.335	15.5%	45.3	12.4%	4.194	9.3%	4.93%	63.6%	25.8%	10.6%	[1-1.00 1]
88	H	(6)	1782.45	0.680	15.3%	0.337	15.3%	45.5	12.2%	4.154	9.3%	4.93%	63.7%	25.6%	10.7%	[1-1.00 1]
89	H	(6)	1802.15	0.691	15.7%	0.346	15.7%	46.6	12.5%	4.118	9.4%	4.93%	63.7%	25.3%	11.0%	[1-1.00 1]
90	H	(6)	1821.87	0.688	16.2%	0.348	16.2%	46.8	13.2%	4.082	9.5%	4.93%	63.9%	24.9%	11.2%	[1-1.00 1]
91	H	(6)	1841.59	0.662	15.3%	0.339	15.3%	45.5	12.1%	4.046	9.4%	4.93%	64.4%	24.8%	10.8%	[1-1.00 1]
92	H	(6)	1861.31	0.628	14.3%	0.325	14.3%	43.7	10.9%	3.993	9.2%	4.93%	64.7%	25.1%	10.2%	[1-1.00 1]
93	H	(6)	1882.17	0.619	14.3%	0.324	14.3%	43.6	10.9%	3.941	9.2%	4.93%	64.4%	25.4%	10.2%	[1-1.00 1]
94	H	(6)	1901.88	0.592	15.0%	0.313	15.0%	42.2	11.9%	3.900	9.1%	4.93%	64.7%	25.4%	9.8%	[1-1.00 1]
95	H	(6)	1921.60	0.580	13.9%	0.310	13.9%	41.9	10.6%	3.850	9.0%	4.93%	64.5%	25.8%	9.7%	[1-1.00 1]
96	H	(6)	1942.48	0.579	15.2%	0.312	15.2%	42.3	12.2%	3.801	9.0%	4.93%	64.3%	25.9%	9.8%	[1-1.00 1]
97	H	(6)	1963.35	0.573	15.4%	0.313	15.4%	42.2	12.4%	3.769	9.1%	4.93%	64.6%	25.5%	9.9%	[1-1.00 1]
98	H	(6)	1981.91	0.576	15.9%	0.317	15.9%	42.7	12.9%	3.743	9.2%	4.93%	64.9%	25.1%	10.0%	[1-1.00 1]
99	H	(6)	2002.78	0.579	15.0%	0.322	15.0%	43.4	11.8%	3.704	9.2%	4.93%	64.7%	25.2%	10.1%	[1-1.00 1]
100	H	(6)	2022.48	0.571	15.2%	0.321	15.2%	43.2	12.1%	3.670	9.2%	4.93%	64.8%	25.1%	10.1%	[1-1.00 1]
101	H	(6)	2043.36	0.564	14.8%	0.320	14.8%	43.1	11.6%	3.638	9.2%	4.93%	64.9%	25.0%	10.1%	[1-1.00 1]
102	H	(6)	2063.07	0.572	14.7%	0.328	14.7%	44.2	11.4%	3.598	9.3%	4.93%	64.3%	25.3%	10.4%	[1-1.00 1]
103	H	(6)	2082.77	0.573	15.1%	0.331	15.1%	44.8	12.0%	3.553	9.2%	4.92%	63.7%	25.8%	10.5%	[1-1.00 1]
104	H	(6)	2102.49	0.538	14.7%	0.314	14.7%	42.5	11.6%	3.512	9.0%	4.92%	64.0%	26.0%	10.0%	[1-1.00 1]
105	H	(6)	2123.36	0.526	14.8%	0.310	14.8%	42.0	11.7%	3.480	9.0%	4.92%	64.3%	25.9%	9.8%	[1-1.00 1]
106	H	(6)	2143.07	0.530	15.0%	0.316	15.0%	42.8	11.9%	3.441	9.1%	4.92%	63.9%	26.0%	10.0%	[1-1.00 1]
107	H	(6)	2162.78	0.540	15.2%	0.324	15.2%	43.9	12.0%	3.415	9.3%	4.92%	63.8%	25.9%	10.3%	[1-1.00 1]
108	H	(6)	2183.68	0.531	14.4%	0.322	14.4%	43.5	11.0%	3.395	9.3%	4.92%	64.3%	25.5%	10.2%	[1-1.00 1]
109	H	(6)	2202.25	0.545	14.9%	0.333	14.9%	44.9	11.5%	3.370	9.4%	4.92%	63.9%	25.5%	10.6%	[1-1.00 1]
110	H	(6)	2223.13	0.550	14.8%	0.339	14.8%	45.7	11.4%	3.342	9.4%	4.92%	63.6%	25.6%	10.8%	[1-1.00 1]
111	H	(6)	2242.85	0.561	14.9%	0.349	14.9%	46.8	11.5%	3.325	9.6%	4.92%	63.6%	25.3%	11.1%	[1-1.00 1]
112	H	(6)	2262.55	0.559	16.0%	0.351	16.0%	47.1	12.8%	3.298	9.6%	4.92%	63.7%	25.1%	11.2%	[1-1.00 1]
113	H	(6)	2283.43	0.574	17.0%	0.364	17.0%	48.8	13.9%	3.270	9.7%	4.92%	63.4%	25.1%	11.5%	[1-1.00 1]
114	H	(6)	2301.99	0.569	17.1%	0.364	17.1%	48.7	14.0%	3.244	9.8%	4.92%	63.6%	24.8%	11.5%	[1-1.00 1]
115	H	(6)	2322.85	0.578	17.3%	0.373	17.3%	50.0	14.2%	3.209	9.9%	4.92%	63.4%	24.7%	11.9%	[1-1.00 1]
116	H	(6)	2342.54	0.561	17.3%	0.365	17.3%	49.1	14.2%	3.174	9.8%	4.92%	63.4%	25.0%	11.6%	[1-1.00 1]
117	H	(6)	2363.40	0.556	16.4%	0.365	16.4%	49.1	13.2%	3.147	9.8%	4.92%	63.4%	25.0%	11.6%	[1-1.00 1]
118	H	(6)	2381.95	0.532	15.3%	0.352	15.3%	47.4	11.9%	3.117	9.6%	4.92%	63.6%	25.2%	11.2%	[1-1.00 1]
119	H	(6)	2402.80	0.544	15.1%	0.363	15.1%	48.9	11.5%	3.091	9.7%	4.92%	63.1%	25.3%	11.6%	[1-1.00 1]
120	H	(6)	2422.52	0.532	15.0%	0.358	15.0%	48.1	11.6%	3.069	9.6%	4.92%	63.3%	25.3%	11.4%	[1-1.00 1]
121	H	(6)	2442.24	0.538	15.3%	0.365	15.3%	49.1	11.8%	3.044	9.7%	4.92%	63.1%	25.2%	11.7%	[1-1.00 1]
122	H	(6)	2463.12	0.518	16.2%	0.355	16.2%	47.7	13.1%	3.017	9.6%	4.92%	63.4%	25.2%	11.4%	[1-1.00 1]
123	H	(6)	2482.82	0.504	16.1%	0.348	16.1%	46.9	12.9%	2.989	9.6%	4.92%	63.5%	25.3%	11.2%	[1-1.00 1]
124	H	(6)	2503.70	0.488	16.2%	0.339	16.2%	45.7	13.1%	2.966	9.5%	4.92%	63.8%	25.3%	10.9%	[1-1.00 1]
125	H	(6)	2523.41	0.487	16.1%	0.342	16.1%	46.0	13.1%	2.941	9.5%	4.92%	63.7%	25.3%	11.0%	[1-1.00 1]
126	H	(6)	2543.13	0.470	16.5%	0.332	16.5%	44.8	13.6%	2.917	9.4%	4.92%	63.9%	25.5%	10.6%	[1-1.00 1]
127	H	(6)	2564.01	0.481	15.2%	0.342	15.2%	46.1	12.0%	2.893	9.4%	4.92%	63.4%	25.8%	10.8%	[1-1.00 1]
128	H	(6)	2582.57	0.483	15.6%	0.347	15.6%	46.7	12.4%	2.877	9.5%	4.92%	63.3%	25.7%	11.0%	[1-1.00 1]
129	H	(6)	2603.43	0.474	15.5%	0.343	15.5%	46.2	12.3%	2.847	9.5%	4.92%	63.3%	25.7%	10.9%	[1-1.00 1]
130	H	(6)	2623.14	0.467	16.1%	0.340	16.1%	45.8	13.0%	2.830	9.5%	4.92%	63.6%	25.6%	10.8%	[1-1.00 1]
131	H	(6)	2642.86	0.492	16.6%	0.361	16.6%	48.5	13.5%	2.817	9.8%	4.92%	63.3%	25.2%	11.5%	[1-1.00 1]
132	H	(6)	2662.59	0.473	17.5%	0.350	17.5%	47.0	14.5%	2.794	9.7%	4.92%	63.7%	25.1%	11.2%	[1-1.00 1]
133	H	(6)	2682.30	0.476	17.1%	0.355	17.1%	47.6	14.1%	2.774	9.7%	4.92%	63.7%	25.0%	11.3%	[1-1.00 1]
134	H	(6)	2703.20	0.467	17.1%	0.350	17.1%	47.1	14.1%	2.756	9.6%	4.92%	63.8%	25.1%	11.1%	[1-1.00 1]
135	H	(6)	2724.08	0.470	16.3%	0.356	16.3%	47.8	13.2%	2.734	9.7%	4.92%	63.6%	25.1%	11.3%	[1-1.00 1]
136	H	(6)	2743.80	0.451	15.4%	0.344	15.4%	46.2	12.2%	2.712	9.4%	4.92%	63.7%	25.4%	10.9%	[1-1.00 1]
137	H	(6)	2763.51	0.453	15.6%	0.348	15.6%	46.8	12.5%	2.690	9.4%	4.92%	63.5%	25.5%	11.0%	[1-1.00 1]
138	H	(6)	2783.22	0.463	16.8%	0.358	16.8%	48.0	13.8%	2.675	9.5%	4.92%	63.2%	25.4%	11.4%	[1-1.00 1]
139	H	(6)	2802.91	0.475	17.0%	0.370	17.0%	49.6	14.1%	2.660	9.6%	4.92%	62.8%	25.4%	11.8%	[1-1.00 1]
140	H	(6)	2823.78	0.460	16.9%	0.361	16.9%	48.4	13.9%	2.637	9.5%	4.92%	63.0%	25.5%	11.5%	[1-1.00 1]
141	H	(6)	2842.33	0.434	16.5%	0.343	16.5%	46.1	13.6%	2.614	9.4%	4.92%	63.6%	25.5%	10.9%	[1-1.00 1]
142	H	(6)	2863.19	0.424	15.7%	0.337	15.7%	45.3	12.5%	2.598	9.4%	4.92%	63.8%	25.5%	10.7%	[1-1.00 1]
143	H	(6)	2884.08	0.414	14.6%	0.332	14.6%	44.6	11.2%	2.578	9.3%	4.92%	63.9%	25.4%	10.6%	[1-1.00 1]
144	H	(6)	2903.81	0.401	14.2%	0.324	14.2%	43.5	10.7%	2.561	9.3%	4.92%	64.4%	25.3%	10.3%	[1-1.00 1]
145	H	(6)	2922.36	0.410	15.7%	0.333	15.7%	44.7	12.6%	2.550	9.3%	4.92%	64.1%	25.4%	10.5%	[1-1.00 1]
146	H	(6)	2943.23	0.440	16.0%	0.360	16.0%	48.2	12.8%	2.536	9.7%	4.92%	63.3%	25.2%	11.5%	[1-1.00 1]
147	H	(6)	2964.11	0.450	16.9%	0.370	16.9%	49.7	13.9%	2.515	9.7%	4.92%	62.8%	25.4%	11.9%	[1-1.00 1]
148	H	(6)	2983.83	0.445	17.1%	0.369	17.1%	49.5	14.1%	2.497	9.7%	4.92%	62.8%	25.5%	11.7%	[1-1.00 1]
149	H	(6)	3003.53	0.447	17.4%	0.373	17.4%	50.1	14.5%	2.480	9.8%	4.92%	62.7%	25.4%	11.9%	[1-1.00 1]
150	H	(6)	3022.06	0.431	16.2%	0.362	16.2%	48.7	12.9%	2.460	9.7%	4.92%	63.1%	25.3%	11.6%	[1-1.00 1]
151	H	(6)	3044.10	0.418	16.2%	0.354	16.2%	47.5	13.1%	2.446	9.6%	4.92%	63.5%	25.3%	11.3%	[1-1.00 1]
152	H	(6)	3063.80	0.411	16.2%	0.349	16.2%	46.9	13.0%	2.434	9.6%	4.92%	63.8%	25.1%	11.1%	[1-1.00 1]
153	H	(6)	3083.50	0.396	16.7%	0.339	16.7%	45.4	13.8%	2.422	9.5%	4.92%	64.2%	25.0%	10.8%	[1-1.00 1]
154	H	(6)	3104.37	0.388	16.6%	0.334	16.6%	44.9	13.7%	2.396	9.4%	4.92%	63.9%	25.4%	10.7%	[1-1.00 1]
155	H	(6)	3122.93	0.386	16.5%	0.335	16.5%	45.0	13.6%	2.385	9.4%	4.92%	63.9%	25.4%	10.7%	[1-1.00 1]
156	H	(6)	3143.78	0.386	16.4%	0.337	16.4%	45.3	13.4%	2.367	9.4%	4.92%	63.8%	25.5%	10.7%	[1-1.00 1]
157	H	(6)	3164.65	0.386	16.5%	0.340	16.5%	45.7	13.6%	2.350	9.4%	4.92%	63.6%	25.6%	10.8%	[1-1.00 1]
158	H	(6)	3184.37	0.390	16.0%	0.345	16.0%	46.4	12.8%	2.332	9.5%	4.92%	63.4%	25.6%	11.0%	[1-1.00 1]
159	H	(6)	3204.09	0.411	15.9%	0.365	15.9%	49.0	12.6%	2.328	9.8%	4.92%	63.1%	25.2%	11.8%	[1-1.00 1]
160	H	(6)	3223.79	0.402	15.8%	0.360	15.8%	48.3	12.5%	2.315	9.8%	4.92%	63.4%	25.1%	11.6%	[1-1.00 1]
161	H	(6)	3243.51	0.406	16.8%	0.366	16.8%	49.1	13.6%	2.299	9.9%	4.92%	63.4%	24.8%	11.8%	[1-1.00 1]
162	H	(6)	3264.39	0.387	15.6%	0.351	15.6%	47.2	12.2%	2.277	9.7%	4.92%	63.6%	25.1%	11.3%	[1-1.00 1]
163	H	(6)	3284.09	0.396	15.5%	0.361	15.5%	48.6	12.0%	2.265	9.8%	4.92%	63.3%	25.1%	11.6%	[1-1.00 1]
164	H	(6)	3303.79	0.366	15.2%	0.336	15.2%	45.4	11.9%	2.243	9.5%	4.92%	63.8%	25.4%	10.7%	[1-1.00 1]
165	H	(6)	3323.50	0.368	15.3%	0.339	15.3%	45.9	12.0%	2.225	9.5%	4.92%	63.6%	25.6%	10.9%	[1-1.00 1]
166	H	(6)	3344.38	0.354	14.2%	0.329	14.2%	44.4	10.7%	2.214	9.3%	4.92%	63.6%	25.8%	10.5%	[1-1.00 1]
167	H	(6)	3364.09	0.372	14.3%	0.348	14.3%	46.8	10.7%	2.210	9.5%	4.92%	63.4%	25.5%	11.1%	[1-1.00 1]
168	H	(6)	3383.80	0.352	14.1%	0.331	14.1%	44.6	10.6%	2.194	9.3%	4.92%	64.0%	25.5%	10.5%	[1-1.00 1]
169	H	(6)	3404.68	0.368	15.4%	0.348	15.4%	46.8	12.0%	2.184	9.5%	4.92%	63.6%	25.3%	11.1%	[1-1.00 1]
170	H	(6)	3424.37	0.356	14.8%	0.339	14.8%	45.6	11.5%	2.173	9.4%	4.92%	63.9%	25.4%	10.7%	[1-1.00 1]
171	H	(6)	3444.09	0.349	14.8%	0.334	14.8%	44.9	11.4%	2.157	9.4%	4.92%	64.0%	25.5%	10.5%	[1-1.00 1]
172	H	(6)	3463.81	0.339	16.8%	0.327	16.8%	44.1	14.0%	2.140	9.3%	4.92%	63.9%	25.7%	10.3%	[1-1.00 1]
173	H	(6)	3483.52	0.330	16.8%	0.320	16.8%	43.1	14.1%	2.129	9.2%	4.92%	64.1%	25.8%	10.1%	[1-1.00 1]
174	H	(6)	3504.40	0.323	16.7%	0.315	16.7%	42.4	13.9%	2.120	9.1%	4.92%	64.3%	25.7%	10.0%	[1-1.00 1]
