[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
21	H	(3)	439.33	0.128	53.2%	0.016	53.2%	204.6	12.5%	0.174	51.7%	45.56%	26.4%	17.2%	56.5%	[1-1.00 0]
22	H	(3)	460.26	0.129	53.3%	0.016	53.3%	209.6	12.0%	0.170	51.9%	45.22%	26.5%	16.2%	57.3%	[1-1.00 0]
23	H	(3)	479.95	0.122	53.8%	0.016	53.8%	208.6	11.7%	0.162	52.5%	45.22%	25.8%	17.2%	57.0%	[1-1.00 0]
24	H	(3)	499.66	0.113	52.8%	0.016	52.8%	198.3	11.2%	0.158	51.6%	44.57%	25.5%	20.4%	54.1%	[1-1.00 0]
25	H	(3)	519.37	0.102	52.7%	0.015	52.7%	190.5	11.3%	0.149	51.5%	44.57%	25.2%	23.0%	51.8%	[1-1.00 0]
26	H	(3)	540.28	0.099	50.7%	0.015	50.7%	185.5	11.1%	0.148	49.4%	43.92%	24.8%	25.0%	50.2%	[1-1.00 0]
27	H	(3)	560.00	0.088	49.7%	0.014	49.7%	171.5	11.0%	0.142	48.5%	43.64%	24.2%	29.4%	46.4%	[1-1.00 0]
28	H	(3)	579.72	0.088	47.1%	0.014	47.1%	169.3	10.8%	0.145	45.9%	42.76%	23.5%	30.4%	46.1%	[1-1.00 0]
29	H	(3)	599.46	0.089	47.6%	0.015	47.6%	176.3	10.8%	0.140	46.3%	42.76%	22.5%	29.4%	48.1%	[1-1.00 0]
30	H	(3)	620.34	0.094	43.7%	0.016	43.7%	174.2	10.4%	0.149	42.5%	40.85%	21.6%	30.6%	47.8%	[1-1.00 0]
31	H	(3)	640.07	0.087	44.0%	0.016	44.0%	170.0	10.2%	0.143	42.8%	40.85%	20.6%	32.4%	47.0%	[1-1.00 0]
32	H	(3)	659.81	0.089	43.0%	0.016	43.0%	170.8	10.1%	0.144	41.7%	40.14%	19.7%	32.9%	47.4%	[1-1.00 0]
33	H	(3)	679.51	0.073	42.9%	0.014	42.9%	147.6	10.1%	0.138	41.7%	39.95%	17.4%	40.2%	42.3%	[1-1.00 0]
34	H	(3)	700.39	0.058	43.2%	0.011	43.2%	122.4	10.1%	0.131	42.0%	39.78%	14.2%	49.0%	36.7%	[1-1.00 0]
35	H	(3)	720.11	0.051	43.0%	0.010	43.0%	109.8	11.1%	0.129	41.6%	38.49%	11.4%	54.4%	34.2%	[1-1.00 0]
36	H	(3)	739.81	0.058	42.8%	0.012	42.8%	120.7	10.9%	0.133	41.4%	38.08%	12.7%	50.3%	37.0%	[1-1.00 0]
37	H	(3)	759.51	0.065	42.1%	0.014	42.1%	131.8	10.5%	0.138	40.7%	36.87%	14.6%	45.6%	39.8%	[1-1.00 0]
38	H	(3)	780.37	0.078	40.4%	0.017	40.4%	148.8	10.4%	0.145	39.1%	35.77%	17.4%	39.5%	43.1%	[1-1.00 0]
39	H	(3)	800.07	0.090	40.1%	0.020	40.1%	168.5	10.0%	0.149	38.9%	35.12%	21.7%	31.1%	47.3%	[1-1.00 0]
40	H	(3)	819.78	0.102	39.6%	0.023	39.6%	184.2	9.3%	0.154	38.5%	34.61%	27.1%	22.5%	50.3%	[1-1.00 0]
41	H	(3)	840.64	0.094	39.4%	0.022	39.4%	171.7	9.0%	0.151	38.4%	34.61%	28.8%	24.3%	47.0%	[1-1.00 0]
42	H	(3)	860.34	0.096	38.6%	0.023	38.6%	172.7	8.9%	0.154	37.6%	33.87%	29.8%	23.0%	47.1%	[1-1.00 0]
43	H	(3)	880.06	0.099	38.8%	0.024	38.8%	176.7	8.7%	0.156	37.8%	33.87%	32.4%	19.5%	48.1%	[1-1.00 0]
44	H	(3)	899.80	0.103	39.0%	0.026	39.0%	183.9	8.6%	0.156	38.0%	33.72%	33.2%	16.8%	50.0%	[1-1.00 0]
45	H	(3)	920.68	0.106	39.5%	0.027	39.5%	191.9	8.7%	0.154	38.5%	33.58%	32.8%	14.9%	52.3%	[1-1.00 0]
46	H	(3)	940.40	0.110	40.2%	0.029	40.2%	200.8	8.8%	0.152	39.2%	33.58%	32.7%	12.9%	54.5%	[1-1.00 0]
47	H	(3)	960.11	0.110	38.8%	0.029	38.8%	197.8	8.6%	0.154	37.8%	33.05%	33.1%	13.3%	53.6%	[1-1.00 0]
48	H	(3)	979.81	0.112	37.4%	0.031	37.4%	198.8	8.5%	0.157	36.4%	32.55%	32.5%	13.8%	53.7%	[1-1.00 0]
49	H	(3)	1000.67	0.110	37.1%	0.031	37.1%	196.7	8.5%	0.155	36.1%	32.21%	33.2%	13.7%	53.1%	[1-1.00 0]
50	H	(3)	1020.39	0.109	36.7%	0.031	36.7%	195.4	8.4%	0.155	35.7%	31.87%	33.2%	14.1%	52.7%	[1-1.00 0]
51	H	(3)	1040.09	0.101	35.6%	0.029	35.6%	181.4	8.2%	0.155	34.7%	31.34%	34.8%	15.9%	49.2%	[1-1.00 0]
52	H	(3)	1059.82	0.102	35.2%	0.030	35.2%	180.4	8.3%	0.157	34.2%	30.84%	35.1%	15.9%	49.0%	[1-1.00 0]
53	H	(3)	1080.69	0.098	34.6%	0.029	34.6%	172.8	8.1%	0.158	33.7%	30.53%	36.3%	16.8%	46.9%	[1-1.00 0]
54	H	(3)	1100.40	0.097	33.4%	0.030	33.4%	166.4	7.8%	0.162	32.4%	30.12%	37.1%	17.9%	45.1%	[1-1.00 0]
55	H	(3)	1120.13	0.088	32.8%	0.027	32.8%	152.7	7.6%	0.160	31.9%	29.96%	38.9%	19.9%	41.3%	[1-1.00 0]
56	H	(3)	1139.85	0.093	31.8%	0.029	31.8%	156.3	7.4%	0.165	30.9%	29.28%	37.8%	20.1%	42.0%	[1-1.00 0]
57	H	(3)	1160.74	0.095	31.1%	0.031	31.1%	158.4	7.1%	0.167	30.3%	28.69%	37.3%	20.0%	42.7%	[1-1.00 0]
58	H	(3)	1180.46	0.100	31.8%	0.033	31.8%	167.8	7.5%	0.165	30.9%	28.59%	36.5%	18.2%	45.4%	[1-1.00 0]
59	H	(3)	1200.16	0.105	32.4%	0.035	32.4%	178.1	7.5%	0.163	31.5%	28.42%	34.5%	17.2%	48.3%	[1-1.00 0]
60	H	(3)	1219.88	0.111	33.7%	0.038	33.7%	192.9	7.7%	0.160	32.8%	28.42%	31.9%	15.6%	52.6%	[1-1.00 0]
61	H	(3)	1240.75	0.115	34.7%	0.040	34.7%	203.5	7.8%	0.157	33.8%	28.42%	30.3%	14.2%	55.5%	[1-1.00 0]
62	H	(3)	1260.45	0.121	33.8%	0.043	33.8%	208.4	7.8%	0.162	32.9%	27.75%	29.5%	13.6%	56.9%	[1-1.00 0]
63	H	(3)	1280.15	0.121	34.1%	0.043	34.1%	210.7	7.6%	0.159	33.3%	27.75%	28.6%	13.9%	57.5%	[1-1.00 0]
64	H	(3)	1301.05	0.121	34.5%	0.044	34.5%	210.5	7.6%	0.159	33.6%	27.45%	29.0%	13.6%	57.4%	[1-1.00 0]
65	H	(3)	1320.77	0.120	35.0%	0.044	35.0%	210.8	7.6%	0.158	34.2%	27.45%	29.6%	13.0%	57.4%	[1-1.00 0]
66	H	(3)	1340.49	0.119	35.2%	0.044	35.2%	209.6	7.6%	0.158	34.3%	27.30%	30.2%	12.7%	57.1%	[1-1.00 0]
67	H	(3)	1360.22	0.122	34.3%	0.046	34.3%	208.7	7.6%	0.162	33.4%	26.94%	30.5%	12.7%	56.9%	[1-1.00 0]
68	H	(3)	1379.94	0.119	34.6%	0.046	34.6%	207.5	7.6%	0.160	33.7%	26.94%	30.6%	12.8%	56.6%	[1-1.00 0]
69	H	(3)	1400.84	0.125	32.4%	0.049	32.4%	207.3	7.4%	0.167	31.6%	26.18%	30.7%	12.7%	56.5%	[1-1.00 0]
70	H	(3)	1420.55	0.118	31.3%	0.047	31.3%	196.9	7.2%	0.167	30.5%	26.03%	32.1%	14.4%	53.5%	[1-1.00 0]
71	H	(3)	1440.26	0.110	30.6%	0.044	30.6%	186.4	7.2%	0.164	29.7%	26.03%	33.5%	16.0%	50.6%	[1-1.00 0]
72	H	(3)	1459.97	0.106	28.7%	0.043	28.7%	173.6	7.0%	0.169	27.8%	25.51%	36.0%	17.0%	47.0%	[1-1.00 0]
73	H	(3)	1480.87	0.100	28.0%	0.041	28.0%	164.0	6.9%	0.169	27.1%	25.37%	37.8%	18.2%	44.0%	[1-1.00 0]
74	H	(3)	1500.56	0.093	27.4%	0.039	27.4%	152.8	7.1%	0.169	26.5%	25.24%	39.3%	19.6%	41.0%	[1-1.00 0]
75	H	(3)	1520.27	0.102	27.6%	0.043	27.6%	163.9	7.1%	0.173	26.6%	24.85%	37.8%	18.0%	44.2%	[1-1.00 0]
76	H	(3)	1541.12	0.101	27.4%	0.043	27.4%	162.3	7.1%	0.173	26.4%	24.57%	38.4%	17.8%	43.8%	[1-1.00 0]
77	H	(3)	1560.83	0.104	27.3%	0.045	27.3%	167.2	7.1%	0.174	26.4%	24.36%	37.1%	17.6%	45.3%	[1-1.00 0]
78	H	(3)	1580.54	0.107	27.5%	0.047	27.5%	171.6	7.0%	0.173	26.6%	24.22%	36.7%	16.4%	46.8%	[1-1.00 0]
79	H	(3)	1600.25	0.112	27.3%	0.050	27.3%	178.2	6.6%	0.175	26.5%	24.03%	35.6%	15.7%	48.7%	[1-1.00 0]
80	H	(3)	1621.14	0.112	27.3%	0.050	27.3%	175.6	7.0%	0.177	26.4%	23.68%	36.0%	15.7%	48.2%	[1-1.00 0]
81	H	(3)	1640.88	0.118	28.5%	0.054	28.5%	186.4	6.9%	0.176	27.7%	23.68%	34.4%	14.3%	51.3%	[1-1.00 0]
82	H	(3)	1660.59	0.124	29.3%	0.057	29.3%	193.5	6.9%	0.178	28.5%	23.51%	33.6%	13.2%	53.2%	[1-1.00 0]
83	H	(3)	1680.30	0.125	30.5%	0.058	30.5%	198.8	7.0%	0.175	29.7%	23.51%	32.7%	12.7%	54.7%	[1-1.00 0]
84	H	(3)	1701.19	0.125	31.6%	0.059	31.6%	201.7	7.2%	0.173	30.8%	23.51%	32.4%	12.2%	55.4%	[1-1.00 0]
85	H	(3)	1720.90	0.124	31.6%	0.059	31.6%	202.8	6.9%	0.170	30.8%	23.51%	32.5%	12.2%	55.4%	[1-1.00 0]
86	H	(3)	1740.61	0.123	31.7%	0.060	31.7%	203.6	6.8%	0.168	30.9%	23.51%	32.6%	11.9%	55.5%	[1-1.00 0]
87	H	(3)	1761.49	0.122	31.7%	0.060	31.7%	202.6	6.8%	0.167	30.9%	23.40%	32.9%	11.9%	55.2%	[1-1.00 0]
88	H	(3)	1781.21	0.121	31.8%	0.060	31.8%	202.1	7.0%	0.166	31.0%	23.40%	33.2%	11.7%	55.1%	[1-1.00 0]
89	H	(3)	1800.92	0.120	32.1%	0.060	32.1%	202.2	7.0%	0.165	31.3%	23.40%	33.4%	11.5%	55.1%	[1-1.00 0]
90	H	(3)	1821.79	0.118	32.4%	0.060	32.4%	201.6	7.1%	0.163	31.6%	23.40%	33.5%	11.5%	55.0%	[1-1.00 0]
91	H	(3)	1841.49	0.117	32.7%	0.060	32.7%	201.3	7.1%	0.161	31.9%	23.40%	33.6%	11.5%	54.9%	[1-1.00 0]
92	H	(3)	1861.19	0.116	32.6%	0.060	32.6%	201.5	7.1%	0.160	31.8%	23.40%	33.6%	11.4%	55.0%	[1-1.00 0]
93	H	(3)	1880.91	0.114	32.7%	0.060	32.7%	201.3	7.0%	0.157	31.9%	23.40%	33.2%	12.1%	54.7%	[1-1.00 0]
94	H	(3)	1900.62	0.112	32.6%	0.059	32.6%	200.5	7.0%	0.156	31.8%	23.40%	33.3%	12.1%	54.6%	[1-1.00 0]
95	H	(3)	1921.48	0.112	32.4%	0.060	32.4%	201.0	7.0%	0.155	31.7%	23.40%	33.5%	11.9%	54.6%	[1-1.00 0]
96	H	(3)	1941.20	0.110	32.5%	0.060	32.5%	200.8	7.0%	0.153	31.7%	23.40%	33.4%	12.0%	54.6%	[1-1.00 0]
97	H	(3)	1960.90	0.109	32.6%	0.059	32.6%	200.8	7.1%	0.151	31.8%	23.40%	33.4%	12.1%	54.5%	[1-1.00 0]
98	H	(3)	1980.61	0.108	32.6%	0.060	32.6%	201.4	7.1%	0.149	31.9%	23.40%	33.6%	11.8%	54.7%	[1-1.00 0]
99	H	(3)	2001.49	0.108	32.7%	0.060	32.7%	202.2	7.0%	0.148	31.9%	23.40%	33.7%	11.6%	54.8%	[1-1.00 0]
100	H	(3)	2021.22	0.107	32.6%	0.060	32.6%	202.0	7.0%	0.147	31.8%	23.40%	33.7%	11.6%	54.8%	[1-1.00 0]
101	H	(3)	2040.94	0.105	32.6%	0.060	32.6%	201.3	7.0%	0.145	31.8%	23.40%	33.5%	11.8%	54.6%	[1-1.00 0]
102	H	(3)	2060.66	0.104	32.5%	0.060	32.5%	201.2	6.9%	0.144	31.8%	23.40%	33.5%	11.8%	54.7%	[1-1.00 0]
103	H	(3)	2081.55	0.103	32.5%	0.059	32.5%	200.7	6.9%	0.142	31.8%	23.40%	33.3%	12.2%	54.6%	[1-1.00 0]
104	H	(3)	2101.26	0.101	32.4%	0.059	32.4%	200.1	6.9%	0.141	31.7%	23.40%	33.1%	12.5%	54.4%	[1-1.00 0]
105	H	(3)	2122.14	0.100	32.6%	0.059	32.6%	199.9	6.9%	0.139	31.9%	23.40%	32.9%	12.8%	54.3%	[1-1.00 0]
106	H	(3)	2141.90	0.099	32.5%	0.059	32.5%	200.1	6.9%	0.138	31.8%	23.40%	32.9%	12.8%	54.3%	[1-1.00 0]
107	H	(3)	2161.60	0.098	32.6%	0.059	32.6%	200.1	6.9%	0.137	31.8%	23.40%	32.9%	12.8%	54.3%	[1-1.00 0]
108	H	(3)	2181.31	0.098	32.6%	0.059	32.6%	200.6	7.0%	0.135	31.8%	23.40%	32.9%	12.7%	54.4%	[1-1.00 0]
109	H	(3)	2201.02	0.097	32.8%	0.059	32.8%	200.0	7.0%	0.134	32.0%	23.40%	32.6%	13.0%	54.4%	[1-1.00 0]
110	H	(3)	2220.73	0.096	32.7%	0.059	32.7%	200.0	7.0%	0.133	31.9%	23.40%	32.9%	12.7%	54.5%	[1-1.00 0]
111	H	(3)	2241.60	0.095	32.1%	0.059	32.1%	198.8	6.9%	0.133	31.3%	23.31%	33.0%	12.9%	54.1%	[1-1.00 0]
112	H	(3)	2261.29	0.093	31.5%	0.059	31.5%	196.6	6.9%	0.132	30.7%	23.31%	33.2%	13.2%	53.5%	[1-1.00 0]
113	H	(3)	2281.00	0.092	31.0%	0.059	31.0%	195.2	6.8%	0.132	30.3%	23.19%	33.4%	13.5%	53.1%	[1-1.00 0]
114	H	(3)	2301.88	0.092	30.7%	0.059	30.7%	194.9	6.7%	0.130	29.9%	23.19%	33.9%	13.2%	52.9%	[1-1.00 0]
115	H	(3)	2321.58	0.090	30.2%	0.058	30.2%	193.4	6.6%	0.130	29.4%	23.19%	34.0%	13.6%	52.4%	[1-1.00 0]
116	H	(3)	2341.30	0.090	30.5%	0.058	30.5%	194.3	6.7%	0.128	29.8%	23.19%	33.8%	13.6%	52.6%	[1-1.00 0]
117	H	(3)	2362.19	0.090	31.0%	0.059	31.0%	195.8	6.7%	0.127	30.3%	23.19%	33.6%	13.3%	53.1%	[1-1.00 0]
118	H	(3)	2381.94	0.089	31.0%	0.059	31.0%	195.9	6.8%	0.126	30.3%	23.19%	33.7%	13.2%	53.1%	[1-1.00 0]
119	H	(3)	2401.65	0.087	31.4%	0.058	31.4%	194.3	7.6%	0.124	30.5%	23.19%	33.5%	13.4%	53.2%	[1-1.00 0]
120	H	(3)	2421.37	0.086	31.8%	0.058	31.8%	194.2	7.6%	0.123	30.9%	23.19%	33.2%	13.6%	53.3%	[1-1.00 0]
121	H	(3)	2442.25	0.085	31.7%	0.057	31.7%	193.1	7.6%	0.122	30.7%	23.19%	33.4%	13.6%	53.0%	[1-1.00 0]
122	H	(3)	2461.94	0.081	30.2%	0.056	30.2%	185.0	7.7%	0.122	29.2%	23.10%	35.3%	13.8%	51.0%	[1-1.00 0]
123	H	(3)	2481.67	0.078	29.2%	0.054	29.2%	179.3	7.6%	0.121	28.2%	23.10%	35.8%	14.8%	49.4%	[1-1.00 0]
124	H	(3)	2501.39	0.076	27.8%	0.053	27.8%	175.3	6.5%	0.121	27.0%	23.10%	36.7%	15.6%	47.7%	[1-1.00 0]
125	H	(3)	2521.10	0.074	26.9%	0.052	26.9%	171.7	6.4%	0.120	26.1%	23.10%	37.3%	16.2%	46.5%	[1-1.00 0]
126	H	(3)	2541.97	0.071	25.9%	0.050	25.9%	166.9	6.4%	0.119	25.1%	23.10%	38.1%	16.9%	45.1%	[1-1.00 0]
127	H	(3)	2561.67	0.071	26.3%	0.050	26.3%	169.4	6.5%	0.116	25.5%	23.10%	36.7%	17.7%	45.5%	[1-1.00 0]
128	H	(3)	2581.39	0.072	26.4%	0.052	26.4%	171.8	6.7%	0.117	25.5%	23.01%	36.3%	17.4%	46.3%	[1-1.00 0]
129	H	(3)	2601.11	0.072	26.5%	0.052	26.5%	172.5	6.8%	0.116	25.6%	23.01%	36.1%	16.9%	46.9%	[1-1.00 0]
130	H	(3)	2621.98	0.071	26.5%	0.052	26.5%	172.3	6.7%	0.115	25.6%	23.01%	36.0%	16.9%	47.0%	[1-1.00 0]
131	H	(3)	2641.67	0.071	26.5%	0.052	26.5%	171.8	7.0%	0.114	25.6%	23.01%	36.3%	16.5%	47.2%	[1-1.00 0]
132	H	(3)	2661.38	0.071	26.3%	0.052	26.3%	171.8	6.8%	0.114	25.4%	23.01%	36.3%	16.4%	47.3%	[1-1.00 0]
133	H	(3)	2682.25	0.070	26.1%	0.052	26.1%	171.0	6.6%	0.114	25.3%	23.01%	36.5%	16.5%	47.0%	[1-1.00 0]
134	H	(3)	2701.95	0.070	26.6%	0.053	26.6%	173.7	6.7%	0.112	25.8%	23.01%	35.8%	16.8%	47.4%	[1-1.00 0]
135	H	(3)	2721.67	0.070	27.4%	0.053	27.4%	175.8	7.1%	0.111	26.4%	23.01%	35.1%	16.9%	48.0%	[1-1.00 0]
136	H	(3)	2741.40	0.070	27.3%	0.053	27.3%	176.3	7.0%	0.111	26.4%	23.01%	35.3%	16.7%	47.9%	[1-1.00 0]
137	H	(3)	2762.28	0.070	27.3%	0.054	27.3%	177.0	7.1%	0.110	26.4%	23.01%	35.5%	16.4%	48.1%	[1-1.00 0]
138	H	(3)	2781.99	0.070	27.5%	0.054	27.5%	178.0	7.3%	0.109	26.5%	22.92%	35.1%	16.3%	48.5%	[1-1.00 0]
139	H	(3)	2801.70	0.070	27.3%	0.054	27.3%	177.5	7.4%	0.109	26.2%	22.92%	35.4%	16.3%	48.3%	[1-1.00 0]
140	H	(3)	2821.42	0.068	26.5%	0.054	26.5%	175.5	7.2%	0.108	25.5%	22.92%	36.3%	16.0%	47.7%	[1-1.00 0]
141	H	(3)	2842.31	0.069	26.9%	0.054	26.9%	178.7	6.9%	0.107	26.0%	22.92%	34.9%	16.5%	48.6%	[1-1.00 0]
142	H	(3)	2862.02	0.069	27.3%	0.055	27.3%	180.7	6.8%	0.106	26.4%	22.92%	34.3%	16.7%	49.0%	[1-1.00 0]
143	H	(3)	2881.73	0.069	27.5%	0.056	27.5%	182.4	6.8%	0.106	26.6%	22.92%	34.2%	16.4%	49.4%	[1-1.00 0]
144	H	(3)	2901.43	0.069	27.3%	0.055	27.3%	182.2	6.5%	0.105	26.5%	22.92%	34.3%	16.5%	49.2%	[1-1.00 0]
145	H	(3)	2922.30	0.069	27.6%	0.056	27.6%	184.3	6.4%	0.104	26.9%	22.92%	33.9%	16.4%	49.7%	[1-1.00 0]
146	H	(3)	2942.01	0.069	27.7%	0.056	27.7%	185.0	6.5%	0.103	26.9%	22.92%	34.1%	16.1%	49.8%	[1-1.00 0]
147	H	(3)	2961.73	0.068	26.9%	0.056	26.9%	181.6	6.6%	0.104	26.1%	22.76%	34.5%	16.7%	48.9%	[1-1.00 0]
148	H	(3)	2982.60	0.066	26.3%	0.054	26.3%	176.0	6.4%	0.103	25.5%	22.76%	34.8%	18.1%	47.2%	[1-1.00 0]
149	H	(3)	3002.30	0.064	26.2%	0.054	26.2%	173.8	6.5%	0.103	25.4%	22.76%	35.3%	18.0%	46.7%	[1-1.00 0]
150	H	(3)	3022.00	0.062	25.8%	0.052	25.8%	168.7	6.4%	0.102	25.0%	22.76%	35.5%	19.0%	45.5%	[1-1.00 0]
151	H	(3)	3041.72	0.060	25.3%	0.050	25.3%	162.8	6.3%	0.102	24.5%	22.76%	36.6%	19.5%	43.9%	[1-1.00 0]
152	H	(3)	3062.60	0.060	25.3%	0.051	25.3%	163.4	6.2%	0.102	24.5%	22.76%	36.5%	19.5%	44.0%	[1-1.00 0]
153	H	(3)	3082.34	0.059	25.2%	0.050	25.2%	162.0	6.3%	0.101	24.4%	22.76%	37.5%	18.8%	43.7%	[1-1.00 0]
154	H	(3)	3102.07	0.058	25.3%	0.050	25.3%	161.9	6.7%	0.100	24.4%	22.76%	37.8%	18.6%	43.6%	[1-1.00 0]
155	H	(3)	3121.78	0.058	25.3%	0.050	25.3%	161.8	6.9%	0.100	24.3%	22.76%	38.3%	18.3%	43.5%	[1-1.00 0]
156	H	(3)	3142.67	0.059	25.2%	0.051	25.2%	163.5	7.0%	0.100	24.2%	22.68%	37.7%	18.4%	43.9%	[1-1.00 0]
157	H	(3)	3162.38	0.057	25.2%	0.050	25.2%	161.3	7.0%	0.099	24.2%	22.68%	38.2%	18.3%	43.5%	[1-1.00 0]
158	H	(3)	3182.09	0.058	25.3%	0.051	25.3%	162.5	7.2%	0.098	24.3%	22.68%	38.1%	18.3%	43.7%	[1-1.00 0]
159	H	(3)	3201.78	0.058	25.5%	0.051	25.5%	164.1	6.8%	0.098	24.5%	22.68%	37.3%	18.8%	43.9%	[1-1.00 0]
160	H	(3)	3222.64	0.058	25.6%	0.052	25.6%	165.3	7.1%	0.097	24.6%	22.68%	36.5%	19.3%	44.2%	[1-1.00 0]
161	H	(3)	3242.34	0.056	25.5%	0.051	25.5%	162.7	6.9%	0.096	24.6%	22.68%	36.9%	19.6%	43.5%	[1-1.00 0]
162	H	(3)	3262.04	0.056	25.4%	0.051	25.4%	162.6	6.9%	0.096	24.5%	22.68%	37.9%	18.9%	43.2%	[1-1.00 0]
163	H	(3)	3282.89	0.056	25.4%	0.051	25.4%	163.2	6.5%	0.095	24.6%	22.68%	37.3%	19.2%	43.5%	[1-1.00 0]
164	H	(3)	3302.61	0.054	25.2%	0.050	25.2%	160.8	6.5%	0.094	24.3%	22.68%	37.4%	19.5%	43.1%	[1-1.00 0]
165	H	(3)	3322.31	0.054	25.1%	0.050	25.1%	160.8	6.2%	0.094	24.3%	22.68%	38.0%	18.9%	43.1%	[1-1.00 0]
166	H	(3)	3342.02	0.055	25.2%	0.051	25.2%	163.4	6.4%	0.093	24.4%	22.68%	37.6%	18.4%	44.0%	[1-1.00 0]
167	H	(3)	3362.91	0.054	25.2%	0.051	25.2%	162.7	6.4%	0.093	24.4%	22.68%	37.5%	18.5%	44.0%	[1-1.00 0]
168	H	(3)	3382.61	0.055	25.2%	0.051	25.2%	162.8	6.7%	0.093	24.3%	22.68%	37.9%	17.9%	44.2%	[1-1.00 0]
169	H	(3)	3402.32	0.054	25.2%	0.051	25.2%	160.4	6.7%	0.093	24.3%	22.68%	38.8%	17.6%	43.6%	[1-1.00 0]
170	H	(3)	3422.03	0.053	25.2%	0.051	25.2%	158.8	6.9%	0.093	24.2%	22.68%	39.5%	17.0%	43.6%	[1-1.00 0]
171	H	(3)	3442.90	0.052	24.9%	0.050	24.9%	155.6	6.8%	0.093	24.0%	22.62%	40.2%	17.2%	42.6%	[1-1.00 0]
172	H	(3)	3462.61	0.052	25.1%	0.050	25.1%	157.7	6.9%	0.092	24.2%	22.62%	39.3%	17.6%	43.1%	[1-1.00 0]
173	H	(3)	3482.31	0.051	25.0%	0.049	25.0%	155.1	6.5%	0.090	24.2%	22.62%	39.4%	18.3%	42.3%	[1-1.00 0]
174	H	(3)	3502.01	0.050	25.1%	0.048	25.1%	153.2	6.8%	0.090	24.1%	22.62%	40.3%	17.7%	42.1%	[1-1.00 0]
