[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
53	H	(6)	1100.98	0.198	16.0%	0.060	16.0%	38.2	11.4%	1.435	11.1%	9.78%	43.3%	47.6%	9.1%	[1-0.92 2]
54	H	(6)	1120.69	0.205	16.5%	0.064	16.5%	40.2	11.8%	1.417	11.4%	9.76%	43.4%	46.9%	9.7%	[1-0.84 2]
55	H	(6)	1140.40	0.203	16.1%	0.064	16.1%	40.1	11.3%	1.403	11.4%	9.69%	42.9%	47.5%	9.6%	[1-0.81 2]
56	H	(6)	1161.29	0.196	16.1%	0.063	16.1%	39.7	11.4%	1.373	11.4%	9.68%	42.1%	48.5%	9.4%	[1-0.81 2]
57	H	(6)	1180.99	0.192	16.2%	0.063	16.2%	39.5	11.7%	1.350	11.3%	9.65%	41.5%	49.2%	9.4%	[1-0.78 2]
58	H	(6)	1200.69	0.168	15.8%	0.056	15.8%	35.3	11.5%	1.320	10.8%	9.63%	41.3%	50.5%	8.1%	[1-0.74 2]
59	H	(6)	1220.40	0.147	15.4%	0.050	15.4%	31.6	11.5%	1.290	10.3%	9.60%	40.5%	52.5%	7.0%	[1-0.70 2]
60	H	(6)	1241.28	0.139	15.2%	0.048	15.2%	30.3	11.4%	1.279	10.1%	9.56%	40.5%	52.8%	6.6%	[1-0.70 2]
61	H	(6)	1260.99	0.137	14.5%	0.048	14.5%	30.0	10.6%	1.268	10.0%	9.51%	40.6%	52.8%	6.6%	[1-0.66 2]
62	H	(6)	1280.68	0.141	13.5%	0.050	13.5%	31.1	9.2%	1.259	9.9%	9.46%	40.0%	53.1%	6.9%	[1-0.61 2]
63	H	(6)	1301.54	0.138	12.6%	0.050	12.6%	31.1	7.8%	1.233	9.9%	9.43%	39.0%	54.1%	6.9%	[1-0.51 2]
64	H	(6)	1321.25	0.143	12.0%	0.053	12.0%	32.2	7.0%	1.234	9.8%	9.33%	39.0%	53.7%	7.3%	[1-0.45 2]
65	H	(6)	1340.97	0.145	12.1%	0.054	12.1%	32.9	7.2%	1.225	9.7%	9.31%	38.7%	53.7%	7.6%	[1-0.50 0]
66	H	(6)	1360.69	0.146	11.8%	0.055	11.8%	33.5	6.6%	1.207	9.7%	9.30%	38.4%	53.8%	7.7%	[1-0.50 0]
67	H	(6)	1381.57	0.153	12.0%	0.059	12.0%	35.1	7.2%	1.212	9.6%	9.25%	39.3%	52.5%	8.2%	[1-0.55 2]
68	H	(6)	1401.29	0.155	12.4%	0.060	12.4%	35.6	7.8%	1.209	9.6%	9.24%	40.0%	51.6%	8.4%	[1-0.60 0]
69	H	(6)	1421.00	0.155	12.3%	0.061	12.3%	34.8	8.1%	1.240	9.3%	9.07%	40.4%	51.6%	8.0%	[1-0.57 0]
70	H	(6)	1440.72	0.171	12.3%	0.069	12.3%	37.2	8.1%	1.281	9.3%	8.80%	40.5%	50.8%	8.7%	[1-0.15 2]
71	H	(6)	1461.59	0.180	12.7%	0.073	12.7%	37.6	8.9%	1.329	9.0%	8.53%	40.6%	50.6%	8.8%	[1-0.01 2]
72	H	(6)	1481.30	0.175	12.2%	0.072	12.2%	35.2	8.6%	1.382	8.6%	8.30%	39.5%	52.3%	8.1%	[1-0.19 2]
73	H	(6)	1501.00	0.176	12.3%	0.073	12.3%	34.8	8.8%	1.402	8.6%	8.18%	39.4%	52.7%	8.0%	[1-0.18 2]
74	H	(6)	1523.03	0.179	12.2%	0.076	12.2%	34.4	8.6%	1.444	8.7%	7.99%	39.0%	53.1%	7.9%	[1-0.00 2]
75	H	(6)	1541.56	0.171	12.5%	0.073	12.5%	31.6	9.4%	1.505	8.2%	7.83%	38.7%	54.3%	7.0%	[1-0.41 2]
76	H	(6)	1561.26	0.155	11.7%	0.067	11.7%	28.2	8.3%	1.527	8.3%	7.65%	37.8%	56.2%	5.9%	[1-0.17 2]
77	H	(6)	1602.99	0.155	12.6%	0.069	12.6%	27.1	9.2%	1.591	8.7%	7.36%	37.6%	56.9%	5.5%	[1-0.00 2]
78	H	(6)	1623.87	0.154	13.1%	0.070	13.1%	26.3	9.4%	1.630	9.1%	7.22%	37.3%	57.4%	5.3%	[1-0.04 2]
79	H	(6)	1641.26	0.155	14.3%	0.071	14.3%	26.1	10.7%	1.650	9.5%	7.13%	37.3%	57.5%	5.2%	[1-0.00 2]
80	H	(6)	1663.28	0.169	14.4%	0.078	14.4%	28.4	10.1%	1.653	10.4%	7.08%	37.2%	56.8%	6.0%	[1-0.00 2]
81	H	(6)	1682.99	0.185	15.4%	0.087	15.4%	31.1	10.7%	1.655	11.0%	7.07%	38.1%	55.0%	6.9%	[1-0.00 2]
82	H	(6)	1701.54	0.199	16.6%	0.094	16.6%	33.4	12.1%	1.654	11.4%	7.06%	38.9%	53.5%	7.6%	[1-0.00 2]
83	H	(6)	1722.43	0.201	17.4%	0.096	17.4%	34.0	12.9%	1.640	11.6%	7.05%	39.0%	53.3%	7.7%	[1-0.00 2]
84	H	(6)	1742.14	0.208	17.0%	0.100	17.0%	35.5	12.2%	1.626	11.8%	7.04%	38.7%	53.1%	8.2%	[1-0.00 2]
85	H	(6)	1763.00	0.196	17.3%	0.096	17.3%	33.8	12.8%	1.611	11.6%	7.02%	38.4%	53.9%	7.7%	[1-0.00 2]
86	H	(6)	1782.70	0.189	17.5%	0.093	17.5%	32.9	13.3%	1.596	11.4%	7.00%	37.9%	54.8%	7.3%	[1-0.00 2]
87	H	(6)	1801.23	0.176	16.5%	0.088	16.5%	31.1	12.2%	1.573	11.2%	7.00%	37.5%	55.7%	6.8%	[1-0.00 2]
88	H	(6)	1823.29	0.175	15.7%	0.089	15.7%	31.3	11.0%	1.554	11.2%	6.99%	37.2%	55.9%	6.9%	[1-0.00 2]
89	H	(6)	1842.99	0.166	15.7%	0.085	15.7%	29.9	11.2%	1.538	11.1%	6.98%	37.2%	56.3%	6.5%	[1-0.00 2]
90	H	(6)	1862.70	0.163	15.6%	0.084	15.6%	29.7	11.0%	1.523	11.0%	6.97%	37.2%	56.4%	6.4%	[1-0.00 2]
91	H	(6)	1882.42	0.168	15.5%	0.088	15.5%	30.9	10.8%	1.514	11.1%	6.96%	37.2%	56.0%	6.8%	[1-0.00 2]
92	H	(6)	1903.29	0.178	16.3%	0.094	16.3%	32.8	11.8%	1.508	11.3%	6.95%	37.2%	55.3%	7.5%	[1-0.00 2]
93	H	(6)	1922.99	0.177	17.1%	0.095	17.1%	32.8	12.9%	1.500	11.2%	6.94%	37.3%	55.3%	7.4%	[1-0.00 2]
94	H	(6)	1942.70	0.184	17.0%	0.099	17.0%	34.3	12.8%	1.492	11.3%	6.92%	36.9%	55.2%	7.9%	[1-0.00 2]
95	H	(6)	1962.42	0.179	16.7%	0.098	16.7%	33.7	12.3%	1.478	11.3%	6.91%	36.6%	55.6%	7.7%	[1-0.00 2]
96	H	(6)	1982.14	0.169	16.5%	0.093	16.5%	32.0	12.3%	1.466	11.0%	6.89%	36.3%	56.5%	7.2%	[1-0.00 2]
97	H	(6)	2003.02	0.157	15.7%	0.087	15.7%	30.1	11.7%	1.446	10.5%	6.88%	35.6%	57.9%	6.5%	[1-0.00 2]
98	H	(6)	2021.55	0.157	16.7%	0.088	16.7%	30.4	13.0%	1.436	10.5%	6.87%	35.5%	57.8%	6.7%	[1-0.00 2]
99	H	(6)	2043.60	0.167	18.0%	0.095	18.0%	32.4	14.4%	1.427	10.7%	6.87%	35.7%	57.0%	7.3%	[1-0.00 2]
100	H	(6)	2064.47	0.169	17.8%	0.097	17.8%	33.2	14.3%	1.414	10.6%	6.87%	35.4%	57.0%	7.5%	[1-0.00 2]
101	H	(6)	2081.85	0.171	18.1%	0.099	18.1%	33.9	14.6%	1.404	10.7%	6.87%	35.5%	56.8%	7.7%	[1-0.00 2]
102	H	(6)	2103.89	0.174	17.5%	0.102	17.5%	33.8	14.0%	1.431	10.5%	6.78%	35.8%	56.4%	7.8%	[1-0.00 2]
103	H	(6)	2122.44	0.182	15.8%	0.108	15.8%	34.2	12.4%	1.483	9.8%	6.64%	36.1%	56.1%	7.8%	[1-0.16 2]
104	H	(6)	2142.16	0.178	14.2%	0.106	14.2%	32.6	11.1%	1.517	8.9%	6.57%	37.0%	55.6%	7.4%	[1-0.41 2]
105	H	(6)	2161.86	0.182	14.6%	0.109	14.6%	33.3	11.6%	1.516	8.9%	6.50%	37.5%	54.8%	7.6%	[1-0.00 2]
106	H	(6)	2181.57	0.189	14.0%	0.115	14.0%	33.8	11.1%	1.553	8.6%	6.40%	37.9%	54.2%	7.9%	[1-0.00 2]
107	H	(6)	2203.61	0.179	13.1%	0.109	13.1%	31.5	10.2%	1.576	8.2%	6.29%	37.1%	55.8%	7.1%	[1-0.00 2]
108	H	(6)	2222.17	0.164	11.7%	0.101	11.7%	28.7	8.5%	1.585	8.0%	6.23%	36.0%	57.8%	6.2%	[1-0.15 2]
109	H	(6)	2261.59	0.158	12.3%	0.099	12.3%	27.0	9.4%	1.629	8.0%	6.08%	35.1%	59.2%	5.7%	[1-0.18 2]
110	H	(6)	2283.62	0.162	13.2%	0.103	13.2%	27.1	10.4%	1.656	8.1%	6.01%	35.2%	59.0%	5.8%	[1-0.21 2]
111	H	(6)	2303.32	0.189	15.2%	0.121	15.2%	31.2	12.7%	1.685	8.4%	5.93%	35.2%	57.9%	7.0%	[1-0.16 2]
112	H	(6)	2321.86	0.222	16.9%	0.143	16.9%	35.8	14.5%	1.717	8.8%	5.87%	36.0%	55.6%	8.3%	[1-0.00 2]
113	H	(6)	2343.88	0.256	17.7%	0.167	17.7%	39.9	15.2%	1.785	8.9%	5.79%	37.2%	53.1%	9.7%	[1-0.09 2]
114	H	(6)	2362.43	0.274	16.7%	0.180	16.7%	41.1	14.3%	1.854	8.6%	5.72%	37.7%	52.3%	10.0%	[1-0.46 2]
115	H	(6)	2382.16	0.282	15.2%	0.187	15.2%	41.4	12.8%	1.893	8.1%	5.64%	37.9%	52.0%	10.1%	[1-0.41 2]
116	H	(6)	2401.86	0.276	13.3%	0.184	13.3%	39.9	10.7%	1.918	7.8%	5.59%	38.8%	51.6%	9.6%	[1-0.40 2]
117	H	(6)	2422.72	0.266	11.9%	0.179	11.9%	38.4	9.3%	1.925	7.4%	5.55%	39.4%	51.4%	9.2%	[1-0.34 2]
118	H	(6)	2442.42	0.280	11.5%	0.190	11.5%	39.6	8.9%	1.963	7.2%	5.50%	40.1%	50.5%	9.4%	[1-0.49 2]
119	H	(6)	2464.47	0.290	11.3%	0.199	11.3%	40.7	8.6%	1.978	7.3%	5.45%	40.3%	50.0%	9.7%	[1-0.40 2]
120	H	(6)	2484.18	0.296	11.9%	0.204	11.9%	41.0	9.3%	2.003	7.5%	5.40%	40.3%	49.9%	9.8%	[1-0.41 0]
121	H	(6)	2502.71	0.292	12.6%	0.203	12.6%	39.8	9.9%	2.038	7.7%	5.35%	40.6%	50.0%	9.4%	[1-0.53 0]
122	H	(6)	2522.41	0.298	12.8%	0.209	12.8%	40.4	10.0%	2.048	8.0%	5.31%	40.8%	49.5%	9.7%	[1-0.40 0]
123	H	(6)	2543.29	0.287	13.2%	0.203	13.2%	38.6	10.4%	2.066	8.1%	5.26%	40.5%	50.3%	9.3%	[1-0.39 0]
124	H	(6)	2561.84	0.278	13.0%	0.198	13.0%	37.0	10.2%	2.082	8.1%	5.21%	40.1%	51.0%	8.9%	[1-0.38 2]
125	H	(6)	2583.84	0.262	12.8%	0.188	12.8%	34.9	9.9%	2.090	8.0%	5.16%	40.0%	51.8%	8.2%	[1-0.37 2]
126	H	(6)	2603.56	0.255	12.6%	0.184	12.6%	33.7	10.0%	2.104	7.6%	5.12%	39.3%	52.9%	7.9%	[1-0.45 2]
127	H	(6)	2624.45	0.263	12.3%	0.192	12.3%	34.5	9.7%	2.117	7.6%	5.08%	38.8%	53.0%	8.2%	[1-0.44 0]
128	H	(6)	2642.99	0.270	11.7%	0.198	11.7%	35.4	8.9%	2.120	7.6%	5.06%	39.0%	52.6%	8.4%	[1-0.44 0]
129	H	(6)	2662.71	0.272	12.3%	0.202	12.3%	35.9	9.7%	2.109	7.6%	5.06%	39.2%	52.3%	8.5%	[1-0.42 0]
130	H	(6)	2683.58	0.286	12.7%	0.213	12.7%	37.8	10.1%	2.101	7.7%	5.05%	39.4%	51.5%	9.1%	[1-0.38 2]
131	H	(6)	2704.48	0.301	13.3%	0.226	13.3%	39.8	10.6%	2.099	8.0%	5.04%	40.1%	50.1%	9.8%	[1-0.33 2]
132	H	(6)	2723.04	0.293	13.8%	0.222	13.8%	39.0	11.3%	2.093	7.9%	5.03%	40.3%	50.2%	9.4%	[1-0.37 2]
133	H	(6)	2743.91	0.284	14.2%	0.216	14.2%	38.0	11.8%	2.078	7.9%	5.03%	40.2%	50.6%	9.1%	[1-0.39 2]
134	H	(6)	2763.62	0.280	13.9%	0.215	13.9%	37.6	11.4%	2.065	7.9%	5.03%	40.3%	50.5%	9.2%	[1-0.39 2]
135	H	(6)	2784.50	0.261	13.4%	0.202	13.4%	35.5	10.8%	2.039	7.9%	5.02%	40.2%	51.3%	8.5%	[1-0.33 2]
136	H	(6)	2803.04	0.239	13.1%	0.186	13.1%	33.0	10.6%	2.011	7.6%	5.02%	39.4%	53.0%	7.7%	[1-0.28 2]
137	H	(6)	2823.91	0.257	13.1%	0.201	13.1%	35.6	10.5%	2.000	7.9%	5.02%	39.1%	52.4%	8.5%	[1-0.25 2]
138	H	(6)	2844.78	0.264	13.2%	0.209	13.2%	37.1	10.4%	1.978	8.0%	5.01%	38.6%	52.4%	8.9%	[1-0.19 2]
139	H	(6)	2862.16	0.263	13.7%	0.209	13.7%	37.2	11.0%	1.965	8.2%	5.01%	38.4%	52.7%	8.9%	[1-0.16 2]
140	H	(6)	2885.36	0.279	14.4%	0.223	14.4%	39.6	11.6%	1.956	8.4%	5.01%	37.8%	52.6%	9.6%	[1-0.22 2]
141	H	(6)	2903.90	0.293	14.9%	0.236	14.9%	41.7	12.1%	1.951	8.8%	5.01%	37.9%	51.8%	10.3%	[1-0.22 2]
142	H	(6)	2924.77	0.275	15.0%	0.223	15.0%	39.5	12.2%	1.932	8.7%	5.00%	37.8%	52.6%	9.6%	[1-0.19 2]
143	H	(6)	2943.33	0.265	16.0%	0.216	16.0%	38.3	13.4%	1.918	8.8%	5.00%	37.7%	53.1%	9.2%	[1-0.16 2]
144	H	(6)	2964.20	0.250	15.6%	0.206	15.6%	36.7	13.0%	1.898	8.6%	5.00%	37.2%	54.2%	8.7%	[1-0.16 2]
145	H	(6)	2983.91	0.247	16.3%	0.205	16.3%	36.4	13.7%	1.883	8.8%	4.99%	37.3%	54.0%	8.7%	[1-0.12 2]
146	H	(6)	3002.44	0.238	16.2%	0.198	16.2%	35.4	13.7%	1.863	8.7%	4.99%	36.7%	54.8%	8.5%	[1-0.12 2]
147	H	(6)	3025.64	0.235	16.8%	0.198	16.8%	35.2	14.2%	1.859	8.8%	4.99%	36.8%	54.8%	8.4%	[1-0.15 2]
148	H	(6)	3044.19	0.223	16.0%	0.188	16.0%	33.3	13.3%	1.856	8.8%	4.99%	37.1%	54.9%	8.0%	[1-0.21 2]
149	H	(6)	3065.05	0.231	16.8%	0.196	16.8%	34.5	14.2%	1.859	8.9%	4.98%	37.7%	54.0%	8.3%	[1-0.27 2]
150	H	(6)	3084.76	0.237	16.2%	0.203	16.2%	35.4	13.5%	1.860	9.0%	4.98%	38.1%	53.4%	8.5%	[1-0.27 2]
151	H	(6)	3103.33	0.226	15.4%	0.194	15.4%	33.7	12.6%	1.857	8.9%	4.97%	38.8%	53.2%	8.0%	[1-0.29 2]
152	H	(6)	3124.22	0.226	14.6%	0.196	14.6%	33.5	11.8%	1.876	8.5%	4.94%	38.9%	53.1%	8.0%	[1-0.37 2]
153	H	(6)	3143.92	0.239	13.6%	0.209	13.6%	35.2	10.7%	1.887	8.3%	4.90%	39.0%	52.5%	8.5%	[1-0.30 2]
154	H	(6)	3164.79	0.233	12.7%	0.205	12.7%	34.4	9.9%	1.881	8.0%	4.86%	38.5%	53.3%	8.2%	[1-0.12 2]
155	H	(6)	3185.68	0.223	11.4%	0.197	11.4%	32.6	8.6%	1.894	7.5%	4.82%	37.9%	54.4%	7.6%	[1-0.15 2]
156	H	(6)	3205.36	0.245	11.0%	0.218	11.0%	35.3	8.2%	1.924	7.3%	4.78%	37.7%	53.9%	8.4%	[1-0.22 2]
157	H	(6)	3222.74	0.253	10.4%	0.226	10.4%	36.3	7.7%	1.937	7.0%	4.75%	37.5%	54.0%	8.5%	[1-0.22 2]
158	H	(6)	3243.58	0.248	10.7%	0.223	10.7%	35.2	8.3%	1.953	6.8%	4.71%	37.3%	54.5%	8.2%	[1-0.26 2]
159	H	(6)	3263.30	0.265	11.0%	0.240	11.0%	37.4	8.5%	1.966	6.9%	4.68%	38.0%	53.1%	8.9%	[1-0.18 2]
160	H	(6)	3284.16	0.253	11.0%	0.231	11.0%	36.1	8.6%	1.951	6.9%	4.68%	38.3%	53.2%	8.5%	[1-0.18 2]
161	H	(6)	3303.86	0.251	11.7%	0.230	11.7%	36.0	9.4%	1.937	7.0%	4.68%	38.4%	53.0%	8.6%	[1-0.18 2]
162	H	(6)	3323.57	0.237	11.9%	0.219	11.9%	34.3	9.6%	1.921	6.9%	4.68%	38.3%	53.6%	8.1%	[1-0.18 2]
163	H	(6)	3345.62	0.235	12.3%	0.219	12.3%	34.2	10.1%	1.909	7.0%	4.68%	38.2%	53.7%	8.1%	[1-0.18 2]
164	H	(6)	3365.34	0.228	12.3%	0.213	12.3%	33.2	10.2%	1.906	6.9%	4.67%	38.0%	54.3%	7.7%	[1-0.17 2]
165	H	(6)	3386.22	0.242	12.2%	0.228	12.2%	34.8	10.1%	1.933	6.8%	4.64%	37.9%	53.9%	8.2%	[1-0.26 2]
166	H	(6)	3405.93	0.240	11.9%	0.227	11.9%	34.0	9.9%	1.956	6.5%	4.59%	37.6%	54.5%	7.9%	[1-0.32 2]
167	H	(6)	3424.49	0.253	11.3%	0.241	11.3%	35.5	9.2%	1.983	6.5%	4.57%	38.1%	53.5%	8.4%	[1-0.40 2]
168	H	(6)	3443.03	0.266	10.8%	0.254	10.8%	36.6	8.7%	2.018	6.4%	4.53%	38.7%	52.6%	8.7%	[1-0.42 2]
169	H	(6)	3462.74	0.264	10.5%	0.254	10.5%	36.0	8.6%	2.041	6.0%	4.50%	39.0%	52.5%	8.5%	[1-0.46 0]
170	H	(6)	3483.61	0.263	10.2%	0.255	10.2%	35.5	8.4%	2.064	5.8%	4.47%	39.7%	52.0%	8.3%	[1-0.48 0]
171	H	(6)	3503.34	0.266	10.4%	0.259	10.4%	35.6	8.6%	2.081	5.7%	4.44%	40.3%	51.4%	8.4%	[1-0.46 0]
172	H	(6)	3525.36	0.254	11.6%	0.249	11.6%	33.8	10.0%	2.089	5.8%	4.41%	40.4%	51.8%	7.8%	[1-0.37 2]
173	H	(6)	3545.08	0.253	11.7%	0.249	11.7%	33.3	10.3%	2.113	5.6%	4.38%	40.4%	52.0%	7.6%	[1-0.45 2]
174	H	(6)	3563.63	0.250	11.6%	0.247	11.6%	32.7	10.1%	2.123	5.8%	4.35%	40.5%	52.1%	7.4%	[1-0.42 2]
