[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
99	H	(6)	2003.26	0.473	9.1%	0.263	9.1%	48.6	7.0%	2.703	5.9%	5.48%	56.7%	31.8%	11.5%	[1-1.00 1]
100	H	(6)	2023.00	0.476	8.7%	0.267	8.7%	49.3	6.4%	2.684	5.9%	5.48%	56.6%	31.8%	11.7%	[1-1.00 1]
101	H	(6)	2043.71	0.457	9.0%	0.259	9.0%	47.9	6.8%	2.652	5.9%	5.48%	56.8%	31.9%	11.3%	[1-1.00 1]
102	H	(6)	2063.45	0.474	9.1%	0.272	9.1%	50.1	7.0%	2.630	5.9%	5.48%	56.6%	31.6%	11.9%	[1-1.00 1]
103	H	(6)	2083.00	0.483	9.0%	0.280	9.0%	51.5	6.8%	2.607	5.9%	5.48%	56.2%	31.6%	12.2%	[1-1.00 1]
104	H	(6)	2103.89	0.461	8.8%	0.269	8.8%	49.5	6.5%	2.589	5.9%	5.48%	56.7%	31.4%	11.8%	[1-1.00 1]
105	H	(6)	2123.44	0.464	9.1%	0.274	9.1%	50.2	6.9%	2.567	5.9%	5.48%	56.8%	31.2%	12.0%	[1-1.00 1]
106	H	(6)	2143.16	0.480	9.0%	0.286	9.0%	52.3	6.7%	2.549	5.9%	5.48%	56.5%	30.9%	12.6%	[1-1.00 1]
107	H	(6)	2164.05	0.487	8.5%	0.293	8.5%	53.5	6.1%	2.528	5.9%	5.48%	56.3%	30.8%	13.0%	[1-1.00 1]
108	H	(6)	2183.80	0.495	8.6%	0.300	8.6%	54.9	6.2%	2.504	5.9%	5.48%	56.0%	30.7%	13.3%	[1-1.00 1]
109	H	(6)	2203.56	0.495	8.5%	0.303	8.5%	55.4	6.2%	2.478	5.9%	5.48%	55.6%	30.9%	13.4%	[1-1.00 1]
110	H	(6)	2224.28	0.484	8.6%	0.299	8.6%	54.8	6.3%	2.452	5.9%	5.48%	55.5%	31.2%	13.2%	[1-1.00 1]
111	H	(6)	2244.01	0.478	8.9%	0.298	8.9%	54.5	6.7%	2.435	5.9%	5.48%	55.7%	31.1%	13.1%	[1-1.00 1]
112	H	(6)	2263.57	0.460	9.1%	0.290	9.1%	53.1	7.0%	2.410	5.9%	5.47%	55.7%	31.5%	12.8%	[1-1.00 1]
113	H	(6)	2284.27	0.456	8.7%	0.290	8.7%	53.2	6.4%	2.385	5.9%	5.47%	55.5%	31.6%	12.8%	[1-1.00 1]
114	H	(6)	2303.80	0.446	9.1%	0.286	9.1%	52.4	7.0%	2.364	5.9%	5.47%	55.8%	31.6%	12.6%	[1-1.00 1]
115	H	(6)	2323.53	0.442	9.2%	0.285	9.2%	52.3	7.1%	2.347	5.9%	5.47%	56.0%	31.3%	12.7%	[1-1.00 1]
116	H	(6)	2344.42	0.423	8.9%	0.275	8.9%	50.5	6.7%	2.323	5.9%	5.47%	56.2%	31.5%	12.3%	[1-1.00 1]
117	H	(6)	2363.98	0.416	9.3%	0.273	9.3%	50.0	7.1%	2.310	5.9%	5.47%	56.6%	31.2%	12.1%	[1-1.00 1]
118	H	(6)	2383.71	0.395	9.4%	0.261	9.4%	48.0	7.4%	2.286	5.9%	5.47%	57.0%	31.4%	11.7%	[1-1.00 1]
119	H	(6)	2404.43	0.405	8.9%	0.270	8.9%	49.6	6.7%	2.264	5.9%	5.47%	56.6%	31.3%	12.1%	[1-1.00 1]
120	H	(6)	2424.15	0.410	8.4%	0.276	8.4%	50.7	6.0%	2.244	5.9%	5.47%	56.1%	31.6%	12.3%	[1-1.00 1]
121	H	(6)	2443.89	0.410	8.7%	0.278	8.7%	51.0	6.4%	2.230	5.9%	5.47%	56.3%	31.3%	12.3%	[1-1.00 1]
122	H	(6)	2464.60	0.406	8.6%	0.278	8.6%	51.1	6.3%	2.204	5.9%	5.47%	56.1%	31.6%	12.3%	[1-1.00 1]
123	H	(6)	2484.37	0.420	8.3%	0.290	8.3%	53.3	5.9%	2.190	5.9%	5.47%	55.7%	31.5%	12.9%	[1-1.00 1]
124	H	(6)	2504.10	0.420	8.6%	0.292	8.6%	53.6	6.3%	2.177	5.9%	5.47%	55.9%	31.2%	12.9%	[1-1.00 1]
125	H	(6)	2524.81	0.403	9.3%	0.283	9.3%	51.8	7.3%	2.161	5.9%	5.47%	56.4%	31.1%	12.5%	[1-1.00 1]
126	H	(6)	2544.36	0.414	9.1%	0.292	9.1%	53.5	7.0%	2.146	5.9%	5.47%	56.2%	30.8%	12.9%	[1-1.00 1]
127	H	(6)	2564.10	0.411	8.9%	0.293	8.9%	53.6	6.6%	2.133	5.9%	5.47%	56.4%	30.6%	13.0%	[1-1.00 1]
128	H	(6)	2584.81	0.400	9.0%	0.287	9.0%	52.4	6.9%	2.121	5.9%	5.47%	56.9%	30.4%	12.7%	[1-1.00 1]
129	H	(6)	2604.55	0.400	8.4%	0.290	8.4%	52.8	6.0%	2.107	5.9%	5.47%	56.8%	30.5%	12.7%	[1-1.00 1]
130	H	(6)	2624.28	0.402	8.0%	0.293	8.0%	53.4	5.4%	2.093	5.9%	5.47%	56.7%	30.4%	12.9%	[1-1.00 1]
131	H	(6)	2644.98	0.392	8.0%	0.288	8.0%	52.5	5.5%	2.074	5.9%	5.47%	56.8%	30.5%	12.8%	[1-1.00 1]
132	H	(6)	2664.71	0.399	8.0%	0.295	8.0%	54.0	5.4%	2.051	5.9%	5.47%	55.9%	30.9%	13.2%	[1-1.00 1]
133	H	(6)	2684.44	0.391	8.3%	0.291	8.3%	53.4	5.9%	2.031	5.9%	5.47%	55.7%	31.3%	13.0%	[1-1.00 1]
134	H	(6)	2705.15	0.380	9.0%	0.285	9.0%	52.3	6.9%	2.015	5.9%	5.47%	55.8%	31.4%	12.8%	[1-1.00 1]
135	H	(6)	2724.80	0.380	9.4%	0.287	9.4%	52.9	7.4%	1.994	5.9%	5.47%	55.2%	31.9%	12.9%	[1-1.00 1]
136	H	(6)	2744.54	0.385	9.2%	0.294	9.2%	54.1	7.0%	1.979	5.9%	5.47%	54.9%	31.9%	13.2%	[1-1.00 1]
137	H	(6)	2765.25	0.375	9.5%	0.288	9.5%	52.9	7.5%	1.971	5.9%	5.47%	55.5%	31.6%	12.8%	[1-1.00 1]
138	H	(6)	2784.99	0.386	9.1%	0.299	9.1%	54.7	6.9%	1.962	5.9%	5.47%	55.6%	31.2%	13.2%	[1-1.00 1]
139	H	(6)	2804.73	0.391	9.0%	0.305	9.0%	55.8	6.9%	1.947	5.9%	5.47%	55.4%	31.2%	13.5%	[1-1.00 1]
140	H	(6)	2825.43	0.385	8.7%	0.302	8.7%	55.2	6.5%	1.938	5.9%	5.47%	55.9%	30.7%	13.4%	[1-1.00 1]
141	H	(6)	2844.98	0.376	8.7%	0.297	8.7%	54.4	6.4%	1.924	5.9%	5.46%	55.9%	30.9%	13.2%	[1-1.00 1]
142	H	(6)	2864.71	0.376	9.2%	0.299	9.2%	54.6	7.0%	1.911	5.9%	5.46%	55.9%	30.8%	13.3%	[1-1.00 1]
143	H	(6)	2885.60	0.374	9.2%	0.300	9.2%	54.9	7.1%	1.894	5.9%	5.46%	55.7%	30.9%	13.4%	[1-1.00 1]
144	H	(6)	2905.26	0.369	9.1%	0.298	9.1%	54.6	7.0%	1.879	5.9%	5.46%	55.6%	31.1%	13.3%	[1-1.00 1]
145	H	(6)	2924.99	0.384	8.7%	0.312	8.7%	57.1	6.4%	1.867	5.9%	5.46%	55.3%	30.8%	13.9%	[1-1.00 1]
146	H	(6)	2944.73	0.378	8.7%	0.309	8.7%	56.6	6.4%	1.857	5.9%	5.46%	55.4%	30.8%	13.8%	[1-1.00 1]
147	H	(6)	2965.53	0.369	8.0%	0.304	8.0%	56.0	5.5%	1.833	5.9%	5.46%	55.0%	31.4%	13.6%	[1-1.00 1]
148	H	(6)	2985.26	0.359	8.0%	0.298	8.0%	54.7	5.5%	1.822	5.9%	5.46%	55.4%	31.4%	13.2%	[1-1.00 1]
149	H	(6)	3004.83	0.351	7.6%	0.293	7.6%	53.9	4.9%	1.809	5.9%	5.46%	55.3%	31.7%	13.1%	[1-1.00 1]
150	H	(6)	3025.73	0.334	7.9%	0.281	7.9%	51.8	5.2%	1.794	5.9%	5.46%	55.4%	32.1%	12.5%	[1-1.00 1]
151	H	(6)	3045.47	0.333	8.1%	0.281	8.1%	51.9	5.6%	1.780	5.9%	5.46%	55.4%	32.0%	12.6%	[1-1.00 1]
152	H	(6)	3065.21	0.335	8.1%	0.285	8.1%	52.5	5.6%	1.775	5.9%	5.46%	55.5%	31.8%	12.7%	[1-1.00 1]
153	H	(6)	3084.96	0.342	8.3%	0.293	8.3%	53.8	5.8%	1.764	5.9%	5.46%	55.4%	31.5%	13.1%	[1-1.00 1]
154	H	(6)	3105.67	0.347	8.4%	0.300	8.4%	54.9	6.1%	1.757	5.9%	5.46%	55.4%	31.1%	13.4%	[1-1.00 1]
155	H	(6)	3125.40	0.346	8.9%	0.301	8.9%	55.0	6.7%	1.748	5.9%	5.46%	55.7%	30.9%	13.4%	[1-1.00 1]
156	H	(6)	3144.95	0.335	8.6%	0.293	8.6%	53.7	6.3%	1.734	5.9%	5.46%	55.4%	31.5%	13.1%	[1-1.00 1]
157	H	(6)	3165.84	0.339	8.6%	0.298	8.6%	54.4	6.2%	1.731	5.9%	5.46%	56.0%	30.8%	13.2%	[1-1.00 1]
158	H	(6)	3185.55	0.328	8.4%	0.291	8.4%	53.2	6.1%	1.715	5.9%	5.46%	56.1%	31.0%	12.9%	[1-1.00 1]
159	H	(6)	3205.30	0.324	8.8%	0.288	8.8%	52.8	6.6%	1.704	5.8%	5.46%	56.1%	31.2%	12.8%	[1-1.00 1]
160	H	(6)	3225.04	0.320	8.4%	0.286	8.4%	52.4	6.1%	1.695	5.8%	5.46%	56.2%	31.2%	12.6%	[1-1.00 1]
161	H	(6)	3245.94	0.330	8.3%	0.298	8.3%	54.2	5.9%	1.693	5.8%	5.46%	56.5%	30.4%	13.1%	[1-1.00 1]
162	H	(6)	3265.68	0.318	8.6%	0.288	8.6%	52.5	6.3%	1.681	5.8%	5.46%	56.7%	30.6%	12.7%	[1-1.00 1]
163	H	(6)	3285.24	0.306	8.2%	0.279	8.2%	50.9	5.8%	1.670	5.8%	5.46%	56.9%	30.8%	12.3%	[1-1.00 1]
164	H	(6)	3306.12	0.303	7.7%	0.278	7.7%	50.7	5.0%	1.660	5.8%	5.46%	56.8%	30.9%	12.3%	[1-1.00 1]
165	H	(6)	3325.87	0.305	7.8%	0.282	7.8%	51.4	5.2%	1.648	5.8%	5.46%	56.7%	30.9%	12.5%	[1-1.00 1]
166	H	(6)	3345.61	0.292	8.0%	0.272	8.0%	49.7	5.5%	1.632	5.8%	5.46%	56.4%	31.5%	12.1%	[1-1.00 1]
167	H	(6)	3365.31	0.295	8.0%	0.276	8.0%	50.5	5.5%	1.623	5.8%	5.46%	56.2%	31.6%	12.2%	[1-1.00 1]
168	H	(6)	3386.03	0.300	8.5%	0.283	8.5%	51.5	6.2%	1.620	5.8%	5.46%	56.3%	31.2%	12.5%	[1-1.00 1]
169	H	(6)	3405.58	0.298	9.0%	0.282	9.0%	51.3	6.9%	1.615	5.8%	5.46%	56.6%	30.9%	12.5%	[1-1.00 1]
170	H	(6)	3426.31	0.302	8.8%	0.288	8.8%	52.3	6.6%	1.605	5.8%	5.46%	56.3%	31.0%	12.8%	[1-1.00 1]
171	H	(6)	3445.84	0.310	8.8%	0.297	8.8%	53.8	6.6%	1.598	5.8%	5.46%	56.2%	30.7%	13.1%	[1-1.00 1]
172	H	(6)	3465.57	0.305	8.7%	0.294	8.7%	53.5	6.5%	1.584	5.8%	5.46%	56.0%	30.9%	13.1%	[1-1.00 1]
173	H	(6)	3486.47	0.308	8.2%	0.298	8.2%	54.2	5.8%	1.575	5.8%	5.46%	55.8%	30.9%	13.2%	[1-1.00 1]
174	H	(6)	3506.22	0.309	7.8%	0.301	7.8%	54.9	5.2%	1.566	5.8%	5.46%	55.7%	31.0%	13.4%	[1-1.00 1]
