[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
45	H	(3)	920.09	0.139	20.2%	0.035	20.2%	65.4	6.9%	0.589	18.9%	18.29%	66.3%	17.3%	16.4%	[1-0.89 0]
46	H	(3)	941.01	0.137	20.1%	0.036	20.1%	64.6	6.7%	0.591	19.0%	18.07%	65.9%	17.9%	16.2%	[1-0.89 0]
47	H	(3)	960.71	0.127	20.6%	0.034	20.6%	61.7	7.2%	0.570	19.3%	17.84%	66.6%	17.9%	15.4%	[1-0.00 2]
48	H	(3)	980.41	0.135	20.4%	0.037	20.4%	64.5	7.8%	0.583	18.8%	17.68%	66.5%	17.4%	16.1%	[1-0.49 0]
49	H	(3)	1001.27	0.139	20.2%	0.039	20.2%	64.5	8.0%	0.597	18.6%	17.37%	68.6%	15.3%	16.1%	[1-0.26 2]
50	H	(3)	1020.95	0.143	19.2%	0.040	19.2%	61.7	8.2%	0.642	17.3%	16.54%	70.4%	14.3%	15.3%	[1-0.22 2]
51	H	(3)	1040.65	0.171	18.3%	0.049	18.3%	65.7	9.5%	0.723	15.6%	15.70%	72.5%	11.1%	16.4%	[1-0.54 0]
52	H	(3)	1060.35	0.199	17.3%	0.059	17.3%	69.4	9.4%	0.796	14.5%	15.12%	71.7%	11.0%	17.4%	[1-0.94 0]
53	H	(3)	1081.20	0.194	16.8%	0.058	16.8%	65.4	9.1%	0.822	14.2%	14.58%	71.5%	12.2%	16.3%	[1-0.87 0]
54	H	(3)	1100.91	0.200	16.9%	0.061	16.9%	63.6	9.8%	0.873	13.7%	14.01%	71.7%	12.3%	16.0%	[1-0.97 0]
55	H	(3)	1120.62	0.214	16.2%	0.066	16.2%	64.8	9.2%	0.916	13.3%	13.50%	70.2%	13.5%	16.3%	[1-0.91 0]
56	H	(3)	1141.48	0.206	15.6%	0.065	15.6%	62.2	8.3%	0.919	13.2%	13.19%	68.5%	16.0%	15.5%	[1-0.88 0]
57	H	(3)	1161.19	0.200	14.9%	0.064	14.9%	58.3	7.6%	0.953	12.9%	12.80%	69.4%	16.1%	14.5%	[1-0.77 2]
58	H	(3)	1180.91	0.196	14.7%	0.064	14.7%	56.4	7.2%	0.968	12.8%	12.63%	69.5%	16.5%	14.0%	[1-0.85 2]
59	H	(3)	1200.62	0.184	14.4%	0.061	14.4%	54.3	6.3%	0.938	13.0%	12.60%	68.0%	18.9%	13.1%	[1-0.84 2]
60	H	(3)	1221.51	0.166	14.7%	0.056	14.7%	49.4	6.9%	0.936	13.0%	12.49%	68.8%	19.6%	11.6%	[1-0.84 0]
61	H	(3)	1241.23	0.161	14.5%	0.056	14.5%	48.4	6.3%	0.927	13.0%	12.42%	68.9%	19.7%	11.3%	[1-0.73 0]
62	H	(3)	1260.92	0.164	14.7%	0.058	14.7%	49.3	6.9%	0.927	12.9%	12.35%	69.1%	19.4%	11.5%	[1-0.73 2]
63	H	(3)	1280.63	0.168	14.9%	0.060	14.9%	50.2	7.6%	0.931	12.8%	12.28%	69.6%	18.6%	11.8%	[1-0.81 2]
64	H	(3)	1301.50	0.169	14.6%	0.061	14.6%	50.0	7.1%	0.940	12.7%	12.23%	71.1%	17.1%	11.8%	[1-0.89 2]
65	H	(3)	1321.20	0.183	14.0%	0.067	14.0%	53.5	6.1%	0.948	12.7%	12.16%	72.0%	15.3%	12.8%	[1-0.88 2]
66	H	(3)	1340.90	0.182	14.1%	0.068	14.1%	53.3	6.3%	0.950	12.6%	12.10%	72.9%	14.6%	12.5%	[1-0.91 2]
67	H	(3)	1361.77	0.173	14.0%	0.065	14.0%	50.3	6.2%	0.955	12.6%	12.00%	74.2%	14.1%	11.7%	[1-0.94 2]
68	H	(3)	1381.47	0.172	13.7%	0.066	13.7%	49.7	5.5%	0.960	12.5%	11.90%	75.3%	13.2%	11.6%	[1-0.90 2]
69	H	(3)	1401.19	0.172	14.0%	0.067	14.0%	50.0	6.4%	0.953	12.4%	11.83%	74.2%	14.2%	11.6%	[1-0.90 2]
70	H	(3)	1420.91	0.169	14.2%	0.067	14.2%	49.9	7.0%	0.941	12.4%	11.73%	73.6%	14.8%	11.6%	[1-0.73 2]
71	H	(3)	1441.78	0.166	14.1%	0.066	14.1%	49.0	7.0%	0.940	12.3%	11.66%	73.5%	15.0%	11.5%	[1-0.77 2]
72	H	(3)	1461.52	0.165	14.2%	0.067	14.2%	49.2	7.3%	0.929	12.2%	11.63%	72.8%	15.8%	11.4%	[1-0.81 0]
73	H	(3)	1481.23	0.165	14.1%	0.068	14.1%	49.8	7.2%	0.919	12.1%	11.57%	71.7%	16.7%	11.6%	[1-0.76 0]
74	H	(3)	1500.93	0.167	13.6%	0.070	13.6%	50.8	6.5%	0.914	12.0%	11.44%	71.1%	17.0%	11.9%	[1-0.71 2]
75	H	(3)	1521.80	0.162	14.2%	0.068	14.2%	50.3	7.5%	0.893	12.0%	11.42%	70.0%	18.4%	11.7%	[1-0.60 2]
76	H	(3)	1541.52	0.167	14.0%	0.072	14.0%	52.6	7.2%	0.883	12.0%	11.39%	69.0%	18.6%	12.4%	[1-0.59 2]
77	H	(3)	1561.22	0.173	13.7%	0.075	13.7%	54.6	6.9%	0.878	11.8%	11.33%	67.7%	19.2%	13.1%	[1-0.65 2]
78	H	(3)	1580.93	0.173	13.7%	0.076	13.7%	55.2	7.1%	0.868	11.7%	11.26%	66.7%	20.1%	13.2%	[1-0.59 2]
79	H	(3)	1601.78	0.173	14.0%	0.077	14.0%	56.0	7.6%	0.860	11.7%	11.21%	66.5%	20.0%	13.6%	[1-0.44 2]
80	H	(3)	1621.49	0.177	13.4%	0.080	13.4%	57.9	6.6%	0.848	11.7%	11.19%	66.1%	19.6%	14.3%	[1-0.24 2]
81	H	(3)	1641.21	0.173	13.2%	0.079	13.2%	56.9	6.4%	0.844	11.5%	11.15%	64.9%	21.1%	14.0%	[1-0.43 2]
82	H	(3)	1660.92	0.164	13.5%	0.076	13.5%	55.3	7.1%	0.826	11.5%	11.08%	63.5%	22.9%	13.5%	[1-0.23 2]
83	H	(3)	1681.82	0.163	13.4%	0.076	13.4%	55.5	7.0%	0.817	11.4%	11.00%	62.5%	23.7%	13.7%	[1-0.00 2]
84	H	(3)	1701.52	0.157	13.1%	0.074	13.1%	54.3	6.6%	0.802	11.3%	10.96%	61.1%	25.5%	13.4%	[1-0.00 2]
85	H	(3)	1721.22	0.151	13.4%	0.072	13.4%	53.0	7.1%	0.792	11.3%	10.94%	60.7%	26.3%	13.0%	[1-0.00 2]
