[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
89	H	(3)	1802.05	0.136	22.6%	0.068	22.6%	179.7	5.6%	0.211	21.8%	20.52%	30.9%	20.5%	48.6%	[1-0.43 0]
90	H	(3)	1821.76	0.140	22.7%	0.071	22.7%	184.6	5.6%	0.210	22.0%	20.52%	31.1%	19.1%	49.8%	[1-0.43 0]
91	H	(3)	1841.47	0.145	22.3%	0.074	22.3%	187.6	5.5%	0.215	21.6%	20.31%	30.9%	18.5%	50.7%	[1-0.43 0]
92	H	(3)	1861.17	0.147	22.1%	0.076	22.1%	189.3	5.4%	0.215	21.5%	20.24%	30.7%	18.2%	51.1%	[1-0.43 0]
93	H	(3)	1882.03	0.147	22.1%	0.077	22.1%	189.5	5.3%	0.215	21.4%	20.14%	31.1%	17.4%	51.5%	[1-0.43 0]
94	H	(3)	1901.76	0.146	22.2%	0.077	22.2%	190.1	5.2%	0.214	21.5%	20.14%	31.2%	17.0%	51.8%	[1-0.43 0]
95	H	(3)	1921.44	0.148	21.8%	0.079	21.8%	189.9	5.1%	0.216	21.2%	19.87%	31.4%	16.8%	51.8%	[1-0.43 0]
96	H	(3)	1941.14	0.145	21.9%	0.078	21.9%	189.3	5.2%	0.213	21.3%	19.87%	31.8%	16.6%	51.6%	[1-0.43 0]
97	H	(3)	1962.01	0.141	21.3%	0.077	21.3%	182.2	5.1%	0.216	20.7%	19.62%	29.9%	20.3%	49.9%	[1-0.43 0]
98	H	(3)	1981.73	0.137	21.1%	0.075	21.1%	177.4	5.0%	0.214	20.5%	19.50%	27.5%	24.1%	48.4%	[1-0.43 0]
99	H	(3)	2001.46	0.130	21.1%	0.072	21.1%	171.0	4.9%	0.211	20.5%	19.44%	25.0%	28.3%	46.7%	[1-0.43 0]
100	H	(3)	2021.16	0.126	20.9%	0.071	20.9%	166.7	4.8%	0.210	20.4%	19.29%	22.6%	31.7%	45.7%	[1-0.43 0]
101	H	(3)	2042.10	0.124	20.5%	0.070	20.5%	162.4	4.6%	0.212	20.0%	19.07%	20.0%	35.4%	44.7%	[1-0.43 0]
102	H	(3)	2061.81	0.126	20.3%	0.072	20.3%	163.1	4.4%	0.214	19.8%	18.88%	19.9%	35.4%	44.8%	[1-0.43 0]
103	H	(3)	2081.52	0.124	20.4%	0.072	20.4%	162.5	4.4%	0.212	19.9%	18.88%	19.8%	35.5%	44.7%	[1-0.43 0]
104	H	(3)	2101.23	0.125	20.3%	0.073	20.3%	163.6	4.2%	0.212	19.8%	18.83%	20.0%	35.1%	44.9%	[1-0.43 0]
105	H	(3)	2122.10	0.123	20.4%	0.073	20.4%	163.4	4.2%	0.210	19.9%	18.83%	19.9%	35.2%	44.8%	[1-0.43 0]
106	H	(3)	2141.81	0.123	20.2%	0.073	20.2%	162.6	4.3%	0.211	19.8%	18.74%	20.1%	35.0%	44.8%	[1-0.43 0]
107	H	(3)	2161.49	0.123	20.1%	0.074	20.1%	162.1	4.4%	0.211	19.6%	18.64%	20.0%	35.2%	44.8%	[1-0.43 0]
108	H	(3)	2182.35	0.122	20.0%	0.074	20.0%	161.7	4.3%	0.210	19.5%	18.56%	19.9%	35.3%	44.8%	[1-0.43 0]
109	H	(3)	2202.06	0.122	20.0%	0.075	20.0%	162.2	4.3%	0.210	19.5%	18.51%	19.6%	35.5%	44.9%	[1-0.43 0]
110	H	(3)	2221.75	0.122	20.0%	0.075	20.0%	162.5	4.3%	0.208	19.6%	18.51%	19.5%	35.5%	45.0%	[1-0.43 0]
111	H	(3)	2241.44	0.122	19.9%	0.076	19.9%	163.8	4.2%	0.207	19.4%	18.42%	19.0%	35.8%	45.2%	[1-0.43 0]
112	H	(3)	2262.32	0.122	19.7%	0.077	19.7%	163.9	4.1%	0.207	19.3%	18.32%	18.9%	35.9%	45.2%	[1-0.43 0]
113	H	(3)	2282.03	0.122	19.8%	0.077	19.8%	164.9	4.1%	0.206	19.4%	18.32%	18.9%	35.7%	45.4%	[1-0.43 0]
114	H	(3)	2301.75	0.122	19.7%	0.078	19.7%	164.3	4.1%	0.206	19.3%	18.20%	18.9%	35.8%	45.3%	[1-0.43 0]
115	H	(3)	2321.45	0.121	19.6%	0.078	19.6%	163.3	4.1%	0.206	19.1%	18.08%	19.4%	35.6%	45.0%	[1-0.43 0]
116	H	(3)	2342.33	0.119	19.5%	0.077	19.5%	160.2	4.1%	0.205	19.1%	18.02%	20.3%	35.6%	44.1%	[1-0.43 0]
117	H	(3)	2362.06	0.120	19.3%	0.079	19.3%	160.9	4.1%	0.207	18.9%	17.93%	20.6%	35.2%	44.2%	[1-0.43 0]
118	H	(3)	2381.76	0.119	19.4%	0.079	19.4%	160.3	4.1%	0.206	19.0%	17.93%	20.7%	35.2%	44.1%	[1-0.43 0]
119	H	(3)	2401.47	0.119	19.3%	0.079	19.3%	160.0	4.1%	0.207	18.9%	17.86%	21.7%	34.2%	44.1%	[1-0.43 0]
120	H	(3)	2422.35	0.123	19.2%	0.083	19.2%	164.1	4.2%	0.208	18.8%	17.81%	24.4%	30.5%	45.0%	[1-0.43 0]
121	H	(3)	2442.07	0.130	19.1%	0.088	19.1%	169.9	4.3%	0.213	18.6%	17.66%	27.3%	26.2%	46.5%	[1-0.43 0]
122	H	(3)	2461.76	0.134	18.9%	0.091	18.9%	172.9	4.4%	0.215	18.4%	17.61%	30.7%	22.3%	47.0%	[1-0.43 0]
123	H	(3)	2482.60	0.135	18.9%	0.093	18.9%	174.0	4.9%	0.216	18.3%	17.53%	33.3%	19.2%	47.4%	[1-0.43 0]
124	H	(3)	2502.31	0.138	18.9%	0.096	18.9%	177.7	5.0%	0.216	18.3%	17.49%	35.3%	16.5%	48.2%	[1-0.43 0]
125	H	(3)	2522.01	0.140	18.8%	0.098	18.8%	177.9	5.2%	0.219	18.1%	17.34%	35.3%	16.3%	48.4%	[1-0.43 0]
126	H	(3)	2541.69	0.137	19.0%	0.097	19.0%	177.2	5.5%	0.215	18.2%	17.34%	34.5%	17.3%	48.2%	[1-0.43 0]
127	H	(3)	2562.59	0.136	19.0%	0.097	19.0%	176.9	5.6%	0.214	18.2%	17.29%	34.1%	17.7%	48.2%	[1-0.43 0]
128	H	(3)	2582.30	0.136	19.0%	0.097	19.0%	177.1	5.4%	0.213	18.2%	17.29%	34.6%	17.4%	48.1%	[1-0.43 0]
129	H	(3)	2602.01	0.136	18.9%	0.098	18.9%	176.3	5.5%	0.214	18.1%	17.25%	35.3%	16.8%	47.9%	[1-0.43 0]
130	H	(3)	2621.71	0.135	18.7%	0.098	18.7%	174.2	5.2%	0.215	17.9%	17.17%	36.2%	16.6%	47.2%	[1-0.43 0]
131	H	(3)	2642.60	0.135	18.4%	0.099	18.4%	173.4	4.9%	0.217	17.8%	17.09%	37.4%	15.8%	46.8%	[1-0.43 0]
132	H	(3)	2662.32	0.132	18.4%	0.097	18.4%	170.1	5.0%	0.215	17.7%	17.04%	37.1%	17.0%	46.0%	[1-0.43 0]
133	H	(3)	2682.02	0.132	18.2%	0.098	18.2%	169.3	4.8%	0.216	17.6%	16.97%	37.6%	16.9%	45.5%	[1-0.43 0]
134	H	(3)	2701.74	0.131	18.4%	0.098	18.4%	169.6	5.2%	0.214	17.6%	16.97%	37.6%	17.0%	45.4%	[1-0.43 0]
135	H	(3)	2722.62	0.128	18.4%	0.097	18.4%	168.5	5.3%	0.211	17.6%	16.94%	36.9%	18.0%	45.1%	[1-0.43 0]
136	H	(3)	2742.31	0.127	18.5%	0.097	18.5%	167.9	5.3%	0.210	17.7%	16.94%	36.4%	18.5%	45.0%	[1-0.43 0]
137	H	(3)	2762.01	0.129	18.1%	0.099	18.1%	167.3	5.3%	0.215	17.3%	16.75%	37.1%	17.9%	45.0%	[1-0.43 0]
138	H	(3)	2782.88	0.130	17.9%	0.100	17.9%	167.3	5.2%	0.216	17.1%	16.63%	37.5%	17.7%	44.8%	[1-0.43 0]
139	H	(3)	2802.58	0.125	17.8%	0.097	17.8%	162.7	5.1%	0.214	17.1%	16.60%	38.0%	18.4%	43.6%	[1-0.43 0]
140	H	(3)	2822.27	0.127	17.6%	0.099	17.6%	161.7	5.0%	0.218	16.9%	16.48%	38.8%	17.8%	43.4%	[1-0.43 0]
141	H	(3)	2841.99	0.127	17.5%	0.100	17.5%	160.0	5.3%	0.220	16.7%	16.33%	39.0%	17.9%	43.1%	[1-0.43 0]
142	H	(3)	2862.87	0.127	17.6%	0.101	17.6%	160.2	5.4%	0.220	16.7%	16.29%	39.4%	17.0%	43.6%	[1-0.43 0]
143	H	(3)	2882.57	0.126	17.6%	0.101	17.6%	159.3	5.5%	0.219	16.7%	16.25%	39.3%	17.2%	43.5%	[1-0.43 0]
144	H	(3)	2902.27	0.127	17.5%	0.103	17.5%	160.3	5.3%	0.220	16.7%	16.21%	39.5%	16.7%	43.8%	[1-0.43 0]
145	H	(3)	2921.99	0.127	17.5%	0.103	17.5%	161.1	5.2%	0.220	16.7%	16.17%	39.3%	16.9%	43.9%	[1-0.43 0]
146	H	(3)	2942.84	0.127	17.3%	0.104	17.3%	160.9	4.7%	0.220	16.6%	16.10%	39.2%	17.1%	43.7%	[1-0.43 0]
147	H	(3)	2962.56	0.128	17.1%	0.105	17.1%	161.3	4.7%	0.220	16.5%	15.99%	39.0%	17.5%	43.4%	[1-0.43 0]
148	H	(3)	2982.27	0.126	17.2%	0.105	17.2%	160.7	4.8%	0.218	16.5%	15.99%	39.5%	17.3%	43.2%	[1-0.43 0]
149	H	(3)	3003.15	0.125	17.3%	0.104	17.3%	160.1	4.9%	0.216	16.6%	15.99%	38.8%	18.4%	42.8%	[1-0.43 0]
150	H	(3)	3022.85	0.124	17.3%	0.104	17.3%	159.7	5.1%	0.216	16.5%	15.95%	38.6%	18.4%	43.0%	[1-0.43 0]
151	H	(3)	3042.55	0.123	17.4%	0.104	17.4%	159.5	5.5%	0.215	16.5%	15.95%	39.2%	18.0%	42.8%	[1-0.43 0]
152	H	(3)	3062.25	0.123	17.2%	0.105	17.2%	159.1	5.3%	0.216	16.4%	15.89%	39.5%	17.7%	42.8%	[1-0.43 0]
153	H	(3)	3083.13	0.123	17.1%	0.106	17.1%	157.8	5.3%	0.217	16.2%	15.79%	39.6%	17.7%	42.7%	[1-0.43 0]
154	H	(3)	3102.84	0.124	17.2%	0.107	17.2%	158.4	5.5%	0.217	16.3%	15.79%	40.4%	16.5%	43.1%	[1-0.43 0]
155	H	(3)	3122.53	0.119	17.2%	0.103	17.2%	153.3	5.8%	0.215	16.2%	15.76%	40.9%	17.5%	41.6%	[1-0.43 0]
156	H	(3)	3142.24	0.117	17.0%	0.102	17.0%	151.2	5.6%	0.215	16.1%	15.71%	40.9%	18.1%	41.0%	[1-0.43 0]
157	H	(3)	3163.10	0.116	17.0%	0.102	17.0%	150.5	5.6%	0.214	16.1%	15.68%	40.9%	18.7%	40.4%	[1-0.43 0]
158	H	(3)	3182.81	0.121	16.8%	0.107	16.8%	154.4	5.7%	0.217	15.8%	15.61%	39.7%	19.1%	41.2%	[1-0.87 2]
159	H	(3)	3202.51	0.123	16.7%	0.110	16.7%	158.2	5.1%	0.217	15.9%	15.56%	38.6%	19.5%	42.0%	[1-0.94 2]
160	H	(3)	3223.35	0.130	16.6%	0.116	16.6%	163.6	4.8%	0.220	15.8%	15.47%	39.3%	17.4%	43.3%	[1-0.94 2]
161	H	(3)	3243.03	0.129	16.8%	0.116	16.8%	165.8	4.6%	0.216	16.2%	15.44%	39.1%	16.9%	44.0%	[1-0.43 0]
162	H	(3)	3262.73	0.133	16.3%	0.121	16.3%	165.7	4.5%	0.224	15.7%	15.32%	39.7%	16.2%	44.2%	[1-1.00 1]
163	H	(3)	3282.44	0.130	16.2%	0.118	16.2%	160.6	4.5%	0.225	15.6%	15.26%	40.6%	16.5%	42.9%	[1-1.00 1]
164	H	(3)	3303.32	0.127	16.2%	0.116	16.2%	155.7	4.7%	0.227	15.5%	15.20%	42.2%	16.2%	41.6%	[1-1.00 1]
165	H	(3)	3323.02	0.123	16.4%	0.113	16.4%	151.8	5.4%	0.224	15.5%	15.18%	41.9%	17.3%	40.8%	[1-1.00 1]
166	H	(3)	3342.72	0.120	16.5%	0.111	16.5%	148.8	5.5%	0.224	15.6%	15.15%	42.4%	17.5%	40.1%	[1-1.00 1]
167	H	(3)	3362.44	0.118	16.6%	0.111	16.6%	147.4	5.9%	0.223	15.5%	15.12%	42.7%	17.7%	39.6%	[1-1.00 1]
168	H	(3)	3383.32	0.120	16.3%	0.113	16.3%	146.8	5.8%	0.227	15.3%	14.98%	43.0%	17.4%	39.6%	[1-1.00 1]
169	H	(3)	3403.02	0.116	16.7%	0.109	16.7%	142.9	6.6%	0.225	15.3%	14.96%	42.8%	18.7%	38.5%	[1-1.00 1]
170	H	(3)	3422.70	0.113	16.3%	0.108	16.3%	141.3	5.7%	0.223	15.3%	14.96%	43.0%	19.1%	37.9%	[1-1.00 1]
171	H	(3)	3443.57	0.114	16.2%	0.109	16.2%	141.1	5.7%	0.225	15.1%	14.82%	43.1%	19.2%	37.6%	[1-0.94 2]
172	H	(3)	3463.27	0.114	16.0%	0.110	16.0%	140.2	5.5%	0.226	15.1%	14.76%	43.1%	19.4%	37.6%	[1-0.99 2]
173	H	(3)	3482.97	0.121	16.4%	0.117	16.4%	148.6	5.3%	0.226	15.5%	14.68%	41.2%	19.0%	39.8%	[1-0.98 2]
174	H	(3)	3502.66	0.127	16.3%	0.123	16.3%	156.2	4.7%	0.225	15.6%	14.65%	40.2%	17.7%	42.0%	[1-0.98 2]
