[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
31	H	(3)	639.55	0.481	27.8%	0.086	27.8%	113.4	10.1%	1.179	25.9%	14.27%	32.9%	36.8%	30.4%	[1-1.00 1]
32	H	(3)	660.43	0.453	25.4%	0.083	25.4%	107.8	6.4%	1.168	24.6%	14.10%	34.3%	36.9%	28.8%	[1-1.00 1]
33	H	(3)	680.14	0.415	22.3%	0.078	22.3%	96.3	6.8%	1.198	21.2%	13.69%	36.8%	37.7%	25.5%	[1-0.90 0]
34	H	(3)	699.83	0.392	20.4%	0.076	20.4%	91.5	6.7%	1.192	19.3%	13.49%	39.2%	36.7%	24.1%	[1-0.43 0]
35	H	(3)	720.70	0.370	19.8%	0.074	19.8%	86.1	6.5%	1.193	18.7%	13.38%	40.1%	37.3%	22.6%	[1-0.82 2]
36	H	(3)	740.41	0.379	19.3%	0.078	19.3%	87.4	6.6%	1.205	18.2%	13.28%	44.2%	32.9%	22.9%	[1-0.87 2]
37	H	(3)	761.25	0.396	19.2%	0.084	19.2%	90.0	6.5%	1.220	18.0%	13.10%	44.7%	31.7%	23.6%	[1-0.99 2]
38	H	(3)	779.78	0.424	19.4%	0.092	19.4%	95.5	5.8%	1.234	18.5%	12.94%	44.8%	30.1%	25.1%	[1-0.98 2]
39	H	(3)	800.63	0.432	19.0%	0.096	19.0%	95.5	5.5%	1.257	18.2%	12.74%	46.9%	28.0%	25.1%	[1-1.00 1]
40	H	(3)	820.32	0.407	17.4%	0.093	17.4%	90.5	5.5%	1.248	16.6%	12.51%	49.9%	26.5%	23.6%	[1-0.43 0]
41	H	(3)	840.02	0.397	16.2%	0.093	16.2%	86.3	6.3%	1.278	15.0%	12.39%	50.5%	27.1%	22.5%	[1-1.00 1]
42	H	(3)	860.87	0.363	14.8%	0.087	14.8%	79.0	6.1%	1.278	13.4%	12.25%	53.4%	26.1%	20.5%	[1-1.00 1]
43	H	(3)	880.56	0.327	14.0%	0.080	14.0%	71.6	6.5%	1.271	12.4%	12.14%	55.7%	25.6%	18.7%	[1-0.92 2]
44	H	(3)	900.26	0.305	14.1%	0.076	14.1%	67.8	6.9%	1.251	12.3%	12.03%	55.2%	27.0%	17.7%	[1-0.87 2]
45	H	(3)	919.97	0.295	14.3%	0.076	14.3%	65.5	7.4%	1.252	12.3%	11.95%	56.4%	26.5%	17.1%	[1-0.94 2]
46	H	(3)	940.82	0.286	13.7%	0.075	13.7%	63.3	6.5%	1.254	12.1%	11.80%	56.7%	26.8%	16.5%	[1-1.00 2]
47	H	(3)	960.53	0.265	13.8%	0.071	13.8%	58.0	7.0%	1.271	11.9%	11.65%	58.4%	26.7%	15.0%	[1-1.00 1]
48	H	(3)	980.24	0.264	14.0%	0.072	14.0%	58.1	7.3%	1.265	11.9%	11.58%	59.6%	25.5%	14.9%	[1-0.91 2]
49	H	(3)	1001.09	0.271	14.0%	0.075	14.0%	58.8	7.5%	1.280	11.9%	11.49%	61.3%	23.6%	15.1%	[1-0.91 2]
50	H	(3)	1020.79	0.261	13.8%	0.074	13.8%	57.0	7.3%	1.274	11.8%	11.41%	61.7%	23.8%	14.5%	[1-0.97 2]
51	H	(3)	1040.51	0.257	13.9%	0.074	13.9%	55.5	7.6%	1.286	11.6%	11.26%	62.6%	23.3%	14.1%	[1-1.00 1]
52	H	(3)	1060.21	0.255	13.9%	0.075	13.9%	55.6	7.8%	1.274	11.5%	11.15%	61.1%	24.6%	14.2%	[1-1.00 1]
53	H	(3)	1081.07	0.238	13.4%	0.071	13.4%	52.9	7.0%	1.248	11.5%	11.07%	60.2%	26.3%	13.5%	[1-0.97 2]
54	H	(3)	1100.77	0.218	13.0%	0.067	13.0%	49.8	6.2%	1.218	11.4%	10.99%	58.8%	28.7%	12.5%	[1-0.93 2]
55	H	(3)	1120.49	0.204	12.8%	0.063	12.8%	46.9	5.8%	1.206	11.4%	10.91%	58.4%	29.8%	11.8%	[1-0.93 2]
56	H	(3)	1140.20	0.178	12.9%	0.057	12.9%	41.8	6.3%	1.186	11.3%	10.80%	56.9%	32.8%	10.3%	[1-0.92 2]
57	H	(3)	1161.10	0.160	13.0%	0.052	13.0%	39.3	6.2%	1.130	11.5%	10.76%	55.2%	35.5%	9.4%	[1-0.43 0]
58	H	(3)	1180.82	0.142	13.4%	0.047	13.4%	35.4	7.2%	1.117	11.3%	10.69%	54.5%	37.3%	8.1%	[1-0.43 2]
59	H	(3)	1200.52	0.132	13.4%	0.044	13.4%	33.2	7.3%	1.100	11.2%	10.60%	52.9%	39.7%	7.5%	[1-0.43 0]
60	H	(3)	1220.22	0.126	14.0%	0.043	14.0%	32.0	8.7%	1.090	11.0%	10.47%	51.0%	41.9%	7.0%	[1-0.43 0]
61	H	(3)	1241.08	0.125	13.3%	0.043	13.3%	31.4	7.8%	1.101	10.8%	10.45%	51.3%	41.8%	6.9%	[1-0.90 0]
62	H	(3)	1261.94	0.136	13.5%	0.048	13.5%	34.7	8.1%	1.087	10.9%	10.35%	51.8%	40.2%	8.0%	[1-0.43 0]
63	H	(3)	1280.49	0.147	13.4%	0.052	13.4%	37.5	8.0%	1.089	10.8%	10.30%	51.7%	39.3%	9.0%	[1-0.43 0]
64	H	(6)	1301.34	0.145	13.8%	0.052	13.8%	36.7	8.8%	1.095	10.7%	10.21%	51.8%	39.5%	8.7%	[1-0.43 0]
65	H	(6)	1321.03	0.150	13.8%	0.055	13.8%	37.8	8.5%	1.099	10.9%	10.12%	51.8%	39.2%	9.0%	[1-0.43 0]
66	H	(6)	1340.74	0.153	14.3%	0.057	14.3%	39.0	8.8%	1.088	11.2%	10.04%	49.7%	41.0%	9.3%	[1-0.43 0]
67	H	(6)	1360.46	0.134	15.3%	0.051	15.3%	34.9	9.8%	1.067	11.7%	10.00%	48.9%	43.2%	7.9%	[1-0.43 0]
68	H	(6)	1381.33	0.128	16.2%	0.049	16.2%	33.5	11.0%	1.060	11.9%	9.91%	47.8%	44.9%	7.4%	[1-0.43 0]
69	H	(6)	1402.19	0.128	16.6%	0.050	16.6%	33.5	11.3%	1.059	12.2%	9.85%	47.8%	44.8%	7.3%	[1-0.43 0]
70	H	(6)	1421.90	0.125	16.5%	0.049	16.5%	32.7	11.2%	1.061	12.1%	9.78%	48.3%	44.7%	7.1%	[1-0.43 0]
71	H	(6)	1440.46	0.124	15.9%	0.049	15.9%	32.3	10.7%	1.063	11.8%	9.72%	48.7%	44.3%	7.0%	[1-0.43 0]
72	H	(6)	1461.34	0.135	15.2%	0.055	15.2%	34.9	9.9%	1.072	11.5%	9.65%	49.3%	43.0%	7.8%	[1-0.43 0]
73	H	(6)	1481.05	0.131	14.8%	0.054	14.8%	33.7	9.9%	1.080	11.1%	9.56%	50.0%	42.6%	7.4%	[1-0.43 0]
74	H	(6)	1500.75	0.135	14.4%	0.056	14.4%	34.4	9.4%	1.091	10.9%	9.48%	50.9%	41.4%	7.7%	[1-0.43 0]
75	H	(6)	1520.47	0.135	14.7%	0.057	14.7%	34.5	10.1%	1.090	10.6%	9.44%	51.4%	40.9%	7.7%	[1-0.43 0]
76	H	(6)	1541.33	0.137	14.6%	0.059	14.6%	34.7	10.2%	1.095	10.4%	9.37%	51.5%	40.6%	7.8%	[1-0.43 0]
77	H	(6)	1561.03	0.131	14.3%	0.057	14.3%	33.2	10.1%	1.097	10.1%	9.29%	51.3%	41.3%	7.3%	[1-0.43 0]
78	H	(6)	1580.75	0.130	13.9%	0.057	13.9%	32.6	9.7%	1.107	9.9%	9.20%	51.6%	41.3%	7.2%	[1-0.43 0]
79	H	(6)	1601.60	0.136	13.8%	0.061	13.8%	34.0	9.5%	1.111	10.0%	9.16%	52.5%	39.9%	7.6%	[1-0.43 0]
80	H	(6)	1621.31	0.136	13.1%	0.061	13.1%	33.7	8.5%	1.120	10.0%	9.12%	53.7%	38.6%	7.7%	[1-0.43 0]
81	H	(6)	1641.03	0.138	13.0%	0.063	13.0%	33.8	8.3%	1.130	10.0%	9.06%	55.1%	37.2%	7.7%	[1-0.43 0]
82	H	(6)	1660.74	0.141	13.2%	0.065	13.2%	34.0	8.7%	1.154	9.8%	8.96%	57.0%	35.2%	7.8%	[1-0.43 0]
83	H	(6)	1681.61	0.159	12.8%	0.074	12.8%	38.0	8.3%	1.161	9.8%	8.90%	57.7%	33.3%	9.0%	[1-0.43 0]
84	H	(6)	1701.34	0.162	12.4%	0.077	12.4%	39.0	7.9%	1.154	9.6%	8.86%	57.1%	33.6%	9.2%	[1-0.43 0]
85	H	(6)	1721.04	0.184	12.7%	0.088	12.7%	43.8	8.4%	1.166	9.5%	8.77%	56.7%	32.7%	10.6%	[1-0.43 0]
86	H	(6)	1740.77	0.201	12.5%	0.097	12.5%	47.9	8.1%	1.165	9.6%	8.75%	56.1%	32.1%	11.8%	[1-0.43 0]
87	H	(6)	1761.64	0.222	12.4%	0.109	12.4%	52.8	7.6%	1.170	9.8%	8.69%	55.3%	31.5%	13.2%	[1-0.43 0]
88	H	(6)	1781.34	0.224	12.5%	0.111	12.5%	53.0	7.7%	1.176	9.9%	8.64%	55.6%	31.1%	13.3%	[1-0.43 0]
89	H	(6)	1801.02	0.232	12.3%	0.116	12.3%	54.2	7.5%	1.186	9.8%	8.57%	55.7%	30.5%	13.7%	[1-0.43 0]
90	H	(6)	1820.73	0.229	11.9%	0.116	11.9%	53.7	6.9%	1.186	9.7%	8.52%	55.8%	30.6%	13.6%	[1-0.43 0]
91	H	(6)	1841.61	0.228	11.9%	0.117	11.9%	53.3	7.0%	1.187	9.6%	8.47%	56.1%	30.3%	13.5%	[1-0.43 0]
92	H	(6)	1861.31	0.212	11.8%	0.109	11.8%	50.1	7.3%	1.173	9.3%	8.45%	56.0%	31.4%	12.6%	[1-0.43 0]
93	H	(6)	1881.03	0.211	11.5%	0.110	11.5%	49.7	7.1%	1.176	9.0%	8.38%	55.6%	31.9%	12.6%	[1-0.43 0]
94	H	(6)	1900.74	0.207	11.7%	0.109	11.7%	48.9	7.4%	1.173	9.0%	8.34%	55.3%	32.3%	12.4%	[1-0.43 0]
95	H	(6)	1921.68	0.200	11.9%	0.107	11.9%	47.5	7.5%	1.172	9.2%	8.30%	55.5%	32.5%	12.0%	[1-0.43 0]
96	H	(6)	1942.55	0.189	11.6%	0.102	11.6%	44.9	7.1%	1.170	9.1%	8.23%	55.0%	33.8%	11.2%	[1-0.43 0]
97	H	(6)	1961.10	0.170	11.9%	0.093	11.9%	40.9	7.6%	1.154	9.2%	8.20%	54.3%	35.8%	9.9%	[1-0.43 0]
98	H	(6)	1980.81	0.149	12.1%	0.082	12.1%	36.5	7.9%	1.136	9.2%	8.17%	53.3%	38.3%	8.4%	[1-0.43 0]
99	H	(6)	2001.69	0.128	12.6%	0.071	12.6%	31.8	8.8%	1.120	9.0%	8.12%	52.2%	40.9%	6.9%	[1-0.43 0]
100	H	(6)	2021.39	0.110	13.4%	0.062	13.4%	27.9	10.3%	1.099	8.6%	8.09%	50.7%	43.6%	5.7%	[1-0.43 0]
101	H	(6)	2042.25	0.105	14.0%	0.060	14.0%	26.9	11.1%	1.089	8.5%	8.06%	50.4%	44.3%	5.3%	[1-0.43 0]
102	H	(6)	2061.96	0.112	12.7%	0.064	12.7%	28.3	9.5%	1.097	8.5%	8.01%	50.5%	43.8%	5.7%	[1-0.43 0]
103	H	(6)	2081.68	0.127	12.1%	0.073	12.1%	31.8	8.7%	1.110	8.4%	7.96%	50.8%	42.5%	6.8%	[1-0.43 0]
104	H	(6)	2101.38	0.142	11.7%	0.083	11.7%	35.3	8.1%	1.115	8.4%	7.93%	51.4%	40.8%	7.8%	[1-0.43 0]
105	H	(6)	2121.09	0.163	11.3%	0.096	11.3%	40.0	7.3%	1.130	8.7%	7.89%	52.5%	38.3%	9.2%	[1-0.43 0]
106	H	(6)	2141.98	0.169	11.5%	0.101	11.5%	41.4	7.5%	1.137	8.7%	7.86%	52.8%	37.5%	9.7%	[1-0.43 0]
107	H	(6)	2161.68	0.177	11.6%	0.107	11.6%	43.2	7.7%	1.140	8.7%	7.84%	53.5%	36.3%	10.3%	[1-0.43 0]
108	H	(6)	2183.73	0.182	11.8%	0.110	11.8%	44.1	7.8%	1.147	8.9%	7.81%	54.1%	35.2%	10.6%	[1-0.43 0]
109	H	(6)	2202.27	0.185	11.8%	0.113	11.8%	44.4	7.6%	1.161	9.0%	7.76%	54.9%	34.2%	10.9%	[1-0.43 0]
110	H	(6)	2221.98	0.181	11.8%	0.112	11.8%	43.4	7.7%	1.160	9.0%	7.73%	55.0%	34.4%	10.6%	[1-0.43 0]
111	H	(6)	2241.69	0.194	12.5%	0.121	12.5%	46.4	8.0%	1.162	9.5%	7.70%	55.0%	33.5%	11.5%	[1-0.43 0]
112	H	(6)	2261.40	0.190	12.9%	0.119	12.9%	45.4	8.7%	1.163	9.5%	7.66%	54.8%	33.9%	11.2%	[1-0.43 0]
113	H	(6)	2282.27	0.186	13.0%	0.118	13.0%	44.4	8.8%	1.161	9.5%	7.63%	55.0%	34.1%	10.9%	[1-0.43 0]
114	H	(6)	2301.97	0.185	13.3%	0.118	13.3%	44.3	9.5%	1.162	9.2%	7.57%	54.6%	34.6%	10.8%	[1-0.43 0]
115	H	(6)	2321.68	0.188	13.0%	0.121	13.0%	44.8	9.3%	1.167	9.0%	7.52%	54.5%	34.7%	10.9%	[1-0.43 0]
116	H	(6)	2341.38	0.178	12.4%	0.116	12.4%	42.3	9.0%	1.168	8.5%	7.49%	55.2%	34.8%	10.1%	[1-0.43 0]
117	H	(6)	2362.25	0.186	11.9%	0.122	11.9%	44.1	8.4%	1.172	8.4%	7.46%	55.3%	34.1%	10.5%	[1-0.43 0]
118	H	(6)	2381.96	0.191	11.8%	0.126	11.8%	45.2	8.5%	1.173	8.1%	7.43%	55.4%	33.8%	10.8%	[1-0.43 0]
119	H	(6)	2401.67	0.197	11.4%	0.131	11.4%	46.4	8.1%	1.177	8.1%	7.42%	55.7%	33.3%	11.1%	[1-0.43 0]
120	H	(6)	2421.39	0.202	11.3%	0.136	11.3%	47.5	8.0%	1.180	7.9%	7.39%	55.7%	33.0%	11.3%	[1-0.43 0]
121	H	(6)	2442.33	0.204	10.8%	0.139	10.8%	48.0	7.6%	1.182	7.7%	7.34%	55.0%	33.7%	11.4%	[1-0.43 0]
122	H	(6)	2462.04	0.207	10.9%	0.141	10.9%	48.6	7.7%	1.180	7.7%	7.33%	55.0%	33.5%	11.6%	[1-0.43 0]
123	H	(6)	2481.78	0.210	11.0%	0.145	11.0%	49.4	7.8%	1.180	7.7%	7.31%	54.9%	33.3%	11.8%	[1-0.43 0]
124	H	(6)	2501.48	0.210	10.6%	0.146	10.6%	49.6	7.2%	1.177	7.7%	7.29%	54.9%	33.3%	11.8%	[1-0.43 0]
125	H	(6)	2522.33	0.211	10.6%	0.148	10.6%	49.9	7.1%	1.177	7.9%	7.27%	55.0%	33.1%	11.9%	[1-0.43 0]
126	H	(6)	2542.02	0.215	11.1%	0.152	11.1%	50.4	7.7%	1.184	8.0%	7.24%	55.3%	32.7%	12.0%	[1-0.43 0]
127	H	(6)	2561.74	0.213	11.6%	0.151	11.6%	49.7	8.2%	1.189	8.2%	7.21%	56.0%	32.1%	11.8%	[1-0.43 0]
128	H	(6)	2582.58	0.213	12.1%	0.153	12.1%	49.6	8.6%	1.193	8.5%	7.19%	56.6%	31.6%	11.8%	[1-0.43 0]
129	H	(6)	2602.28	0.208	12.3%	0.150	12.3%	48.4	8.9%	1.194	8.5%	7.15%	56.5%	32.0%	11.5%	[1-0.43 0]
130	H	(6)	2621.99	0.209	12.9%	0.152	12.9%	48.5	9.5%	1.194	8.7%	7.13%	56.9%	31.6%	11.5%	[1-0.43 0]
131	H	(6)	2642.87	0.203	12.9%	0.149	12.9%	47.3	9.5%	1.192	8.7%	7.12%	57.1%	31.7%	11.2%	[1-0.43 0]
132	H	(6)	2662.57	0.213	12.4%	0.157	12.4%	49.4	8.6%	1.197	8.9%	7.08%	56.7%	31.4%	11.8%	[1-0.43 0]
133	H	(6)	2682.28	0.218	12.1%	0.162	12.1%	50.6	8.0%	1.195	9.0%	7.05%	56.4%	31.5%	12.1%	[1-0.43 0]
134	H	(6)	2701.99	0.204	12.3%	0.153	12.3%	47.8	8.6%	1.189	8.8%	7.03%	56.6%	32.1%	11.3%	[1-0.43 0]
135	H	(6)	2721.71	0.202	12.7%	0.153	12.7%	46.9	9.1%	1.198	8.9%	7.00%	56.9%	31.9%	11.2%	[1-0.43 0]
136	H	(6)	2742.58	0.211	12.6%	0.160	12.6%	48.7	8.6%	1.202	9.2%	6.97%	57.0%	31.4%	11.7%	[1-0.43 0]
137	H	(6)	2762.29	0.201	12.6%	0.154	12.6%	46.3	8.8%	1.204	9.0%	6.93%	57.0%	31.9%	11.1%	[1-0.43 0]
138	H	(6)	2782.00	0.178	12.3%	0.137	12.3%	41.4	8.8%	1.192	8.5%	6.91%	57.1%	33.3%	9.7%	[1-0.43 0]
139	H	(6)	2801.71	0.174	12.1%	0.135	12.1%	40.6	8.6%	1.188	8.5%	6.89%	57.1%	33.4%	9.4%	[1-0.43 0]
140	H	(6)	2822.60	0.161	11.8%	0.127	11.8%	38.2	8.5%	1.175	8.2%	6.87%	56.7%	34.6%	8.7%	[1-0.43 0]
141	H	(6)	2842.28	0.158	12.1%	0.125	12.1%	37.6	8.7%	1.171	8.3%	6.86%	56.9%	34.6%	8.5%	[1-0.43 0]
142	H	(6)	2861.98	0.164	12.4%	0.131	12.4%	38.8	8.9%	1.177	8.6%	6.84%	57.2%	34.0%	8.8%	[1-0.43 0]
143	H	(6)	2882.84	0.171	12.5%	0.137	12.5%	40.2	8.9%	1.185	8.7%	6.80%	57.4%	33.5%	9.2%	[1-0.43 0]
144	H	(6)	2902.55	0.188	12.5%	0.152	12.5%	43.8	8.5%	1.191	9.1%	6.79%	57.3%	32.5%	10.2%	[1-0.43 0]
145	H	(6)	2922.26	0.201	12.0%	0.163	12.0%	46.5	7.5%	1.199	9.3%	6.77%	57.5%	31.5%	10.9%	[1-0.43 0]
146	H	(6)	2941.96	0.197	12.5%	0.161	12.5%	45.6	8.3%	1.199	9.3%	6.75%	57.8%	31.5%	10.7%	[1-0.43 0]
147	H	(6)	2962.80	0.181	12.5%	0.149	12.5%	42.1	8.8%	1.191	8.9%	6.72%	57.4%	32.8%	9.7%	[1-0.43 0]
148	H	(6)	2982.52	0.189	12.6%	0.157	12.6%	44.1	8.8%	1.193	9.1%	6.70%	57.3%	32.4%	10.3%	[1-0.43 0]
149	H	(6)	3002.21	0.189	12.9%	0.158	12.9%	43.8	9.0%	1.199	9.2%	6.67%	58.2%	31.7%	10.2%	[1-0.43 0]
150	H	(6)	3023.07	0.178	13.5%	0.149	13.5%	41.4	10.1%	1.191	8.9%	6.66%	58.0%	32.6%	9.5%	[1-0.43 0]
151	H	(6)	3042.76	0.175	12.9%	0.148	12.9%	40.9	9.4%	1.188	8.8%	6.63%	57.8%	32.8%	9.3%	[1-0.43 0]
152	H	(6)	3062.46	0.190	12.8%	0.161	12.8%	44.2	8.9%	1.192	9.2%	6.63%	58.1%	31.7%	10.2%	[1-0.43 0]
153	H	(6)	3082.15	0.189	13.3%	0.162	13.3%	43.9	9.4%	1.197	9.4%	6.61%	58.7%	31.1%	10.2%	[1-0.43 0]
154	H	(6)	3103.02	0.195	13.0%	0.168	13.0%	45.4	8.9%	1.192	9.5%	6.59%	58.0%	31.4%	10.6%	[1-0.43 0]
155	H	(6)	3122.72	0.214	12.8%	0.186	12.8%	49.4	8.1%	1.202	10.0%	6.56%	57.9%	30.3%	11.8%	[1-0.43 0]
156	H	(6)	3142.43	0.221	12.9%	0.193	12.9%	51.0	8.0%	1.203	10.1%	6.53%	57.5%	30.3%	12.2%	[1-0.43 0]
157	H	(6)	3162.15	0.222	13.1%	0.195	13.1%	51.2	8.2%	1.204	10.2%	6.51%	57.4%	30.3%	12.3%	[1-0.43 0]
158	H	(6)	3183.06	0.217	12.5%	0.192	12.5%	50.1	7.2%	1.204	10.2%	6.49%	57.5%	30.5%	12.0%	[1-0.43 0]
159	H	(6)	3202.76	0.221	12.7%	0.197	12.7%	51.1	7.4%	1.200	10.3%	6.48%	57.3%	30.5%	12.2%	[1-0.43 0]
160	H	(6)	3223.63	0.211	12.8%	0.189	12.8%	48.9	7.7%	1.199	10.3%	6.46%	57.7%	30.7%	11.6%	[1-0.43 0]
161	H	(6)	3243.32	0.208	13.0%	0.187	13.0%	48.3	7.9%	1.195	10.3%	6.45%	57.6%	30.9%	11.5%	[1-0.43 0]
162	H	(6)	3263.02	0.203	12.9%	0.184	12.9%	47.3	8.0%	1.193	10.1%	6.43%	57.7%	31.1%	11.2%	[1-0.43 0]
163	H	(6)	3283.87	0.209	13.1%	0.191	13.1%	48.7	8.3%	1.192	10.2%	6.40%	57.0%	31.4%	11.6%	[1-0.43 0]
164	H	(6)	3302.39	0.204	12.8%	0.187	12.8%	47.4	8.1%	1.193	9.9%	6.37%	56.8%	32.0%	11.2%	[1-0.43 0]
165	H	(6)	3323.24	0.204	12.3%	0.188	12.3%	47.6	7.4%	1.188	9.8%	6.35%	56.4%	32.4%	11.2%	[1-0.43 0]
166	H	(6)	3342.96	0.200	12.3%	0.186	12.3%	46.9	7.6%	1.185	9.7%	6.33%	56.4%	32.6%	11.0%	[1-0.43 0]
167	H	(6)	3362.67	0.200	12.3%	0.187	12.3%	46.8	7.6%	1.188	9.6%	6.30%	56.8%	32.3%	10.9%	[1-0.43 0]
168	H	(6)	3383.54	0.206	12.4%	0.193	12.4%	48.1	8.0%	1.190	9.5%	6.28%	56.6%	32.2%	11.2%	[1-0.43 0]
169	H	(6)	3403.24	0.199	12.6%	0.188	12.6%	46.4	8.4%	1.191	9.3%	6.27%	57.2%	32.0%	10.8%	[1-0.43 0]
170	H	(6)	3422.96	0.200	13.0%	0.191	13.0%	46.5	9.1%	1.198	9.4%	6.25%	57.6%	31.5%	10.9%	[1-0.43 0]
171	H	(6)	3442.66	0.194	13.2%	0.186	13.2%	45.1	9.5%	1.197	9.2%	6.22%	57.6%	31.9%	10.5%	[1-0.43 0]
172	H	(6)	3463.54	0.182	12.9%	0.175	12.9%	42.4	9.4%	1.189	8.8%	6.20%	57.4%	32.7%	9.9%	[1-0.43 0]
173	H	(6)	3483.23	0.163	13.1%	0.158	13.1%	38.3	9.9%	1.184	8.5%	6.18%	58.0%	33.2%	8.8%	[1-0.43 0]
174	H	(6)	3502.93	0.175	12.9%	0.170	12.9%	40.9	9.4%	1.190	8.9%	6.15%	57.7%	32.8%	9.5%	[1-0.43 0]
