[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
12	H	(3)	259.70	0.812	24.7%	0.059	24.7%	82.4	10.0%	2.739	22.6%	15.44%	51.6%	26.2%	22.2%	[1-1.00 1]
13	H	(3)	279.40	0.800	24.4%	0.062	24.4%	81.7	9.4%	2.723	22.5%	14.98%	52.4%	25.4%	22.2%	[1-1.00 1]
14	H	(3)	300.26	0.805	23.9%	0.067	23.9%	83.9	8.3%	2.665	22.4%	14.67%	52.7%	24.7%	22.6%	[1-1.00 1]
15	H	(3)	319.97	0.829	23.5%	0.074	23.5%	86.5	6.7%	2.661	22.6%	14.33%	54.0%	22.9%	23.1%	[1-1.00 1]
16	H	(3)	339.68	0.736	22.7%	0.069	22.7%	77.6	7.0%	2.634	21.6%	14.01%	54.5%	24.8%	20.7%	[1-1.00 1]
17	H	(3)	359.39	0.664	22.0%	0.066	22.0%	69.5	7.6%	2.655	20.7%	13.59%	56.0%	25.8%	18.2%	[1-1.00 1]
18	H	(3)	380.27	0.747	22.7%	0.079	22.7%	77.4	7.7%	2.679	21.4%	13.24%	56.3%	23.7%	20.0%	[1-1.00 1]
19	H	(3)	399.98	0.663	22.0%	0.074	22.0%	67.5	8.5%	2.729	20.3%	12.75%	57.1%	25.6%	17.2%	[1-1.00 1]
20	H	(3)	420.87	0.549	22.0%	0.064	22.0%	57.1	9.3%	2.669	19.9%	12.47%	56.9%	28.7%	14.3%	[1-1.00 1]
21	H	(3)	440.57	0.442	21.5%	0.054	21.5%	46.2	9.4%	2.654	19.3%	12.13%	57.7%	31.1%	11.2%	[1-1.00 1]
22	H	(3)	460.27	0.354	20.7%	0.045	20.7%	37.5	9.5%	2.622	18.4%	11.87%	57.1%	34.3%	8.7%	[1-1.00 1]
23	H	(3)	479.98	0.254	20.1%	0.034	20.1%	27.5	9.8%	2.567	17.5%	11.64%	56.9%	37.2%	5.9%	[1-1.00 1]
24	H	(3)	499.68	0.250	18.4%	0.035	18.4%	27.3	6.0%	2.545	17.4%	11.42%	56.2%	37.8%	5.9%	[1-1.00 1]
25	H	(3)	519.37	0.239	18.0%	0.035	18.0%	26.4	5.7%	2.512	17.1%	11.24%	56.2%	37.8%	5.9%	[1-1.00 1]
26	H	(3)	541.47	0.257	18.0%	0.039	18.0%	28.2	5.7%	2.533	17.0%	10.96%	56.3%	36.9%	6.8%	[1-1.00 1]
27	H	(3)	561.17	0.299	19.6%	0.047	19.6%	32.1	9.2%	2.585	17.3%	10.67%	55.6%	36.4%	8.0%	[1-1.00 1]
28	H	(3)	580.86	0.319	19.9%	0.051	19.9%	34.1	8.9%	2.601	17.9%	10.48%	55.8%	35.2%	9.0%	[1-1.00 1]
29	H	(6)	602.93	0.311	20.7%	0.052	20.7%	33.3	9.9%	2.592	18.2%	10.33%	56.3%	34.9%	8.8%	[1-1.00 1]
30	H	(6)	621.48	0.304	20.2%	0.053	20.2%	32.3	9.3%	2.614	17.9%	10.11%	56.3%	35.1%	8.6%	[1-1.00 1]
31	H	(6)	640.03	0.303	19.7%	0.054	19.7%	32.2	9.4%	2.612	17.3%	9.94%	55.9%	35.6%	8.5%	[1-1.00 1]
32	H	(6)	660.92	0.291	18.0%	0.053	18.0%	31.1	6.5%	2.606	16.8%	9.79%	56.3%	35.0%	8.6%	[1-1.00 1]
33	H	(6)	680.64	0.328	19.9%	0.062	19.9%	34.9	11.1%	2.609	16.6%	9.65%	55.9%	34.3%	9.8%	[1-1.00 1]
34	H	(6)	701.52	0.348	19.1%	0.068	19.1%	36.5	10.7%	2.651	15.8%	9.43%	56.0%	33.5%	10.5%	[1-1.00 1]
35	H	(6)	720.06	0.360	19.0%	0.072	19.0%	38.1	10.7%	2.624	15.7%	9.36%	55.6%	33.3%	11.1%	[1-1.00 1]
36	H	(6)	739.76	0.349	18.7%	0.072	18.7%	37.3	10.7%	2.598	15.3%	9.25%	54.7%	34.7%	10.6%	[1-1.00 1]
37	H	(6)	760.62	0.326	18.4%	0.069	18.4%	35.5	10.9%	2.553	14.8%	9.14%	53.6%	36.7%	9.7%	[1-1.00 1]
38	H	(6)	780.34	0.276	15.5%	0.060	15.5%	30.3	6.6%	2.536	14.0%	9.01%	53.1%	39.0%	7.8%	[1-1.00 1]
39	H	(6)	800.05	0.255	14.8%	0.057	14.8%	28.3	5.9%	2.500	13.6%	8.93%	52.3%	40.8%	6.9%	[1-1.00 1]
40	H	(6)	819.76	0.232	14.2%	0.053	14.2%	25.8	5.3%	2.496	13.2%	8.83%	52.8%	41.3%	5.9%	[1-1.00 1]
41	H	(6)	840.62	0.234	14.2%	0.055	14.2%	26.0	5.4%	2.499	13.1%	8.73%	53.5%	40.6%	6.0%	[1-1.00 1]
42	H	(6)	860.33	0.234	14.1%	0.056	14.1%	25.8	5.9%	2.517	12.8%	8.64%	54.5%	39.7%	5.8%	[1-1.00 1]
43	H	(6)	880.03	0.236	14.5%	0.058	14.5%	26.3	6.9%	2.501	12.7%	8.59%	55.0%	39.1%	5.9%	[1-1.00 1]
44	H	(6)	899.73	0.243	14.9%	0.061	14.9%	26.9	8.1%	2.514	12.6%	8.51%	55.7%	38.2%	6.1%	[1-1.00 1]
45	H	(6)	920.61	0.250	14.9%	0.064	14.9%	27.4	9.1%	2.532	11.8%	8.35%	55.5%	38.3%	6.2%	[1-1.00 1]
46	H	(6)	940.33	0.243	14.7%	0.063	14.7%	26.8	9.2%	2.520	11.5%	8.29%	55.6%	38.5%	5.9%	[1-1.00 1]
47	H	(6)	960.03	0.295	15.0%	0.079	15.0%	32.3	9.7%	2.535	11.5%	8.19%	55.2%	37.2%	7.6%	[1-1.00 1]
48	H	(6)	979.74	0.301	15.1%	0.082	15.1%	33.0	10.3%	2.536	11.0%	8.11%	55.3%	37.0%	7.7%	[1-1.00 1]
49	H	(6)	1000.63	0.369	14.7%	0.103	14.7%	39.9	9.7%	2.572	11.0%	8.03%	56.0%	34.4%	9.7%	[1-1.00 1]
50	H	(6)	1020.35	0.444	14.2%	0.126	14.2%	47.1	8.7%	2.619	11.3%	7.92%	56.7%	31.5%	11.8%	[1-1.00 1]
51	H	(6)	1040.06	0.521	14.4%	0.151	14.4%	54.7	8.8%	2.644	11.4%	7.86%	57.0%	29.0%	13.9%	[1-1.00 1]
52	H	(6)	1059.80	0.546	13.9%	0.161	13.9%	57.3	8.1%	2.650	11.3%	7.81%	57.8%	27.7%	14.6%	[1-1.00 1]
53	H	(6)	1080.67	0.608	13.6%	0.182	13.6%	62.9	7.4%	2.686	11.4%	7.74%	58.5%	25.3%	16.2%	[1-1.00 1]
54	H	(6)	1100.38	0.594	13.5%	0.182	13.5%	61.9	7.6%	2.667	11.1%	7.71%	58.8%	25.3%	15.9%	[1-1.00 1]
55	H	(6)	1120.09	0.580	13.4%	0.181	13.4%	60.4	7.9%	2.666	10.8%	7.64%	59.0%	25.6%	15.4%	[1-1.00 1]
56	H	(6)	1139.81	0.566	13.2%	0.179	13.2%	58.8	7.9%	2.670	10.5%	7.58%	59.2%	25.7%	15.0%	[1-1.00 1]
57	H	(6)	1160.76	0.517	13.0%	0.167	13.0%	53.8	8.1%	2.666	10.2%	7.52%	60.4%	25.9%	13.7%	[1-1.00 1]
58	H	(6)	1180.48	0.513	12.9%	0.168	12.9%	53.5	7.9%	2.660	10.2%	7.46%	60.1%	26.3%	13.5%	[1-1.00 1]
59	H	(6)	1200.20	0.487	12.7%	0.162	12.7%	51.0	7.7%	2.650	10.1%	7.41%	60.5%	26.7%	12.8%	[1-1.00 1]
60	H	(6)	1219.93	0.503	12.6%	0.170	12.6%	52.6	7.3%	2.656	10.3%	7.35%	60.4%	26.3%	13.3%	[1-1.00 1]
61	H	(6)	1240.81	0.509	12.6%	0.175	12.6%	52.8	7.6%	2.679	10.0%	7.25%	60.4%	26.3%	13.3%	[1-1.00 1]
62	H	(6)	1260.52	0.503	12.6%	0.176	12.6%	52.4	8.0%	2.664	9.8%	7.19%	59.9%	26.9%	13.2%	[1-1.00 1]
63	H	(6)	1280.22	0.464	12.6%	0.165	12.6%	48.5	8.5%	2.658	9.2%	7.14%	60.4%	27.4%	12.1%	[1-1.00 1]
64	H	(6)	1299.93	0.455	12.3%	0.164	12.3%	47.9	8.4%	2.640	9.0%	7.09%	59.8%	28.3%	11.9%	[1-1.00 1]
65	H	(6)	1320.78	0.405	12.7%	0.149	12.7%	43.1	9.4%	2.612	8.5%	7.05%	60.0%	29.6%	10.4%	[1-1.00 1]
66	H	(6)	1340.48	0.368	12.4%	0.137	12.4%	39.2	9.2%	2.602	8.3%	7.00%	60.5%	30.2%	9.3%	[1-1.00 1]
67	H	(6)	1360.20	0.388	11.8%	0.147	11.8%	41.3	8.3%	2.613	8.5%	6.94%	60.2%	30.0%	9.8%	[1-1.00 1]
68	H	(6)	1379.93	0.395	11.5%	0.151	11.5%	42.1	7.6%	2.607	8.7%	6.92%	60.8%	29.2%	10.0%	[1-1.00 1]
69	H	(6)	1400.86	0.398	11.6%	0.155	11.6%	42.4	7.8%	2.604	8.6%	6.88%	60.9%	28.9%	10.2%	[1-1.00 1]
70	H	(6)	1420.61	0.416	11.2%	0.164	11.2%	44.0	6.9%	2.621	8.8%	6.83%	60.9%	28.4%	10.7%	[1-1.00 1]
71	H	(6)	1440.36	0.450	11.1%	0.180	11.1%	47.8	6.5%	2.612	9.0%	6.79%	59.6%	28.6%	11.8%	[1-1.00 1]
72	H	(6)	1460.08	0.433	11.4%	0.176	11.4%	46.4	7.0%	2.592	9.0%	6.75%	59.2%	29.4%	11.4%	[1-1.00 1]
73	H	(6)	1480.98	0.424	12.1%	0.175	12.1%	45.9	8.0%	2.569	9.1%	6.72%	58.3%	30.4%	11.3%	[1-1.00 1]
74	H	(6)	1500.70	0.403	11.9%	0.168	11.9%	43.7	7.7%	2.559	9.1%	6.68%	58.4%	31.0%	10.6%	[1-1.00 1]
75	H	(6)	1520.42	0.403	12.1%	0.170	12.1%	44.1	7.8%	2.536	9.2%	6.65%	58.0%	31.3%	10.7%	[1-1.00 1]
76	H	(6)	1540.12	0.385	12.2%	0.165	12.2%	42.2	8.0%	2.539	9.3%	6.61%	58.8%	31.0%	10.2%	[1-1.00 1]
77	H	(6)	1561.00	0.398	12.6%	0.173	12.6%	43.3	8.3%	2.555	9.5%	6.57%	59.1%	30.5%	10.4%	[1-1.00 1]
78	H	(6)	1580.72	0.411	12.1%	0.181	12.1%	45.2	7.7%	2.530	9.4%	6.55%	58.3%	31.0%	10.7%	[1-1.00 1]
79	H	(6)	1600.44	0.462	12.4%	0.205	12.4%	50.3	7.8%	2.552	9.7%	6.50%	58.1%	29.9%	12.0%	[1-1.00 1]
80	H	(6)	1620.15	0.464	12.1%	0.209	12.1%	50.2	7.5%	2.566	9.5%	6.46%	58.5%	29.6%	11.9%	[1-1.00 1]
81	H	(6)	1641.04	0.462	12.3%	0.211	12.3%	49.9	8.1%	2.573	9.3%	6.41%	58.4%	29.9%	11.7%	[1-1.00 1]
82	H	(6)	1660.74	0.451	12.1%	0.208	12.1%	48.8	7.8%	2.567	9.2%	6.38%	58.6%	29.9%	11.5%	[1-1.00 1]
83	H	(6)	1680.46	0.451	12.3%	0.211	12.3%	48.4	8.0%	2.590	9.4%	6.34%	59.9%	28.6%	11.6%	[1-1.00 1]
84	H	(6)	1701.34	0.411	12.3%	0.194	12.3%	44.6	8.3%	2.559	9.1%	6.29%	59.3%	30.1%	10.6%	[1-0.98 2]
85	H	(6)	1721.05	0.383	12.9%	0.183	12.9%	41.8	9.2%	2.545	9.0%	6.25%	59.3%	30.7%	9.9%	[1-0.97 2]
86	H	(6)	1740.76	0.361	12.6%	0.174	12.6%	39.7	8.9%	2.526	8.9%	6.22%	58.8%	31.9%	9.3%	[1-0.99 2]
87	H	(6)	1760.48	0.345	12.4%	0.169	12.4%	38.4	8.8%	2.500	8.9%	6.19%	58.3%	32.7%	9.0%	[1-0.97 2]
88	H	(6)	1781.35	0.308	12.6%	0.152	12.6%	34.9	9.4%	2.454	8.5%	6.15%	56.7%	35.4%	7.9%	[1-0.92 2]
89	H	(6)	1801.07	0.298	13.1%	0.149	13.1%	33.7	10.1%	2.454	8.3%	6.11%	56.3%	36.3%	7.4%	[1-0.94 2]
90	H	(6)	1820.79	0.288	13.1%	0.146	13.1%	33.0	10.4%	2.425	8.1%	6.08%	55.2%	37.7%	7.1%	[1-0.92 2]
91	H	(6)	1840.52	0.280	13.6%	0.143	13.6%	32.6	11.0%	2.390	8.0%	6.06%	54.1%	39.0%	6.9%	[1-0.87 2]
92	H	(6)	1860.25	0.265	14.6%	0.137	14.6%	31.1	12.4%	2.363	7.7%	6.03%	53.1%	40.5%	6.4%	[1-0.86 2]
93	H	(6)	1881.12	0.279	13.6%	0.146	13.6%	32.9	11.3%	2.355	7.6%	6.00%	52.5%	40.6%	7.0%	[1-0.87 2]
94	H	(6)	1900.84	0.268	13.3%	0.142	13.3%	31.9	11.1%	2.337	7.4%	5.97%	52.0%	41.4%	6.7%	[1-0.88 2]
95	H	(6)	1920.55	0.273	13.2%	0.146	13.2%	32.4	11.0%	2.342	7.3%	5.94%	51.8%	41.3%	6.9%	[1-0.90 2]
96	H	(6)	1940.26	0.287	12.0%	0.155	12.0%	33.9	9.6%	2.356	7.3%	5.91%	52.0%	40.6%	7.4%	[1-0.93 2]
97	H	(6)	1961.13	0.286	11.9%	0.156	11.9%	33.8	9.4%	2.353	7.3%	5.88%	51.9%	40.8%	7.3%	[1-0.91 2]
98	H	(6)	1980.83	0.290	12.1%	0.159	12.1%	34.1	9.5%	2.363	7.6%	5.84%	52.0%	40.6%	7.4%	[1-0.89 2]
99	H	(6)	2000.54	0.279	12.3%	0.155	12.3%	33.0	9.6%	2.350	7.7%	5.82%	52.0%	40.9%	7.1%	[1-0.86 2]
100	H	(6)	2021.40	0.274	12.5%	0.154	12.5%	32.5	9.8%	2.341	7.7%	5.79%	51.5%	41.6%	6.9%	[1-0.84 2]
101	H	(6)	2041.09	0.263	14.2%	0.149	14.2%	31.1	11.9%	2.351	7.8%	5.75%	51.7%	41.8%	6.5%	[1-0.89 2]
102	H	(6)	2060.81	0.260	14.0%	0.149	14.0%	30.7	11.5%	2.355	7.9%	5.72%	51.9%	41.6%	6.5%	[1-0.86 2]
103	H	(6)	2080.54	0.248	14.3%	0.143	14.3%	29.3	12.0%	2.351	7.8%	5.70%	52.0%	42.0%	6.1%	[1-0.90 2]
104	H	(6)	2101.40	0.253	13.4%	0.148	13.4%	29.9	11.0%	2.356	7.7%	5.67%	52.2%	41.5%	6.3%	[1-0.89 2]
105	H	(6)	2121.10	0.248	12.6%	0.146	12.6%	29.2	10.1%	2.359	7.7%	5.65%	52.6%	41.3%	6.1%	[1-0.87 2]
106	H	(6)	2140.84	0.237	11.8%	0.141	11.8%	28.0	9.1%	2.352	7.5%	5.62%	52.4%	41.9%	5.7%	[1-0.86 2]
107	H	(6)	2160.55	0.246	11.1%	0.147	11.1%	29.0	8.4%	2.350	7.2%	5.59%	52.2%	41.9%	5.9%	[1-0.87 2]
108	H	(6)	2181.44	0.243	10.6%	0.148	10.6%	28.9	7.9%	2.342	7.0%	5.58%	52.4%	41.8%	5.8%	[1-0.85 2]
109	H	(6)	2203.49	0.244	10.6%	0.149	10.6%	28.9	8.1%	2.343	6.8%	5.53%	52.2%	42.0%	5.8%	[1-0.82 2]
110	H	(6)	2220.87	0.253	10.6%	0.156	10.6%	30.0	8.2%	2.348	6.8%	5.50%	52.1%	41.8%	6.1%	[1-0.82 2]
111	H	(6)	2240.59	0.256	10.2%	0.159	10.2%	30.3	7.7%	2.345	6.7%	5.47%	51.8%	42.0%	6.2%	[1-0.81 2]
112	H	(6)	2261.52	0.244	10.7%	0.153	10.7%	29.0	8.3%	2.335	6.7%	5.44%	51.4%	42.7%	5.9%	[1-0.79 2]
113	H	(6)	2281.22	0.249	10.7%	0.158	10.7%	29.6	8.3%	2.334	6.8%	5.42%	50.9%	43.0%	6.1%	[1-0.79 2]
114	H	(6)	2300.93	0.259	10.1%	0.165	10.1%	30.9	7.4%	2.325	6.9%	5.40%	50.2%	43.3%	6.5%	[1-0.78 2]
115	H	(6)	2320.65	0.249	10.2%	0.161	10.2%	29.9	7.6%	2.315	6.8%	5.37%	49.7%	44.0%	6.2%	[1-0.75 2]
116	H	(6)	2343.84	0.256	10.8%	0.167	10.8%	30.7	8.3%	2.320	6.9%	5.34%	49.5%	44.1%	6.4%	[1-0.77 2]
117	H	(6)	2361.23	0.265	10.4%	0.174	10.4%	31.8	7.7%	2.318	7.0%	5.33%	49.2%	44.1%	6.7%	[1-0.79 2]
118	H	(6)	2380.94	0.259	10.3%	0.171	10.3%	31.1	7.6%	2.308	7.0%	5.31%	49.0%	44.5%	6.5%	[1-0.77 2]
119	H	(6)	2401.82	0.249	10.6%	0.166	10.6%	30.0	8.0%	2.305	6.9%	5.29%	49.1%	44.8%	6.1%	[1-0.78 2]
120	H	(6)	2421.55	0.244	10.6%	0.164	10.6%	29.5	7.9%	2.298	7.1%	5.28%	49.1%	44.9%	6.0%	[1-0.78 2]
121	H	(6)	2441.26	0.239	10.4%	0.162	10.4%	29.0	7.4%	2.288	7.2%	5.26%	49.2%	45.0%	5.8%	[1-0.73 2]
122	H	(6)	2460.97	0.236	10.3%	0.161	10.3%	28.7	7.2%	2.281	7.4%	5.24%	49.3%	44.9%	5.8%	[1-0.71 2]
123	H	(6)	2484.16	0.228	10.6%	0.157	10.6%	27.8	7.5%	2.275	7.4%	5.22%	49.2%	45.3%	5.5%	[1-0.75 2]
124	H	(6)	2501.56	0.225	11.2%	0.157	11.2%	27.6	8.2%	2.270	7.6%	5.21%	49.2%	45.4%	5.4%	[1-0.73 2]
125	H	(6)	2521.26	0.233	11.3%	0.163	11.3%	28.6	8.1%	2.263	7.8%	5.19%	48.9%	45.4%	5.7%	[1-0.71 2]
126	H	(6)	2540.98	0.227	10.9%	0.160	10.9%	27.9	7.6%	2.262	7.9%	5.16%	48.6%	46.0%	5.5%	[1-0.72 2]
127	H	(6)	2561.86	0.213	10.8%	0.151	10.8%	26.3	7.5%	2.243	7.7%	5.14%	47.9%	47.1%	5.0%	[1-0.71 2]
128	H	(6)	2581.58	0.212	10.9%	0.152	10.9%	26.3	7.7%	2.235	7.8%	5.13%	47.5%	47.5%	4.9%	[1-0.68 2]
129	H	(6)	2601.30	0.207	10.1%	0.150	10.1%	25.9	6.6%	2.222	7.7%	5.11%	47.1%	48.1%	4.8%	[1-0.69 2]
130	H	(6)	2623.36	0.196	9.8%	0.143	9.8%	24.6	6.3%	2.215	7.5%	5.09%	46.8%	48.8%	4.4%	[1-0.69 2]
131	H	(6)	2641.92	0.197	10.0%	0.144	10.0%	24.9	6.6%	2.196	7.5%	5.09%	46.5%	49.0%	4.4%	[1-0.69 2]
132	H	(6)	2661.64	0.191	10.0%	0.141	10.0%	24.3	6.6%	2.181	7.5%	5.09%	46.6%	49.1%	4.3%	[1-0.70 2]
133	H	(6)	2681.34	0.182	9.5%	0.136	9.5%	23.4	6.0%	2.165	7.4%	5.09%	46.8%	49.2%	4.0%	[1-0.71 2]
134	H	(6)	2703.39	0.181	9.9%	0.136	9.9%	23.3	6.5%	2.155	7.4%	5.08%	47.0%	49.1%	3.9%	[1-0.71 2]
135	H	(6)	2721.92	0.178	9.7%	0.135	9.7%	23.1	6.3%	2.141	7.4%	5.08%	47.2%	48.9%	3.9%	[1-0.72 2]
136	H	(6)	2741.64	0.175	9.5%	0.133	9.5%	22.8	5.9%	2.135	7.4%	5.08%	47.5%	48.5%	3.9%	[1-0.74 2]
137	H	(6)	2761.34	0.180	9.3%	0.138	9.3%	23.5	5.6%	2.127	7.4%	5.07%	47.7%	48.1%	4.1%	[1-0.74 2]
138	H	(6)	2781.06	0.180	9.4%	0.139	9.4%	23.6	5.8%	2.116	7.4%	5.07%	47.9%	47.9%	4.2%	[1-0.74 2]
139	H	(6)	2804.27	0.174	9.8%	0.136	9.8%	23.1	6.5%	2.099	7.4%	5.07%	48.0%	47.9%	4.0%	[1-0.74 2]
140	H	(6)	2821.67	0.170	10.0%	0.133	10.0%	22.6	6.8%	2.085	7.3%	5.07%	48.0%	48.1%	3.9%	[1-0.73 2]
141	H	(6)	2841.37	0.169	10.5%	0.133	10.5%	22.7	7.6%	2.067	7.3%	5.07%	47.9%	48.3%	3.8%	[1-0.72 2]
142	H	(6)	2863.44	0.164	11.2%	0.130	11.2%	22.2	8.6%	2.048	7.2%	5.07%	47.7%	48.7%	3.7%	[1-0.73 2]
143	H	(6)	2881.97	0.162	11.0%	0.130	11.0%	22.1	8.4%	2.036	7.2%	5.07%	47.6%	48.8%	3.7%	[1-0.74 2]
144	H	(6)	2901.69	0.159	10.5%	0.128	10.5%	21.9	7.7%	2.020	7.1%	5.07%	47.5%	48.9%	3.6%	[1-0.74 2]
145	H	(6)	2921.43	0.156	10.4%	0.127	10.4%	21.6	7.5%	2.011	7.2%	5.07%	47.6%	48.9%	3.5%	[1-0.74 2]
146	H	(6)	2943.48	0.151	9.9%	0.123	9.9%	21.0	6.9%	1.997	7.2%	5.06%	47.7%	49.0%	3.3%	[1-0.73 2]
147	H	(6)	2962.03	0.158	9.6%	0.130	9.6%	22.0	6.3%	1.993	7.3%	5.06%	47.7%	48.7%	3.6%	[1-0.74 2]
148	H	(6)	2984.08	0.165	10.0%	0.137	10.0%	23.1	6.7%	1.982	7.5%	5.06%	47.6%	48.4%	4.0%	[1-0.74 2]
149	H	(6)	3001.47	0.163	10.6%	0.136	10.6%	22.9	7.5%	1.970	7.5%	5.06%	47.5%	48.6%	3.9%	[1-0.72 2]
150	H	(6)	3042.08	0.163	10.5%	0.138	10.5%	23.3	7.3%	1.943	7.6%	5.05%	47.2%	48.8%	4.0%	[1-0.72 2]
151	H	(6)	3066.44	0.163	10.7%	0.139	10.7%	23.5	7.5%	1.925	7.6%	5.05%	46.9%	49.1%	4.0%	[1-0.73 2]
152	H	(6)	3101.22	0.153	10.5%	0.132	10.5%	22.3	7.4%	1.901	7.5%	5.05%	46.8%	49.5%	3.7%	[1-0.74 2]
153	H	(6)	3122.08	0.142	10.0%	0.123	10.0%	21.0	6.8%	1.884	7.3%	5.05%	46.8%	50.0%	3.2%	[1-0.74 2]
154	H	(6)	3141.80	0.141	9.5%	0.123	9.5%	21.0	6.1%	1.873	7.3%	5.05%	46.8%	50.0%	3.2%	[1-0.74 2]
155	H	(6)	3164.97	0.141	9.6%	0.124	9.6%	21.1	6.2%	1.861	7.3%	5.05%	46.7%	50.0%	3.3%	[1-0.73 2]
156	H	(6)	3184.67	0.140	9.2%	0.124	9.2%	21.0	5.7%	1.850	7.3%	5.04%	46.6%	50.1%	3.3%	[1-0.73 2]
157	H	(6)	3202.06	0.144	9.3%	0.128	9.3%	21.8	5.7%	1.840	7.3%	5.04%	46.4%	50.0%	3.5%	[1-0.71 2]
158	H	(6)	3221.76	0.150	9.8%	0.134	9.8%	22.8	6.6%	1.830	7.3%	5.04%	46.2%	50.0%	3.9%	[1-0.72 2]
159	H	(6)	3241.47	0.149	9.3%	0.134	9.3%	22.7	5.9%	1.820	7.2%	5.03%	46.1%	50.0%	3.9%	[1-0.72 2]
160	H	(6)	3263.50	0.151	9.0%	0.137	9.0%	23.2	5.4%	1.810	7.2%	5.03%	46.0%	50.0%	4.0%	[1-0.73 2]
161	H	(6)	3282.05	0.147	9.1%	0.134	9.1%	22.7	5.6%	1.803	7.1%	5.03%	46.2%	50.0%	3.9%	[1-0.73 2]
162	H	(6)	3301.77	0.147	9.0%	0.135	9.0%	22.8	5.5%	1.793	7.1%	5.03%	46.2%	49.9%	3.9%	[1-0.73 2]
163	H	(6)	3321.48	0.146	8.5%	0.135	8.5%	22.7	4.6%	1.786	7.1%	5.02%	46.2%	49.9%	3.9%	[1-0.73 2]
164	H	(6)	3342.37	0.142	8.6%	0.132	8.6%	22.3	4.9%	1.777	7.1%	5.02%	46.4%	49.9%	3.7%	[1-0.72 2]
165	H	(6)	3364.41	0.137	8.9%	0.128	8.9%	21.6	5.4%	1.766	7.0%	5.02%	46.4%	50.1%	3.5%	[1-0.72 2]
166	H	(6)	3386.43	0.133	9.0%	0.125	9.0%	21.1	5.7%	1.756	7.0%	5.02%	46.5%	50.2%	3.4%	[1-0.73 2]
167	H	(6)	3401.49	0.134	8.9%	0.126	8.9%	21.2	5.5%	1.747	7.0%	5.02%	46.3%	50.4%	3.4%	[1-0.73 2]
168	H	(6)	3427.00	0.133	8.7%	0.126	8.7%	21.2	5.1%	1.736	7.1%	5.01%	46.2%	50.3%	3.4%	[1-0.73 2]
169	H	(6)	3444.39	0.137	8.8%	0.131	8.8%	22.0	5.1%	1.728	7.1%	5.01%	46.0%	50.3%	3.7%	[1-0.73 2]
170	H	(6)	3461.77	0.135	8.8%	0.130	8.8%	21.8	5.2%	1.721	7.1%	5.01%	46.1%	50.3%	3.6%	[1-0.73 2]
171	H	(6)	3482.64	0.140	8.6%	0.135	8.6%	22.7	4.7%	1.712	7.2%	5.00%	45.9%	50.2%	3.9%	[1-0.72 2]
172	H	(6)	3502.37	0.136	8.7%	0.132	8.7%	22.2	5.1%	1.704	7.1%	5.00%	46.0%	50.3%	3.7%	[1-0.71 2]
173	H	(6)	3522.08	0.132	8.7%	0.129	8.7%	21.6	5.2%	1.701	7.0%	5.00%	46.2%	50.3%	3.5%	[1-0.71 2]
174	H	(6)	3541.80	0.131	8.7%	0.129	8.7%	21.3	5.3%	1.711	6.9%	4.97%	46.5%	50.1%	3.4%	[1-0.73 2]
