[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
60	H	(3)	1220.47	0.034	34.5%	0.011	34.5%	65.7	14.2%	0.143	31.5%	30.11%	53.9%	28.3%	17.8%	[1-1.00 0]
61	H	(3)	1241.32	0.035	34.4%	0.012	34.4%	68.4	13.7%	0.142	31.5%	30.11%	55.2%	26.4%	18.4%	[1-1.00 0]
62	H	(3)	1261.03	0.033	34.6%	0.012	34.6%	66.0	14.1%	0.139	31.6%	30.11%	55.0%	27.5%	17.5%	[1-1.00 0]
63	H	(3)	1280.74	0.033	34.7%	0.012	34.7%	65.8	14.3%	0.137	31.6%	30.11%	55.2%	27.6%	17.3%	[1-1.00 0]
64	H	(3)	1300.45	0.032	33.9%	0.011	33.9%	65.3	12.1%	0.134	31.6%	30.11%	54.3%	28.7%	16.9%	[1-1.00 0]
65	H	(3)	1321.34	0.035	33.6%	0.013	33.6%	71.1	11.0%	0.135	31.8%	30.11%	55.1%	26.3%	18.6%	[1-1.00 0]
66	H	(3)	1341.04	0.037	33.5%	0.014	33.5%	76.3	10.0%	0.135	32.0%	30.11%	55.4%	24.7%	19.9%	[1-1.00 0]
67	H	(3)	1360.75	0.037	33.5%	0.014	33.5%	76.9	9.9%	0.133	32.0%	30.11%	55.8%	23.9%	20.3%	[1-1.00 0]
68	H	(3)	1380.46	0.035	33.4%	0.013	33.4%	73.9	9.3%	0.130	32.1%	30.11%	54.6%	26.0%	19.3%	[1-1.00 0]
69	H	(3)	1401.33	0.037	33.7%	0.014	33.7%	79.3	10.3%	0.130	32.0%	30.11%	56.3%	22.8%	20.9%	[1-1.00 0]
70	H	(3)	1421.04	0.031	34.1%	0.012	34.1%	70.0	12.1%	0.125	31.9%	30.11%	54.7%	27.2%	18.1%	[1-1.00 0]
71	H	(3)	1440.75	0.027	34.3%	0.011	34.3%	62.6	13.4%	0.120	31.5%	30.11%	53.6%	30.2%	16.2%	[1-1.00 0]
72	H	(3)	1460.47	0.027	34.4%	0.011	34.4%	62.4	13.7%	0.118	31.5%	30.11%	53.1%	31.1%	15.8%	[1-1.00 0]
73	H	(3)	1481.33	0.027	34.3%	0.011	34.3%	64.7	13.7%	0.118	31.5%	30.11%	53.9%	29.7%	16.5%	[1-1.00 0]
74	H	(3)	1501.04	0.029	32.9%	0.012	32.9%	67.3	12.7%	0.121	30.3%	29.71%	53.4%	29.4%	17.2%	[1-1.00 0]
75	H	(3)	1520.73	0.031	32.7%	0.013	32.7%	71.7	12.2%	0.122	30.4%	29.71%	54.4%	26.9%	18.7%	[1-1.00 0]
76	H	(3)	1541.57	0.033	32.6%	0.014	32.6%	75.4	11.5%	0.121	30.5%	29.71%	55.0%	25.4%	19.7%	[1-1.00 0]
77	H	(3)	1561.26	0.038	32.2%	0.016	32.2%	85.6	10.0%	0.122	30.6%	29.71%	55.6%	21.8%	22.6%	[1-1.00 0]
78	H	(3)	1580.97	0.043	32.2%	0.019	32.2%	96.9	9.2%	0.123	30.8%	29.71%	56.9%	17.6%	25.6%	[1-1.00 0]
79	H	(3)	1600.68	0.045	32.3%	0.020	32.3%	101.6	8.8%	0.123	31.1%	29.71%	57.9%	15.2%	26.9%	[1-1.00 0]
80	H	(3)	1621.55	0.045	32.3%	0.020	32.3%	103.9	8.8%	0.122	31.1%	29.71%	57.7%	14.9%	27.4%	[1-1.00 0]
81	H	(3)	1641.27	0.046	31.1%	0.021	31.1%	101.8	9.1%	0.124	29.7%	28.85%	55.7%	17.6%	26.8%	[1-1.00 0]
82	H	(3)	1661.01	0.041	31.3%	0.019	31.3%	94.9	9.7%	0.120	29.8%	28.85%	53.0%	22.2%	24.8%	[1-1.00 0]
83	H	(3)	1680.71	0.036	31.5%	0.017	31.5%	87.3	10.4%	0.115	29.7%	28.85%	50.3%	26.7%	23.0%	[1-1.00 0]
84	H	(3)	1701.58	0.033	31.7%	0.016	31.7%	83.3	12.0%	0.111	29.3%	28.68%	47.6%	30.5%	21.9%	[1-1.00 0]
85	H	(3)	1721.29	0.037	32.1%	0.018	32.1%	94.3	10.7%	0.110	30.3%	28.53%	44.7%	30.4%	25.0%	[1-1.00 0]
86	H	(3)	1740.98	0.045	31.4%	0.022	31.4%	108.7	9.5%	0.115	30.0%	27.96%	44.5%	26.5%	29.0%	[1-1.00 0]
87	H	(3)	1761.84	0.053	32.9%	0.026	32.9%	126.5	9.0%	0.117	31.6%	27.82%	44.3%	21.7%	34.1%	[1-1.00 0]
88	H	(3)	1781.52	0.062	34.2%	0.030	34.2%	144.6	8.6%	0.118	33.1%	27.67%	43.6%	17.6%	38.8%	[1-1.00 0]
89	H	(3)	1801.22	0.067	35.1%	0.034	35.1%	157.7	7.7%	0.119	34.3%	27.52%	42.6%	14.9%	42.5%	[1-1.00 0]
90	H	(3)	1820.93	0.061	33.8%	0.031	33.8%	143.3	7.7%	0.118	32.9%	27.38%	42.0%	19.5%	38.5%	[1-1.00 0]
91	H	(3)	1841.79	0.051	33.1%	0.026	33.1%	122.8	7.6%	0.114	32.2%	27.29%	40.2%	27.0%	32.8%	[1-1.00 0]
92	H	(3)	1861.51	0.039	31.0%	0.020	31.0%	96.9	7.3%	0.111	30.1%	27.05%	38.4%	35.8%	25.8%	[1-1.00 0]
93	H	(3)	1881.21	0.026	29.4%	0.014	29.4%	69.0	6.8%	0.106	28.7%	26.92%	36.5%	45.3%	18.2%	[1-1.00 0]
94	H	(3)	1902.07	0.016	27.9%	0.008	27.9%	43.0	6.1%	0.102	27.2%	26.73%	33.9%	55.1%	11.0%	[1-1.00 0]
95	H	(3)	1921.79	0.012	27.7%	0.007	27.7%	34.6	5.5%	0.100	27.1%	26.63%	32.3%	58.8%	8.9%	[1-1.00 0]
96	H	(3)	1941.50	0.011	27.4%	0.006	27.4%	31.4	5.4%	0.099	26.9%	26.49%	30.7%	61.2%	8.1%	[1-1.00 0]
97	H	(3)	1961.21	0.011	27.3%	0.006	27.3%	29.8	5.4%	0.099	26.8%	26.33%	31.1%	61.3%	7.6%	[1-1.00 0]
98	H	(3)	1982.08	0.010	27.5%	0.006	27.5%	29.6	5.6%	0.098	26.9%	26.33%	31.2%	61.3%	7.5%	[1-1.00 0]
99	H	(3)	2001.81	0.010	27.4%	0.006	27.4%	29.2	5.9%	0.098	26.8%	26.21%	31.8%	60.8%	7.4%	[1-1.00 0]
100	H	(3)	2021.52	0.010	26.9%	0.006	26.9%	28.8	5.8%	0.100	26.3%	26.00%	32.1%	60.7%	7.2%	[1-1.00 0]
101	H	(3)	2041.24	0.011	25.1%	0.006	25.1%	26.8	6.3%	0.110	24.3%	24.71%	33.4%	60.3%	6.3%	[1-1.00 0]
102	H	(3)	2062.16	0.023	32.3%	0.013	32.3%	51.8	16.6%	0.122	27.7%	23.51%	33.9%	53.0%	13.1%	[1-1.00 0]
103	H	(3)	2083.01	0.029	30.6%	0.016	30.6%	56.2	16.6%	0.141	25.7%	21.78%	34.2%	51.3%	14.5%	[1-1.00 0]
104	H	(3)	2102.71	0.048	33.5%	0.028	33.5%	80.6	19.6%	0.166	27.2%	20.40%	36.3%	42.3%	21.4%	[1-1.00 0]
105	H	(3)	2123.59	0.053	33.0%	0.031	33.0%	79.2	19.9%	0.184	26.3%	19.41%	37.6%	41.6%	20.8%	[1-1.00 0]
106	H	(3)	2143.29	0.078	36.0%	0.046	36.0%	105.7	21.2%	0.204	29.1%	18.66%	38.7%	33.1%	28.2%	[1-1.00 0]
107	H	(3)	2163.00	0.081	35.3%	0.049	35.3%	102.8	20.8%	0.219	28.6%	17.91%	40.3%	32.3%	27.4%	[1-1.00 0]
108	H	(3)	2182.72	0.099	38.8%	0.060	38.8%	122.8	22.1%	0.225	31.9%	17.91%	43.0%	24.5%	32.5%	[1-1.00 0]
109	H	(3)	2203.58	0.097	39.3%	0.060	39.3%	120.7	21.9%	0.224	32.6%	17.86%	43.6%	24.7%	31.6%	[1-1.00 0]
110	H	(3)	2223.29	0.121	41.6%	0.074	41.6%	145.7	22.6%	0.230	34.9%	17.86%	45.1%	16.5%	38.4%	[1-1.00 0]
111	H	(3)	2242.99	0.120	41.6%	0.075	41.6%	144.7	22.5%	0.231	35.0%	17.72%	45.9%	15.8%	38.3%	[1-0.79 2]
112	H	(3)	2262.70	0.122	41.7%	0.077	41.7%	145.6	22.6%	0.233	35.0%	17.66%	46.3%	15.2%	38.5%	[1-0.87 2]
113	H	(3)	2283.55	0.118	41.4%	0.075	41.4%	141.5	22.6%	0.233	34.7%	17.55%	45.9%	16.5%	37.6%	[1-0.87 2]
114	H	(3)	2303.25	0.117	40.6%	0.075	40.6%	137.8	22.5%	0.236	33.8%	17.39%	46.0%	17.5%	36.5%	[1-0.86 2]
115	H	(3)	2322.96	0.111	39.6%	0.071	39.6%	131.3	22.3%	0.234	32.7%	17.25%	45.4%	19.7%	34.9%	[1-0.86 2]
116	H	(3)	2343.81	0.101	36.7%	0.066	36.7%	120.1	21.4%	0.234	29.8%	17.11%	47.2%	21.3%	31.4%	[1-0.77 2]
117	H	(3)	2362.35	0.085	34.1%	0.056	34.1%	101.1	21.2%	0.233	26.7%	17.04%	49.0%	24.7%	26.3%	[1-0.85 2]
118	H	(3)	2383.20	0.084	31.5%	0.055	31.5%	99.9	18.2%	0.232	25.8%	16.97%	49.3%	24.8%	25.9%	[1-0.85 2]
119	H	(3)	2401.73	0.068	28.7%	0.045	28.7%	83.3	16.3%	0.227	23.6%	16.93%	50.1%	28.5%	21.4%	[1-0.85 2]
120	H	(3)	2422.62	0.054	25.4%	0.036	25.4%	66.4	13.4%	0.226	21.6%	16.80%	52.0%	31.2%	16.8%	[1-0.85 2]
121	H	(3)	2442.33	0.043	24.2%	0.029	24.2%	54.8	11.7%	0.220	21.1%	16.80%	51.8%	34.4%	13.8%	[1-0.85 2]
122	H	(3)	2462.04	0.041	22.6%	0.028	22.6%	51.6	9.1%	0.219	20.8%	16.74%	51.0%	36.0%	13.0%	[1-0.92 2]
123	H	(3)	2481.74	0.027	20.2%	0.019	20.2%	35.0	8.2%	0.214	18.5%	16.65%	52.7%	38.8%	8.4%	[1-0.98 2]
124	H	(3)	2502.62	0.029	19.9%	0.020	19.9%	37.5	8.5%	0.216	18.1%	16.60%	53.3%	37.7%	9.1%	[1-0.98 2]
125	H	(3)	2522.34	0.031	20.7%	0.022	20.7%	39.8	9.7%	0.215	18.3%	16.54%	52.8%	37.6%	9.6%	[1-0.91 2]
126	H	(3)	2543.20	0.046	24.8%	0.032	24.8%	56.2	15.2%	0.226	19.6%	16.26%	52.2%	33.5%	14.3%	[1-0.90 2]
127	H	(3)	2562.90	0.067	27.6%	0.048	27.6%	75.0	18.3%	0.248	20.6%	15.55%	48.0%	32.5%	19.6%	[1-1.00 1]
128	H	(3)	2582.61	0.069	27.3%	0.050	27.3%	73.7	18.7%	0.261	19.8%	15.17%	47.6%	33.3%	19.0%	[1-1.00 1]
129	H	(3)	2602.33	0.069	27.1%	0.050	27.1%	70.8	18.9%	0.269	19.4%	14.90%	47.5%	34.4%	18.2%	[1-1.00 1]
130	H	(3)	2622.04	0.073	26.1%	0.053	26.1%	72.4	18.3%	0.281	18.6%	14.51%	47.5%	33.8%	18.7%	[1-1.00 1]
131	H	(3)	2642.91	0.061	23.1%	0.044	23.1%	58.7	15.8%	0.287	16.8%	14.15%	47.1%	38.0%	15.0%	[1-1.00 1]
132	H	(3)	2663.79	0.062	18.5%	0.046	18.5%	57.1	8.7%	0.303	16.4%	13.87%	51.6%	34.0%	14.4%	[1-1.00 1]
133	H	(3)	2682.33	0.080	18.2%	0.060	18.2%	68.4	7.5%	0.325	16.6%	13.47%	52.1%	30.1%	17.8%	[1-1.00 1]
134	H	(3)	2702.04	0.087	17.9%	0.065	17.9%	71.1	8.0%	0.340	16.0%	13.16%	51.7%	29.7%	18.6%	[1-1.00 1]
135	H	(3)	2722.92	0.090	17.9%	0.068	17.9%	70.7	8.7%	0.354	15.6%	12.86%	51.4%	30.3%	18.3%	[1-1.00 1]
136	H	(3)	2743.77	0.098	17.6%	0.075	17.6%	73.8	8.7%	0.368	15.3%	12.60%	52.1%	29.0%	18.9%	[1-1.00 1]
137	H	(3)	2762.30	0.078	16.8%	0.060	16.8%	58.2	10.1%	0.370	13.4%	12.32%	50.9%	34.4%	14.7%	[1-1.00 1]
138	H	(3)	2783.16	0.069	17.3%	0.054	17.3%	51.3	11.9%	0.375	12.5%	12.03%	48.8%	38.7%	12.5%	[1-1.00 1]
139	H	(3)	2802.84	0.076	17.9%	0.059	17.9%	54.8	12.0%	0.383	13.3%	11.94%	49.0%	37.7%	13.3%	[1-1.00 1]
140	H	(3)	2822.54	0.079	18.1%	0.062	18.1%	55.1	12.3%	0.396	13.2%	11.73%	49.1%	37.4%	13.5%	[1-1.00 1]
141	H	(3)	2842.24	0.069	17.5%	0.055	17.5%	48.3	11.9%	0.398	12.8%	11.57%	48.5%	39.9%	11.6%	[1-1.00 1]
142	H	(3)	2863.11	0.078	17.0%	0.062	17.0%	51.6	10.7%	0.419	13.2%	11.34%	49.1%	38.3%	12.6%	[1-1.00 1]
143	H	(3)	2883.99	0.081	16.6%	0.065	16.6%	52.2	9.7%	0.433	13.5%	11.16%	50.4%	36.8%	12.9%	[1-1.00 1]
144	H	(3)	2902.54	0.085	15.8%	0.068	15.8%	52.9	8.2%	0.446	13.5%	10.97%	50.7%	36.1%	13.2%	[1-1.00 1]
145	H	(3)	2923.41	0.086	14.9%	0.070	14.9%	53.3	6.2%	0.449	13.6%	10.86%	50.2%	36.6%	13.2%	[1-1.00 1]
146	H	(3)	2943.11	0.094	15.8%	0.077	15.8%	55.7	6.7%	0.467	14.3%	10.72%	51.9%	34.0%	14.1%	[1-1.00 1]
147	H	(3)	2962.82	0.084	14.9%	0.069	14.9%	49.2	6.7%	0.472	13.4%	10.59%	51.9%	36.0%	12.1%	[1-1.00 1]
148	H	(3)	2983.69	0.081	15.5%	0.067	15.5%	46.5	7.4%	0.481	13.6%	10.48%	53.3%	35.3%	11.4%	[1-1.00 1]
149	H	(6)	3003.40	0.069	15.3%	0.058	15.3%	39.5	8.5%	0.487	12.7%	10.32%	53.7%	36.9%	9.3%	[1-1.00 1]
150	H	(6)	3023.09	0.070	16.7%	0.059	16.7%	38.4	10.1%	0.508	13.2%	10.21%	56.9%	34.0%	9.2%	[1-1.00 1]
151	H	(6)	3045.11	0.075	16.4%	0.064	16.4%	40.0	10.1%	0.524	12.9%	10.06%	58.1%	32.4%	9.5%	[1-1.00 1]
152	H	(6)	3064.80	0.091	18.5%	0.077	18.5%	46.0	12.5%	0.547	13.6%	9.91%	60.1%	28.7%	11.2%	[1-1.00 1]
153	H	(6)	3083.35	0.093	18.9%	0.080	18.9%	46.4	13.4%	0.559	13.3%	9.79%	60.7%	28.1%	11.2%	[1-1.00 1]
154	H	(6)	3104.23	0.103	19.0%	0.089	19.0%	49.6	13.3%	0.575	13.6%	9.69%	61.2%	26.7%	12.1%	[1-1.00 1]
155	H	(6)	3125.10	0.106	18.5%	0.092	18.5%	50.8	12.9%	0.577	13.3%	9.59%	60.1%	27.6%	12.3%	[1-1.00 1]
156	H	(6)	3143.65	0.102	19.0%	0.089	19.0%	49.0	13.6%	0.579	13.2%	9.51%	59.4%	28.9%	11.7%	[1-1.00 1]
157	H	(6)	3163.36	0.095	17.6%	0.084	17.6%	45.4	12.5%	0.583	12.4%	9.39%	58.4%	30.7%	10.8%	[1-1.00 1]
158	H	(6)	3184.23	0.093	17.0%	0.082	17.0%	44.1	12.0%	0.584	12.0%	9.31%	56.9%	32.7%	10.4%	[1-1.00 1]
159	H	(6)	3205.10	0.088	16.7%	0.079	16.7%	42.0	11.9%	0.585	11.7%	9.23%	55.9%	34.3%	9.8%	[1-1.00 1]
160	H	(6)	3223.63	0.088	16.6%	0.078	16.6%	41.2	12.1%	0.590	11.3%	9.12%	55.5%	34.9%	9.6%	[1-1.00 1]
161	H	(6)	3243.34	0.090	15.1%	0.081	15.1%	42.3	10.7%	0.594	10.7%	9.02%	54.6%	35.4%	9.9%	[1-1.00 1]
162	H	(6)	3265.38	0.098	15.2%	0.089	15.2%	44.9	10.7%	0.609	10.8%	8.90%	54.2%	35.0%	10.7%	[1-1.00 1]
163	H	(6)	3285.09	0.103	15.9%	0.094	15.9%	46.5	11.7%	0.618	10.8%	8.82%	53.9%	34.9%	11.2%	[1-1.00 1]
164	H	(6)	3304.79	0.108	16.0%	0.099	16.0%	47.8	11.6%	0.629	11.1%	8.74%	54.2%	34.2%	11.6%	[1-1.00 1]
165	H	(6)	3324.49	0.102	16.1%	0.094	16.1%	45.0	11.5%	0.631	11.2%	8.69%	53.7%	35.5%	10.8%	[1-1.00 1]
166	H	(6)	3345.38	0.095	16.9%	0.088	16.9%	41.5	12.7%	0.636	11.2%	8.60%	53.5%	36.9%	9.6%	[1-1.00 1]
167	H	(6)	3363.93	0.084	16.3%	0.078	16.3%	36.7	12.2%	0.635	10.8%	8.52%	53.3%	38.7%	8.0%	[1-1.00 1]
168	H	(6)	3384.80	0.076	15.7%	0.072	15.7%	33.4	11.4%	0.636	10.8%	8.47%	53.7%	39.2%	7.1%	[1-1.00 1]
169	H	(6)	3404.50	0.070	16.4%	0.067	16.4%	30.3	12.7%	0.644	10.4%	8.40%	54.5%	39.4%	6.2%	[1-1.00 1]
170	H	(6)	3423.05	0.073	15.4%	0.069	15.4%	31.0	11.6%	0.652	10.0%	8.32%	54.7%	39.0%	6.3%	[1-1.00 1]
171	H	(6)	3445.09	0.082	15.8%	0.078	15.8%	33.6	12.1%	0.676	10.2%	8.18%	55.6%	37.3%	7.1%	[1-1.00 1]
172	H	(6)	3464.79	0.089	18.3%	0.086	18.3%	35.8	14.7%	0.694	10.9%	8.12%	57.1%	35.1%	7.8%	[1-1.00 1]
173	H	(6)	3484.50	0.093	18.4%	0.090	18.4%	37.1	14.7%	0.700	11.1%	8.08%	57.2%	34.6%	8.2%	[1-1.00 1]
174	H	(6)	3505.37	0.099	20.0%	0.096	20.0%	38.7	16.4%	0.708	11.4%	8.02%	57.1%	34.3%	8.6%	[1-1.00 1]
