[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
28	H	(6)	579.48	0.647	11.6%	0.104	11.6%	46.5	5.5%	3.863	10.2%	9.68%	78.6%	10.6%	10.8%	[1-1.00 1]
29	H	(6)	600.34	0.633	11.4%	0.106	11.4%	45.6	5.4%	3.855	10.0%	9.55%	79.0%	10.6%	10.5%	[1-1.00 1]
30	H	(6)	620.04	0.619	11.0%	0.107	11.0%	44.9	4.8%	3.829	9.9%	9.43%	79.4%	10.3%	10.3%	[1-1.00 1]
31	H	(6)	639.75	0.599	11.1%	0.107	11.1%	43.3	5.3%	3.849	9.7%	9.30%	80.4%	9.9%	9.7%	[1-1.00 1]
32	H	(6)	659.45	0.582	11.2%	0.107	11.2%	41.5	5.8%	3.895	9.5%	9.14%	81.6%	9.2%	9.2%	[1-1.00 1]
33	H	(6)	680.37	0.588	11.0%	0.111	11.0%	41.4	5.7%	3.946	9.4%	8.99%	82.8%	8.0%	9.2%	[1-1.00 1]
34	H	(6)	700.06	0.599	10.9%	0.116	10.9%	41.5	5.8%	4.011	9.3%	8.85%	84.1%	6.7%	9.2%	[1-1.00 1]
35	H	(6)	719.76	0.593	11.3%	0.119	11.3%	40.8	6.6%	4.041	9.2%	8.76%	85.4%	5.6%	9.0%	[1-1.00 1]
36	H	(6)	740.61	0.616	10.9%	0.127	10.9%	41.7	6.0%	4.102	9.1%	8.61%	86.5%	4.2%	9.2%	[1-1.00 1]
37	H	(6)	760.30	0.631	11.0%	0.133	11.0%	42.6	6.3%	4.112	9.0%	8.52%	86.9%	3.6%	9.5%	[1-1.00 1]
38	H	(6)	779.99	0.600	11.0%	0.130	11.0%	41.0	6.3%	4.062	9.0%	8.43%	86.8%	4.2%	9.0%	[1-1.00 1]
39	H	(6)	799.67	0.601	11.0%	0.133	11.0%	41.2	6.5%	4.053	8.8%	8.30%	86.3%	4.7%	9.0%	[1-1.00 1]
40	H	(6)	820.53	0.606	11.0%	0.138	11.0%	41.7	6.7%	4.030	8.7%	8.22%	85.8%	5.0%	9.2%	[1-1.00 1]
41	H	(6)	840.22	0.575	11.1%	0.134	11.1%	40.2	7.0%	3.974	8.6%	8.13%	85.3%	5.9%	8.8%	[1-1.00 1]
42	H	(6)	859.94	0.580	10.8%	0.139	10.8%	40.7	6.7%	3.957	8.5%	8.05%	85.0%	6.0%	9.0%	[1-1.00 1]
43	H	(6)	880.81	0.608	11.1%	0.149	11.1%	42.3	7.2%	3.995	8.4%	7.97%	85.6%	5.0%	9.4%	[1-1.00 1]
44	H	(6)	900.51	0.614	10.8%	0.154	10.8%	42.6	6.8%	4.003	8.4%	7.91%	86.2%	4.2%	9.5%	[1-1.00 1]
45	H	(6)	920.23	0.613	10.5%	0.157	10.5%	42.4	6.5%	4.018	8.2%	7.82%	86.6%	4.0%	9.4%	[1-1.00 1]
46	H	(6)	939.93	0.642	10.6%	0.168	10.6%	43.8	6.8%	4.069	8.1%	7.70%	86.6%	3.5%	9.8%	[1-1.00 1]
47	H	(6)	960.79	0.617	10.4%	0.165	10.4%	42.4	6.6%	4.037	8.1%	7.62%	86.6%	4.0%	9.4%	[1-1.00 1]
48	H	(6)	980.48	0.610	10.3%	0.166	10.3%	42.3	6.4%	4.010	8.0%	7.57%	86.3%	4.4%	9.2%	[1-1.00 1]
49	H	(6)	1000.16	0.567	11.0%	0.157	11.0%	40.1	7.5%	3.928	8.0%	7.53%	85.8%	5.6%	8.6%	[1-1.00 1]
50	H	(6)	1021.03	0.566	10.8%	0.161	10.8%	39.9	7.3%	3.940	7.9%	7.44%	85.7%	5.7%	8.6%	[1-1.00 1]
51	H	(6)	1040.72	0.558	10.9%	0.161	10.9%	39.4	7.6%	3.929	7.8%	7.38%	85.7%	5.9%	8.4%	[1-1.00 1]
52	H	(6)	1060.42	0.571	11.7%	0.168	11.7%	40.4	8.8%	3.926	7.7%	7.32%	85.5%	5.7%	8.7%	[1-1.00 1]
53	H	(6)	1080.11	0.557	11.6%	0.167	11.6%	39.6	8.7%	3.904	7.6%	7.22%	84.8%	6.5%	8.6%	[1-1.00 1]
54	H	(6)	1100.97	0.595	10.9%	0.182	10.9%	42.2	7.8%	3.916	7.6%	7.16%	84.6%	6.0%	9.4%	[1-1.00 1]
55	H	(6)	1120.69	0.622	10.9%	0.194	10.9%	44.1	7.9%	3.920	7.5%	7.09%	84.3%	5.7%	10.0%	[1-1.00 1]
56	H	(6)	1140.42	0.634	10.7%	0.201	10.7%	45.0	7.7%	3.914	7.4%	7.03%	83.9%	5.9%	10.2%	[1-1.00 1]
57	H	(6)	1160.14	0.633	9.9%	0.204	9.9%	45.2	6.6%	3.890	7.4%	6.99%	83.5%	6.3%	10.2%	[1-1.00 1]
58	H	(6)	1181.01	0.646	10.1%	0.212	10.1%	46.0	7.0%	3.901	7.3%	6.93%	83.7%	5.9%	10.4%	[1-1.00 1]
59	H	(6)	1200.72	0.629	10.4%	0.210	10.4%	45.0	7.4%	3.884	7.3%	6.87%	83.7%	6.3%	10.0%	[1-1.00 1]
60	H	(6)	1220.43	0.620	10.8%	0.210	10.8%	44.4	8.0%	3.878	7.2%	6.81%	83.4%	6.8%	9.8%	[1-1.00 1]
61	H	(6)	1241.28	0.626	10.8%	0.216	10.8%	44.7	8.1%	3.895	7.1%	6.73%	83.5%	6.5%	9.9%	[1-1.00 1]
62	H	(6)	1260.99	0.623	11.4%	0.218	11.4%	44.4	9.0%	3.898	7.1%	6.69%	83.8%	6.4%	9.9%	[1-1.00 1]
63	H	(6)	1280.68	0.596	11.4%	0.212	11.4%	43.0	9.0%	3.846	7.1%	6.65%	83.3%	7.2%	9.5%	[1-1.00 1]
64	H	(6)	1300.37	0.596	11.6%	0.215	11.6%	43.2	9.3%	3.832	7.0%	6.61%	82.9%	7.4%	9.6%	[1-1.00 1]
65	H	(6)	1321.24	0.602	11.0%	0.221	11.0%	43.8	8.4%	3.817	7.1%	6.58%	83.0%	7.2%	9.8%	[1-1.00 1]
66	H	(6)	1340.93	0.585	11.3%	0.218	11.3%	43.0	8.8%	3.782	7.1%	6.54%	82.6%	7.8%	9.6%	[1-1.00 1]
67	H	(6)	1360.62	0.588	11.0%	0.222	11.0%	43.0	8.4%	3.795	7.0%	6.48%	82.7%	7.8%	9.6%	[1-1.00 1]
68	H	(6)	1381.49	0.595	10.6%	0.228	10.6%	43.3	8.0%	3.821	6.9%	6.43%	83.1%	7.2%	9.7%	[1-1.00 1]
69	H	(6)	1401.20	0.576	9.9%	0.224	9.9%	42.1	7.1%	3.796	6.9%	6.40%	83.5%	7.2%	9.3%	[1-1.00 1]
70	H	(6)	1420.91	0.532	10.0%	0.210	10.0%	39.3	7.3%	3.762	6.8%	6.36%	83.7%	7.8%	8.5%	[1-1.00 1]
71	H	(6)	1440.64	0.555	9.3%	0.222	9.3%	40.6	6.4%	3.798	6.7%	6.30%	83.8%	7.3%	8.9%	[1-1.00 1]
72	H	(6)	1461.54	0.547	9.0%	0.222	9.0%	40.3	6.1%	3.771	6.6%	6.24%	83.0%	8.2%	8.9%	[1-1.00 1]
73	H	(6)	1481.24	0.564	9.3%	0.232	9.3%	41.4	6.6%	3.788	6.6%	6.19%	82.8%	8.1%	9.1%	[1-1.00 1]
74	H	(6)	1500.93	0.565	9.3%	0.235	9.3%	41.5	6.6%	3.780	6.6%	6.16%	82.7%	8.1%	9.2%	[1-1.00 1]
75	H	(6)	1520.62	0.593	9.0%	0.250	9.0%	43.5	6.1%	3.784	6.5%	6.12%	82.4%	7.8%	9.8%	[1-1.00 1]
76	H	(6)	1541.48	0.566	9.8%	0.243	9.8%	42.0	7.4%	3.746	6.5%	6.07%	82.0%	8.8%	9.2%	[1-1.00 1]
77	H	(6)	1561.17	0.577	9.7%	0.250	9.7%	42.6	7.2%	3.760	6.5%	6.04%	82.4%	8.3%	9.3%	[1-1.00 1]
78	H	(6)	1582.02	0.574	9.2%	0.252	9.2%	42.7	6.6%	3.736	6.4%	6.01%	82.1%	8.6%	9.3%	[1-1.00 1]
79	H	(6)	1601.72	0.585	9.1%	0.260	9.1%	43.4	6.5%	3.744	6.4%	5.96%	81.9%	8.6%	9.6%	[1-1.00 1]
80	H	(6)	1621.41	0.601	9.1%	0.271	9.1%	44.5	6.4%	3.749	6.5%	5.93%	81.6%	8.5%	9.9%	[1-1.00 1]
81	H	(6)	1641.12	0.606	8.4%	0.276	8.4%	44.5	5.4%	3.782	6.4%	5.88%	82.1%	7.9%	10.0%	[1-1.00 1]
82	H	(6)	1660.84	0.587	8.5%	0.271	8.5%	43.3	5.7%	3.769	6.4%	5.84%	82.0%	8.4%	9.6%	[1-1.00 1]
83	H	(6)	1681.70	0.573	8.5%	0.267	8.5%	42.3	5.6%	3.762	6.4%	5.81%	82.2%	8.4%	9.3%	[1-1.00 1]
84	H	(6)	1701.39	0.559	8.5%	0.264	8.5%	41.4	5.6%	3.753	6.4%	5.79%	82.5%	8.5%	9.0%	[1-1.00 1]
85	H	(6)	1721.08	0.520	8.8%	0.248	8.8%	38.6	6.2%	3.742	6.2%	5.75%	82.9%	8.9%	8.2%	[1-1.00 1]
86	H	(6)	1741.98	0.522	9.1%	0.252	9.1%	38.8	6.5%	3.732	6.4%	5.73%	82.9%	8.9%	8.3%	[1-1.00 1]
87	H	(6)	1761.70	0.526	8.7%	0.257	8.7%	39.0	5.7%	3.747	6.6%	5.70%	83.2%	8.4%	8.4%	[1-1.00 1]
88	H	(6)	1781.41	0.520	9.1%	0.257	9.1%	38.5	6.1%	3.750	6.8%	5.66%	83.3%	8.4%	8.2%	[1-1.00 1]
89	H	(6)	1802.28	0.529	9.4%	0.265	9.4%	39.2	6.2%	3.745	7.1%	5.63%	83.0%	8.5%	8.5%	[1-1.00 1]
90	H	(6)	1821.98	0.538	9.2%	0.272	9.2%	39.9	5.6%	3.747	7.3%	5.59%	82.7%	8.7%	8.6%	[1-1.00 1]
91	H	(6)	1841.69	0.532	9.2%	0.272	9.2%	39.3	5.7%	3.755	7.2%	5.54%	82.4%	9.1%	8.5%	[1-1.00 1]
92	H	(6)	1861.40	0.511	9.6%	0.264	9.6%	38.2	6.6%	3.715	6.9%	5.51%	82.0%	9.9%	8.1%	[1-1.00 1]
93	H	(6)	1881.10	0.495	9.9%	0.259	9.9%	37.2	7.3%	3.694	6.7%	5.47%	81.4%	10.8%	7.8%	[1-1.00 1]
94	H	(6)	1901.98	0.482	10.5%	0.255	10.5%	36.3	8.2%	3.689	6.5%	5.43%	81.3%	11.2%	7.5%	[1-1.00 1]
95	H	(6)	1922.86	0.472	10.4%	0.252	10.4%	35.8	8.3%	3.665	6.4%	5.41%	81.0%	11.6%	7.4%	[1-1.00 1]
96	H	(6)	1942.55	0.470	10.1%	0.254	10.1%	35.7	7.9%	3.657	6.4%	5.38%	80.9%	11.7%	7.4%	[1-1.00 1]
97	H	(6)	1962.27	0.480	10.6%	0.262	10.6%	36.5	8.4%	3.657	6.4%	5.36%	80.7%	11.7%	7.6%	[1-1.00 1]
98	H	(6)	1981.97	0.496	10.7%	0.273	10.7%	37.6	8.6%	3.665	6.4%	5.34%	80.6%	11.5%	7.9%	[1-1.00 1]
99	H	(6)	2001.69	0.503	9.9%	0.280	9.9%	37.9	7.7%	3.686	6.3%	5.30%	80.5%	11.5%	8.0%	[1-1.00 1]
100	H	(6)	2022.56	0.493	10.2%	0.277	10.2%	37.2	8.0%	3.678	6.2%	5.27%	80.6%	11.6%	7.8%	[1-1.00 1]
101	H	(6)	2042.26	0.476	10.5%	0.270	10.5%	36.1	8.5%	3.665	6.2%	5.25%	80.8%	11.8%	7.4%	[1-1.00 1]
102	H	(6)	2063.13	0.468	10.0%	0.268	10.0%	35.3	7.8%	3.685	6.1%	5.21%	81.1%	11.8%	7.2%	[1-1.00 1]
103	H	(6)	2081.70	0.455	10.4%	0.263	10.4%	34.4	8.3%	3.673	6.3%	5.20%	81.3%	11.8%	7.0%	[1-1.00 1]
104	H	(6)	2103.73	0.452	10.3%	0.264	10.3%	34.2	8.2%	3.671	6.2%	5.16%	81.1%	11.9%	6.9%	[1-1.00 1]
105	H	(6)	2123.46	0.477	11.0%	0.281	11.0%	35.9	9.0%	3.685	6.3%	5.13%	80.7%	11.8%	7.5%	[1-1.00 1]
106	H	(6)	2142.01	0.504	11.6%	0.300	11.6%	37.9	9.7%	3.698	6.3%	5.10%	80.4%	11.6%	8.0%	[1-1.00 1]
107	H	(6)	2162.88	0.538	12.1%	0.324	12.1%	40.3	10.1%	3.710	6.6%	5.07%	79.8%	11.4%	8.8%	[1-1.00 1]
108	H	(6)	2182.60	0.553	10.9%	0.335	10.9%	41.5	8.8%	3.704	6.5%	5.04%	79.2%	11.7%	9.1%	[1-1.00 1]
109	H	(6)	2203.45	0.548	12.0%	0.335	12.0%	41.1	10.1%	3.707	6.4%	5.01%	79.1%	12.0%	9.0%	[1-1.00 1]
110	H	(6)	2223.16	0.527	11.3%	0.326	11.3%	39.9	9.4%	3.675	6.2%	4.99%	78.7%	12.7%	8.6%	[1-1.00 1]
111	H	(6)	2242.88	0.511	10.7%	0.318	10.7%	38.7	8.7%	3.665	6.1%	4.97%	78.7%	12.9%	8.4%	[1-1.00 1]
112	H	(6)	2261.42	0.486	9.5%	0.305	9.5%	37.0	7.5%	3.651	5.8%	4.95%	78.7%	13.4%	7.9%	[1-1.00 1]
113	H	(6)	2282.32	0.479	10.4%	0.304	10.4%	36.3	8.7%	3.663	5.7%	4.92%	78.8%	13.5%	7.7%	[1-1.00 1]
114	H	(6)	2302.03	0.474	10.4%	0.303	10.4%	36.0	8.7%	3.662	5.6%	4.88%	78.6%	13.8%	7.6%	[1-1.00 1]
115	H	(6)	2321.74	0.471	10.7%	0.303	10.7%	35.6	9.1%	3.669	5.6%	4.87%	78.9%	13.7%	7.4%	[1-1.00 1]
116	H	(6)	2342.59	0.477	10.4%	0.310	10.4%	36.2	8.9%	3.659	5.5%	4.85%	78.7%	13.8%	7.5%	[1-1.00 1]
117	H	(6)	2362.30	0.475	10.2%	0.311	10.2%	35.9	8.7%	3.672	5.3%	4.82%	78.8%	13.7%	7.5%	[1-1.00 1]
118	H	(6)	2382.02	0.482	9.0%	0.319	9.0%	36.4	7.2%	3.679	5.4%	4.80%	78.9%	13.4%	7.6%	[1-1.00 1]
119	H	(6)	2404.03	0.498	9.0%	0.333	9.0%	37.4	7.0%	3.702	5.5%	4.78%	79.3%	12.7%	8.0%	[1-1.00 1]
120	H	(6)	2423.75	0.525	9.9%	0.354	9.9%	39.3	8.1%	3.713	5.7%	4.76%	79.3%	12.2%	8.5%	[1-1.00 1]
121	H	(6)	2442.29	0.540	9.5%	0.367	9.5%	40.1	7.5%	3.739	5.8%	4.74%	79.4%	11.8%	8.8%	[1-1.00 1]
122	H	(6)	2463.17	0.562	10.7%	0.384	10.7%	41.5	8.9%	3.761	5.9%	4.71%	79.4%	11.5%	9.2%	[1-1.00 1]
123	H	(6)	2481.73	0.567	10.7%	0.391	10.7%	41.8	9.0%	3.772	5.8%	4.69%	79.3%	11.5%	9.3%	[1-1.00 1]
124	H	(6)	2502.60	0.561	9.9%	0.390	9.9%	41.2	8.2%	3.783	5.6%	4.66%	79.3%	11.6%	9.1%	[1-1.00 1]
125	H	(6)	2522.32	0.552	8.7%	0.387	8.7%	40.6	6.8%	3.778	5.5%	4.65%	79.5%	11.5%	9.0%	[1-1.00 1]
126	H	(6)	2543.18	0.533	8.9%	0.377	8.9%	39.3	7.1%	3.772	5.4%	4.62%	79.6%	11.8%	8.6%	[1-1.00 1]
127	H	(6)	2561.74	0.519	8.1%	0.369	8.1%	38.4	6.2%	3.756	5.3%	4.61%	79.7%	12.0%	8.3%	[1-1.00 1]
128	H	(6)	2582.60	0.518	7.9%	0.371	7.9%	38.2	5.8%	3.760	5.3%	4.58%	79.4%	12.4%	8.2%	[1-1.00 1]
129	H	(6)	2602.30	0.515	8.0%	0.372	8.0%	38.1	6.1%	3.757	5.2%	4.56%	79.3%	12.7%	8.1%	[1-1.00 1]
130	H	(6)	2623.15	0.513	9.0%	0.373	9.0%	37.9	7.3%	3.752	5.2%	4.54%	78.9%	13.0%	8.1%	[1-1.00 1]
131	H	(6)	2644.00	0.529	9.9%	0.389	9.9%	39.2	8.4%	3.756	5.3%	4.52%	78.6%	13.0%	8.4%	[1-1.00 1]
132	H	(6)	2662.54	0.514	10.6%	0.380	10.6%	38.2	9.2%	3.738	5.3%	4.51%	78.5%	13.4%	8.1%	[1-1.00 1]
133	H	(6)	2682.25	0.506	11.2%	0.377	11.2%	37.5	9.9%	3.747	5.3%	4.49%	78.8%	13.4%	7.9%	[1-1.00 1]
134	H	(6)	2701.94	0.503	11.1%	0.378	11.1%	37.2	9.7%	3.759	5.3%	4.47%	78.8%	13.3%	7.8%	[1-1.00 1]
135	H	(6)	2722.81	0.495	10.6%	0.374	10.6%	36.6	9.2%	3.754	5.2%	4.45%	78.9%	13.5%	7.6%	[1-1.00 1]
136	H	(6)	2742.53	0.480	9.8%	0.366	9.8%	35.7	8.3%	3.735	5.1%	4.44%	78.9%	13.8%	7.3%	[1-1.00 1]
137	H	(6)	2764.57	0.503	9.9%	0.386	9.9%	37.2	8.4%	3.755	5.3%	4.41%	78.8%	13.4%	7.8%	[1-1.00 1]
138	H	(6)	2783.12	0.523	9.8%	0.404	9.8%	38.5	8.1%	3.775	5.5%	4.40%	78.9%	12.9%	8.2%	[1-1.00 1]
139	H	(6)	2802.83	0.537	10.0%	0.418	10.0%	39.4	8.2%	3.782	5.7%	4.38%	78.9%	12.7%	8.5%	[1-1.00 1]
140	H	(6)	2823.69	0.536	9.3%	0.421	9.3%	39.3	7.3%	3.795	5.7%	4.36%	79.1%	12.4%	8.6%	[1-1.00 1]
141	H	(6)	2843.40	0.543	9.0%	0.429	9.0%	39.5	7.0%	3.816	5.7%	4.34%	79.2%	12.2%	8.7%	[1-1.00 1]
142	H	(6)	2863.11	0.524	8.3%	0.417	8.3%	38.2	6.2%	3.810	5.6%	4.33%	79.4%	12.3%	8.3%	[1-1.00 1]
143	H	(6)	2882.81	0.511	8.2%	0.409	8.2%	37.4	6.2%	3.795	5.3%	4.31%	79.2%	12.8%	8.0%	[1-1.00 1]
144	H	(6)	2903.69	0.491	8.7%	0.396	8.7%	36.0	7.0%	3.782	5.1%	4.29%	79.1%	13.2%	7.6%	[1-1.00 1]
145	H	(6)	2922.24	0.509	9.9%	0.413	9.9%	37.4	8.5%	3.784	5.2%	4.28%	78.8%	13.3%	7.9%	[1-1.00 1]
146	H	(6)	2943.10	0.500	10.4%	0.409	10.4%	36.7	9.1%	3.784	5.1%	4.26%	78.9%	13.5%	7.7%	[1-1.00 1]
147	H	(6)	2963.98	0.508	10.4%	0.418	10.4%	37.2	9.0%	3.791	5.2%	4.25%	78.8%	13.4%	7.8%	[1-1.00 1]
148	H	(6)	2984.83	0.511	11.2%	0.423	11.2%	37.3	9.9%	3.806	5.3%	4.23%	79.1%	13.0%	7.9%	[1-1.00 1]
149	H	(6)	3003.36	0.524	11.5%	0.437	11.5%	38.0	10.1%	3.826	5.5%	4.22%	79.2%	12.8%	8.0%	[1-1.00 1]
150	H	(6)	3023.07	0.491	10.3%	0.412	10.3%	35.9	8.8%	3.803	5.3%	4.21%	79.4%	13.2%	7.4%	[1-1.00 1]
151	H	(6)	3043.94	0.493	10.9%	0.417	10.9%	35.9	9.4%	3.814	5.5%	4.19%	79.5%	13.0%	7.4%	[1-1.00 1]
152	H	(6)	3064.83	0.484	12.0%	0.412	12.0%	35.2	10.6%	3.817	5.6%	4.17%	79.6%	13.1%	7.2%	[1-1.00 1]
153	H	(6)	3084.54	0.485	12.1%	0.415	12.1%	35.5	10.6%	3.795	5.8%	4.16%	79.4%	13.4%	7.3%	[1-1.00 1]
154	H	(6)	3104.27	0.476	12.0%	0.411	12.0%	34.9	10.5%	3.793	5.9%	4.14%	79.5%	13.3%	7.1%	[1-1.00 1]
155	H	(6)	3123.99	0.482	13.2%	0.418	13.2%	35.2	11.7%	3.799	6.0%	4.13%	79.6%	13.2%	7.2%	[1-1.00 1]
156	H	(6)	3143.72	0.483	13.0%	0.422	13.0%	35.3	11.6%	3.803	6.1%	4.12%	79.6%	13.1%	7.3%	[1-1.00 1]
157	H	(6)	3163.44	0.511	15.6%	0.449	15.6%	37.1	14.3%	3.827	6.2%	4.09%	79.3%	12.9%	7.8%	[1-1.00 1]
158	H	(6)	3184.28	0.491	15.1%	0.435	15.1%	35.5	13.8%	3.842	6.0%	4.08%	79.7%	12.9%	7.4%	[1-1.00 1]
159	H	(6)	3202.84	0.501	13.5%	0.446	13.5%	36.2	12.1%	3.844	5.9%	4.06%	79.6%	12.9%	7.5%	[1-1.00 1]
160	H	(6)	3223.72	0.495	13.2%	0.444	13.2%	35.9	11.9%	3.837	5.7%	4.05%	79.6%	13.0%	7.5%	[1-1.00 1]
161	H	(6)	3243.41	0.488	13.2%	0.439	13.2%	35.3	12.0%	3.832	5.5%	4.04%	79.5%	13.2%	7.3%	[1-1.00 1]
162	H	(6)	3264.28	0.475	10.2%	0.431	10.2%	34.5	8.7%	3.823	5.3%	4.03%	79.6%	13.3%	7.1%	[1-1.00 1]
163	H	(6)	3283.98	0.472	9.8%	0.431	9.8%	34.4	8.3%	3.817	5.3%	4.02%	79.5%	13.4%	7.1%	[1-1.00 1]
164	H	(6)	3303.68	0.453	11.4%	0.416	11.4%	33.1	10.1%	3.805	5.2%	4.01%	79.6%	13.8%	6.7%	[1-1.00 1]
165	H	(6)	3324.54	0.454	10.3%	0.419	10.3%	33.1	8.8%	3.811	5.3%	4.00%	79.7%	13.6%	6.7%	[1-1.00 1]
166	H	(6)	3345.41	0.458	12.8%	0.425	12.8%	33.3	11.5%	3.813	5.5%	3.99%	79.7%	13.6%	6.7%	[1-1.00 1]
167	H	(6)	3362.80	0.452	14.3%	0.422	14.3%	32.9	13.2%	3.816	5.6%	3.97%	79.7%	13.7%	6.6%	[1-1.00 1]
168	H	(6)	3383.68	0.463	15.6%	0.436	15.6%	33.7	14.5%	3.821	5.8%	3.96%	79.7%	13.6%	6.8%	[1-1.00 1]
169	H	(6)	3404.57	0.467	15.5%	0.441	15.5%	33.9	14.3%	3.826	5.8%	3.94%	79.6%	13.4%	6.9%	[1-1.00 1]
170	H	(6)	3424.27	0.476	16.7%	0.453	16.7%	34.4	15.7%	3.841	5.9%	3.93%	79.5%	13.4%	7.1%	[1-1.00 1]
171	H	(6)	3445.15	0.465	14.5%	0.445	14.5%	33.8	13.3%	3.828	5.6%	3.91%	79.5%	13.6%	6.9%	[1-1.00 1]
172	H	(6)	3464.86	0.459	12.8%	0.442	12.8%	33.3	11.6%	3.826	5.4%	3.90%	79.6%	13.6%	6.8%	[1-1.00 1]
173	H	(6)	3484.57	0.462	12.8%	0.447	12.8%	33.6	11.7%	3.819	5.4%	3.89%	79.5%	13.6%	6.9%	[1-1.00 1]
174	H	(6)	3504.28	0.486	12.7%	0.474	12.7%	35.3	11.3%	3.833	5.7%	3.88%	79.2%	13.5%	7.3%	[1-1.00 1]
