[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
138	H	(6)	2783.09	0.572	8.9%	0.442	8.9%	45.3	7.7%	3.509	4.4%	3.87%	44.5%	43.8%	11.6%	[1-0.93 2]
139	H	(6)	2802.80	0.558	8.6%	0.434	8.6%	44.2	7.4%	3.503	4.4%	3.86%	44.8%	43.9%	11.3%	[1-0.93 2]
140	H	(6)	2823.67	0.581	9.3%	0.456	9.3%	46.0	8.2%	3.508	4.3%	3.84%	44.5%	43.8%	11.8%	[1-0.95 2]
141	H	(6)	2843.36	0.577	9.7%	0.456	9.7%	45.7	8.7%	3.510	4.3%	3.83%	44.7%	43.7%	11.7%	[1-0.96 2]
142	H	(6)	2863.06	0.595	9.3%	0.473	9.3%	47.1	8.3%	3.510	4.3%	3.82%	44.4%	43.5%	12.1%	[1-0.96 2]
143	H	(6)	2882.77	0.584	9.2%	0.467	9.2%	46.2	8.1%	3.510	4.3%	3.80%	44.5%	43.7%	11.8%	[1-0.98 2]
144	H	(6)	2903.61	0.591	9.1%	0.477	9.1%	46.7	8.0%	3.514	4.3%	3.79%	44.4%	43.8%	11.8%	[1-0.97 2]
145	H	(6)	2923.31	0.604	8.3%	0.490	8.3%	48.0	7.1%	3.497	4.3%	3.77%	43.8%	44.0%	12.2%	[1-0.94 2]
146	H	(6)	2943.01	0.615	8.5%	0.502	8.5%	48.8	7.3%	3.501	4.3%	3.76%	43.5%	44.1%	12.4%	[1-0.97 2]
147	H	(6)	2963.87	0.580	8.9%	0.478	8.9%	45.9	7.8%	3.511	4.3%	3.75%	44.3%	44.1%	11.6%	[1-0.97 2]
148	H	(6)	2983.59	0.607	8.5%	0.503	8.5%	47.8	7.3%	3.524	4.3%	3.74%	44.0%	43.8%	12.2%	[1-0.98 2]
149	H	(6)	3003.30	0.614	8.5%	0.512	8.5%	48.3	7.4%	3.529	4.2%	3.72%	43.9%	43.8%	12.3%	[1-0.96 2]
150	H	(6)	3023.02	0.594	8.7%	0.499	8.7%	46.5	7.6%	3.544	4.2%	3.70%	44.5%	43.7%	11.8%	[1-0.96 2]
151	H	(6)	3043.90	0.615	8.9%	0.520	8.9%	48.2	7.9%	3.549	4.2%	3.69%	44.2%	43.5%	12.4%	[1-0.97 2]
152	H	(6)	3063.61	0.639	8.5%	0.544	8.5%	50.2	7.3%	3.538	4.2%	3.68%	43.7%	43.5%	12.9%	[1-0.97 2]
153	H	(6)	3083.31	0.609	8.5%	0.521	8.5%	47.8	7.3%	3.536	4.2%	3.66%	44.1%	43.7%	12.2%	[1-0.95 2]
154	H	(6)	3103.01	0.619	8.5%	0.533	8.5%	48.6	7.4%	3.535	4.2%	3.65%	44.1%	43.3%	12.5%	[1-0.95 2]
155	H	(6)	3123.87	0.622	8.6%	0.540	8.6%	48.8	7.5%	3.542	4.2%	3.63%	44.3%	43.2%	12.5%	[1-0.94 2]
156	H	(6)	3143.55	0.610	8.5%	0.532	8.5%	47.6	7.4%	3.554	4.1%	3.62%	44.7%	43.1%	12.1%	[1-0.94 2]
157	H	(6)	3163.25	0.609	8.7%	0.535	8.7%	47.4	7.7%	3.566	4.1%	3.61%	44.9%	43.0%	12.1%	[1-0.94 2]
158	H	(6)	3184.10	0.626	9.0%	0.554	9.0%	48.7	8.0%	3.571	4.1%	3.60%	44.6%	42.8%	12.5%	[1-0.96 2]
159	H	(6)	3203.79	0.587	9.2%	0.523	9.2%	45.4	8.3%	3.594	4.1%	3.58%	45.7%	42.7%	11.6%	[1-0.97 2]
160	H	(6)	3223.48	0.609	8.9%	0.545	8.9%	47.0	7.9%	3.598	4.1%	3.57%	45.4%	42.4%	12.2%	[1-0.98 2]
161	H	(6)	3243.18	0.615	8.0%	0.554	8.0%	47.6	6.8%	3.586	4.1%	3.56%	45.1%	42.6%	12.4%	[1-0.97 2]
162	H	(6)	3264.07	0.613	8.1%	0.556	8.1%	47.5	7.0%	3.587	4.1%	3.55%	45.3%	42.4%	12.3%	[1-0.98 2]
163	H	(6)	3283.79	0.621	7.5%	0.566	7.5%	48.1	6.3%	3.586	4.1%	3.54%	45.3%	42.3%	12.4%	[1-0.98 2]
164	H	(6)	3303.49	0.637	7.4%	0.585	7.4%	49.6	6.2%	3.569	4.1%	3.53%	44.4%	42.8%	12.7%	[1-0.99 2]
165	H	(6)	3323.20	0.631	7.1%	0.582	7.1%	49.3	5.8%	3.558	4.1%	3.52%	44.4%	42.9%	12.7%	[1-1.00 1]
166	H	(6)	3344.07	0.616	7.2%	0.572	7.2%	48.3	6.0%	3.547	4.1%	3.52%	44.5%	43.1%	12.4%	[1-1.00 1]
167	H	(6)	3363.76	0.624	6.7%	0.583	6.7%	48.8	5.3%	3.552	4.1%	3.51%	44.6%	42.8%	12.6%	[1-1.00 1]
168	H	(6)	3383.45	0.632	7.0%	0.594	7.0%	49.5	5.7%	3.547	4.1%	3.50%	44.3%	42.8%	12.9%	[1-1.00 1]
169	H	(6)	3404.31	0.646	6.9%	0.611	6.9%	50.3	5.6%	3.569	4.0%	3.49%	44.7%	42.2%	13.1%	[1-1.00 1]
170	H	(6)	3424.02	0.641	7.3%	0.610	7.3%	49.9	6.1%	3.573	4.0%	3.48%	45.2%	42.0%	12.9%	[1-1.00 1]
171	H	(6)	3443.70	0.646	8.1%	0.618	8.1%	50.0	7.0%	3.588	4.0%	3.47%	45.7%	41.3%	13.0%	[1-1.00 1]
172	H	(6)	3463.41	0.634	8.0%	0.610	8.0%	49.3	6.9%	3.575	4.0%	3.46%	45.6%	41.6%	12.7%	[1-1.00 1]
173	H	(6)	3484.28	0.620	7.9%	0.600	7.9%	48.0	6.9%	3.591	4.0%	3.45%	46.4%	41.3%	12.3%	[1-1.00 1]
174	H	(6)	3503.99	0.610	8.1%	0.594	8.1%	47.1	7.1%	3.596	4.0%	3.43%	46.4%	41.5%	12.1%	[1-1.00 1]
