[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
17	H	(6)	360.26	1.093	15.3%	0.109	15.3%	33.3	10.3%	9.127	11.4%	6.76%	50.1%	43.0%	6.9%	[1-0.00 2]
18	H	(6)	381.11	1.042	15.8%	0.110	15.8%	31.8	11.7%	9.096	10.7%	6.58%	50.6%	42.9%	6.5%	[1-0.00 2]
19	H	(6)	400.79	1.003	15.8%	0.112	15.8%	30.8	11.9%	9.047	10.5%	6.43%	50.5%	43.3%	6.2%	[1-0.00 2]
20	H	(6)	421.66	1.059	16.5%	0.124	16.5%	31.6	13.0%	9.316	10.2%	6.26%	51.5%	41.9%	6.5%	[1-0.32 2]
21	H	(6)	441.36	1.042	16.3%	0.128	16.3%	30.8	12.7%	9.393	10.1%	6.12%	52.8%	40.7%	6.5%	[1-0.37 2]
23	H	(6)	481.95	1.071	17.6%	0.143	17.6%	32.1	14.3%	9.282	10.3%	5.84%	52.4%	40.6%	6.9%	[1-0.00 2]
24	H	(6)	502.80	1.111	18.2%	0.155	18.2%	32.8	15.1%	9.412	10.2%	5.70%	53.2%	39.5%	7.3%	[1-0.00 2]
25	H	(6)	522.51	1.101	17.5%	0.160	17.5%	32.2	14.4%	9.485	9.9%	5.57%	52.9%	39.8%	7.2%	[1-0.06 2]
26	H	(6)	543.37	1.087	17.9%	0.164	17.9%	31.5	15.0%	9.579	9.7%	5.46%	52.7%	40.2%	7.1%	[1-0.30 2]
27	H	(6)	561.91	1.007	17.8%	0.157	17.8%	30.0	14.9%	9.332	9.7%	5.41%	51.9%	41.5%	6.7%	[1-0.18 2]
28	H	(6)	581.61	0.873	17.4%	0.141	17.4%	26.9	14.4%	9.017	9.9%	5.40%	52.8%	41.4%	5.8%	[1-0.18 2]
29	H	(6)	603.62	0.789	18.5%	0.132	18.5%	25.3	15.5%	8.646	10.2%	5.40%	52.4%	42.3%	5.3%	[1-0.18 2]
30	H	(6)	641.88	0.751	19.3%	0.134	19.3%	25.3	16.0%	8.232	10.7%	5.39%	53.0%	41.6%	5.4%	[1-0.25 2]
31	H	(6)	661.59	0.775	19.4%	0.142	19.4%	26.1	16.2%	8.262	10.5%	5.32%	53.7%	40.7%	5.6%	[1-0.24 2]
32	H	(6)	682.47	0.989	21.6%	0.187	21.6%	32.8	18.8%	8.365	10.7%	5.22%	53.8%	38.5%	7.6%	[1-0.23 2]
33	H	(6)	702.16	1.168	21.6%	0.228	21.6%	38.0	18.8%	8.544	10.6%	5.14%	54.3%	36.6%	9.1%	[1-0.28 2]
34	H	(6)	721.86	1.233	21.7%	0.247	21.7%	40.5	19.0%	8.457	10.6%	5.12%	55.1%	35.2%	9.7%	[1-0.28 2]
35	H	(6)	741.57	1.321	21.7%	0.272	21.7%	44.3	18.8%	8.289	10.7%	5.12%	55.3%	34.0%	10.7%	[1-0.28 2]
36	H	(6)	762.46	1.405	21.5%	0.298	21.5%	47.6	18.5%	8.205	10.8%	5.12%	55.7%	32.7%	11.6%	[1-0.43 2]
37	H	(6)	782.22	1.282	19.6%	0.279	19.6%	44.3	16.6%	8.034	10.5%	5.12%	56.7%	32.7%	10.6%	[1-0.43 0]
38	H	(6)	800.76	1.256	18.7%	0.279	18.7%	43.4	15.8%	8.035	9.9%	5.05%	56.8%	32.9%	10.3%	[1-0.43 0]
39	H	(6)	821.61	1.226	17.2%	0.280	17.2%	43.0	14.3%	7.923	9.6%	4.97%	56.0%	33.8%	10.3%	[1-0.11 2]
40	H	(6)	841.31	1.235	16.8%	0.289	16.8%	43.0	14.1%	7.970	9.2%	4.92%	56.0%	33.7%	10.3%	[1-0.29 2]
41	H	(6)	861.02	1.127	14.8%	0.270	14.8%	38.9	12.2%	8.042	8.4%	4.84%	55.8%	35.1%	9.1%	[1-0.43 0]
42	H	(6)	881.88	1.039	13.2%	0.255	13.2%	36.3	10.6%	7.965	7.9%	4.78%	55.1%	36.5%	8.4%	[1-0.36 2]
43	H	(6)	900.43	0.984	11.8%	0.246	11.8%	34.2	9.2%	7.998	7.3%	4.71%	54.6%	37.6%	7.8%	[1-0.43 2]
44	H	(6)	920.13	0.925	11.6%	0.236	11.6%	32.2	9.3%	7.980	7.0%	4.65%	54.3%	38.6%	7.1%	[1-0.43 2]
45	H	(6)	942.14	0.830	10.3%	0.217	10.3%	29.8	7.8%	7.734	6.7%	4.59%	53.2%	40.4%	6.4%	[1-0.00 2]
46	H	(6)	960.68	0.805	10.2%	0.215	10.2%	29.2	7.7%	7.656	6.6%	4.55%	52.0%	41.8%	6.2%	[1-0.01 2]
47	H	(6)	981.53	0.792	10.3%	0.216	10.3%	28.9	8.0%	7.614	6.5%	4.50%	51.1%	42.9%	6.0%	[1-0.00 2]
48	H	(6)	1002.38	0.798	12.7%	0.222	12.7%	29.2	10.7%	7.601	6.8%	4.45%	50.2%	43.7%	6.1%	[1-0.00 2]
49	H	(6)	1024.40	0.834	13.6%	0.237	13.6%	30.4	11.6%	7.625	7.1%	4.39%	49.7%	43.8%	6.5%	[1-0.00 2]
50	H	(6)	1041.80	0.810	13.7%	0.234	13.7%	29.5	11.7%	7.633	7.2%	4.35%	50.0%	43.8%	6.2%	[1-0.00 2]
51	H	(6)	1061.51	0.847	14.3%	0.250	14.3%	30.7	12.3%	7.656	7.3%	4.30%	49.7%	43.7%	6.6%	[1-0.00 2]
52	H	(6)	1082.38	0.864	14.9%	0.260	14.9%	31.4	12.9%	7.657	7.5%	4.26%	49.5%	43.7%	6.8%	[1-0.00 2]
53	H	(6)	1102.07	0.939	16.3%	0.287	16.3%	33.0	14.5%	7.907	7.4%	4.21%	50.1%	42.6%	7.3%	[1-0.43 0]
54	H	(6)	1122.95	0.905	16.1%	0.282	16.1%	31.6	14.4%	7.947	7.2%	4.17%	51.0%	42.1%	6.9%	[1-0.43 0]
55	H	(6)	1142.66	0.998	21.5%	0.317	21.5%	34.2	20.1%	8.103	7.7%	4.12%	52.2%	40.1%	7.7%	[1-0.43 0]
56	H	(6)	1162.36	1.089	23.6%	0.352	23.6%	36.8	22.1%	8.219	8.1%	4.08%	53.1%	38.4%	8.5%	[1-0.43 0]
57	H	(6)	1182.05	1.073	24.6%	0.352	24.6%	36.1	23.4%	8.249	7.9%	4.05%	54.0%	37.7%	8.2%	[1-0.43 0]
58	H	(6)	1201.77	1.028	24.3%	0.343	24.3%	35.2	22.9%	8.114	8.0%	4.05%	54.2%	37.8%	8.0%	[1-0.43 0]
59	H	(6)	1221.47	1.031	24.0%	0.350	24.0%	35.8	22.7%	7.999	8.1%	4.05%	54.3%	37.5%	8.2%	[1-0.43 0]
60	H	(6)	1241.17	0.943	19.6%	0.325	19.6%	33.5	18.1%	7.810	7.5%	4.05%	53.8%	38.8%	7.4%	[1-0.43 0]
61	H	(6)	1262.03	0.836	17.3%	0.293	17.3%	30.4	15.8%	7.650	7.1%	4.05%	54.0%	39.4%	6.6%	[1-0.43 0]
62	H	(6)	1281.72	0.830	17.1%	0.295	17.1%	30.3	15.6%	7.611	7.0%	4.03%	54.0%	39.4%	6.6%	[1-0.43 0]
63	H	(6)	1301.43	0.770	15.3%	0.278	15.3%	28.3	13.8%	7.548	6.6%	3.99%	53.9%	40.1%	6.0%	[1-0.30 0]
64	H	(6)	1322.29	0.749	16.2%	0.275	16.2%	27.3	14.9%	7.610	6.5%	3.95%	54.2%	40.1%	5.8%	[1-0.43 2]
65	H	(6)	1341.98	0.726	15.5%	0.271	15.5%	26.6	14.1%	7.578	6.4%	3.92%	54.2%	40.3%	5.6%	[1-0.28 0]
66	H	(6)	1361.70	0.691	15.1%	0.261	15.1%	25.6	13.7%	7.511	6.5%	3.88%	53.5%	41.2%	5.2%	[1-0.15 2]
67	H	(6)	1383.75	0.689	13.3%	0.265	13.3%	25.7	11.6%	7.450	6.5%	3.84%	52.4%	42.3%	5.3%	[1-0.00 2]
68	H	(6)	1402.32	0.692	14.7%	0.269	14.7%	25.9	13.1%	7.425	6.7%	3.81%	51.6%	43.1%	5.3%	[1-0.00 2]
69	H	(6)	1423.22	0.773	15.4%	0.305	15.4%	28.2	13.9%	7.611	6.6%	3.77%	51.3%	42.9%	5.8%	[1-0.43 0]
70	H	(6)	1444.08	0.756	15.7%	0.303	15.7%	28.1	14.2%	7.478	6.7%	3.74%	50.7%	43.5%	5.8%	[1-0.00 2]
71	H	(6)	1461.48	0.786	16.1%	0.319	16.1%	29.0	14.6%	7.517	6.7%	3.70%	50.7%	43.3%	6.1%	[1-0.00 2]
72	H	(6)	1482.34	0.797	17.2%	0.328	17.2%	29.3	15.8%	7.540	6.7%	3.68%	51.0%	42.8%	6.2%	[1-0.00 2]
73	H	(6)	1503.20	0.801	15.9%	0.334	15.9%	28.8	14.5%	7.737	6.5%	3.65%	52.0%	42.0%	6.0%	[1-0.43 2]
74	H	(6)	1522.90	0.772	15.7%	0.326	15.7%	27.5	14.3%	7.789	6.4%	3.62%	52.6%	41.7%	5.7%	[1-0.43 0]
75	H	(6)	1542.61	0.821	16.6%	0.352	16.6%	28.9	15.3%	7.893	6.6%	3.59%	53.5%	40.3%	6.2%	[1-0.43 0]
76	H	(6)	1562.32	0.841	17.0%	0.365	17.0%	29.3	15.7%	7.984	6.6%	3.56%	54.7%	39.0%	6.3%	[1-0.43 0]
77	H	(6)	1582.01	0.870	16.5%	0.383	16.5%	29.9	15.2%	8.078	6.5%	3.53%	55.6%	37.9%	6.5%	[1-0.43 0]
78	H	(6)	1602.87	0.911	16.2%	0.406	16.2%	31.1	14.9%	8.127	6.5%	3.51%	56.1%	37.1%	6.9%	[1-0.43 0]
79	H	(6)	1621.43	0.879	15.1%	0.396	15.1%	30.7	13.6%	7.963	6.6%	3.49%	56.0%	37.3%	6.7%	[1-0.00 0]
80	H	(6)	1642.31	0.866	14.0%	0.395	14.0%	30.3	12.4%	7.950	6.5%	3.46%	55.4%	38.2%	6.4%	[1-0.00 0]
81	H	(6)	1662.02	0.828	13.5%	0.382	13.5%	29.2	11.9%	7.872	6.5%	3.44%	54.0%	39.9%	6.1%	[1-0.00 2]
82	H	(6)	1681.73	0.775	12.6%	0.362	12.6%	27.6	10.8%	7.792	6.5%	3.42%	53.0%	41.4%	5.5%	[1-0.00 2]
83	H	(6)	1701.44	0.705	11.4%	0.333	11.4%	25.4	9.5%	7.703	6.4%	3.40%	52.0%	43.2%	4.9%	[1-0.00 2]
84	H	(6)	1722.31	0.699	10.6%	0.334	10.6%	25.4	8.5%	7.652	6.3%	3.37%	50.8%	44.4%	4.8%	[1-0.00 2]
85	H	(6)	1740.88	0.684	10.1%	0.331	10.1%	24.9	8.0%	7.635	6.2%	3.35%	50.3%	45.0%	4.7%	[1-0.00 2]
86	H	(6)	1761.76	0.736	9.1%	0.360	9.1%	26.8	6.6%	7.628	6.3%	3.33%	50.0%	44.8%	5.2%	[1-0.00 2]
87	H	(6)	1781.46	0.739	9.4%	0.366	9.4%	26.9	6.9%	7.645	6.3%	3.31%	50.0%	44.8%	5.3%	[1-0.00 2]
88	H	(6)	1801.16	0.774	10.3%	0.387	10.3%	28.1	8.1%	7.645	6.4%	3.29%	49.8%	44.6%	5.6%	[1-0.00 2]
89	H	(6)	1822.02	0.754	10.2%	0.382	10.2%	27.4	8.1%	7.652	6.2%	3.27%	49.6%	45.0%	5.4%	[1-0.00 2]
90	H	(10)	1841.72	0.746	10.8%	0.381	10.8%	27.0	8.9%	7.660	6.1%	3.25%	49.6%	45.1%	5.3%	[1-0.00 2]
91	H	(10)	1861.44	0.714	11.1%	0.369	11.1%	25.9	9.4%	7.674	5.9%	3.22%	49.5%	45.5%	4.9%	[1-0.00 2]
92	H	(10)	1881.14	0.758	10.7%	0.396	10.7%	27.5	9.0%	7.661	5.9%	3.21%	49.0%	45.5%	5.4%	[1-0.00 2]
93	H	(10)	1902.00	0.756	10.1%	0.399	10.1%	27.4	8.3%	7.666	5.8%	3.19%	48.7%	45.9%	5.4%	[1-0.00 2]
94	H	(10)	1921.71	0.776	9.5%	0.414	9.5%	28.2	7.6%	7.647	5.8%	3.17%	48.4%	46.0%	5.6%	[1-0.00 2]
95	H	(10)	1941.42	0.757	8.9%	0.408	8.9%	27.5	7.0%	7.645	5.5%	3.15%	48.2%	46.3%	5.4%	[1-0.00 2]
96	H	(10)	1961.14	0.718	9.2%	0.391	9.2%	26.1	7.5%	7.635	5.3%	3.13%	48.4%	46.6%	5.0%	[1-0.00 2]
97	H	(10)	1982.01	0.656	9.0%	0.361	9.0%	23.8	7.5%	7.644	4.9%	3.11%	48.7%	47.0%	4.3%	[1-0.00 2]
98	H	(10)	2004.04	0.653	8.9%	0.363	8.9%	23.6	7.5%	7.671	4.8%	3.09%	48.8%	46.9%	4.2%	[1-0.00 2]
99	H	(10)	2021.42	0.618	8.7%	0.347	8.7%	22.4	7.4%	7.676	4.5%	3.08%	49.1%	47.1%	3.9%	[1-0.00 2]
100	H	(10)	2042.31	0.618	8.4%	0.350	8.4%	22.3	7.1%	7.681	4.4%	3.06%	49.0%	47.2%	3.8%	[1-0.00 2]
101	H	(10)	2062.02	0.618	7.9%	0.354	7.9%	22.4	6.6%	7.680	4.3%	3.04%	49.0%	47.1%	3.9%	[1-0.00 2]
102	H	(10)	2101.45	0.630	7.8%	0.368	7.8%	22.7	6.6%	7.699	4.3%	3.01%	49.0%	47.0%	4.0%	[1-0.00 2]
103	H	(10)	2122.33	0.607	7.4%	0.358	7.4%	21.9	6.1%	7.691	4.2%	3.00%	49.0%	47.2%	3.7%	[1-0.00 2]
104	H	(10)	2142.04	0.632	7.7%	0.376	7.7%	22.8	6.4%	7.714	4.3%	2.98%	49.0%	47.0%	4.0%	[1-0.00 2]
105	H	(10)	2161.75	0.635	8.0%	0.381	8.0%	22.8	6.8%	7.721	4.2%	2.97%	49.1%	47.0%	4.0%	[1-0.00 2]
106	H	(10)	2184.94	0.631	8.0%	0.383	8.0%	22.7	6.9%	7.734	4.2%	2.95%	49.1%	47.0%	3.9%	[1-0.00 2]
107	H	(10)	2222.02	0.630	8.1%	0.389	8.1%	22.6	6.9%	7.753	4.1%	2.92%	49.2%	46.9%	3.9%	[1-0.00 2]
108	H	(10)	2241.72	0.646	8.9%	0.402	8.9%	23.1	7.9%	7.766	4.1%	2.91%	49.3%	46.6%	4.1%	[1-0.00 2]
109	H	(10)	2261.42	0.653	9.1%	0.410	9.1%	23.4	8.2%	7.764	4.0%	2.89%	49.1%	46.7%	4.2%	[1-0.00 2]
110	H	(10)	2282.34	0.674	9.0%	0.427	9.0%	24.1	8.0%	7.783	4.1%	2.88%	49.2%	46.4%	4.4%	[1-0.00 2]
111	H	(10)	2302.03	0.688	9.3%	0.440	9.3%	24.5	8.3%	7.787	4.2%	2.87%	49.0%	46.5%	4.5%	[1-0.00 2]
112	H	(10)	2321.73	0.695	9.4%	0.448	9.4%	24.8	8.4%	7.788	4.2%	2.85%	48.9%	46.5%	4.6%	[1-0.00 2]
113	H	(10)	2342.60	0.710	8.6%	0.462	8.6%	25.3	7.5%	7.794	4.3%	2.84%	48.7%	46.6%	4.7%	[1-0.00 2]
114	H	(10)	2362.31	0.688	8.5%	0.452	8.5%	24.5	7.3%	7.794	4.3%	2.83%	48.8%	46.7%	4.5%	[1-0.00 2]
115	H	(10)	2401.75	0.683	8.5%	0.456	8.5%	24.4	7.4%	7.772	4.3%	2.81%	48.8%	46.8%	4.4%	[1-0.00 2]
116	H	(10)	2422.65	0.704	8.3%	0.474	8.3%	25.1	7.0%	7.806	4.5%	2.79%	48.9%	46.5%	4.7%	[1-0.00 2]
117	H	(10)	2442.36	0.724	7.8%	0.491	7.8%	25.7	6.3%	7.828	4.6%	2.78%	48.9%	46.3%	4.9%	[1-0.00 2]
118	H	(10)	2462.08	0.705	7.9%	0.482	7.9%	25.0	6.5%	7.829	4.5%	2.76%	49.0%	46.4%	4.7%	[1-0.00 2]
119	H	(10)	2481.80	0.712	8.1%	0.491	8.1%	25.2	6.6%	7.843	4.6%	2.75%	49.0%	46.2%	4.7%	[1-0.00 2]
120	H	(10)	2502.66	0.696	8.2%	0.484	8.2%	24.6	6.9%	7.843	4.5%	2.74%	49.1%	46.3%	4.5%	[1-0.00 2]
121	H	(10)	2544.37	0.694	9.0%	0.491	9.0%	24.6	7.9%	7.845	4.4%	2.72%	49.1%	46.4%	4.5%	[1-0.00 2]
122	H	(10)	2561.77	0.659	9.6%	0.469	9.6%	23.4	8.6%	7.835	4.3%	2.71%	49.3%	46.6%	4.1%	[1-0.00 2]
123	H	(10)	2603.51	0.652	9.7%	0.471	9.7%	23.1	8.7%	7.853	4.3%	2.68%	49.3%	46.7%	4.0%	[1-0.00 2]
124	H	(10)	2641.77	0.662	9.5%	0.486	9.5%	23.3	8.4%	7.887	4.3%	2.66%	49.3%	46.6%	4.1%	[1-0.00 2]
125	H	(10)	2662.63	0.683	9.1%	0.505	9.1%	24.0	7.9%	7.898	4.4%	2.65%	49.3%	46.3%	4.3%	[1-0.00 2]
126	H	(10)	2682.35	0.639	7.8%	0.476	7.8%	22.5	6.5%	7.882	4.2%	2.64%	49.4%	46.7%	3.9%	[1-0.00 2]
127	H	(10)	2721.76	0.639	7.8%	0.483	7.8%	22.5	6.6%	7.895	4.1%	2.61%	49.3%	46.9%	3.9%	[1-0.00 2]
128	H	(10)	2742.65	0.648	7.8%	0.494	7.8%	22.8	6.7%	7.904	4.0%	2.60%	49.2%	46.9%	3.9%	[1-0.00 2]
129	H	(10)	2762.37	0.645	7.7%	0.495	7.7%	22.7	6.6%	7.898	3.9%	2.59%	49.1%	47.0%	3.9%	[1-0.00 2]
130	H	(10)	2783.22	0.639	7.4%	0.494	7.4%	22.4	6.4%	7.910	3.7%	2.58%	49.0%	47.2%	3.8%	[1-0.00 2]
131	H	(10)	2802.93	0.657	8.1%	0.512	8.1%	23.1	7.1%	7.915	3.8%	2.57%	49.0%	47.0%	4.0%	[1-0.00 2]
132	H	(10)	2824.93	0.684	7.7%	0.537	7.7%	24.0	6.7%	7.916	3.9%	2.56%	48.8%	47.0%	4.3%	[1-0.00 2]
133	H	(10)	2842.32	0.683	7.9%	0.539	7.9%	23.9	6.9%	7.935	3.8%	2.55%	48.8%	47.0%	4.2%	[1-0.00 2]
134	H	(10)	2863.21	0.712	8.4%	0.566	8.4%	24.9	7.5%	7.945	3.9%	2.54%	48.7%	46.8%	4.5%	[1-0.00 2]
135	H	(10)	2884.08	0.743	9.0%	0.595	9.0%	25.3	8.2%	8.165	3.8%	2.53%	49.7%	45.7%	4.6%	[1-0.43 0]
136	H	(10)	2922.32	0.770	8.5%	0.625	8.5%	26.0	7.6%	8.237	3.8%	2.51%	50.6%	44.5%	4.8%	[1-0.43 0]
137	H	(10)	2942.03	0.770	8.8%	0.629	8.8%	25.7	8.0%	8.309	3.7%	2.50%	51.8%	43.3%	4.8%	[1-0.43 0]
138	H	(10)	2965.23	0.773	8.9%	0.637	8.9%	26.3	8.1%	8.164	3.8%	2.49%	52.0%	43.1%	5.0%	[1-0.00 0]
139	H	(10)	3002.31	0.755	9.0%	0.630	9.0%	25.7	8.2%	8.166	3.6%	2.48%	51.9%	43.3%	4.8%	[1-0.00 2]
140	H	(10)	3023.17	0.740	8.4%	0.621	8.4%	25.4	7.6%	8.090	3.6%	2.47%	50.8%	44.5%	4.7%	[1-0.00 2]
141	H	(10)	3042.88	0.749	9.0%	0.633	9.0%	25.9	8.2%	8.037	3.7%	2.46%	49.6%	45.6%	4.8%	[1-0.00 2]
142	H	(10)	3062.60	0.757	9.2%	0.644	9.2%	26.4	8.4%	7.973	3.6%	2.45%	48.4%	46.7%	4.9%	[1-0.00 2]
143	H	(10)	3084.62	0.748	9.2%	0.641	9.2%	26.1	8.4%	7.968	3.7%	2.44%	48.2%	47.0%	4.8%	[1-0.00 2]
144	H	(10)	3122.89	0.734	8.4%	0.637	8.4%	25.6	7.5%	7.979	3.6%	2.42%	48.2%	47.1%	4.7%	[1-0.00 2]
145	H	(10)	3142.60	0.726	8.3%	0.634	8.3%	25.3	7.5%	7.977	3.6%	2.41%	48.3%	47.1%	4.6%	[1-0.00 2]
146	H	(10)	3162.32	0.689	8.3%	0.605	8.3%	24.0	7.6%	7.982	3.5%	2.41%	48.5%	47.3%	4.2%	[1-0.00 2]
147	H	(10)	3202.91	0.655	8.1%	0.583	8.1%	22.8	7.3%	7.991	3.5%	2.39%	48.8%	47.4%	3.8%	[1-0.00 2]
148	H	(10)	3242.31	0.666	7.9%	0.600	7.9%	23.1	7.0%	8.014	3.5%	2.37%	48.9%	47.1%	3.9%	[1-0.00 2]
149	H	(10)	3264.36	0.663	8.1%	0.601	8.1%	22.9	7.2%	8.028	3.5%	2.36%	49.0%	47.1%	3.9%	[1-0.00 2]
150	H	(10)	3302.62	0.650	8.3%	0.597	8.3%	22.5	7.5%	8.025	3.6%	2.35%	49.0%	47.3%	3.8%	[1-0.00 2]
151	H	(10)	3343.20	0.669	8.2%	0.621	8.2%	23.2	7.2%	8.022	3.7%	2.34%	48.8%	47.3%	4.0%	[1-0.00 2]
152	H	(10)	3364.07	0.680	8.4%	0.635	8.4%	23.5	7.5%	8.025	3.8%	2.33%	48.6%	47.3%	4.1%	[1-0.00 2]
153	H	(10)	3402.34	0.671	8.6%	0.634	8.6%	23.3	7.7%	8.006	3.9%	2.32%	48.4%	47.6%	4.0%	[1-0.00 2]
154	H	(10)	3423.21	0.686	9.0%	0.652	9.0%	23.8	8.1%	7.999	3.9%	2.31%	48.2%	47.7%	4.1%	[1-0.00 2]
155	H	(10)	3446.40	0.696	8.7%	0.666	8.7%	24.2	7.7%	8.002	4.0%	2.30%	48.1%	47.7%	4.2%	[1-0.00 2]
156	H	(10)	3464.95	0.689	8.5%	0.663	8.5%	23.9	7.5%	8.010	4.0%	2.29%	48.2%	47.7%	4.2%	[1-0.00 2]
157	H	(10)	3482.35	0.701	8.4%	0.678	8.4%	24.3	7.4%	8.015	4.0%	2.29%	48.2%	47.6%	4.3%	[1-0.00 2]
158	H	(10)	3503.25	0.713	8.0%	0.693	8.0%	24.7	7.0%	7.999	4.0%	2.28%	48.2%	47.4%	4.4%	[1-0.00 2]
159	H	(10)	3522.96	0.698	7.8%	0.684	7.8%	24.3	6.7%	7.984	4.0%	2.28%	48.3%	47.4%	4.3%	[1-0.00 2]
160	H	(10)	3543.82	0.713	8.0%	0.702	8.0%	24.8	6.9%	7.976	4.1%	2.27%	48.4%	47.2%	4.4%	[1-0.00 2]
161	H	(10)	3563.53	0.741	8.1%	0.734	8.1%	25.3	7.1%	8.145	4.1%	2.27%	48.9%	46.6%	4.6%	[1-0.43 2]
162	H	(10)	3583.24	0.788	8.7%	0.785	8.7%	26.7	7.6%	8.208	4.2%	2.27%	49.9%	45.1%	5.0%	[1-0.43 0]
163	H	(10)	3605.27	0.793	9.6%	0.794	9.6%	26.6	8.6%	8.272	4.3%	2.26%	51.1%	43.9%	5.0%	[1-0.43 0]
164	H	(10)	3624.99	0.795	10.0%	0.800	10.0%	26.5	9.0%	8.326	4.4%	2.26%	52.3%	42.7%	5.0%	[1-0.43 0]
165	H	(10)	3663.22	0.798	10.3%	0.812	10.3%	26.5	9.3%	8.355	4.4%	2.25%	53.4%	41.6%	5.0%	[1-0.43 0]
166	H	(10)	3702.64	0.783	10.3%	0.805	10.3%	26.0	9.3%	8.357	4.3%	2.24%	54.1%	41.0%	4.9%	[1-0.43 0]
167	H	(10)	3744.39	0.725	9.6%	0.754	9.6%	24.2	8.6%	8.324	4.2%	2.24%	54.5%	41.2%	4.4%	[1-0.43 0]
168	H	(10)	3785.01	0.732	9.4%	0.769	9.4%	24.5	8.5%	8.296	4.2%	2.23%	54.5%	41.0%	4.5%	[1-0.43 0]
169	H	(10)	3823.28	0.735	9.6%	0.781	9.6%	24.7	8.7%	8.273	4.2%	2.22%	54.6%	40.9%	4.5%	[1-0.43 0]
170	H	(10)	3863.87	0.713	9.7%	0.766	9.7%	24.0	8.8%	8.262	4.2%	2.21%	55.0%	40.7%	4.3%	[1-0.43 0]
171	H	(10)	3883.57	0.712	10.4%	0.768	10.4%	23.9	9.5%	8.260	4.1%	2.21%	55.2%	40.5%	4.3%	[1-0.43 0]
172	H	(10)	3923.00	0.709	10.7%	0.772	10.7%	23.9	9.9%	8.251	4.2%	2.20%	55.4%	40.3%	4.3%	[1-0.43 0]
173	H	(10)	3963.58	0.670	10.2%	0.737	10.2%	22.6	9.4%	8.227	4.0%	2.19%	55.7%	40.5%	3.9%	[1-0.43 0]
174	H	(10)	4004.16	0.659	10.1%	0.733	10.1%	22.3	9.3%	8.210	4.0%	2.19%	55.8%	40.4%	3.8%	[1-0.43 0]
175	H	(10)	4023.86	0.655	9.8%	0.733	9.8%	22.2	9.0%	8.200	3.9%	2.18%	56.0%	40.3%	3.8%	[1-0.43 0]
176	H	(10)	4043.57	0.685	9.8%	0.769	9.8%	23.2	8.9%	8.210	4.1%	2.18%	56.0%	39.9%	4.0%	[1-0.43 0]
