[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
24	H	(3)	500.56	0.411	14.9%	0.057	14.9%	55.6	6.9%	2.056	13.2%	12.17%	44.6%	40.9%	14.5%	[1-1.00 1]
25	H	(3)	520.24	0.332	14.9%	0.048	14.9%	46.1	7.1%	2.001	13.1%	12.01%	44.1%	44.1%	11.8%	[1-1.00 1]
26	H	(3)	539.91	0.303	15.1%	0.045	15.1%	43.1	7.6%	1.950	13.0%	11.85%	42.9%	46.2%	10.8%	[1-1.00 1]
27	H	(3)	559.60	0.322	14.1%	0.050	14.1%	45.4	5.8%	1.969	12.8%	11.56%	42.0%	46.6%	11.4%	[1-1.00 1]
28	H	(3)	580.45	0.325	13.7%	0.052	13.7%	45.8	6.4%	1.970	12.2%	11.31%	41.5%	46.9%	11.6%	[1-1.00 1]
29	H	(3)	600.16	0.314	14.9%	0.052	14.9%	45.5	8.2%	1.916	12.4%	11.31%	42.1%	46.3%	11.6%	[1-1.00 1]
30	H	(3)	619.86	0.340	14.5%	0.059	14.5%	50.0	7.0%	1.889	12.7%	11.23%	41.9%	45.2%	12.9%	[1-1.00 1]
31	H	(3)	640.74	0.353	14.4%	0.063	14.4%	51.5	6.6%	1.903	12.8%	11.02%	42.4%	44.2%	13.4%	[1-1.00 1]
32	H	(3)	660.46	0.320	14.7%	0.059	14.7%	47.0	7.4%	1.890	12.7%	10.91%	43.3%	44.4%	12.3%	[1-1.00 1]
33	H	(3)	680.16	0.309	15.0%	0.058	15.0%	45.2	8.6%	1.903	12.3%	10.72%	43.8%	44.6%	11.5%	[1-1.00 1]
34	H	(3)	699.86	0.308	13.9%	0.060	13.9%	45.0	6.7%	1.905	12.2%	10.58%	44.6%	44.0%	11.4%	[1-1.00 1]
35	H	(3)	720.72	0.300	15.0%	0.060	15.0%	43.2	8.9%	1.933	12.0%	10.39%	45.5%	43.8%	10.7%	[1-1.00 1]
36	H	(6)	740.43	0.294	15.6%	0.061	15.6%	41.9	10.2%	1.951	11.7%	10.21%	46.2%	43.7%	10.2%	[1-1.00 1]
37	H	(6)	760.13	0.301	15.7%	0.064	15.7%	42.6	10.8%	1.964	11.4%	10.06%	46.7%	43.1%	10.2%	[1-1.00 1]
38	H	(6)	779.82	0.317	15.1%	0.069	15.1%	44.5	9.9%	1.982	11.4%	9.90%	46.4%	42.9%	10.7%	[1-1.00 1]
39	H	(6)	800.68	0.311	15.6%	0.069	15.6%	43.9	10.4%	1.965	11.6%	9.81%	46.1%	43.3%	10.6%	[1-1.00 1]
40	H	(6)	820.36	0.301	15.0%	0.069	15.0%	42.8	9.4%	1.954	11.7%	9.72%	46.1%	43.5%	10.4%	[1-1.00 1]
41	H	(6)	840.05	0.293	15.5%	0.068	15.5%	41.7	9.5%	1.953	12.2%	9.61%	46.2%	43.6%	10.2%	[1-1.00 1]
42	H	(6)	860.90	0.284	15.8%	0.068	15.8%	40.5	9.4%	1.950	12.8%	9.51%	46.2%	43.9%	9.9%	[1-1.00 1]
43	H	(6)	880.59	0.281	15.7%	0.069	15.7%	39.7	8.9%	1.966	12.9%	9.35%	46.9%	43.3%	9.8%	[1-1.00 1]
44	H	(6)	900.28	0.298	15.3%	0.074	15.3%	41.9	8.3%	1.972	12.8%	9.23%	47.0%	42.5%	10.5%	[1-1.00 1]
45	H	(6)	920.00	0.303	14.9%	0.078	14.9%	43.0	7.8%	1.962	12.7%	9.18%	47.3%	41.9%	10.8%	[1-1.00 1]
46	H	(6)	940.89	0.306	14.0%	0.080	14.0%	43.0	6.8%	1.980	12.3%	9.07%	48.2%	41.1%	10.7%	[1-1.00 1]
47	H	(6)	960.61	0.320	13.3%	0.085	13.3%	44.1	6.5%	2.011	11.6%	8.92%	48.7%	40.2%	11.0%	[1-1.00 1]
48	H	(6)	980.31	0.339	12.9%	0.092	12.9%	46.0	6.5%	2.044	11.2%	8.80%	49.5%	38.9%	11.6%	[1-1.00 1]
49	H	(6)	999.99	0.338	13.1%	0.094	13.1%	45.9	6.9%	2.044	11.2%	8.74%	50.5%	38.0%	11.5%	[1-1.00 1]
50	H	(6)	1020.86	0.349	13.2%	0.099	13.2%	47.3	7.2%	2.049	11.0%	8.66%	50.8%	37.4%	11.8%	[1-1.00 1]
51	H	(6)	1040.56	0.343	13.0%	0.099	13.0%	46.4	7.4%	2.051	10.7%	8.57%	50.7%	37.7%	11.5%	[1-1.00 1]
52	H	(6)	1060.27	0.337	13.0%	0.099	13.0%	45.9	7.5%	2.043	10.6%	8.50%	50.7%	38.0%	11.3%	[1-1.00 1]
53	H	(6)	1081.12	0.339	12.7%	0.102	12.7%	45.5	7.4%	2.070	10.3%	8.34%	50.6%	38.3%	11.1%	[1-1.00 1]
54	H	(6)	1100.83	0.325	12.5%	0.099	12.5%	43.8	7.2%	2.062	10.1%	8.29%	51.1%	38.3%	10.6%	[1-1.00 1]
55	H	(6)	1120.52	0.317	12.1%	0.099	12.1%	42.5	6.9%	2.072	10.0%	8.23%	52.1%	37.8%	10.2%	[1-1.00 1]
56	H	(6)	1140.22	0.338	12.2%	0.107	12.2%	44.9	7.1%	2.089	9.9%	8.15%	52.6%	36.7%	10.6%	[1-1.00 1]
57	H	(6)	1161.09	0.351	12.2%	0.113	12.2%	46.6	7.1%	2.093	9.8%	8.10%	53.1%	35.9%	11.0%	[1-1.00 1]
58	H	(6)	1180.80	0.350	12.1%	0.115	12.1%	46.4	7.1%	2.091	9.7%	8.06%	53.7%	35.4%	10.9%	[1-1.00 1]
59	H	(6)	1200.50	0.367	11.7%	0.122	11.7%	48.5	6.6%	2.101	9.6%	7.96%	53.1%	35.4%	11.5%	[1-1.00 1]
60	H	(6)	1220.22	0.354	11.4%	0.120	11.4%	46.8	6.5%	2.099	9.4%	7.89%	53.0%	35.9%	11.1%	[1-1.00 1]
61	H	(6)	1241.12	0.344	11.7%	0.119	11.7%	46.0	7.1%	2.082	9.3%	7.83%	52.6%	36.5%	10.9%	[1-1.00 1]
62	H	(6)	1260.83	0.339	12.1%	0.119	12.1%	45.7	7.7%	2.057	9.4%	7.79%	51.8%	37.3%	10.9%	[1-1.00 1]
63	H	(6)	1280.53	0.322	12.3%	0.115	12.3%	43.6	8.0%	2.051	9.3%	7.71%	51.4%	38.1%	10.5%	[1-1.00 1]
64	H	(6)	1301.39	0.297	12.4%	0.108	12.4%	40.2	8.4%	2.055	9.1%	7.62%	51.8%	38.6%	9.6%	[1-1.00 1]
65	H	(6)	1321.09	0.287	13.1%	0.105	13.1%	38.8	9.4%	2.052	9.0%	7.56%	51.6%	39.3%	9.1%	[1-1.00 1]
66	H	(6)	1340.80	0.272	12.6%	0.101	12.6%	36.9	9.0%	2.046	8.8%	7.50%	51.3%	40.1%	8.6%	[1-1.00 1]
67	H	(6)	1360.51	0.248	12.1%	0.094	12.1%	33.9	8.5%	2.031	8.6%	7.45%	50.8%	41.4%	7.8%	[1-1.00 1]
68	H	(6)	1381.40	0.235	12.4%	0.090	12.4%	32.0	9.0%	2.037	8.5%	7.37%	50.6%	42.1%	7.2%	[1-1.00 1]
69	H	(6)	1401.12	0.230	12.2%	0.090	12.2%	31.5	8.8%	2.031	8.5%	7.31%	50.0%	43.0%	7.0%	[1-1.00 1]
70	H	(6)	1420.82	0.234	12.2%	0.092	12.2%	32.1	8.6%	2.026	8.7%	7.27%	49.8%	43.1%	7.2%	[1-1.00 1]
71	H	(6)	1440.52	0.230	12.7%	0.092	12.7%	31.4	9.3%	2.037	8.6%	7.19%	50.1%	43.0%	6.9%	[1-1.00 1]
72	H	(6)	1461.39	0.226	12.2%	0.092	12.2%	30.8	8.7%	2.042	8.6%	7.15%	50.5%	42.7%	6.8%	[1-1.00 1]
73	H	(6)	1481.08	0.230	12.4%	0.095	12.4%	31.4	8.9%	2.041	8.5%	7.10%	49.9%	43.2%	7.0%	[1-1.00 1]
74	H	(6)	1500.79	0.225	12.7%	0.094	12.7%	30.6	9.3%	2.046	8.6%	7.05%	49.8%	43.4%	6.8%	[1-1.00 1]
75	H	(6)	1521.66	0.217	12.4%	0.092	12.4%	29.5	8.9%	2.047	8.7%	6.99%	49.8%	43.7%	6.4%	[1-1.00 1]
76	H	(6)	1541.40	0.215	12.1%	0.092	12.1%	29.0	8.4%	2.060	8.7%	6.92%	50.0%	43.7%	6.3%	[1-1.00 1]
77	H	(6)	1561.11	0.212	12.8%	0.092	12.8%	28.5	9.3%	2.064	8.8%	6.88%	50.4%	43.5%	6.2%	[1-1.00 1]
78	H	(6)	1580.84	0.227	11.6%	0.100	11.6%	30.4	7.5%	2.074	8.8%	6.83%	50.4%	42.8%	6.7%	[1-1.00 1]
79	H	(6)	1601.70	0.233	12.3%	0.104	12.3%	31.0	8.7%	2.087	8.7%	6.76%	50.4%	42.8%	6.8%	[1-1.00 1]
80	H	(6)	1621.40	0.240	12.5%	0.108	12.5%	31.9	9.2%	2.089	8.5%	6.72%	50.5%	42.4%	7.1%	[1-1.00 1]
81	H	(6)	1641.11	0.248	12.2%	0.113	12.2%	33.1	8.8%	2.079	8.5%	6.69%	50.2%	42.4%	7.4%	[1-1.00 1]
82	H	(6)	1660.82	0.249	12.2%	0.115	12.2%	33.1	8.9%	2.095	8.4%	6.64%	50.5%	42.0%	7.4%	[1-1.00 1]
83	H	(6)	1681.68	0.236	13.0%	0.110	13.0%	30.8	10.1%	2.123	8.1%	6.57%	51.6%	41.6%	6.7%	[1-1.00 1]
84	H	(6)	1701.39	0.234	12.2%	0.110	12.2%	30.4	9.2%	2.133	7.9%	6.52%	52.2%	41.2%	6.7%	[1-1.00 1]
85	H	(6)	1721.09	0.231	11.9%	0.111	11.9%	30.1	8.9%	2.132	7.9%	6.49%	52.4%	41.1%	6.6%	[1-1.00 1]
86	H	(6)	1740.79	0.233	12.5%	0.113	12.5%	30.2	9.6%	2.143	8.0%	6.44%	52.5%	40.9%	6.5%	[1-1.00 1]
87	H	(6)	1761.68	0.242	12.7%	0.118	12.7%	31.6	9.8%	2.124	8.1%	6.42%	51.7%	41.5%	6.9%	[1-1.00 1]
88	H	(6)	1781.38	0.240	12.7%	0.119	12.7%	31.5	9.6%	2.117	8.3%	6.39%	51.3%	41.8%	6.9%	[1-1.00 1]
89	H	(6)	1801.09	0.241	13.0%	0.121	13.0%	31.6	9.7%	2.120	8.6%	6.35%	50.9%	42.2%	6.9%	[1-1.00 1]
90	H	(6)	1821.95	0.243	13.3%	0.123	13.3%	31.8	9.9%	2.121	8.8%	6.31%	50.8%	42.2%	7.0%	[1-1.00 1]
91	H	(6)	1842.80	0.254	13.1%	0.130	13.1%	33.1	9.5%	2.126	9.1%	6.27%	50.7%	41.9%	7.4%	[1-1.00 1]
92	H	(6)	1861.34	0.245	13.3%	0.127	13.3%	31.9	9.5%	2.135	9.3%	6.22%	51.0%	42.0%	7.1%	[1-1.00 1]
93	H	(6)	1881.06	0.252	13.1%	0.132	13.1%	32.9	9.1%	2.129	9.4%	6.19%	50.6%	41.9%	7.4%	[1-1.00 1]
94	H	(6)	1901.99	0.261	13.4%	0.138	13.4%	34.0	9.4%	2.130	9.6%	6.16%	50.7%	41.6%	7.8%	[1-1.00 1]
95	H	(6)	1922.87	0.256	13.4%	0.137	13.4%	33.5	9.3%	2.124	9.6%	6.13%	50.5%	41.9%	7.6%	[1-1.00 1]
96	H	(6)	1941.43	0.231	12.9%	0.125	12.9%	30.3	9.1%	2.117	9.2%	6.10%	50.7%	42.5%	6.7%	[1-1.00 1]
97	H	(6)	1961.15	0.242	12.4%	0.132	12.4%	31.7	8.4%	2.121	9.1%	6.07%	50.5%	42.3%	7.1%	[1-1.00 1]
98	H	(6)	1982.04	0.254	12.0%	0.140	12.0%	33.1	7.8%	2.131	9.1%	6.03%	50.7%	41.8%	7.5%	[1-1.00 1]
99	H	(6)	2001.75	0.256	11.9%	0.143	11.9%	33.3	7.9%	2.142	8.9%	5.99%	51.0%	41.5%	7.5%	[1-1.00 1]
100	H	(6)	2022.62	0.271	11.8%	0.152	11.8%	35.0	7.8%	2.151	8.8%	5.96%	51.0%	40.9%	8.1%	[1-1.00 1]
101	H	(6)	2042.33	0.288	11.7%	0.163	11.7%	37.1	7.8%	2.154	8.8%	5.94%	51.0%	40.3%	8.7%	[1-1.00 1]
102	H	(6)	2062.03	0.270	11.7%	0.154	11.7%	34.6	8.0%	2.166	8.5%	5.89%	51.9%	40.2%	8.0%	[1-1.00 1]
103	H	(6)	2081.73	0.257	12.2%	0.149	12.2%	33.0	8.8%	2.166	8.4%	5.87%	52.2%	40.4%	7.4%	[1-1.00 1]
104	H	(6)	2102.60	0.252	12.9%	0.147	12.9%	32.3	9.8%	2.166	8.4%	5.84%	52.6%	40.2%	7.3%	[1-1.00 1]
105	H	(6)	2122.32	0.235	12.5%	0.138	12.5%	30.0	9.4%	2.176	8.3%	5.80%	53.5%	39.9%	6.6%	[1-1.00 1]
106	H	(6)	2143.21	0.213	12.4%	0.127	12.4%	27.3	9.4%	2.166	8.1%	5.77%	53.5%	40.7%	5.8%	[1-1.00 1]
107	H	(6)	2161.76	0.230	12.5%	0.138	12.5%	29.3	9.4%	2.179	8.2%	5.74%	53.6%	39.9%	6.4%	[1-1.00 1]
108	H	(6)	2182.63	0.244	12.6%	0.148	12.6%	31.0	9.4%	2.186	8.3%	5.72%	53.8%	39.3%	7.0%	[1-1.00 1]
109	H	(6)	2202.34	0.237	11.7%	0.145	11.7%	30.2	8.5%	2.179	8.0%	5.69%	53.4%	39.9%	6.7%	[1-1.00 1]
110	H	(6)	2222.04	0.249	11.9%	0.154	11.9%	31.8	8.8%	2.172	8.0%	5.66%	52.5%	40.3%	7.2%	[1-1.00 1]
111	H	(6)	2241.76	0.249	11.7%	0.155	11.7%	31.9	8.6%	2.172	8.0%	5.64%	52.7%	40.1%	7.2%	[1-1.00 1]
112	H	(6)	2262.63	0.240	11.6%	0.151	11.6%	30.7	8.3%	2.171	8.0%	5.62%	52.7%	40.5%	6.8%	[1-1.00 1]
113	H	(6)	2282.34	0.222	11.2%	0.141	11.2%	28.5	8.1%	2.164	7.7%	5.59%	52.6%	41.2%	6.1%	[1-1.00 1]
114	H	(6)	2303.22	0.219	10.7%	0.140	10.7%	28.2	7.3%	2.165	7.8%	5.57%	52.8%	41.2%	6.0%	[1-1.00 1]
115	H	(6)	2322.93	0.209	11.4%	0.135	11.4%	26.9	8.3%	2.165	7.8%	5.54%	52.9%	41.5%	5.6%	[1-1.00 1]
116	H	(6)	2342.67	0.233	13.3%	0.152	13.3%	29.7	10.4%	2.180	8.4%	5.52%	53.2%	40.3%	6.5%	[1-1.00 1]
117	H	(6)	2363.54	0.236	14.5%	0.155	14.5%	30.2	11.8%	2.172	8.5%	5.51%	53.0%	40.4%	6.6%	[1-1.00 1]
118	H	(6)	2382.09	0.238	16.4%	0.157	16.4%	30.5	13.9%	2.167	8.6%	5.49%	53.1%	40.2%	6.7%	[1-1.00 1]
119	H	(6)	2401.79	0.239	16.3%	0.160	16.3%	30.6	13.8%	2.173	8.6%	5.47%	53.2%	40.1%	6.7%	[1-1.00 1]
120	H	(6)	2422.66	0.244	14.9%	0.164	14.9%	31.0	12.1%	2.183	8.8%	5.45%	53.9%	39.3%	6.9%	[1-1.00 1]
121	H	(6)	2442.37	0.226	13.2%	0.153	13.2%	28.9	10.3%	2.172	8.2%	5.42%	53.5%	40.3%	6.2%	[1-1.00 1]
122	H	(6)	2462.07	0.218	12.0%	0.149	12.0%	28.0	8.9%	2.164	8.1%	5.40%	53.4%	40.7%	5.9%	[1-1.00 1]
123	H	(6)	2482.93	0.211	10.3%	0.146	10.3%	27.1	6.5%	2.167	7.9%	5.37%	53.4%	41.0%	5.6%	[1-1.00 1]
124	H	(6)	2502.63	0.204	10.2%	0.142	10.2%	26.2	6.4%	2.156	8.0%	5.36%	53.3%	41.3%	5.4%	[1-1.00 1]
125	H	(6)	2523.50	0.197	10.8%	0.138	10.8%	25.5	7.2%	2.146	8.0%	5.34%	53.0%	41.8%	5.2%	[1-1.00 1]
126	H	(6)	2543.19	0.194	10.9%	0.137	10.9%	25.1	7.0%	2.148	8.3%	5.32%	53.4%	41.5%	5.1%	[1-1.00 1]
127	H	(6)	2562.94	0.198	10.8%	0.141	10.8%	25.5	6.6%	2.159	8.6%	5.30%	53.9%	40.8%	5.2%	[1-1.00 1]
128	H	(6)	2583.81	0.201	11.0%	0.144	11.0%	25.7	6.8%	2.168	8.7%	5.28%	54.3%	40.4%	5.3%	[1-1.00 1]
129	H	(6)	2604.70	0.208	11.8%	0.151	11.8%	26.6	7.9%	2.169	8.8%	5.26%	54.4%	39.9%	5.6%	[1-1.00 1]
130	H	(6)	2624.43	0.219	13.0%	0.160	13.0%	28.0	9.5%	2.174	8.9%	5.24%	54.1%	39.9%	6.0%	[1-1.00 1]
131	H	(6)	2641.81	0.216	13.8%	0.158	13.8%	27.6	10.6%	2.169	8.7%	5.22%	53.7%	40.5%	5.8%	[1-1.00 1]
132	H	(6)	2663.85	0.210	14.4%	0.156	14.4%	27.0	11.3%	2.167	8.8%	5.20%	53.9%	40.5%	5.7%	[1-1.00 1]
133	H	(6)	2683.56	0.207	15.1%	0.154	15.1%	26.6	12.1%	2.160	9.0%	5.19%	53.9%	40.6%	5.5%	[1-1.00 1]
134	H	(6)	2703.26	0.217	19.9%	0.163	19.9%	27.7	17.6%	2.174	9.3%	5.16%	53.9%	40.3%	5.8%	[1-1.00 1]
135	H	(6)	2723.20	0.203	18.7%	0.154	18.7%	26.0	16.2%	2.171	9.2%	5.14%	54.2%	40.5%	5.3%	[1-1.00 1]
136	H	(6)	2744.07	0.203	18.7%	0.155	18.7%	26.1	16.2%	2.167	9.4%	5.12%	54.1%	40.6%	5.3%	[1-1.00 1]
137	H	(6)	2763.77	0.225	24.5%	0.173	24.5%	28.8	22.4%	2.173	9.8%	5.11%	53.8%	40.0%	6.1%	[1-1.00 1]
138	H	(6)	2783.49	0.214	23.5%	0.166	23.5%	27.7	21.5%	2.149	9.5%	5.09%	52.9%	41.3%	5.8%	[1-1.00 1]
139	H	(6)	2803.20	0.200	20.2%	0.156	20.2%	25.9	17.9%	2.141	9.4%	5.07%	52.8%	41.9%	5.3%	[1-1.00 1]
140	H	(6)	2824.07	0.215	24.7%	0.168	24.7%	27.7	22.7%	2.150	9.7%	5.06%	52.9%	41.3%	5.8%	[1-1.00 1]
141	H	(6)	2843.76	0.225	25.8%	0.178	25.8%	28.9	23.8%	2.166	10.0%	5.03%	53.2%	40.6%	6.1%	[1-1.00 1]
142	H	(6)	2863.46	0.204	23.9%	0.163	23.9%	26.2	21.8%	2.164	9.7%	5.01%	53.7%	40.9%	5.4%	[1-1.00 1]
143	H	(6)	2884.33	0.215	26.0%	0.172	26.0%	27.4	23.9%	2.185	10.1%	5.00%	54.7%	39.5%	5.8%	[1-1.00 1]
144	H	(6)	2902.86	0.212	25.2%	0.171	25.2%	27.1	23.2%	2.176	9.9%	4.98%	54.2%	40.1%	5.7%	[1-1.00 1]
145	H	(6)	2923.72	0.201	20.6%	0.163	20.6%	25.7	18.1%	2.167	9.8%	4.96%	54.0%	40.7%	5.3%	[1-1.00 1]
146	H	(6)	2943.42	0.192	18.0%	0.157	18.0%	24.6	15.4%	2.160	9.3%	4.93%	53.5%	41.6%	4.9%	[1-1.00 1]
147	H	(6)	2963.14	0.189	13.6%	0.155	13.6%	24.3	10.2%	2.154	8.9%	4.91%	52.8%	42.5%	4.8%	[1-1.00 1]
148	H	(6)	2984.02	0.183	11.0%	0.152	11.0%	23.8	6.9%	2.140	8.5%	4.89%	52.2%	43.3%	4.6%	[1-1.00 1]
149	H	(6)	3002.58	0.186	9.9%	0.155	9.9%	24.1	5.5%	2.146	8.3%	4.87%	52.1%	43.2%	4.7%	[1-1.00 1]
150	H	(6)	3022.28	0.184	9.3%	0.154	9.3%	23.8	4.7%	2.144	8.0%	4.86%	52.2%	43.1%	4.7%	[1-1.00 1]
151	H	(6)	3043.14	0.184	9.1%	0.156	9.1%	23.9	4.5%	2.145	7.9%	4.84%	52.3%	43.0%	4.7%	[1-1.00 1]
152	H	(6)	3064.00	0.184	9.2%	0.157	9.2%	23.9	4.8%	2.137	7.9%	4.83%	51.8%	43.5%	4.7%	[1-1.00 1]
153	H	(6)	3082.53	0.185	9.1%	0.158	9.1%	24.0	4.9%	2.140	7.7%	4.81%	51.6%	43.7%	4.7%	[1-1.00 1]
154	H	(6)	3102.23	0.179	9.0%	0.155	9.0%	23.4	4.7%	2.132	7.7%	4.79%	51.1%	44.5%	4.4%	[1-1.00 1]
155	H	(6)	3123.11	0.175	8.9%	0.152	8.9%	22.9	4.8%	2.124	7.5%	4.77%	50.6%	45.2%	4.3%	[1-1.00 1]
156	H	(6)	3142.80	0.174	9.0%	0.152	9.0%	22.6	4.9%	2.131	7.6%	4.75%	50.9%	44.9%	4.2%	[1-1.00 1]
157	H	(6)	3162.51	0.177	8.7%	0.156	8.7%	23.1	4.4%	2.137	7.6%	4.73%	50.8%	44.9%	4.3%	[1-1.00 1]
158	H	(6)	3183.37	0.182	9.4%	0.161	9.4%	23.5	5.4%	2.145	7.7%	4.71%	51.2%	44.4%	4.4%	[1-1.00 1]
159	H	(6)	3203.06	0.189	9.7%	0.168	9.7%	24.2	5.6%	2.169	8.0%	4.70%	52.4%	42.9%	4.6%	[1-1.00 1]
160	H	(6)	3223.93	0.192	9.6%	0.172	9.6%	24.6	5.5%	2.164	7.9%	4.68%	52.2%	43.1%	4.7%	[1-1.00 1]
161	H	(6)	3242.49	0.191	10.0%	0.172	10.0%	24.6	6.2%	2.163	7.8%	4.67%	52.1%	43.2%	4.7%	[1-1.00 1]
162	H	(6)	3263.38	0.198	10.5%	0.179	10.5%	25.2	6.8%	2.184	7.9%	4.65%	53.0%	42.1%	4.9%	[1-1.00 1]
163	H	(6)	3283.09	0.195	9.9%	0.178	9.9%	24.8	6.2%	2.185	7.8%	4.63%	53.2%	42.0%	4.8%	[1-1.00 1]
164	H	(6)	3302.79	0.190	9.5%	0.174	9.5%	24.1	5.8%	2.188	7.6%	4.61%	53.1%	42.2%	4.7%	[1-1.00 1]
165	H	(6)	3322.50	0.188	9.9%	0.173	9.9%	23.9	6.1%	2.186	7.7%	4.60%	53.0%	42.4%	4.6%	[1-1.00 1]
166	H	(6)	3344.53	0.191	9.5%	0.178	9.5%	24.2	5.4%	2.193	7.9%	4.59%	53.3%	42.0%	4.7%	[1-1.00 1]
167	H	(6)	3363.06	0.191	10.0%	0.179	10.0%	24.2	6.1%	2.192	7.9%	4.57%	53.2%	42.1%	4.7%	[1-1.00 1]
168	H	(6)	3382.78	0.191	9.8%	0.180	9.8%	24.2	5.8%	2.192	7.9%	4.56%	53.3%	42.0%	4.7%	[1-1.00 1]
169	H	(6)	3403.64	0.198	9.9%	0.188	9.9%	25.0	5.8%	2.205	8.0%	4.54%	53.7%	41.4%	4.9%	[1-1.00 1]
170	H	(6)	3423.36	0.206	9.9%	0.196	9.9%	25.9	5.6%	2.217	8.1%	4.53%	54.5%	40.3%	5.2%	[1-1.00 1]
171	H	(6)	3445.39	0.205	9.9%	0.197	9.9%	25.8	5.7%	2.209	8.0%	4.53%	54.3%	40.5%	5.1%	[1-1.00 1]
172	H	(6)	3462.78	0.208	10.5%	0.200	10.5%	26.0	6.5%	2.221	8.2%	4.51%	54.8%	40.0%	5.2%	[1-1.00 1]
173	H	(6)	3483.66	0.209	10.5%	0.202	10.5%	26.0	6.4%	2.232	8.3%	4.49%	55.0%	39.7%	5.2%	[1-1.00 1]
174	H	(6)	3504.55	0.204	11.0%	0.199	11.0%	25.6	7.2%	2.211	8.3%	4.48%	54.1%	40.9%	5.1%	[1-1.00 1]
