[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
32	H	(6)	659.54	2.798	7.7%	0.513	7.7%	93.9	5.1%	8.277	5.7%	5.13%	29.8%	44.0%	26.2%	[1-0.43 0]
33	H	(6)	680.40	2.634	7.6%	0.498	7.6%	89.1	5.1%	8.215	5.6%	5.04%	28.4%	46.7%	24.9%	[1-0.43 0]
34	H	(6)	700.12	2.523	7.4%	0.491	7.4%	86.1	4.9%	8.137	5.5%	4.97%	26.8%	48.9%	24.4%	[1-0.43 0]
35	H	(6)	719.82	2.387	7.2%	0.477	7.2%	82.3	4.8%	8.055	5.4%	4.90%	25.3%	51.2%	23.5%	[1-0.43 0]
36	H	(6)	740.69	2.277	7.5%	0.469	7.5%	79.0	5.3%	8.006	5.3%	4.83%	24.0%	53.3%	22.6%	[1-0.43 0]
37	H	(6)	760.40	2.264	7.6%	0.478	7.6%	78.8	5.5%	7.980	5.3%	4.76%	23.4%	54.0%	22.5%	[1-0.43 0]
38	H	(6)	780.11	2.258	7.6%	0.489	7.6%	79.1	5.6%	7.929	5.2%	4.71%	23.4%	54.0%	22.6%	[1-0.43 0]
39	H	(6)	799.81	2.250	7.3%	0.500	7.3%	78.9	5.2%	7.923	5.2%	4.66%	23.8%	53.7%	22.5%	[1-0.43 0]
40	H	(6)	820.68	2.279	7.6%	0.520	7.6%	80.0	5.6%	7.917	5.1%	4.60%	24.1%	53.2%	22.7%	[1-0.43 0]
41	H	(6)	840.38	2.284	7.8%	0.533	7.8%	80.4	5.9%	7.894	5.1%	4.55%	24.2%	53.2%	22.6%	[1-0.43 0]
42	H	(6)	860.08	2.295	8.0%	0.548	8.0%	80.6	6.2%	7.905	5.0%	4.50%	24.5%	52.9%	22.7%	[1-0.43 0]
43	H	(6)	879.80	2.299	8.1%	0.562	8.1%	80.7	6.4%	7.916	5.0%	4.45%	24.8%	52.4%	22.7%	[1-0.43 0]
44	H	(6)	900.69	2.284	8.6%	0.571	8.6%	80.5	7.0%	7.882	4.9%	4.40%	24.8%	52.3%	22.9%	[1-0.43 0]
45	H	(6)	920.39	2.320	8.2%	0.593	8.2%	81.5	6.6%	7.909	4.9%	4.35%	24.9%	51.9%	23.2%	[1-0.43 0]
46	H	(6)	940.11	2.530	7.8%	0.661	7.8%	86.3	6.2%	8.148	4.7%	4.30%	26.0%	49.4%	24.6%	[1-1.00 1]
47	H	(6)	959.82	2.664	7.5%	0.710	7.5%	90.1	5.8%	8.209	4.7%	4.26%	26.9%	47.4%	25.7%	[1-1.00 1]
48	H	(6)	980.68	2.798	7.2%	0.762	7.2%	93.8	5.4%	8.286	4.7%	4.21%	27.4%	45.8%	26.8%	[1-1.00 1]
49	H	(6)	1000.39	2.947	7.1%	0.819	7.1%	98.2	5.3%	8.338	4.7%	4.18%	28.3%	43.9%	27.8%	[1-1.00 1]
50	H	(6)	1020.09	3.034	7.0%	0.860	7.0%	100.4	5.2%	8.393	4.7%	4.14%	29.1%	42.5%	28.4%	[1-1.00 1]
51	H	(6)	1040.98	2.973	6.9%	0.860	6.9%	98.6	5.1%	8.373	4.6%	4.10%	28.9%	43.2%	27.9%	[1-1.00 1]
52	H	(6)	1060.70	2.975	7.1%	0.877	7.1%	98.4	5.4%	8.394	4.6%	4.05%	28.8%	43.6%	27.6%	[1-1.00 1]
53	H	(6)	1080.43	2.911	7.2%	0.874	7.2%	96.1	5.6%	8.411	4.5%	4.01%	29.4%	43.7%	26.9%	[1-1.00 1]
54	H	(6)	1100.14	2.890	7.3%	0.883	7.3%	95.0	5.7%	8.451	4.5%	3.97%	29.9%	43.6%	26.5%	[1-1.00 1]
55	H	(6)	1121.02	2.857	7.6%	0.890	7.6%	93.9	6.1%	8.452	4.5%	3.93%	30.4%	43.5%	26.0%	[1-1.00 1]
56	H	(6)	1140.75	2.827	8.1%	0.896	8.1%	92.7	6.8%	8.474	4.4%	3.89%	30.7%	43.6%	25.7%	[1-1.00 1]
57	H	(6)	1160.48	2.782	7.6%	0.897	7.6%	91.3	6.2%	8.467	4.4%	3.86%	31.1%	43.5%	25.4%	[1-1.00 1]
58	H	(6)	1180.21	2.822	7.8%	0.925	7.8%	92.5	6.4%	8.472	4.4%	3.83%	30.9%	43.4%	25.7%	[1-1.00 1]
59	H	(6)	1201.09	2.842	7.9%	0.948	7.9%	93.4	6.6%	8.448	4.4%	3.80%	30.7%	43.3%	25.9%	[1-1.00 1]
60	H	(6)	1220.79	2.847	7.8%	0.965	7.8%	93.9	6.5%	8.420	4.3%	3.77%	30.5%	43.5%	26.1%	[1-1.00 1]
61	H	(6)	1240.50	2.883	7.3%	0.993	7.3%	94.8	5.9%	8.447	4.3%	3.74%	30.2%	43.9%	26.0%	[1-1.00 1]
62	H	(6)	1260.19	2.872	7.9%	1.005	7.9%	94.6	6.7%	8.435	4.3%	3.72%	29.5%	44.6%	25.9%	[1-1.00 1]
63	H	(6)	1281.04	2.819	7.9%	1.003	7.9%	93.4	6.7%	8.386	4.3%	3.69%	29.3%	45.3%	25.4%	[1-1.00 1]
64	H	(6)	1300.76	2.812	7.5%	1.016	7.5%	93.0	6.2%	8.399	4.2%	3.66%	29.2%	45.3%	25.4%	[1-1.00 1]
65	H	(6)	1320.48	2.796	7.6%	1.026	7.6%	92.3	6.3%	8.413	4.2%	3.63%	29.3%	45.5%	25.2%	[1-1.00 1]
66	H	(6)	1340.17	2.843	7.6%	1.058	7.6%	93.2	6.3%	8.478	4.2%	3.59%	29.8%	44.5%	25.7%	[1-1.00 1]
67	H	(6)	1361.06	2.903	7.0%	1.097	7.0%	94.9	5.7%	8.501	4.1%	3.57%	30.5%	43.2%	26.3%	[1-1.00 1]
68	H	(6)	1380.76	2.981	7.0%	1.144	7.0%	96.7	5.6%	8.569	4.1%	3.54%	31.1%	42.1%	26.8%	[1-1.00 1]
69	H	(6)	1400.49	3.046	7.0%	1.185	7.0%	98.0	5.7%	8.633	4.1%	3.51%	31.7%	41.2%	27.1%	[1-1.00 1]
70	H	(6)	1420.21	3.087	7.0%	1.218	7.0%	99.0	5.7%	8.666	4.1%	3.48%	32.0%	40.5%	27.5%	[1-1.00 1]
71	H	(6)	1441.10	3.122	6.6%	1.250	6.6%	100.0	5.3%	8.675	4.0%	3.46%	32.1%	40.2%	27.7%	[1-1.00 1]
72	H	(6)	1460.81	3.173	6.6%	1.287	6.6%	101.3	5.3%	8.697	4.0%	3.43%	32.4%	39.7%	28.0%	[1-1.00 1]
73	H	(6)	1480.53	3.178	6.3%	1.307	6.3%	101.4	4.9%	8.706	4.0%	3.41%	32.5%	39.4%	28.1%	[1-1.00 1]
74	H	(6)	1500.26	3.163	6.3%	1.318	6.3%	100.8	4.9%	8.713	4.0%	3.38%	32.5%	39.5%	28.0%	[1-1.00 1]
75	H	(6)	1521.14	3.143	6.1%	1.328	6.1%	100.1	4.6%	8.722	4.0%	3.36%	32.5%	39.7%	27.8%	[1-1.00 1]
76	H	(6)	1540.84	3.123	6.4%	1.337	6.4%	99.3	5.0%	8.738	3.9%	3.34%	32.4%	40.0%	27.6%	[1-1.00 1]
77	H	(6)	1560.54	3.071	6.6%	1.331	6.6%	98.1	5.3%	8.692	3.9%	3.32%	32.4%	40.3%	27.3%	[1-1.00 1]
78	H	(6)	1581.40	3.009	6.9%	1.322	6.9%	96.3	5.7%	8.682	3.9%	3.30%	32.6%	40.5%	26.9%	[1-1.00 1]
79	H	(6)	1601.11	2.987	7.2%	1.328	7.2%	95.5	6.1%	8.686	3.9%	3.27%	32.6%	40.8%	26.6%	[1-1.00 1]
80	H	(6)	1620.83	2.997	7.8%	1.349	7.8%	96.0	6.7%	8.675	3.8%	3.25%	32.7%	40.6%	26.6%	[1-1.00 1]
81	H	(6)	1640.52	3.002	7.7%	1.368	7.7%	96.6	6.6%	8.634	3.8%	3.23%	32.6%	40.8%	26.6%	[1-1.00 1]
82	H	(6)	1661.41	2.981	7.6%	1.376	7.6%	95.9	6.6%	8.637	3.8%	3.21%	32.9%	40.8%	26.4%	[1-1.00 1]
83	H	(6)	1681.11	2.986	7.7%	1.394	7.7%	96.3	6.7%	8.613	3.8%	3.19%	32.4%	41.2%	26.4%	[1-1.00 1]
84	H	(10)	1700.82	2.959	7.4%	1.398	7.4%	95.6	6.3%	8.593	3.8%	3.18%	32.1%	41.5%	26.4%	[1-1.00 1]
85	H	(10)	1720.51	2.948	6.8%	1.409	6.8%	95.6	5.7%	8.567	3.8%	3.16%	31.6%	42.1%	26.2%	[1-1.00 1]
86	H	(10)	1741.39	2.920	6.7%	1.413	6.7%	94.6	5.5%	8.572	3.8%	3.14%	31.6%	42.2%	26.2%	[1-1.00 1]
87	H	(10)	1761.11	2.929	6.6%	1.433	6.6%	95.1	5.5%	8.558	3.7%	3.12%	30.7%	42.9%	26.4%	[1-1.00 1]
88	H	(10)	1780.83	2.898	6.4%	1.433	6.4%	94.4	5.2%	8.525	3.7%	3.11%	30.4%	43.3%	26.3%	[1-1.00 1]
89	H	(10)	1800.55	2.845	6.4%	1.423	6.4%	92.6	5.3%	8.532	3.7%	3.09%	30.8%	43.4%	25.8%	[1-1.00 1]
90	H	(10)	1821.42	2.811	6.6%	1.422	6.6%	91.4	5.5%	8.540	3.7%	3.07%	30.8%	43.6%	25.7%	[1-1.00 1]
91	H	(10)	1841.14	2.825	6.5%	1.445	6.5%	91.4	5.3%	8.584	3.7%	3.05%	30.8%	43.5%	25.7%	[1-1.00 1]
92	H	(10)	1860.86	2.781	6.3%	1.437	6.3%	89.9	5.1%	8.589	3.7%	3.03%	31.2%	43.4%	25.4%	[1-1.00 1]
93	H	(10)	1880.57	2.846	6.1%	1.487	6.1%	91.6	4.9%	8.635	3.6%	3.01%	31.3%	42.8%	25.9%	[1-1.00 1]
94	H	(10)	1901.46	2.936	6.1%	1.551	6.1%	94.0	5.0%	8.676	3.6%	2.99%	31.2%	42.4%	26.4%	[1-1.00 1]
95	H	(10)	1921.18	2.991	6.3%	1.596	6.3%	95.4	5.2%	8.708	3.6%	2.97%	31.3%	41.9%	26.8%	[1-1.00 1]
96	H	(10)	1940.88	3.007	6.5%	1.621	6.5%	95.6	5.5%	8.737	3.6%	2.95%	31.5%	41.7%	26.8%	[1-1.00 1]
97	H	(10)	1960.58	3.069	6.7%	1.672	6.7%	97.3	5.7%	8.763	3.6%	2.94%	31.7%	41.1%	27.2%	[1-1.00 1]
98	H	(10)	1981.70	3.077	6.8%	1.694	6.8%	97.4	5.8%	8.779	3.6%	2.92%	31.7%	41.2%	27.1%	[1-1.00 1]
99	H	(10)	2001.43	3.099	6.7%	1.723	6.7%	98.3	5.7%	8.760	3.6%	2.91%	31.6%	41.2%	27.2%	[1-1.00 1]
100	H	(10)	2021.15	3.062	6.5%	1.719	6.5%	97.2	5.4%	8.749	3.5%	2.89%	31.5%	41.5%	26.9%	[1-1.00 1]
101	H	(10)	2040.87	3.100	6.4%	1.757	6.4%	98.2	5.4%	8.766	3.5%	2.88%	31.4%	41.4%	27.2%	[1-1.00 1]
102	H	(10)	2061.73	3.103	6.4%	1.777	6.4%	98.4	5.3%	8.759	3.5%	2.86%	31.1%	41.7%	27.2%	[1-1.00 1]
103	H	(10)	2081.44	3.090	6.5%	1.786	6.5%	98.0	5.4%	8.759	3.5%	2.85%	31.2%	41.8%	27.0%	[1-1.00 1]
104	H	(10)	2101.12	3.048	6.4%	1.779	6.4%	96.9	5.4%	8.739	3.5%	2.84%	31.1%	42.0%	26.9%	[1-1.00 1]
105	H	(10)	2120.83	3.113	6.6%	1.834	6.6%	98.7	5.6%	8.764	3.5%	2.82%	31.0%	41.7%	27.3%	[1-1.00 1]
106	H	(10)	2141.71	3.101	6.6%	1.845	6.6%	98.6	5.6%	8.739	3.5%	2.81%	31.1%	41.7%	27.2%	[1-1.00 1]
107	H	(10)	2161.42	3.114	6.6%	1.870	6.6%	99.0	5.7%	8.737	3.5%	2.79%	31.2%	41.5%	27.3%	[1-1.00 1]
108	H	(10)	2181.14	3.118	6.7%	1.889	6.7%	98.9	5.7%	8.754	3.4%	2.78%	31.2%	41.4%	27.4%	[1-1.00 1]
109	H	(10)	2200.86	3.147	6.6%	1.924	6.6%	99.7	5.6%	8.769	3.4%	2.77%	31.1%	41.3%	27.6%	[1-1.00 1]
110	H	(10)	2221.75	3.162	6.3%	1.952	6.3%	100.1	5.3%	8.779	3.4%	2.75%	31.3%	41.1%	27.6%	[1-1.00 1]
111	H	(10)	2241.47	3.139	6.4%	1.954	6.4%	99.2	5.4%	8.787	3.4%	2.74%	31.4%	41.2%	27.4%	[1-1.00 1]
112	H	(10)	2261.19	3.109	6.4%	1.953	6.4%	98.2	5.4%	8.793	3.4%	2.73%	31.4%	41.5%	27.1%	[1-1.00 1]
113	H	(10)	2280.91	3.107	6.4%	1.968	6.4%	98.4	5.4%	8.772	3.4%	2.72%	31.4%	41.6%	27.0%	[1-1.00 1]
114	H	(10)	2301.79	3.075	6.7%	1.966	6.7%	97.5	5.7%	8.758	3.4%	2.71%	31.4%	41.7%	26.9%	[1-1.00 1]
115	H	(10)	2321.48	2.993	6.7%	1.930	6.7%	95.3	5.8%	8.726	3.4%	2.70%	31.4%	42.2%	26.4%	[1-1.00 1]
116	H	(10)	2341.17	2.989	6.6%	1.944	6.6%	95.0	5.7%	8.744	3.4%	2.68%	31.3%	42.3%	26.4%	[1-1.00 1]
117	H	(10)	2362.04	3.010	6.8%	1.975	6.8%	95.6	5.9%	8.750	3.4%	2.67%	31.3%	42.2%	26.5%	[1-1.00 1]
118	H	(10)	2381.75	2.976	6.8%	1.969	6.8%	94.5	5.9%	8.750	3.4%	2.66%	31.4%	42.1%	26.5%	[1-1.00 1]
119	H	(10)	2401.43	2.964	6.7%	1.977	6.7%	94.1	5.8%	8.748	3.3%	2.65%	31.4%	42.2%	26.4%	[1-1.00 1]
120	H	(10)	2421.16	2.966	6.7%	1.995	6.7%	94.3	5.8%	8.738	3.3%	2.64%	31.2%	42.4%	26.4%	[1-1.00 1]
121	H	(10)	2442.03	2.946	6.7%	1.998	6.7%	94.0	5.8%	8.706	3.3%	2.63%	31.2%	42.6%	26.2%	[1-1.00 1]
122	H	(10)	2461.74	2.918	6.3%	1.996	6.3%	93.5	5.4%	8.670	3.3%	2.62%	31.2%	42.7%	26.1%	[1-1.00 1]
123	H	(10)	2481.45	2.925	6.3%	2.016	6.3%	93.9	5.3%	8.655	3.3%	2.61%	30.9%	42.9%	26.1%	[1-1.00 1]
124	H	(10)	2501.18	2.903	6.2%	2.017	6.2%	93.1	5.3%	8.663	3.3%	2.60%	30.8%	43.1%	26.1%	[1-1.00 1]
125	H	(10)	2522.06	2.914	6.4%	2.041	6.4%	93.2	5.5%	8.683	3.3%	2.59%	30.9%	42.9%	26.2%	[1-1.00 1]
126	H	(10)	2541.78	2.927	6.4%	2.067	6.4%	93.7	5.4%	8.678	3.3%	2.58%	31.0%	42.6%	26.5%	[1-1.00 1]
127	H	(10)	2561.51	2.942	6.6%	2.093	6.6%	93.9	5.7%	8.699	3.3%	2.57%	31.1%	42.5%	26.5%	[1-1.00 1]
128	H	(10)	2581.21	3.000	6.5%	2.151	6.5%	95.5	5.6%	8.728	3.3%	2.56%	31.2%	42.0%	26.8%	[1-1.00 1]
129	H	(10)	2602.07	3.025	6.6%	2.186	6.6%	96.2	5.8%	8.738	3.3%	2.55%	31.4%	41.8%	26.8%	[1-1.00 1]
130	H	(10)	2621.78	3.078	6.2%	2.242	6.2%	97.6	5.2%	8.765	3.2%	2.54%	31.5%	41.4%	27.1%	[1-1.00 1]
131	H	(10)	2641.49	3.108	6.4%	2.281	6.4%	98.0	5.5%	8.814	3.2%	2.53%	31.6%	41.3%	27.1%	[1-1.00 1]
132	H	(10)	2661.20	3.107	6.1%	2.297	6.1%	97.9	5.1%	8.819	3.2%	2.52%	31.8%	41.2%	27.0%	[1-1.00 1]
133	H	(10)	2682.08	3.059	6.2%	2.279	6.2%	96.4	5.3%	8.815	3.2%	2.51%	32.0%	41.4%	26.6%	[1-1.00 1]
134	H	(10)	2701.77	3.066	6.2%	2.301	6.2%	96.8	5.3%	8.795	3.2%	2.50%	32.1%	41.1%	26.7%	[1-1.00 1]
135	H	(10)	2721.48	3.051	6.4%	2.307	6.4%	96.6	5.6%	8.774	3.2%	2.49%	32.2%	41.1%	26.7%	[1-1.00 1]
136	H	(10)	2742.35	3.042	6.3%	2.317	6.3%	96.4	5.4%	8.765	3.2%	2.48%	32.3%	41.1%	26.6%	[1-1.00 1]
137	H	(10)	2762.06	3.055	6.2%	2.344	6.2%	96.7	5.3%	8.773	3.2%	2.47%	32.4%	40.9%	26.7%	[1-1.00 1]
138	H	(10)	2781.78	3.090	5.7%	2.388	5.7%	97.9	4.8%	8.772	3.2%	2.46%	32.2%	40.7%	27.1%	[1-1.00 1]
139	H	(10)	2801.50	3.070	5.5%	2.389	5.5%	97.4	4.5%	8.758	3.2%	2.46%	32.3%	40.8%	26.9%	[1-1.00 1]
140	H	(10)	2822.38	3.058	5.6%	2.398	5.6%	97.1	4.6%	8.749	3.2%	2.45%	32.1%	41.0%	26.9%	[1-1.00 1]
141	H	(10)	2842.07	3.058	5.6%	2.414	5.6%	97.2	4.6%	8.737	3.2%	2.44%	32.2%	40.8%	27.0%	[1-1.00 1]
142	H	(10)	2861.80	3.021	6.1%	2.402	6.1%	95.9	5.2%	8.753	3.2%	2.43%	32.1%	41.1%	26.8%	[1-1.00 1]
143	H	(10)	2882.69	3.030	6.4%	2.426	6.4%	95.9	5.6%	8.774	3.2%	2.42%	32.1%	41.1%	26.8%	[1-1.00 1]
144	H	(10)	2902.38	3.034	6.6%	2.446	6.6%	96.1	5.8%	8.775	3.1%	2.41%	32.0%	41.2%	26.9%	[1-1.00 1]
145	H	(10)	2922.11	3.014	6.6%	2.447	6.6%	95.2	5.8%	8.796	3.1%	2.41%	32.2%	41.1%	26.6%	[1-1.00 1]
146	H	(10)	2941.82	2.979	6.8%	2.435	6.8%	94.0	6.1%	8.808	3.1%	2.40%	32.3%	41.4%	26.3%	[1-1.00 1]
147	H	(10)	2962.69	3.010	6.6%	2.477	6.6%	95.1	5.8%	8.787	3.1%	2.39%	32.3%	41.2%	26.5%	[1-1.00 1]
148	H	(10)	2982.39	2.967	6.6%	2.458	6.6%	94.0	5.8%	8.766	3.1%	2.38%	32.6%	41.3%	26.1%	[1-1.00 1]
149	H	(10)	3002.10	2.946	6.5%	2.457	6.5%	93.4	5.7%	8.762	3.1%	2.37%	32.7%	41.5%	25.8%	[1-1.00 1]
150	H	(10)	3021.83	2.973	6.5%	2.496	6.5%	94.3	5.7%	8.755	3.1%	2.36%	32.6%	41.3%	26.0%	[1-1.00 1]
151	H	(10)	3042.69	2.994	6.1%	2.530	6.1%	94.9	5.3%	8.761	3.1%	2.36%	32.6%	41.2%	26.2%	[1-1.00 1]
152	H	(10)	3062.39	2.995	5.9%	2.548	5.9%	94.9	5.1%	8.770	3.1%	2.35%	32.6%	41.3%	26.1%	[1-1.00 1]
153	H	(10)	3082.11	3.002	6.2%	2.570	6.2%	94.7	5.4%	8.801	3.1%	2.34%	32.6%	41.2%	26.2%	[1-1.00 1]
154	H	(10)	3101.80	3.003	6.1%	2.588	6.1%	94.5	5.3%	8.826	3.1%	2.33%	32.6%	41.1%	26.3%	[1-1.00 1]
155	H	(10)	3122.72	2.937	6.0%	2.548	6.0%	92.5	5.2%	8.823	3.1%	2.32%	32.8%	41.4%	25.8%	[1-1.00 1]
156	H	(10)	3142.44	2.939	6.2%	2.566	6.2%	92.3	5.4%	8.846	3.1%	2.31%	32.8%	41.5%	25.7%	[1-1.00 1]
157	H	(10)	3162.14	2.896	6.2%	2.543	6.2%	91.0	5.4%	8.841	3.1%	2.30%	33.0%	41.6%	25.4%	[1-1.00 1]
158	H	(10)	3182.99	2.899	6.1%	2.564	6.1%	91.3	5.2%	8.826	3.1%	2.29%	32.9%	41.9%	25.3%	[1-1.00 1]
159	H	(10)	3202.72	2.906	6.1%	2.585	6.1%	91.5	5.3%	8.825	3.0%	2.29%	32.9%	41.9%	25.2%	[1-1.00 1]
160	H	(10)	3222.42	2.936	5.9%	2.628	5.9%	92.4	5.0%	8.828	3.0%	2.28%	32.7%	41.8%	25.4%	[1-1.00 1]
161	H	(10)	3242.12	2.913	5.8%	2.623	5.8%	91.8	5.0%	8.815	3.0%	2.28%	32.7%	41.9%	25.4%	[1-1.00 1]
162	H	(10)	3262.99	2.930	5.9%	2.655	5.9%	92.2	5.1%	8.826	3.0%	2.27%	32.6%	42.0%	25.4%	[1-1.00 1]
163	H	(10)	3282.71	2.919	5.8%	2.661	5.8%	91.8	4.9%	8.835	3.0%	2.26%	32.8%	41.9%	25.3%	[1-1.00 1]
164	H	(10)	3302.41	2.910	6.1%	2.670	6.1%	91.5	5.3%	8.837	3.0%	2.25%	33.0%	41.7%	25.4%	[1-1.00 1]
165	H	(10)	3322.14	2.916	6.2%	2.691	6.2%	91.8	5.4%	8.822	3.0%	2.25%	33.1%	41.6%	25.4%	[1-1.00 1]
166	H	(10)	3343.02	2.930	6.3%	2.721	6.3%	92.3	5.5%	8.821	3.0%	2.24%	33.0%	41.6%	25.4%	[1-1.00 1]
167	H	(10)	3362.75	2.939	6.1%	2.745	6.1%	92.5	5.4%	8.823	3.0%	2.23%	33.1%	41.4%	25.5%	[1-1.00 1]
168	H	(10)	3382.45	2.952	6.0%	2.774	6.0%	92.9	5.2%	8.826	3.0%	2.23%	33.1%	41.2%	25.6%	[1-1.00 1]
169	H	(10)	3402.17	2.988	6.0%	2.824	6.0%	93.9	5.2%	8.835	3.0%	2.22%	33.0%	41.3%	25.8%	[1-1.00 1]
170	H	(10)	3423.04	2.972	5.9%	2.826	5.9%	93.4	5.1%	8.838	3.0%	2.21%	33.0%	41.4%	25.7%	[1-1.00 1]
171	H	(10)	3442.75	2.958	6.0%	2.829	6.0%	93.1	5.2%	8.826	3.0%	2.21%	32.9%	41.4%	25.6%	[1-1.00 1]
172	H	(10)	3462.45	2.969	6.2%	2.855	6.2%	93.6	5.4%	8.807	3.0%	2.20%	32.6%	41.6%	25.8%	[1-1.00 1]
173	H	(10)	3483.30	2.958	6.5%	2.862	6.5%	93.3	5.7%	8.803	3.0%	2.20%	32.8%	41.5%	25.8%	[1-1.00 1]
174	H	(10)	3503.00	2.960	6.4%	2.880	6.4%	93.4	5.7%	8.801	3.0%	2.19%	32.8%	41.4%	25.8%	[1-1.00 1]
