[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
13	H	(3)	280.41	0.512	38.9%	0.040	38.9%	106.0	16.3%	1.343	35.3%	20.74%	37.3%	33.9%	28.8%	[1-0.42 0]
14	H	(3)	300.10	0.540	36.4%	0.045	36.4%	111.1	12.2%	1.351	34.3%	20.15%	40.1%	29.8%	30.1%	[1-0.42 0]
15	H	(3)	320.95	0.625	35.8%	0.056	35.8%	126.5	11.3%	1.373	34.0%	19.51%	40.5%	25.1%	34.3%	[1-0.42 0]
16	H	(3)	339.48	0.573	33.1%	0.054	33.1%	115.8	11.0%	1.375	31.3%	18.89%	40.3%	28.5%	31.2%	[1-0.42 0]
17	H	(3)	360.35	0.589	33.1%	0.059	33.1%	116.6	14.6%	1.402	29.7%	18.16%	39.9%	28.8%	31.3%	[1-0.42 0]
18	H	(3)	380.04	0.565	25.8%	0.060	25.8%	96.9	11.7%	1.621	22.9%	16.48%	43.4%	30.9%	25.7%	[1-0.63 0]
19	H	(3)	399.76	0.514	22.9%	0.057	22.9%	84.3	12.0%	1.692	19.5%	15.47%	43.2%	34.5%	22.2%	[1-0.43 2]
20	H	(3)	419.46	0.453	21.9%	0.053	21.9%	71.3	13.9%	1.765	17.0%	14.78%	43.9%	37.5%	18.6%	[1-0.64 0]
21	H	(3)	440.34	0.598	24.5%	0.073	24.5%	88.9	16.5%	1.868	18.1%	14.13%	43.7%	32.6%	23.6%	[1-0.57 2]
22	H	(3)	460.05	0.506	21.4%	0.065	21.4%	76.6	11.9%	1.834	17.8%	13.86%	44.1%	35.3%	20.5%	[1-0.45 2]
23	H	(3)	479.75	0.582	22.3%	0.078	22.3%	87.0	11.9%	1.860	18.9%	13.61%	43.4%	33.0%	23.6%	[1-0.69 2]
24	H	(3)	499.45	0.588	24.1%	0.082	24.1%	88.4	12.3%	1.846	20.7%	13.48%	44.1%	32.0%	24.0%	[1-0.80 2]
25	H	(3)	521.46	0.705	24.8%	0.102	24.8%	103.0	10.5%	1.901	22.5%	13.07%	43.8%	28.2%	28.0%	[1-0.88 2]
26	H	(3)	541.16	0.700	23.5%	0.105	23.5%	103.5	7.1%	1.879	22.4%	12.89%	44.0%	28.2%	27.8%	[1-0.77 2]
27	H	(3)	560.86	0.773	26.8%	0.121	26.8%	115.3	11.3%	1.863	24.3%	12.75%	43.7%	25.4%	30.9%	[1-0.69 2]
28	H	(3)	580.54	0.817	26.2%	0.132	26.2%	119.9	10.5%	1.893	24.0%	12.46%	43.1%	24.9%	32.0%	[1-0.69 2]
29	H	(3)	600.23	0.783	26.4%	0.131	26.4%	118.0	10.6%	1.843	24.2%	12.33%	42.1%	26.6%	31.3%	[1-0.67 2]
30	H	(3)	619.93	0.692	25.5%	0.119	25.5%	107.1	11.0%	1.796	23.0%	12.18%	40.6%	31.1%	28.3%	[1-0.66 2]
31	H	(3)	639.62	0.562	24.5%	0.100	24.5%	90.8	11.7%	1.719	21.5%	12.04%	39.1%	36.6%	24.3%	[1-0.42 2]
32	H	(3)	660.48	0.433	20.8%	0.079	20.8%	74.1	6.8%	1.621	19.6%	12.01%	37.8%	42.0%	20.2%	[1-0.31 2]
33	H	(3)	680.19	0.369	20.1%	0.070	20.1%	65.9	7.1%	1.557	18.9%	11.99%	36.5%	45.3%	18.2%	[1-0.42 2]
34	H	(3)	699.91	0.316	19.6%	0.061	19.6%	57.5	8.1%	1.528	17.8%	11.93%	36.2%	47.5%	16.3%	[1-0.58 0]
35	H	(3)	720.78	0.285	19.5%	0.057	19.5%	53.3	8.4%	1.483	17.5%	11.91%	36.4%	47.9%	15.7%	[1-0.64 0]
36	H	(3)	740.48	0.310	20.6%	0.064	20.6%	58.9	9.9%	1.462	18.1%	11.89%	36.6%	46.1%	17.2%	[1-0.69 0]
37	H	(3)	760.17	0.342	20.9%	0.072	20.9%	65.8	9.1%	1.444	18.9%	11.88%	37.0%	44.0%	19.0%	[1-0.69 0]
38	H	(3)	779.86	0.341	21.8%	0.074	21.8%	66.9	10.5%	1.416	19.1%	11.84%	37.7%	42.9%	19.4%	[1-0.63 2]
39	H	(3)	800.72	0.382	21.4%	0.085	21.4%	75.4	9.1%	1.406	19.4%	11.80%	37.1%	41.5%	21.4%	[1-0.74 2]
40	H	(3)	820.42	0.399	21.5%	0.091	21.5%	80.2	8.3%	1.384	19.8%	11.76%	36.9%	40.6%	22.5%	[1-0.62 2]
41	H	(3)	840.11	0.395	21.5%	0.092	21.5%	80.7	8.5%	1.360	19.8%	11.76%	37.3%	40.1%	22.6%	[1-0.68 2]
42	H	(3)	860.96	0.399	21.6%	0.095	21.6%	82.2	8.5%	1.348	19.8%	11.71%	37.9%	39.1%	22.9%	[1-0.73 2]
43	H	(3)	880.65	0.402	21.8%	0.098	21.8%	83.2	9.1%	1.341	19.8%	11.63%	38.6%	38.2%	23.2%	[1-0.67 2]
44	H	(3)	900.35	0.405	22.1%	0.101	22.1%	85.3	9.3%	1.318	20.0%	11.61%	39.2%	36.9%	23.9%	[1-0.67 2]
45	H	(3)	920.05	0.414	22.2%	0.106	22.2%	88.6	9.2%	1.299	20.2%	11.58%	39.3%	36.2%	24.5%	[1-0.61 2]
46	H	(3)	940.90	0.430	22.1%	0.112	22.1%	93.8	7.9%	1.273	20.6%	11.57%	39.1%	35.4%	25.5%	[1-0.61 2]
47	H	(3)	960.60	0.400	22.0%	0.107	22.0%	89.7	8.2%	1.239	20.4%	11.55%	39.1%	36.3%	24.6%	[1-0.54 2]
48	H	(3)	980.31	0.412	21.4%	0.112	21.4%	93.3	6.6%	1.228	20.3%	11.44%	38.4%	36.4%	25.2%	[1-0.54 2]
49	H	(3)	1001.18	0.400	21.1%	0.111	21.1%	92.2	6.4%	1.205	20.1%	11.43%	38.2%	37.1%	24.8%	[1-0.60 2]
50	H	(3)	1020.88	0.354	21.0%	0.101	21.0%	83.1	7.9%	1.185	19.5%	11.38%	39.1%	38.4%	22.5%	[1-0.59 2]
51	H	(3)	1040.57	0.323	21.2%	0.093	21.2%	77.4	9.3%	1.160	19.1%	11.38%	39.1%	39.5%	21.4%	[1-0.59 2]
52	H	(3)	1060.28	0.324	21.0%	0.095	21.0%	78.5	8.8%	1.146	19.1%	11.37%	39.1%	39.3%	21.6%	[1-0.65 2]
53	H	(3)	1081.14	0.276	20.4%	0.083	20.4%	67.2	9.2%	1.140	18.2%	11.31%	40.3%	40.7%	19.0%	[1-0.70 2]
54	H	(3)	1100.85	0.251	20.8%	0.077	20.8%	62.2	10.7%	1.119	17.8%	11.31%	40.6%	41.6%	17.8%	[1-0.70 2]
55	H	(3)	1120.55	0.234	19.5%	0.073	19.5%	58.8	8.9%	1.103	17.3%	11.28%	40.8%	42.1%	17.1%	[1-0.70 2]
56	H	(3)	1140.25	0.218	19.3%	0.069	19.3%	56.0	9.2%	1.083	17.0%	11.28%	41.2%	42.4%	16.4%	[1-0.70 2]
57	H	(3)	1161.12	0.192	19.7%	0.062	19.7%	50.1	11.3%	1.066	16.1%	11.25%	41.6%	43.4%	15.0%	[1-0.70 2]
58	H	(3)	1180.84	0.198	20.8%	0.065	20.8%	52.6	13.2%	1.047	16.0%	11.24%	41.2%	43.2%	15.6%	[1-0.64 2]
59	H	(3)	1200.54	0.204	19.0%	0.068	19.0%	54.7	10.6%	1.037	15.8%	11.22%	41.2%	42.6%	16.2%	[1-0.69 2]
60	H	(3)	1221.39	0.229	20.2%	0.078	20.2%	61.2	12.4%	1.038	16.0%	11.18%	41.3%	41.0%	17.8%	[1-0.81 2]
61	H	(3)	1241.08	0.263	18.8%	0.091	18.8%	70.2	9.4%	1.039	16.3%	11.15%	41.0%	39.3%	19.7%	[1-0.88 2]
62	H	(3)	1260.79	0.275	19.0%	0.096	19.0%	73.6	9.5%	1.036	16.4%	11.12%	41.4%	38.0%	20.5%	[1-0.84 2]
63	H	(3)	1280.49	0.271	17.8%	0.096	17.8%	72.4	7.8%	1.040	16.0%	11.05%	42.3%	37.2%	20.5%	[1-0.87 2]
64	H	(3)	1301.37	0.254	17.6%	0.092	17.6%	68.2	9.2%	1.035	15.1%	10.98%	43.2%	37.2%	19.6%	[1-0.87 2]
65	H	(3)	1321.07	0.240	16.1%	0.088	16.1%	65.6	7.5%	1.018	14.2%	10.97%	43.2%	37.6%	19.2%	[1-0.87 2]
66	H	(3)	1340.78	0.209	15.4%	0.078	15.4%	58.2	8.0%	0.997	13.1%	10.96%	43.9%	38.3%	17.9%	[1-0.87 2]
67	H	(3)	1360.48	0.202	14.6%	0.076	14.6%	57.6	7.3%	0.973	12.6%	10.95%	43.6%	38.5%	17.9%	[1-0.80 2]
68	H	(3)	1381.35	0.211	14.6%	0.081	14.6%	60.9	7.8%	0.962	12.3%	10.91%	43.2%	38.3%	18.4%	[1-0.79 2]
69	H	(3)	1401.06	0.213	13.7%	0.083	13.7%	62.0	6.4%	0.954	12.1%	10.87%	42.7%	38.7%	18.6%	[1-0.75 2]
70	H	(3)	1420.77	0.211	13.5%	0.083	13.5%	62.6	6.3%	0.936	12.0%	10.85%	41.9%	39.7%	18.4%	[1-0.66 2]
71	H	(3)	1441.65	0.209	13.4%	0.084	13.4%	62.8	6.3%	0.923	11.8%	10.83%	41.3%	40.7%	18.0%	[1-0.66 2]
72	H	(3)	1461.34	0.210	12.4%	0.085	12.4%	63.3	4.7%	0.920	11.5%	10.78%	41.2%	40.7%	18.1%	[1-0.66 2]
73	H	(3)	1481.03	0.221	12.4%	0.091	12.4%	67.2	4.6%	0.911	11.6%	10.71%	40.1%	40.9%	19.0%	[1-0.48 2]
74	H	(3)	1500.73	0.227	12.8%	0.095	12.8%	70.0	5.2%	0.902	11.7%	10.60%	39.5%	41.0%	19.5%	[1-0.20 2]
75	H	(3)	1521.59	0.245	12.8%	0.104	12.8%	74.8	5.1%	0.909	11.7%	10.56%	39.2%	40.3%	20.5%	[1-0.39 2]
76	H	(3)	1541.27	0.266	12.6%	0.114	12.6%	79.5	4.9%	0.930	11.6%	10.40%	38.9%	39.2%	21.8%	[1-0.46 2]
77	H	(3)	1560.99	0.271	12.6%	0.118	12.6%	80.4	4.9%	0.938	11.6%	10.32%	38.4%	39.8%	21.8%	[1-0.62 2]
78	H	(3)	1581.85	0.258	12.4%	0.113	12.4%	76.8	4.9%	0.932	11.4%	10.22%	38.1%	40.8%	21.1%	[1-0.37 2]
79	H	(6)	1601.58	0.247	12.1%	0.110	12.1%	73.3	4.4%	0.935	11.3%	10.13%	38.1%	41.4%	20.5%	[1-0.35 2]
80	H	(6)	1621.28	0.224	12.1%	0.101	12.1%	67.8	4.5%	0.919	11.2%	10.03%	37.2%	43.4%	19.4%	[1-0.00 2]
81	H	(6)	1641.00	0.209	11.7%	0.095	11.7%	62.4	4.9%	0.932	10.7%	9.93%	36.7%	45.4%	18.0%	[1-0.40 2]
82	H	(6)	1661.88	0.193	11.7%	0.089	11.7%	57.9	5.3%	0.926	10.4%	9.85%	36.3%	46.8%	16.9%	[1-0.39 2]
83	H	(6)	1681.59	0.183	11.2%	0.085	11.2%	53.9	5.0%	0.943	10.1%	9.74%	37.4%	46.8%	15.8%	[1-0.60 2]
84	H	(6)	1701.30	0.166	10.7%	0.079	10.7%	47.4	4.7%	0.976	9.6%	9.53%	38.1%	48.3%	13.6%	[1-0.68 2]
85	H	(6)	1721.01	0.170	10.1%	0.081	10.1%	46.0	4.2%	1.028	9.2%	9.24%	39.5%	47.4%	13.1%	[1-0.62 2]
86	H	(6)	1741.88	0.154	9.8%	0.074	9.8%	40.9	3.8%	1.045	9.1%	9.08%	40.2%	48.4%	11.4%	[1-0.43 2]
87	H	(6)	1761.61	0.138	9.7%	0.068	9.7%	35.9	3.4%	1.067	9.1%	8.97%	40.4%	49.9%	9.7%	[1-0.66 2]
88	H	(6)	1781.32	0.127	9.7%	0.063	9.7%	32.9	3.3%	1.075	9.2%	8.81%	39.5%	52.0%	8.5%	[1-0.54 2]
89	H	(6)	1802.17	0.149	11.0%	0.075	11.0%	37.8	5.4%	1.095	9.6%	8.68%	39.1%	50.9%	10.0%	[1-0.44 2]
90	H	(6)	1821.88	0.154	12.8%	0.078	12.8%	39.3	8.0%	1.088	10.0%	8.56%	37.5%	52.2%	10.3%	[1-0.00 2]
91	H	(6)	1841.58	0.168	13.6%	0.086	13.6%	41.9	8.7%	1.114	10.4%	8.41%	36.4%	52.4%	11.2%	[1-0.00 2]
92	H	(6)	1862.46	0.187	13.8%	0.097	13.8%	45.1	8.9%	1.149	10.5%	8.25%	35.5%	52.2%	12.3%	[1-0.00 2]
93	H	(6)	1882.17	0.203	14.3%	0.106	14.3%	47.8	9.5%	1.183	10.7%	8.09%	35.2%	51.6%	13.2%	[1-0.00 2]
94	H	(6)	1901.89	0.202	14.0%	0.107	14.0%	47.2	8.9%	1.187	10.9%	8.02%	34.6%	52.4%	13.1%	[1-0.00 2]
95	H	(6)	1921.61	0.193	13.5%	0.103	13.5%	44.3	7.7%	1.211	11.1%	7.90%	35.0%	52.6%	12.4%	[1-0.00 2]
96	H	(6)	1942.52	0.191	13.6%	0.103	13.6%	43.0	7.9%	1.236	11.1%	7.79%	35.6%	52.5%	11.9%	[1-0.00 2]
97	H	(6)	1962.22	0.191	13.8%	0.104	13.8%	42.2	8.0%	1.256	11.2%	7.70%	36.1%	52.3%	11.6%	[1-0.08 2]
98	H	(6)	1981.93	0.201	13.5%	0.111	13.5%	43.2	7.3%	1.294	11.3%	7.61%	36.5%	51.5%	11.9%	[1-0.35 2]
99	H	(6)	2001.65	0.187	13.8%	0.104	13.8%	40.1	7.9%	1.296	11.4%	7.52%	37.1%	51.9%	11.0%	[1-0.04 2]
100	H	(6)	2021.35	0.187	14.5%	0.105	14.5%	38.8	9.4%	1.336	11.0%	7.44%	37.9%	51.7%	10.4%	[1-0.42 2]
101	H	(6)	2042.22	0.183	13.9%	0.104	13.9%	37.8	8.8%	1.345	10.7%	7.38%	38.2%	51.7%	10.1%	[1-0.45 2]
102	H	(6)	2061.92	0.184	14.1%	0.105	14.1%	38.0	9.2%	1.343	10.7%	7.35%	38.5%	51.4%	10.0%	[1-0.37 2]
103	H	(6)	2081.64	0.176	14.4%	0.102	14.4%	36.5	9.9%	1.341	10.4%	7.32%	38.4%	52.1%	9.5%	[1-0.47 2]
104	H	(6)	2101.34	0.184	14.4%	0.107	14.4%	37.6	10.2%	1.360	10.1%	7.26%	38.7%	51.5%	9.8%	[1-0.63 2]
105	H	(6)	2122.20	0.187	13.8%	0.110	13.8%	38.1	9.6%	1.363	9.9%	7.22%	38.7%	51.3%	9.9%	[1-0.62 2]
106	H	(6)	2141.91	0.193	14.2%	0.115	14.2%	39.2	10.2%	1.369	9.8%	7.20%	39.1%	50.7%	10.2%	[1-0.70 2]
107	H	(6)	2161.62	0.204	14.2%	0.123	14.2%	41.4	10.2%	1.373	9.8%	7.17%	39.5%	49.6%	10.9%	[1-0.68 2]
108	H	(6)	2182.49	0.197	13.6%	0.119	13.6%	40.1	9.7%	1.364	9.6%	7.15%	39.9%	49.6%	10.5%	[1-0.61 2]
109	H	(6)	2202.19	0.194	13.3%	0.119	13.3%	39.6	9.4%	1.361	9.4%	7.11%	39.6%	50.0%	10.3%	[1-0.56 2]
110	H	(6)	2221.90	0.197	13.2%	0.121	13.2%	40.1	9.3%	1.362	9.4%	7.07%	39.7%	49.8%	10.5%	[1-0.53 2]
111	H	(6)	2241.59	0.195	12.6%	0.122	12.6%	39.9	8.5%	1.359	9.3%	7.04%	39.4%	50.1%	10.5%	[1-0.53 0]
112	H	(6)	2262.46	0.183	13.4%	0.115	13.4%	37.8	10.0%	1.347	9.0%	7.03%	39.2%	51.1%	9.8%	[1-0.53 0]
113	H	(6)	2282.17	0.183	14.2%	0.116	14.2%	37.9	11.0%	1.343	8.9%	7.00%	39.0%	51.3%	9.8%	[1-0.50 0]
114	H	(6)	2301.89	0.192	14.4%	0.123	14.4%	39.6	11.1%	1.346	9.1%	6.96%	38.9%	50.8%	10.3%	[1-0.49 0]
115	H	(6)	2321.59	0.190	14.1%	0.122	14.1%	39.2	10.7%	1.346	9.1%	6.94%	39.1%	50.6%	10.4%	[1-0.59 0]
116	H	(6)	2342.46	0.200	14.3%	0.130	14.3%	41.2	11.0%	1.348	9.1%	6.91%	38.8%	50.2%	11.0%	[1-0.61 0]
117	H	(6)	2362.16	0.194	12.5%	0.127	12.5%	39.8	9.0%	1.354	8.8%	6.88%	39.1%	50.3%	10.6%	[1-0.69 0]
118	H	(6)	2381.86	0.193	11.6%	0.128	11.6%	39.7	7.9%	1.351	8.5%	6.86%	39.2%	50.2%	10.6%	[1-0.69 0]
119	H	(6)	2402.74	0.184	11.4%	0.123	11.4%	38.0	8.1%	1.346	8.0%	6.84%	39.2%	50.7%	10.0%	[1-0.68 0]
120	H	(6)	2422.43	0.194	11.1%	0.131	11.1%	40.1	7.9%	1.346	7.9%	6.82%	39.0%	50.5%	10.6%	[1-0.73 0]
121	H	(6)	2442.13	0.175	10.3%	0.119	10.3%	36.2	7.1%	1.341	7.5%	6.79%	39.3%	51.4%	9.3%	[1-0.75 0]
122	H	(6)	2461.84	0.180	11.4%	0.123	11.4%	37.3	8.6%	1.338	7.5%	6.77%	38.9%	51.4%	9.7%	[1-0.71 0]
123	H	(6)	2482.72	0.184	12.9%	0.127	12.9%	38.3	10.4%	1.338	7.6%	6.74%	38.6%	51.5%	10.0%	[1-0.74 0]
124	H	(6)	2502.42	0.196	13.3%	0.136	13.3%	40.7	10.5%	1.337	8.1%	6.71%	38.2%	51.1%	10.7%	[1-0.70 0]
125	H	(6)	2522.12	0.203	13.7%	0.142	13.7%	42.5	10.8%	1.329	8.5%	6.70%	37.6%	51.2%	11.2%	[1-0.68 0]
126	H	(6)	2542.95	0.224	14.9%	0.158	14.9%	46.8	11.9%	1.327	9.0%	6.68%	37.0%	50.5%	12.6%	[1-0.65 0]
127	H	(6)	2562.67	0.240	14.8%	0.171	14.8%	50.3	11.2%	1.325	9.6%	6.66%	36.5%	49.8%	13.7%	[1-0.66 0]
128	H	(6)	2582.38	0.248	15.0%	0.178	15.0%	51.8	11.3%	1.331	9.8%	6.64%	36.4%	49.5%	14.1%	[1-0.74 0]
129	H	(6)	2602.10	0.246	14.6%	0.178	14.6%	51.4	10.8%	1.330	9.8%	6.62%	36.4%	49.6%	14.0%	[1-0.76 0]
130	H	(6)	2622.97	0.212	14.0%	0.154	14.0%	44.8	10.4%	1.314	9.3%	6.59%	36.4%	51.6%	12.0%	[1-0.70 0]
131	H	(6)	2642.68	0.212	13.8%	0.156	13.8%	45.0	10.3%	1.309	9.2%	6.57%	36.1%	51.9%	12.0%	[1-0.68 0]
132	H	(6)	2662.38	0.186	12.7%	0.137	12.7%	39.4	9.3%	1.307	8.6%	6.54%	36.2%	53.6%	10.2%	[1-0.71 0]
133	H	(6)	2682.09	0.171	10.9%	0.127	10.9%	36.4	7.3%	1.305	8.1%	6.50%	35.8%	54.8%	9.3%	[1-0.72 0]
134	H	(6)	2702.96	0.152	9.3%	0.114	9.3%	32.7	5.5%	1.296	7.5%	6.49%	35.4%	56.4%	8.1%	[1-0.78 0]
135	H	(6)	2722.65	0.163	9.2%	0.123	9.2%	34.8	5.3%	1.301	7.5%	6.47%	35.5%	55.7%	8.8%	[1-0.80 0]
136	H	(6)	2742.35	0.154	7.8%	0.117	7.8%	32.8	3.3%	1.302	7.1%	6.45%	35.8%	55.9%	8.3%	[1-0.80 0]
137	H	(6)	2762.06	0.172	8.0%	0.132	8.0%	36.4	3.8%	1.310	7.1%	6.41%	35.7%	54.8%	9.5%	[1-0.80 0]
138	H	(6)	2782.92	0.189	8.4%	0.146	8.4%	39.9	4.4%	1.314	7.2%	6.39%	35.9%	53.6%	10.6%	[1-0.81 0]
139	H	(6)	2802.62	0.207	8.6%	0.161	8.6%	43.5	4.7%	1.323	7.2%	6.36%	35.9%	52.4%	11.8%	[1-0.80 0]
140	H	(6)	2822.30	0.217	8.8%	0.170	8.8%	45.4	5.0%	1.326	7.2%	6.35%	36.0%	51.5%	12.5%	[1-0.85 0]
141	H	(6)	2843.13	0.230	8.7%	0.182	8.7%	48.0	4.9%	1.332	7.2%	6.32%	36.2%	50.7%	13.2%	[1-0.83 0]
142	H	(6)	2862.84	0.238	9.0%	0.190	9.0%	49.6	5.3%	1.336	7.3%	6.29%	36.2%	50.1%	13.6%	[1-0.83 0]
143	H	(6)	2882.55	0.244	8.9%	0.195	8.9%	50.6	5.1%	1.337	7.3%	6.27%	36.2%	49.8%	14.0%	[1-0.81 0]
144	H	(6)	2902.28	0.248	9.0%	0.200	9.0%	51.4	5.3%	1.339	7.3%	6.25%	36.5%	49.4%	14.1%	[1-0.84 0]
145	H	(6)	2923.15	0.264	9.1%	0.214	9.1%	54.9	5.1%	1.336	7.5%	6.24%	36.1%	48.8%	15.0%	[1-0.86 0]
146	H	(6)	2942.88	0.271	9.2%	0.222	9.2%	56.3	5.3%	1.337	7.5%	6.21%	35.8%	48.5%	15.7%	[1-0.84 0]
147	H	(6)	2962.57	0.273	8.9%	0.224	8.9%	56.4	5.0%	1.344	7.3%	6.16%	35.5%	48.7%	15.7%	[1-0.81 0]
148	H	(6)	2982.27	0.286	8.9%	0.237	8.9%	58.7	5.3%	1.355	7.2%	6.10%	35.4%	48.2%	16.4%	[1-0.70 0]
149	H	(6)	3003.12	0.295	8.7%	0.246	8.7%	60.0	5.0%	1.364	7.2%	6.05%	35.0%	48.2%	16.8%	[1-0.68 0]
150	H	(6)	3022.82	0.290	8.7%	0.244	8.7%	58.6	5.2%	1.376	7.0%	6.00%	34.7%	49.0%	16.3%	[1-0.63 0]
151	H	(6)	3042.51	0.282	8.9%	0.239	8.9%	57.1	5.7%	1.374	6.9%	5.97%	34.4%	49.9%	15.7%	[1-0.56 0]
152	H	(6)	3063.35	0.289	9.0%	0.246	9.0%	58.0	5.8%	1.382	7.0%	5.93%	34.2%	50.0%	15.8%	[1-0.55 0]
153	H	(6)	3083.05	0.275	9.0%	0.236	9.0%	55.2	5.8%	1.385	6.9%	5.89%	34.3%	50.8%	14.9%	[1-0.51 0]
154	H	(6)	3102.75	0.273	9.3%	0.236	9.3%	54.5	6.2%	1.394	6.9%	5.86%	34.5%	50.8%	14.7%	[1-0.52 0]
155	H	(6)	3122.44	0.268	9.6%	0.233	9.6%	53.4	6.7%	1.397	6.9%	5.84%	35.2%	50.4%	14.4%	[1-0.48 0]
156	H	(6)	3143.31	0.270	9.6%	0.236	9.6%	53.1	6.8%	1.413	6.7%	5.79%	35.9%	49.9%	14.3%	[1-0.47 0]
157	H	(6)	3163.02	0.261	9.5%	0.229	9.5%	50.6	6.9%	1.433	6.5%	5.74%	37.0%	49.4%	13.5%	[1-0.49 0]
158	H	(6)	3182.73	0.269	9.9%	0.237	9.9%	51.2	7.6%	1.457	6.3%	5.70%	37.5%	48.9%	13.6%	[1-0.50 0]
159	H	(6)	3202.44	0.269	10.2%	0.240	10.2%	51.0	8.1%	1.468	6.1%	5.66%	38.0%	48.5%	13.5%	[1-0.49 0]
160	H	(6)	3223.32	0.267	9.8%	0.239	9.8%	50.2	7.8%	1.477	5.9%	5.62%	38.0%	48.8%	13.2%	[1-0.47 2]
161	H	(6)	3243.01	0.264	9.8%	0.237	9.8%	49.5	7.8%	1.479	5.9%	5.59%	37.7%	49.3%	13.0%	[1-0.37 2]
162	H	(6)	3262.71	0.259	10.0%	0.235	10.0%	48.6	8.2%	1.481	5.9%	5.55%	37.0%	50.2%	12.8%	[1-0.36 2]
163	H	(6)	3283.56	0.252	9.7%	0.230	9.7%	47.2	7.8%	1.484	5.8%	5.52%	36.7%	50.9%	12.4%	[1-0.43 2]
164	H	(6)	3303.24	0.243	9.7%	0.223	9.7%	45.9	7.8%	1.473	5.8%	5.51%	36.5%	51.5%	12.0%	[1-0.43 2]
165	H	(6)	3322.94	0.246	9.9%	0.227	9.9%	46.6	8.0%	1.469	5.8%	5.50%	36.4%	51.4%	12.2%	[1-0.45 0]
166	H	(6)	3342.63	0.239	10.3%	0.222	10.3%	45.6	8.5%	1.456	5.9%	5.50%	36.5%	51.6%	11.9%	[1-0.40 2]
167	H	(6)	3363.48	0.244	10.2%	0.228	10.2%	46.7	8.4%	1.453	5.8%	5.47%	36.2%	51.7%	12.0%	[1-0.35 2]
168	H	(6)	3383.18	0.240	10.3%	0.225	10.3%	46.2	8.4%	1.444	5.8%	5.46%	35.8%	52.3%	11.9%	[1-0.32 2]
169	H	(6)	3402.89	0.248	9.5%	0.235	9.5%	47.7	7.6%	1.446	5.8%	5.45%	35.4%	52.4%	12.2%	[1-0.37 2]
170	H	(6)	3423.75	0.233	9.7%	0.222	9.7%	45.3	7.8%	1.430	5.8%	5.44%	34.8%	53.6%	11.7%	[1-0.26 2]
171	H	(6)	3443.46	0.237	9.1%	0.226	9.1%	46.3	7.0%	1.419	5.8%	5.43%	34.0%	54.1%	11.9%	[1-0.20 2]
172	H	(6)	3463.16	0.230	8.6%	0.221	8.6%	45.4	6.4%	1.407	5.8%	5.42%	33.7%	54.7%	11.7%	[1-0.09 2]
173	H	(6)	3482.88	0.221	8.7%	0.213	8.7%	43.7	6.5%	1.402	5.8%	5.40%	33.5%	55.3%	11.2%	[1-0.09 2]
174	H	(6)	3503.75	0.200	9.4%	0.195	9.4%	40.0	7.4%	1.393	5.8%	5.39%	33.5%	56.4%	10.2%	[1-0.12 2]
