[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
45	H	(6)	920.12	1.074	9.2%	0.274	9.2%	42.4	7.4%	7.028	5.5%	4.93%	54.5%	36.0%	9.6%	[1-0.30 2]
46	H	(6)	942.16	1.068	9.2%	0.280	9.2%	42.0	7.4%	7.073	5.4%	4.86%	54.6%	36.0%	9.4%	[1-0.35 2]
47	H	(6)	960.70	1.094	9.1%	0.292	9.1%	42.8	7.4%	7.096	5.3%	4.81%	54.5%	35.8%	9.7%	[1-0.34 2]
48	H	(6)	980.40	1.135	8.9%	0.309	8.9%	44.2	7.2%	7.138	5.3%	4.76%	54.5%	35.5%	10.0%	[1-0.36 2]
49	H	(6)	1000.08	1.062	8.9%	0.295	8.9%	42.0	7.2%	7.022	5.3%	4.71%	53.7%	36.9%	9.4%	[1-0.22 2]
50	H	(6)	1020.93	1.099	8.6%	0.312	8.6%	43.5	6.9%	7.013	5.2%	4.66%	53.3%	36.9%	9.8%	[1-0.23 2]
51	H	(6)	1040.62	1.072	8.3%	0.310	8.3%	42.5	6.6%	7.009	5.1%	4.62%	52.8%	37.7%	9.5%	[1-0.24 2]
52	H	(6)	1060.33	1.051	8.6%	0.310	8.6%	41.1	7.0%	7.106	5.0%	4.57%	53.0%	37.9%	9.1%	[1-0.46 2]
53	H	(6)	1081.20	1.037	9.0%	0.311	9.0%	40.5	7.5%	7.112	5.0%	4.51%	52.9%	38.2%	8.9%	[1-0.43 2]
54	H	(6)	1100.92	1.060	8.7%	0.324	8.7%	41.4	7.1%	7.113	5.0%	4.47%	53.1%	37.7%	9.2%	[1-0.38 2]
55	H	(6)	1120.64	0.988	8.6%	0.308	8.6%	38.9	7.1%	7.054	5.0%	4.43%	53.0%	38.5%	8.5%	[1-0.33 2]
56	H	(6)	1140.37	1.002	8.8%	0.317	8.8%	39.7	7.3%	7.016	5.0%	4.40%	53.0%	38.3%	8.7%	[1-0.32 2]
57	H	(6)	1161.26	0.996	9.1%	0.321	9.1%	39.4	7.7%	7.027	4.9%	4.36%	52.5%	38.9%	8.6%	[1-0.37 2]
58	H	(6)	1180.97	0.999	8.9%	0.328	8.9%	39.2	7.4%	7.075	4.8%	4.32%	52.6%	38.8%	8.6%	[1-0.46 2]
59	H	(6)	1200.67	1.055	9.6%	0.352	9.6%	40.7	8.3%	7.197	4.8%	4.27%	53.2%	37.7%	9.0%	[1-0.52 0]
60	H	(6)	1221.55	1.108	9.8%	0.376	9.8%	42.1	8.6%	7.317	4.7%	4.23%	54.5%	36.0%	9.5%	[1-0.58 0]
61	H	(6)	1242.42	1.148	10.5%	0.396	10.5%	43.2	9.4%	7.385	4.7%	4.20%	55.2%	34.9%	9.9%	[1-0.60 0]
62	H	(6)	1260.95	1.226	9.7%	0.430	9.7%	45.7	8.5%	7.459	4.7%	4.16%	55.7%	33.6%	10.6%	[1-0.63 0]
63	H	(6)	1280.65	1.260	9.6%	0.448	9.6%	47.0	8.4%	7.448	4.7%	4.14%	56.1%	32.9%	11.0%	[1-0.60 0]
64	H	(6)	1301.50	1.297	9.3%	0.469	9.3%	48.2	8.0%	7.468	4.6%	4.10%	56.1%	32.5%	11.3%	[1-0.64 0]
65	H	(6)	1321.19	1.355	9.1%	0.497	9.1%	50.3	7.8%	7.480	4.6%	4.07%	55.5%	32.7%	11.8%	[1-0.66 0]
66	H	(6)	1340.88	1.405	8.1%	0.523	8.1%	52.0	6.6%	7.507	4.6%	4.04%	55.3%	32.4%	12.4%	[1-0.68 0]
67	H	(6)	1361.74	1.393	8.5%	0.527	8.5%	51.4	7.1%	7.536	4.5%	4.00%	55.5%	32.3%	12.2%	[1-0.66 0]
68	H	(6)	1381.44	1.415	8.9%	0.543	8.9%	52.0	7.7%	7.564	4.5%	3.98%	55.7%	31.8%	12.5%	[1-0.63 0]
69	H	(6)	1401.17	1.393	8.9%	0.542	8.9%	50.9	7.7%	7.599	4.5%	3.94%	55.9%	31.9%	12.2%	[1-0.65 0]
70	H	(6)	1420.87	1.404	8.6%	0.554	8.6%	51.3	7.4%	7.604	4.5%	3.92%	55.8%	31.8%	12.3%	[1-0.64 0]
71	H	(6)	1441.76	1.392	9.3%	0.558	9.3%	50.7	8.1%	7.632	4.6%	3.88%	55.8%	32.0%	12.2%	[1-0.66 0]
72	H	(6)	1461.46	1.410	9.5%	0.572	9.5%	51.5	8.2%	7.603	4.7%	3.87%	55.8%	31.9%	12.3%	[1-0.66 0]
73	H	(6)	1481.19	1.394	9.0%	0.574	9.0%	51.4	7.7%	7.541	4.8%	3.84%	55.4%	32.4%	12.3%	[1-0.59 0]
74	H	(6)	1500.89	1.379	9.4%	0.575	9.4%	50.9	8.1%	7.526	4.8%	3.82%	55.1%	32.8%	12.1%	[1-0.63 0]
75	H	(6)	1521.77	1.298	10.2%	0.549	10.2%	48.2	9.1%	7.488	4.7%	3.79%	55.4%	33.3%	11.4%	[1-0.59 0]
76	H	(6)	1541.47	1.188	10.2%	0.509	10.2%	44.2	9.1%	7.474	4.5%	3.76%	55.8%	33.9%	10.3%	[1-0.59 0]
77	H	(6)	1561.18	1.167	10.0%	0.506	10.0%	43.6	9.0%	7.442	4.3%	3.73%	55.3%	34.5%	10.2%	[1-0.57 0]
78	H	(6)	1580.89	1.171	10.3%	0.514	10.3%	43.8	9.4%	7.425	4.3%	3.71%	55.1%	34.7%	10.2%	[1-0.55 0]
79	H	(6)	1601.76	1.191	9.8%	0.530	9.8%	44.4	8.9%	7.442	4.2%	3.68%	54.7%	34.9%	10.4%	[1-0.58 0]
80	H	(6)	1621.45	1.226	9.7%	0.552	9.7%	45.7	8.7%	7.457	4.2%	3.66%	54.4%	34.8%	10.8%	[1-0.60 0]
81	H	(6)	1641.16	1.291	9.3%	0.589	9.3%	48.0	8.3%	7.470	4.2%	3.64%	53.8%	34.7%	11.4%	[1-0.64 0]
82	H	(6)	1662.02	1.282	8.6%	0.592	8.6%	47.3	7.6%	7.530	4.1%	3.61%	54.2%	34.6%	11.2%	[1-0.70 0]
83	H	(6)	1681.73	1.236	8.9%	0.578	8.9%	45.5	7.9%	7.553	4.1%	3.59%	54.8%	34.6%	10.7%	[1-0.74 0]
84	H	(6)	1701.45	1.257	9.0%	0.594	9.0%	46.1	8.0%	7.573	4.1%	3.57%	55.0%	34.1%	10.9%	[1-0.73 0]
85	H	(6)	1721.17	1.277	8.4%	0.610	8.4%	46.5	7.4%	7.623	4.1%	3.54%	55.4%	33.7%	11.0%	[1-0.74 0]
86	H	(6)	1742.02	1.240	8.6%	0.600	8.6%	45.1	7.6%	7.645	4.1%	3.52%	56.3%	33.2%	10.6%	[1-0.73 0]
87	H	(6)	1761.73	1.229	9.2%	0.601	9.2%	44.7	8.3%	7.640	4.1%	3.50%	56.5%	33.0%	10.5%	[1-0.70 0]
88	H	(6)	1781.42	1.253	9.0%	0.620	9.0%	45.8	8.0%	7.610	4.1%	3.48%	56.2%	33.0%	10.8%	[1-0.69 0]
89	H	(6)	1802.31	1.230	9.8%	0.616	9.8%	44.8	8.9%	7.624	4.0%	3.46%	56.3%	33.1%	10.6%	[1-0.69 0]
90	H	(6)	1822.02	1.190	9.8%	0.602	9.8%	43.4	9.0%	7.619	4.0%	3.44%	56.4%	33.3%	10.2%	[1-0.70 0]
91	H	(6)	1841.71	1.204	9.4%	0.616	9.4%	43.9	8.4%	7.614	4.0%	3.43%	56.3%	33.3%	10.4%	[1-0.68 2]
92	H	(6)	1861.42	1.227	8.8%	0.634	8.8%	44.7	7.8%	7.627	4.0%	3.41%	56.2%	33.3%	10.6%	[1-0.72 2]
93	H	(6)	1882.30	1.251	8.9%	0.654	8.9%	45.5	7.9%	7.638	4.0%	3.39%	56.3%	32.9%	10.8%	[1-0.71 0]
94	H	(6)	1902.00	1.267	8.4%	0.670	8.4%	46.4	7.3%	7.588	4.0%	3.38%	56.0%	33.1%	10.9%	[1-0.68 0]
95	H	(6)	1921.70	1.266	9.0%	0.676	9.0%	46.5	8.0%	7.566	4.0%	3.36%	56.0%	33.1%	10.9%	[1-0.68 0]
96	H	(6)	1941.41	1.289	9.3%	0.695	9.3%	47.2	8.4%	7.594	4.0%	3.34%	55.9%	33.0%	11.1%	[1-0.68 0]
97	H	(6)	1962.29	1.286	9.7%	0.701	9.7%	47.1	8.8%	7.581	4.0%	3.33%	55.9%	33.0%	11.1%	[1-0.69 0]
98	H	(6)	1981.99	1.234	10.2%	0.679	10.2%	45.4	9.4%	7.556	4.0%	3.31%	55.9%	33.5%	10.6%	[1-0.65 0]
99	H	(6)	2001.70	1.187	10.0%	0.660	10.0%	43.8	9.2%	7.532	4.0%	3.29%	55.8%	34.0%	10.2%	[1-0.64 2]
100	H	(6)	2022.55	1.133	9.0%	0.636	9.0%	42.3	8.1%	7.442	4.0%	3.27%	54.9%	35.4%	9.7%	[1-0.61 2]
101	H	(6)	2042.22	1.094	9.0%	0.620	9.0%	41.0	8.2%	7.406	3.9%	3.25%	54.2%	36.4%	9.4%	[1-0.62 2]
102	H	(10)	2061.92	0.997	9.6%	0.571	9.6%	37.8	8.8%	7.332	3.9%	3.24%	53.8%	37.8%	8.4%	[1-0.60 2]
103	H	(10)	2081.63	0.961	9.2%	0.556	9.2%	36.5	8.4%	7.318	3.8%	3.22%	53.5%	38.5%	8.0%	[1-0.63 2]
104	H	(10)	2102.51	0.925	8.8%	0.540	8.8%	35.2	7.9%	7.295	3.8%	3.20%	53.4%	38.9%	7.7%	[1-0.62 2]
105	H	(10)	2122.23	1.002	9.1%	0.591	9.1%	37.9	8.3%	7.336	3.8%	3.19%	53.3%	38.3%	8.4%	[1-0.64 0]
106	H	(10)	2141.93	1.029	9.1%	0.612	9.1%	39.0	8.2%	7.338	3.8%	3.17%	53.1%	38.2%	8.7%	[1-0.64 2]
107	H	(10)	2161.64	1.069	8.7%	0.642	8.7%	40.4	7.9%	7.356	3.8%	3.16%	53.0%	37.9%	9.1%	[1-0.64 2]
108	H	(10)	2182.51	1.052	8.6%	0.638	8.6%	39.9	7.7%	7.327	3.8%	3.14%	52.8%	38.2%	9.0%	[1-0.62 2]
109	H	(10)	2202.22	1.005	8.8%	0.615	8.8%	38.2	7.9%	7.309	3.8%	3.13%	53.0%	38.5%	8.5%	[1-0.61 2]
110	H	(10)	2221.91	0.931	9.5%	0.575	9.5%	35.5	8.8%	7.279	3.7%	3.11%	53.1%	39.2%	7.7%	[1-0.61 2]
111	H	(10)	2242.78	0.881	9.5%	0.549	9.5%	33.6	8.7%	7.288	3.7%	3.10%	53.1%	39.7%	7.2%	[1-0.62 2]
112	H	(10)	2262.48	0.870	9.2%	0.547	9.2%	33.1	8.4%	7.300	3.7%	3.08%	53.1%	39.8%	7.0%	[1-0.64 2]
113	H	(10)	2282.19	0.883	9.2%	0.560	9.2%	33.6	8.4%	7.306	3.7%	3.06%	53.0%	39.8%	7.2%	[1-0.62 2]
114	H	(10)	2301.90	0.942	8.9%	0.602	8.9%	35.8	8.1%	7.307	3.7%	3.05%	52.6%	39.6%	7.8%	[1-0.61 2]
115	H	(10)	2322.74	0.962	8.1%	0.621	8.1%	36.7	7.2%	7.288	3.7%	3.04%	52.3%	39.6%	8.1%	[1-0.58 2]
116	H	(10)	2342.42	0.973	7.9%	0.633	7.9%	37.3	7.0%	7.256	3.7%	3.03%	51.9%	39.9%	8.2%	[1-0.55 2]
117	H	(10)	2362.12	0.944	8.3%	0.619	8.3%	36.1	7.5%	7.257	3.7%	3.01%	51.8%	40.2%	8.0%	[1-0.56 2]
118	H	(10)	2382.98	0.955	8.1%	0.632	8.1%	36.6	7.3%	7.242	3.6%	3.00%	51.6%	40.4%	8.1%	[1-0.56 2]
119	H	(10)	2402.70	0.883	8.9%	0.590	8.9%	33.9	8.1%	7.231	3.6%	2.98%	51.7%	41.0%	7.3%	[1-0.55 2]
120	H	(10)	2422.42	0.857	9.3%	0.577	9.3%	33.1	8.6%	7.200	3.6%	2.97%	51.4%	41.5%	7.1%	[1-0.51 2]
121	H	(10)	2442.14	0.847	9.9%	0.574	9.9%	32.7	9.3%	7.196	3.6%	2.96%	51.3%	41.8%	7.0%	[1-0.53 2]
122	H	(10)	2463.00	0.837	9.5%	0.573	9.5%	32.4	8.8%	7.184	3.6%	2.94%	51.1%	42.1%	6.8%	[1-0.52 2]
123	H	(10)	2482.70	0.801	9.7%	0.552	9.7%	31.1	9.0%	7.164	3.6%	2.93%	51.2%	42.3%	6.4%	[1-0.49 2]
124	H	(10)	2502.42	0.829	9.2%	0.576	9.2%	32.2	8.5%	7.149	3.6%	2.92%	50.8%	42.4%	6.7%	[1-0.47 2]
125	H	(10)	2522.13	0.789	9.5%	0.553	9.5%	30.7	8.9%	7.135	3.6%	2.91%	50.9%	42.8%	6.3%	[1-0.48 2]
126	H	(10)	2542.99	0.784	9.4%	0.554	9.4%	30.5	8.6%	7.132	3.6%	2.90%	50.9%	42.8%	6.3%	[1-0.50 2]
127	H	(10)	2562.69	0.794	9.3%	0.565	9.3%	30.9	8.6%	7.132	3.5%	2.89%	50.6%	43.0%	6.4%	[1-0.51 2]
128	H	(10)	2582.41	0.803	9.9%	0.576	9.9%	31.3	9.3%	7.139	3.5%	2.87%	50.4%	43.1%	6.5%	[1-0.53 2]
129	H	(10)	2602.12	0.820	9.3%	0.593	9.3%	31.9	8.6%	7.133	3.5%	2.86%	50.3%	43.0%	6.7%	[1-0.53 2]
130	H	(10)	2622.97	0.883	9.2%	0.643	9.2%	34.3	8.5%	7.150	3.5%	2.85%	50.3%	42.4%	7.4%	[1-0.50 2]
131	H	(10)	2642.68	0.880	9.6%	0.646	9.6%	34.2	8.9%	7.146	3.5%	2.84%	50.3%	42.4%	7.3%	[1-0.49 2]
132	H	(10)	2662.38	0.879	10.0%	0.650	10.0%	34.1	9.3%	7.158	3.5%	2.83%	50.5%	42.1%	7.4%	[1-0.49 2]
133	H	(10)	2683.26	0.889	9.0%	0.663	9.0%	34.5	8.3%	7.162	3.5%	2.82%	50.6%	41.9%	7.5%	[1-0.48 2]
134	H	(10)	2702.98	0.872	9.8%	0.655	9.8%	33.8	9.2%	7.178	3.5%	2.81%	50.7%	42.0%	7.3%	[1-0.51 2]
135	H	(10)	2722.68	0.847	9.4%	0.641	9.4%	32.8	8.7%	7.173	3.5%	2.80%	51.0%	42.0%	7.0%	[1-0.51 2]
136	H	(10)	2742.40	0.859	8.8%	0.654	8.8%	33.3	8.1%	7.157	3.5%	2.79%	50.9%	42.0%	7.1%	[1-0.47 2]
137	H	(10)	2763.27	0.886	8.8%	0.680	8.8%	34.2	8.0%	7.197	3.5%	2.77%	50.9%	41.7%	7.3%	[1-0.49 2]
138	H	(10)	2782.97	0.881	9.1%	0.681	9.1%	34.0	8.4%	7.199	3.5%	2.76%	51.1%	41.6%	7.2%	[1-0.48 2]
139	H	(10)	2802.65	0.900	8.9%	0.701	8.9%	34.6	8.2%	7.223	3.5%	2.75%	51.3%	41.3%	7.4%	[1-0.48 2]
140	H	(10)	2822.37	0.924	9.1%	0.724	9.1%	35.5	8.4%	7.222	3.5%	2.74%	51.1%	41.2%	7.6%	[1-0.49 2]
141	H	(10)	2843.24	0.952	9.1%	0.752	9.1%	36.5	8.4%	7.234	3.5%	2.73%	51.2%	40.9%	8.0%	[1-0.46 2]
142	H	(10)	2862.93	0.945	9.1%	0.752	9.1%	36.3	8.4%	7.230	3.5%	2.73%	51.2%	40.9%	7.9%	[1-0.47 2]
143	H	(10)	2882.66	0.922	9.4%	0.738	9.4%	35.6	8.8%	7.200	3.5%	2.71%	51.1%	41.2%	7.7%	[1-0.40 2]
144	H	(10)	2903.52	0.894	9.5%	0.721	9.5%	34.6	8.8%	7.172	3.4%	2.71%	50.7%	41.8%	7.5%	[1-0.42 2]
145	H	(10)	2923.23	0.905	9.7%	0.735	9.7%	34.9	9.0%	7.197	3.4%	2.69%	50.5%	41.8%	7.6%	[1-0.45 2]
146	H	(10)	2942.93	0.857	9.4%	0.701	9.4%	33.2	8.7%	7.167	3.4%	2.69%	50.5%	42.4%	7.2%	[1-0.44 2]
147	H	(10)	2962.64	0.855	9.1%	0.704	9.1%	33.3	8.5%	7.145	3.4%	2.68%	50.0%	42.8%	7.2%	[1-0.43 2]
148	H	(10)	2983.48	0.867	9.1%	0.718	9.1%	33.7	8.4%	7.143	3.4%	2.67%	49.8%	42.9%	7.3%	[1-0.44 2]
149	H	(10)	3003.18	0.856	9.3%	0.714	9.3%	33.3	8.7%	7.145	3.4%	2.66%	49.9%	43.0%	7.2%	[1-0.47 2]
150	H	(10)	3022.90	0.845	8.9%	0.710	8.9%	32.8	8.2%	7.156	3.4%	2.65%	50.0%	43.0%	7.0%	[1-0.48 2]
151	H	(10)	3043.79	0.849	9.4%	0.718	9.4%	32.9	8.8%	7.171	3.3%	2.64%	50.2%	42.7%	7.1%	[1-0.49 2]
152	H	(10)	3063.48	0.856	9.4%	0.728	9.4%	33.2	8.7%	7.167	3.3%	2.63%	50.2%	42.6%	7.1%	[1-0.46 2]
153	H	(10)	3083.19	0.872	9.1%	0.747	9.1%	33.6	8.5%	7.200	3.3%	2.62%	50.3%	42.4%	7.3%	[1-0.51 2]
154	H	(10)	3102.91	0.888	9.3%	0.765	9.3%	34.0	8.7%	7.247	3.3%	2.61%	50.6%	42.0%	7.4%	[1-0.52 2]
155	H	(10)	3123.79	0.871	9.5%	0.756	9.5%	33.5	8.8%	7.229	3.4%	2.60%	50.7%	42.0%	7.3%	[1-0.50 2]
156	H	(10)	3143.49	0.856	9.8%	0.748	9.8%	32.9	9.2%	7.240	3.4%	2.59%	50.7%	42.2%	7.1%	[1-0.51 2]
157	H	(10)	3163.19	0.863	10.0%	0.758	10.0%	32.9	9.3%	7.285	3.5%	2.59%	51.3%	41.6%	7.1%	[1-0.54 2]
158	H	(10)	3182.90	0.880	10.8%	0.778	10.8%	33.5	10.2%	7.296	3.5%	2.58%	51.2%	41.6%	7.2%	[1-0.55 2]
159	H	(10)	3203.76	0.887	10.3%	0.789	10.3%	33.7	9.6%	7.300	3.6%	2.57%	51.2%	41.5%	7.3%	[1-0.54 2]
160	H	(10)	3223.45	0.872	10.5%	0.781	10.5%	33.2	9.9%	7.298	3.6%	2.56%	51.3%	41.6%	7.1%	[1-0.51 2]
161	H	(10)	3243.16	0.892	10.4%	0.803	10.4%	34.0	9.7%	7.288	3.7%	2.55%	51.2%	41.4%	7.4%	[1-0.50 2]
162	H	(10)	3264.02	0.877	10.1%	0.795	10.1%	33.5	9.4%	7.268	3.6%	2.54%	51.1%	41.7%	7.2%	[1-0.50 2]
163	H	(10)	3283.72	0.859	9.4%	0.784	9.4%	32.9	8.7%	7.262	3.6%	2.54%	51.1%	41.9%	7.0%	[1-0.49 2]
164	H	(10)	3303.41	0.885	9.1%	0.813	9.1%	33.9	8.4%	7.252	3.6%	2.53%	50.7%	42.1%	7.3%	[1-0.50 2]
165	H	(10)	3323.12	0.921	8.4%	0.850	8.4%	35.3	7.6%	7.245	3.6%	2.52%	50.4%	42.0%	7.6%	[1-0.52 2]
166	H	(10)	3344.01	0.899	8.3%	0.835	8.3%	34.6	7.6%	7.217	3.5%	2.52%	50.3%	42.3%	7.4%	[1-0.50 2]
167	H	(10)	3363.73	0.918	8.1%	0.858	8.1%	35.3	7.3%	7.223	3.5%	2.51%	50.0%	42.4%	7.6%	[1-0.49 2]
168	H	(10)	3383.45	0.935	8.2%	0.879	8.2%	36.0	7.4%	7.213	3.6%	2.50%	49.7%	42.4%	7.8%	[1-0.48 2]
169	H	(10)	3403.17	0.904	8.3%	0.855	8.3%	34.8	7.4%	7.216	3.6%	2.49%	49.8%	42.7%	7.5%	[1-0.48 2]
170	H	(10)	3424.02	0.867	8.4%	0.824	8.4%	33.5	7.6%	7.186	3.7%	2.48%	49.7%	43.1%	7.2%	[1-0.46 2]
171	H	(10)	3443.74	0.895	8.1%	0.857	8.1%	34.5	7.1%	7.203	3.9%	2.48%	49.6%	43.0%	7.4%	[1-0.49 2]
172	H	(10)	3463.44	0.861	9.0%	0.828	9.0%	33.1	8.0%	7.217	4.0%	2.47%	50.0%	43.0%	7.0%	[1-0.53 2]
173	H	(10)	3483.16	0.856	9.0%	0.828	9.0%	32.9	8.0%	7.230	4.0%	2.46%	50.1%	42.9%	6.9%	[1-0.54 2]
174	H	(10)	3504.03	0.861	9.4%	0.838	9.4%	33.0	8.4%	7.244	4.1%	2.46%	50.2%	42.8%	7.0%	[1-0.55 2]
