[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
35	H	(6)	761.33	0.756	14.2%	0.160	14.2%	39.8	10.5%	5.276	9.5%	6.14%	49.1%	40.9%	10.0%	[1-1.00 1]
36	H	(6)	782.19	0.737	14.7%	0.160	14.7%	39.1	11.0%	5.235	9.8%	6.07%	48.8%	41.4%	9.8%	[1-1.00 1]
37	H	(6)	801.89	0.668	14.2%	0.149	14.2%	35.7	10.4%	5.197	9.7%	6.01%	49.0%	42.0%	9.0%	[1-1.00 1]
38	H	(6)	821.60	0.659	13.9%	0.150	13.9%	35.1	10.1%	5.219	9.5%	5.91%	49.1%	42.1%	8.8%	[1-1.00 1]
39	H	(6)	840.15	0.667	13.3%	0.156	13.3%	35.3	9.4%	5.244	9.3%	5.82%	48.5%	42.6%	8.9%	[1-1.00 1]
40	H	(6)	862.14	0.648	13.3%	0.155	13.3%	34.4	9.6%	5.231	9.2%	5.75%	48.3%	43.1%	8.6%	[1-1.00 1]
41	H	(6)	881.86	0.627	13.0%	0.154	13.0%	33.3	9.4%	5.232	9.0%	5.69%	48.4%	43.4%	8.2%	[1-1.00 1]
42	H	(6)	900.40	0.652	12.3%	0.163	12.3%	34.5	8.6%	5.256	8.8%	5.62%	48.1%	43.3%	8.6%	[1-1.00 1]
43	H	(6)	920.12	0.675	11.8%	0.173	11.8%	35.6	8.0%	5.265	8.6%	5.55%	47.7%	43.3%	8.9%	[1-1.00 1]
44	H	(6)	940.98	0.711	13.2%	0.186	13.2%	37.6	9.9%	5.256	8.7%	5.50%	47.7%	42.8%	9.5%	[1-1.00 1]
45	H	(6)	961.85	0.705	13.6%	0.188	13.6%	37.5	10.3%	5.223	8.8%	5.45%	47.3%	43.3%	9.4%	[1-1.00 1]
46	H	(6)	982.72	0.709	13.3%	0.193	13.3%	37.7	10.1%	5.226	8.6%	5.38%	46.8%	43.8%	9.4%	[1-1.00 1]
47	H	(6)	1003.59	0.685	14.2%	0.191	14.2%	36.5	11.2%	5.211	8.7%	5.33%	46.7%	44.3%	8.9%	[1-1.00 1]
48	H	(6)	1023.31	0.631	14.8%	0.179	14.8%	33.8	11.9%	5.192	8.9%	5.28%	46.7%	45.2%	8.1%	[1-1.00 1]
49	H	(6)	1043.03	0.579	14.6%	0.168	14.6%	31.0	11.6%	5.188	8.8%	5.22%	46.6%	46.2%	7.2%	[1-1.00 1]
50	H	(6)	1062.74	0.573	14.8%	0.169	14.8%	30.7	11.7%	5.175	9.0%	5.18%	46.7%	46.1%	7.2%	[1-1.00 1]
51	H	(6)	1082.45	0.533	15.2%	0.160	15.2%	28.7	12.0%	5.162	9.3%	5.13%	46.7%	46.7%	6.6%	[1-0.98 2]
52	H	(6)	1102.13	0.548	16.0%	0.168	16.0%	29.5	12.8%	5.155	9.6%	5.09%	46.4%	46.8%	6.8%	[1-0.99 2]
53	H	(6)	1121.85	0.541	17.5%	0.169	17.5%	29.1	14.5%	5.157	9.9%	5.03%	46.3%	47.0%	6.7%	[1-0.94 2]
54	H	(6)	1142.71	0.561	18.3%	0.178	18.3%	30.1	15.3%	5.175	10.1%	4.99%	46.2%	46.7%	7.1%	[1-0.96 2]
55	H	(6)	1162.42	0.553	19.9%	0.179	19.9%	29.8	17.0%	5.165	10.3%	4.95%	46.1%	47.0%	6.9%	[1-0.97 2]
56	H	(6)	1182.15	0.577	21.6%	0.190	21.6%	31.1	18.9%	5.154	10.5%	4.91%	45.8%	46.8%	7.3%	[1-0.95 2]
57	H	(6)	1203.01	0.572	21.0%	0.191	21.0%	30.8	18.2%	5.157	10.5%	4.87%	45.9%	46.7%	7.3%	[1-0.94 2]
58	H	(6)	1223.88	0.612	20.1%	0.208	20.1%	32.6	17.0%	5.209	10.6%	4.81%	46.3%	45.8%	7.9%	[1-0.97 2]
59	H	(6)	1243.56	0.588	19.6%	0.203	19.6%	31.4	16.6%	5.206	10.4%	4.77%	46.3%	46.1%	7.5%	[1-0.97 2]
60	H	(6)	1263.27	0.593	18.7%	0.208	18.7%	31.6	15.7%	5.206	10.2%	4.74%	46.6%	45.8%	7.6%	[1-0.98 2]
61	H	(6)	1283.00	0.581	17.1%	0.207	17.1%	30.9	13.9%	5.221	9.9%	4.70%	47.0%	45.7%	7.4%	[1-0.99 2]
62	H	(6)	1302.71	0.551	16.8%	0.199	16.8%	29.3	13.8%	5.220	9.6%	4.66%	47.4%	45.8%	6.8%	[1-0.97 2]
63	H	(6)	1323.56	0.518	16.4%	0.191	16.4%	27.7	13.6%	5.200	9.1%	4.63%	47.4%	46.3%	6.3%	[1-0.97 2]
64	H	(6)	1343.26	0.540	15.8%	0.201	15.8%	28.7	13.0%	5.232	9.0%	4.59%	47.7%	45.8%	6.5%	[1-0.99 2]
65	H	(6)	1362.99	0.528	14.7%	0.200	14.7%	28.0	11.9%	5.239	8.7%	4.55%	48.0%	45.6%	6.3%	[1-0.97 2]
66	H	(6)	1381.54	0.520	14.6%	0.199	14.6%	27.5	12.1%	5.239	8.3%	4.52%	48.2%	45.6%	6.2%	[1-0.96 2]
67	H	(6)	1402.42	0.538	13.9%	0.210	13.9%	28.6	11.3%	5.224	8.1%	4.49%	48.1%	45.4%	6.5%	[1-0.91 2]
68	H	(6)	1423.30	0.536	13.2%	0.212	13.2%	28.5	10.6%	5.218	7.9%	4.45%	47.9%	45.6%	6.5%	[1-0.90 2]
69	H	(6)	1463.88	0.518	12.7%	0.211	12.7%	27.5	10.1%	5.233	7.7%	4.38%	47.7%	46.1%	6.2%	[1-0.90 2]
70	H	(6)	1483.58	0.533	12.8%	0.219	12.8%	28.3	10.2%	5.219	7.7%	4.35%	47.1%	46.5%	6.4%	[1-0.92 2]
71	H	(6)	1503.29	0.525	11.9%	0.219	11.9%	28.0	9.0%	5.214	7.7%	4.32%	46.9%	46.7%	6.4%	[1-0.93 2]
72	H	(6)	1524.16	0.512	12.6%	0.217	12.6%	27.4	9.8%	5.200	7.9%	4.29%	46.7%	47.0%	6.2%	[1-0.94 2]
73	H	(6)	1543.88	0.508	12.6%	0.218	12.6%	27.1	9.9%	5.209	7.9%	4.26%	47.0%	46.9%	6.2%	[1-0.95 2]
74	H	(6)	1563.58	0.508	13.8%	0.221	13.8%	27.1	11.4%	5.216	7.9%	4.24%	47.3%	46.5%	6.3%	[1-0.94 2]
75	H	(6)	1583.28	0.537	14.9%	0.236	14.9%	28.4	12.4%	5.243	8.2%	4.20%	47.5%	45.8%	6.7%	[1-0.91 2]
76	H	(6)	1602.98	0.541	15.6%	0.241	15.6%	28.7	13.2%	5.232	8.3%	4.18%	47.5%	45.8%	6.8%	[1-0.89 2]
77	H	(6)	1622.70	0.539	14.9%	0.243	14.9%	28.5	12.5%	5.251	8.2%	4.15%	47.5%	45.8%	6.7%	[1-0.90 2]
78	H	(6)	1643.57	0.543	14.8%	0.248	14.8%	28.7	12.4%	5.247	8.1%	4.13%	47.4%	45.8%	6.8%	[1-0.92 2]
79	H	(6)	1683.03	0.542	13.6%	0.253	13.6%	28.6	11.1%	5.271	7.9%	4.06%	47.5%	45.9%	6.6%	[1-0.88 2]
80	H	(6)	1703.90	0.509	12.5%	0.241	12.5%	26.8	10.0%	5.273	7.4%	4.03%	47.9%	46.0%	6.1%	[1-0.91 2]
81	H	(6)	1723.61	0.508	11.0%	0.243	11.0%	26.7	8.4%	5.280	7.2%	4.01%	48.2%	45.7%	6.1%	[1-0.93 2]
82	H	(6)	1742.18	0.517	10.3%	0.250	10.3%	27.1	7.5%	5.303	7.0%	3.99%	48.7%	45.1%	6.2%	[1-0.92 2]
83	H	(6)	1761.88	0.522	9.4%	0.255	9.4%	27.3	6.5%	5.311	6.8%	3.97%	49.0%	44.8%	6.2%	[1-0.90 2]
84	H	(6)	1781.58	0.525	9.5%	0.260	9.5%	27.5	6.7%	5.311	6.7%	3.95%	49.1%	44.6%	6.3%	[1-0.88 2]
85	H	(6)	1803.61	0.537	8.9%	0.269	8.9%	28.1	6.0%	5.314	6.6%	3.92%	48.8%	44.6%	6.6%	[1-0.87 2]
86	H	(6)	1822.17	0.541	9.4%	0.274	9.4%	28.3	6.7%	5.311	6.6%	3.90%	48.6%	44.7%	6.6%	[1-0.88 2]
87	H	(6)	1841.88	0.545	9.4%	0.279	9.4%	28.5	6.9%	5.317	6.5%	3.88%	48.3%	45.1%	6.6%	[1-0.89 2]
88	H	(6)	1861.59	0.548	9.4%	0.284	9.4%	28.6	6.9%	5.318	6.4%	3.85%	48.1%	45.3%	6.6%	[1-0.88 2]
89	H	(6)	1882.47	0.548	8.7%	0.287	8.7%	28.6	6.1%	5.317	6.3%	3.83%	48.0%	45.4%	6.6%	[1-0.88 2]
90	H	(6)	1901.02	0.561	8.7%	0.296	8.7%	29.1	6.0%	5.358	6.3%	3.81%	48.6%	44.7%	6.7%	[1-0.90 2]
91	H	(6)	1921.87	0.584	8.5%	0.312	8.5%	30.1	5.7%	5.386	6.3%	3.79%	48.9%	44.0%	7.0%	[1-0.91 2]
92	H	(6)	1941.57	0.584	8.3%	0.315	8.3%	30.1	5.5%	5.399	6.2%	3.76%	49.1%	43.8%	7.0%	[1-0.90 2]
93	H	(6)	1962.44	0.588	8.7%	0.320	8.7%	30.3	6.1%	5.390	6.1%	3.75%	49.1%	43.8%	7.1%	[1-0.90 2]
94	H	(6)	1982.16	0.580	8.5%	0.319	8.5%	30.0	6.0%	5.378	6.1%	3.73%	49.2%	43.8%	7.0%	[1-0.89 2]
95	H	(6)	2001.85	0.553	8.0%	0.308	8.0%	28.8	5.5%	5.342	5.9%	3.71%	48.4%	45.0%	6.6%	[1-0.90 2]
96	H	(6)	2022.71	0.531	7.5%	0.298	7.5%	27.6	4.9%	5.336	5.7%	3.69%	48.1%	45.7%	6.2%	[1-0.92 2]
97	H	(6)	2041.25	0.523	7.3%	0.296	7.3%	27.2	4.5%	5.338	5.7%	3.67%	47.9%	46.0%	6.1%	[1-0.92 2]
98	H	(6)	2062.12	0.511	6.8%	0.293	6.8%	26.7	3.7%	5.320	5.7%	3.65%	48.0%	46.1%	5.9%	[1-0.90 2]
99	H	(6)	2082.99	0.503	6.6%	0.291	6.6%	26.3	3.3%	5.312	5.7%	3.64%	47.9%	46.3%	5.9%	[1-0.90 2]
100	H	(6)	2101.54	0.501	6.7%	0.293	6.7%	26.2	3.6%	5.312	5.7%	3.62%	47.9%	46.3%	5.8%	[1-0.91 2]
101	H	(6)	2121.25	0.495	6.5%	0.291	6.5%	25.9	3.3%	5.312	5.6%	3.60%	47.6%	46.7%	5.7%	[1-0.92 2]
102	H	(6)	2143.29	0.502	6.6%	0.299	6.6%	26.2	3.5%	5.312	5.6%	3.58%	47.4%	46.8%	5.8%	[1-0.93 2]
103	H	(6)	2161.83	0.506	6.6%	0.304	6.6%	26.4	3.5%	5.318	5.6%	3.57%	47.5%	46.7%	5.9%	[1-0.94 2]
104	H	(6)	2182.70	0.528	6.6%	0.320	6.6%	27.4	3.7%	5.350	5.5%	3.54%	47.7%	46.2%	6.2%	[1-0.94 2]
105	H	(6)	2202.40	0.532	6.7%	0.326	6.7%	27.6	4.2%	5.363	5.3%	3.52%	47.6%	46.2%	6.2%	[1-0.93 2]
106	H	(6)	2222.10	0.558	6.8%	0.344	6.8%	28.7	4.4%	5.400	5.2%	3.50%	48.2%	45.3%	6.6%	[1-0.94 2]
107	H	(6)	2241.80	0.562	6.8%	0.350	6.8%	28.8	4.7%	5.414	4.9%	3.49%	48.4%	45.0%	6.6%	[1-0.95 2]
108	H	(6)	2261.52	0.563	6.8%	0.354	6.8%	28.9	5.0%	5.403	4.6%	3.47%	48.1%	45.3%	6.6%	[1-0.94 2]
109	H	(6)	2282.40	0.552	6.6%	0.350	6.6%	28.4	4.9%	5.397	4.4%	3.46%	48.0%	45.6%	6.4%	[1-0.95 2]
110	H	(6)	2302.12	0.551	6.8%	0.353	6.8%	28.4	5.2%	5.384	4.3%	3.44%	47.9%	45.7%	6.4%	[1-0.95 2]
111	H	(6)	2321.83	0.546	7.4%	0.352	7.4%	28.3	6.1%	5.364	4.2%	3.43%	47.7%	45.9%	6.3%	[1-0.93 2]
112	H	(6)	2341.53	0.549	7.4%	0.357	7.4%	28.4	6.1%	5.371	4.2%	3.42%	47.7%	46.0%	6.4%	[1-0.93 2]
113	H	(6)	2362.40	0.553	7.5%	0.363	7.5%	28.6	6.2%	5.368	4.2%	3.40%	47.4%	46.1%	6.4%	[1-0.95 2]
114	H	(6)	2383.29	0.557	7.8%	0.369	7.8%	28.9	6.5%	5.350	4.2%	3.39%	47.0%	46.5%	6.5%	[1-0.94 2]
115	H	(6)	2403.01	0.550	7.2%	0.367	7.2%	28.6	5.8%	5.342	4.2%	3.37%	47.0%	46.7%	6.4%	[1-0.92 2]
116	H	(6)	2421.57	0.547	6.9%	0.368	6.9%	28.4	5.6%	5.347	4.1%	3.35%	46.7%	47.0%	6.3%	[1-0.92 2]
117	H	(6)	2443.59	0.546	6.7%	0.371	6.7%	28.4	5.3%	5.340	4.0%	3.34%	46.5%	47.3%	6.3%	[1-0.94 2]
118	H	(6)	2463.30	0.547	6.6%	0.374	6.6%	28.3	5.3%	5.357	4.0%	3.32%	46.7%	47.0%	6.3%	[1-0.96 2]
119	H	(6)	2483.00	0.535	6.3%	0.369	6.3%	27.9	5.0%	5.336	3.9%	3.31%	46.3%	47.7%	6.1%	[1-0.96 2]
120	H	(6)	2503.86	0.542	6.7%	0.377	6.7%	28.2	5.4%	5.333	3.9%	3.30%	46.2%	47.6%	6.2%	[1-0.95 2]
121	H	(6)	2522.39	0.539	7.3%	0.378	7.3%	28.1	6.1%	5.337	4.0%	3.29%	46.4%	47.3%	6.2%	[1-0.94 2]
122	H	(6)	2542.10	0.527	7.3%	0.372	7.3%	27.5	6.0%	5.324	4.0%	3.27%	46.3%	47.6%	6.1%	[1-0.95 2]
123	H	(6)	2564.12	0.525	8.2%	0.374	8.2%	27.4	7.1%	5.317	4.1%	3.26%	46.5%	47.5%	6.1%	[1-0.96 2]
124	H	(6)	2582.69	0.530	8.1%	0.380	8.1%	27.5	7.0%	5.352	4.2%	3.25%	47.4%	46.5%	6.1%	[1-0.95 2]
125	H	(6)	2603.56	0.511	8.3%	0.370	8.3%	26.5	7.2%	5.355	4.2%	3.24%	47.7%	46.5%	5.8%	[1-0.95 2]
126	H	(10)	2622.11	0.497	7.8%	0.362	7.8%	25.9	6.6%	5.337	4.2%	3.23%	47.5%	46.9%	5.6%	[1-0.96 2]
127	H	(10)	2644.14	0.508	8.6%	0.373	8.6%	26.4	7.5%	5.355	4.3%	3.22%	47.9%	46.4%	5.7%	[1-0.95 2]
128	H	(10)	2663.86	0.496	7.8%	0.367	7.8%	25.8	6.5%	5.349	4.3%	3.20%	47.6%	46.8%	5.5%	[1-0.95 2]
129	H	(10)	2703.28	0.491	8.3%	0.369	8.3%	25.5	7.2%	5.337	4.2%	3.18%	47.5%	47.0%	5.5%	[1-0.96 2]
130	H	(10)	2743.84	0.505	8.6%	0.385	8.6%	26.3	7.4%	5.339	4.3%	3.16%	47.5%	46.8%	5.7%	[1-0.94 2]
131	H	(10)	2784.42	0.505	8.5%	0.391	8.5%	26.3	7.4%	5.340	4.3%	3.14%	47.5%	46.8%	5.7%	[1-0.95 2]
132	H	(10)	2823.85	0.507	9.6%	0.397	9.6%	26.4	8.6%	5.334	4.3%	3.12%	47.7%	46.6%	5.7%	[1-0.93 2]
133	H	(10)	2863.28	0.510	10.5%	0.406	10.5%	26.5	9.6%	5.338	4.3%	3.09%	47.9%	46.4%	5.8%	[1-0.92 2]
134	H	(10)	2902.72	0.514	10.9%	0.414	10.9%	26.7	10.1%	5.341	4.2%	3.07%	47.8%	46.5%	5.8%	[1-0.90 2]
135	H	(10)	2944.47	0.506	11.0%	0.414	11.0%	26.3	10.2%	5.339	4.1%	3.05%	47.9%	46.4%	5.7%	[1-0.90 2]
136	H	(10)	2982.74	0.510	11.3%	0.423	11.3%	26.5	10.5%	5.344	4.0%	3.02%	47.6%	46.7%	5.7%	[1-0.90 2]
137	H	(10)	3022.16	0.495	10.7%	0.416	10.7%	25.8	10.1%	5.334	3.8%	3.00%	47.2%	47.4%	5.4%	[1-0.91 2]
138	H	(10)	3062.74	0.504	10.0%	0.428	10.0%	26.1	9.2%	5.352	3.8%	2.98%	47.1%	47.4%	5.6%	[1-0.92 2]
139	H	(10)	3082.48	0.500	8.9%	0.428	8.9%	26.0	8.1%	5.339	3.8%	2.97%	46.8%	47.6%	5.5%	[1-0.92 2]
140	H	(10)	3123.08	0.500	8.6%	0.434	8.6%	26.1	7.7%	5.331	3.8%	2.95%	46.6%	47.8%	5.6%	[1-0.92 2]
141	H	(10)	3163.67	0.507	8.4%	0.445	8.4%	26.4	7.5%	5.338	3.8%	2.93%	46.6%	47.7%	5.7%	[1-0.95 2]
142	H	(10)	3203.11	0.515	7.9%	0.458	7.9%	26.6	7.0%	5.366	3.7%	2.91%	46.7%	47.5%	5.8%	[1-0.96 2]
143	H	(10)	3244.84	0.514	8.8%	0.463	8.8%	26.6	8.0%	5.366	3.7%	2.89%	46.7%	47.5%	5.8%	[1-0.95 2]
144	H	(10)	3264.55	0.522	10.2%	0.474	10.2%	27.1	9.5%	5.365	3.7%	2.88%	46.7%	47.4%	5.9%	[1-0.94 2]
145	H	(10)	3302.82	0.542	11.0%	0.497	11.0%	28.1	10.4%	5.360	3.7%	2.86%	46.6%	47.1%	6.2%	[1-0.92 2]
146	H	(10)	3323.68	0.543	11.5%	0.501	11.5%	28.1	10.9%	5.362	3.7%	2.86%	46.9%	46.9%	6.3%	[1-0.91 2]
147	H	(10)	3364.26	0.541	12.1%	0.506	12.1%	28.1	11.5%	5.351	3.7%	2.84%	46.8%	46.9%	6.3%	[1-0.90 2]
148	H	(10)	3403.69	0.543	11.7%	0.514	11.7%	28.2	11.1%	5.358	3.7%	2.82%	46.6%	47.1%	6.3%	[1-0.90 2]
149	H	(10)	3444.25	0.533	12.0%	0.510	12.0%	27.6	11.4%	5.369	3.6%	2.80%	46.7%	47.2%	6.1%	[1-0.90 2]
150	H	(10)	3483.66	0.533	12.0%	0.516	12.0%	27.6	11.4%	5.368	3.6%	2.79%	46.9%	47.0%	6.1%	[1-0.91 2]
151	H	(10)	3523.06	0.532	12.0%	0.521	12.0%	27.5	11.5%	5.373	3.5%	2.77%	46.8%	47.2%	6.1%	[1-0.91 2]
152	H	(10)	3562.48	0.530	11.6%	0.525	11.6%	27.4	11.0%	5.370	3.5%	2.75%	46.8%	47.2%	6.0%	[1-0.91 2]
153	H	(10)	3604.22	0.549	12.2%	0.549	12.2%	28.4	11.7%	5.376	3.5%	2.74%	46.9%	46.8%	6.3%	[1-0.92 2]
154	H	(10)	3644.80	0.570	12.0%	0.577	12.0%	29.4	11.5%	5.377	3.6%	2.73%	47.0%	46.4%	6.6%	[1-0.91 2]
155	H	(10)	3683.07	0.580	12.0%	0.593	12.0%	30.0	11.4%	5.375	3.6%	2.71%	46.7%	46.5%	6.7%	[1-0.93 2]
156	H	(10)	3702.79	0.591	11.8%	0.608	11.8%	30.5	11.2%	5.389	3.7%	2.70%	46.7%	46.3%	6.9%	[1-0.93 2]
157	H	(10)	3745.68	0.603	12.8%	0.628	12.8%	31.0	12.2%	5.402	3.9%	2.69%	47.0%	45.8%	7.2%	[1-0.92 2]
158	H	(10)	3783.95	0.590	12.5%	0.620	12.5%	30.4	11.9%	5.380	3.8%	2.68%	46.8%	46.2%	7.0%	[1-0.92 2]
159	H	(10)	3804.83	0.594	12.1%	0.627	12.1%	30.7	11.4%	5.365	3.8%	2.67%	46.6%	46.3%	7.1%	[1-0.92 2]
160	H	(10)	3844.26	0.583	11.8%	0.623	11.8%	30.2	11.2%	5.367	3.9%	2.66%	46.7%	46.4%	7.0%	[1-0.92 2]
161	H	(10)	3865.15	0.582	12.5%	0.625	12.5%	30.2	11.9%	5.358	3.8%	2.65%	46.6%	46.5%	7.0%	[1-0.92 2]
162	H	(10)	3904.58	0.589	11.4%	0.639	11.4%	30.6	10.8%	5.352	3.7%	2.64%	46.3%	46.7%	7.0%	[1-0.93 2]
163	H	(10)	3924.29	0.587	11.0%	0.640	11.0%	30.5	10.3%	5.344	3.7%	2.63%	46.3%	46.7%	7.1%	[1-0.93 2]
164	H	(10)	3963.72	0.566	11.0%	0.623	11.0%	29.4	10.4%	5.344	3.6%	2.62%	46.4%	46.9%	6.7%	[1-0.92 2]
165	H	(10)	4004.31	0.551	11.2%	0.613	11.2%	28.6	10.6%	5.346	3.5%	2.60%	46.5%	47.1%	6.4%	[1-0.92 2]
166	H	(10)	4042.59	0.545	11.2%	0.612	11.2%	28.3	10.6%	5.349	3.6%	2.59%	46.7%	47.1%	6.3%	[1-0.92 2]
167	H	(10)	4084.34	0.536	11.4%	0.608	11.4%	27.9	10.8%	5.343	3.7%	2.58%	46.9%	46.9%	6.2%	[1-0.90 2]
168	H	(10)	4124.93	0.534	12.1%	0.612	12.1%	27.7	11.5%	5.356	3.8%	2.57%	47.2%	46.7%	6.1%	[1-0.91 2]
169	H	(10)	4164.34	0.538	12.0%	0.622	12.0%	27.8	11.4%	5.363	3.9%	2.55%	47.2%	46.6%	6.2%	[1-0.91 2]
170	H	(10)	4204.94	0.562	13.4%	0.657	13.4%	29.1	12.8%	5.368	4.2%	2.54%	47.3%	46.2%	6.6%	[1-0.89 2]
171	H	(10)	4245.50	0.564	13.4%	0.665	13.4%	29.2	12.7%	5.354	4.2%	2.53%	46.9%	46.5%	6.6%	[1-0.89 2]
172	H	(10)	4284.92	0.561	13.4%	0.668	13.4%	29.2	12.8%	5.338	4.1%	2.52%	46.3%	47.1%	6.6%	[1-0.89 2]
173	H	(10)	4325.51	0.555	13.9%	0.667	13.9%	29.0	13.3%	5.319	4.1%	2.51%	45.9%	47.7%	6.4%	[1-0.89 2]
174	H	(10)	4364.94	0.563	15.6%	0.682	15.6%	29.6	15.0%	5.287	4.2%	2.50%	45.5%	47.9%	6.6%	[1-0.87 2]
175	H	(10)	4405.51	0.540	13.5%	0.660	13.5%	28.5	12.9%	5.254	4.0%	2.49%	45.3%	48.3%	6.3%	[1-0.87 2]
176	H	(10)	4443.85	0.536	12.9%	0.661	12.9%	28.4	12.3%	5.247	4.0%	2.48%	45.1%	48.7%	6.3%	[1-0.87 2]
