[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
13	H	(3)	279.22	0.074	41.5%	0.006	41.5%	35.7	10.2%	0.575	40.2%	38.38%	90.8%	1.8%	7.4%	[1-0.43 0]
14	H	(3)	300.13	0.082	38.5%	0.007	38.5%	39.5	9.7%	0.580	37.3%	36.30%	88.2%	3.3%	8.5%	[1-0.43 0]
15	H	(3)	319.80	0.087	37.0%	0.008	37.0%	42.1	10.2%	0.572	35.6%	34.84%	85.3%	5.4%	9.3%	[1-0.43 0]
16	H	(3)	339.51	0.088	35.7%	0.008	35.7%	44.1	9.6%	0.553	34.4%	33.38%	82.0%	8.2%	9.8%	[1-0.43 0]
17	H	(3)	360.36	0.083	35.6%	0.008	35.6%	45.0	9.0%	0.514	34.4%	33.19%	78.2%	11.6%	10.2%	[1-0.43 0]
18	H	(3)	380.09	0.090	34.2%	0.009	34.2%	49.4	8.3%	0.505	33.2%	32.34%	74.9%	13.6%	11.5%	[1-0.43 0]
19	H	(3)	399.81	0.089	34.2%	0.010	34.2%	51.9	8.3%	0.476	33.2%	32.21%	72.2%	15.5%	12.3%	[1-0.43 0]
20	H	(3)	419.51	0.086	33.6%	0.010	33.6%	52.4	7.6%	0.457	32.7%	31.93%	70.7%	16.8%	12.5%	[1-0.43 0]
21	H	(3)	440.38	0.087	33.3%	0.011	33.3%	54.7	7.7%	0.442	32.4%	31.53%	69.5%	17.2%	13.2%	[1-0.43 0]
22	H	(3)	460.10	0.090	32.9%	0.012	32.9%	57.4	7.7%	0.436	32.0%	31.28%	69.7%	16.3%	14.0%	[1-0.43 0]
23	H	(3)	479.80	0.083	31.4%	0.011	31.4%	53.4	7.9%	0.433	30.4%	30.51%	68.6%	18.7%	12.8%	[1-0.43 0]
24	H	(3)	499.49	0.078	31.5%	0.011	31.5%	52.1	8.5%	0.418	30.3%	30.41%	68.1%	19.5%	12.4%	[1-0.43 0]
25	H	(3)	520.34	0.079	29.5%	0.011	29.5%	50.3	8.7%	0.435	28.1%	28.72%	67.8%	20.3%	11.9%	[1-0.43 0]
26	H	(3)	540.04	0.075	28.0%	0.011	28.0%	46.5	8.5%	0.448	26.7%	27.73%	68.1%	21.1%	10.7%	[1-0.43 0]
27	H	(3)	559.72	0.074	27.5%	0.012	27.5%	45.3	9.1%	0.456	26.0%	26.85%	68.4%	21.3%	10.3%	[1-0.43 0]
28	H	(3)	580.57	0.078	27.4%	0.013	27.4%	47.0	8.7%	0.460	25.9%	26.51%	69.4%	19.7%	10.9%	[1-0.43 0]
29	H	(3)	600.27	0.085	26.2%	0.014	26.2%	49.6	7.4%	0.478	25.2%	25.66%	70.0%	18.3%	11.7%	[1-0.43 0]
30	H	(3)	619.97	0.088	25.8%	0.015	25.8%	50.5	6.9%	0.482	24.9%	25.35%	70.9%	17.2%	11.9%	[1-0.43 0]
31	H	(3)	639.67	0.089	25.6%	0.016	25.6%	50.6	7.9%	0.490	24.3%	24.87%	71.5%	16.5%	11.9%	[1-0.43 0]
32	H	(3)	660.55	0.084	25.2%	0.015	25.2%	47.7	7.3%	0.488	24.1%	24.52%	72.4%	16.5%	11.1%	[1-0.43 0]
33	H	(3)	680.26	0.074	25.1%	0.014	25.1%	42.1	7.4%	0.488	24.0%	24.22%	74.5%	16.2%	9.4%	[1-0.43 0]
34	H	(3)	699.97	0.070	24.1%	0.014	24.1%	39.1	7.4%	0.501	22.9%	23.30%	74.7%	16.9%	8.4%	[1-0.43 0]
35	H	(3)	720.84	0.070	23.3%	0.014	23.3%	37.9	7.4%	0.516	22.1%	22.38%	74.9%	16.9%	8.2%	[1-0.43 0]
36	H	(3)	740.54	0.073	22.8%	0.015	22.8%	39.7	5.7%	0.511	22.1%	22.15%	74.3%	17.0%	8.7%	[1-0.43 0]
37	H	(3)	760.23	0.079	22.9%	0.017	22.9%	43.3	5.9%	0.506	22.1%	22.05%	73.3%	16.9%	9.8%	[1-0.43 0]
38	H	(3)	779.92	0.092	22.4%	0.020	22.4%	50.0	6.4%	0.511	21.5%	21.60%	70.6%	17.5%	11.9%	[1-0.43 0]
39	H	(3)	800.76	0.096	21.9%	0.021	21.9%	51.3	6.7%	0.523	20.9%	21.19%	70.4%	17.3%	12.3%	[1-0.43 0]
40	H	(3)	820.45	0.099	21.7%	0.023	21.7%	52.1	7.0%	0.527	20.5%	20.94%	70.3%	17.3%	12.4%	[1-0.43 0]
41	H	(3)	840.15	0.094	21.9%	0.022	21.9%	50.4	7.6%	0.520	20.5%	20.82%	70.5%	17.6%	11.9%	[1-0.43 0]
42	H	(3)	861.00	0.086	21.7%	0.021	21.7%	46.2	7.7%	0.519	20.3%	20.61%	71.1%	18.2%	10.7%	[1-0.43 0]
43	H	(3)	880.70	0.083	21.5%	0.020	21.5%	44.6	7.2%	0.518	20.2%	20.42%	72.0%	17.8%	10.3%	[1-0.43 0]
44	H	(3)	900.40	0.080	21.8%	0.020	21.8%	44.0	7.6%	0.508	20.4%	20.38%	71.9%	17.9%	10.1%	[1-0.43 0]
45	H	(3)	920.09	0.079	21.6%	0.020	21.6%	43.1	8.3%	0.510	20.0%	20.04%	71.6%	18.6%	9.8%	[1-0.43 0]
46	H	(3)	940.96	0.087	21.8%	0.023	21.8%	47.6	7.7%	0.511	20.4%	19.92%	71.2%	17.7%	11.1%	[1-0.43 0]
47	H	(3)	960.67	0.094	22.3%	0.025	22.3%	52.3	8.1%	0.502	20.7%	19.92%	70.4%	17.2%	12.4%	[1-0.43 0]
48	H	(3)	980.38	0.100	21.1%	0.027	21.1%	52.4	7.7%	0.531	19.7%	19.46%	71.7%	16.0%	12.4%	[1-1.00 1]
49	H	(3)	1000.07	0.100	20.9%	0.028	20.9%	52.6	7.0%	0.531	19.7%	19.38%	72.8%	14.9%	12.3%	[1-1.00 1]
50	H	(3)	1021.14	0.105	20.1%	0.030	20.1%	53.6	6.6%	0.545	19.0%	18.79%	72.4%	14.9%	12.7%	[1-1.00 1]
51	H	(3)	1040.86	0.096	19.8%	0.028	19.8%	49.6	6.7%	0.535	18.7%	18.72%	72.9%	15.6%	11.5%	[1-1.00 1]
52	H	(3)	1060.57	0.090	19.5%	0.027	19.5%	46.6	6.0%	0.536	18.5%	18.60%	74.4%	15.0%	10.6%	[1-1.00 1]
53	H	(3)	1080.28	0.084	19.5%	0.025	19.5%	43.9	6.1%	0.529	18.5%	18.53%	74.6%	15.5%	9.9%	[1-1.00 1]
54	H	(3)	1101.13	0.078	19.7%	0.024	19.7%	42.0	6.1%	0.518	18.7%	18.53%	74.9%	15.8%	9.3%	[1-1.00 1]
55	H	(3)	1120.83	0.074	19.4%	0.023	19.4%	39.3	5.4%	0.521	18.7%	18.42%	77.3%	14.1%	8.6%	[1-1.00 1]
56	H	(3)	1140.53	0.070	18.9%	0.022	18.9%	36.5	5.0%	0.530	18.3%	18.20%	78.4%	13.9%	7.7%	[1-1.00 1]
57	H	(3)	1160.25	0.065	18.9%	0.021	18.9%	34.7	4.6%	0.518	18.3%	18.20%	78.2%	14.6%	7.2%	[1-1.00 1]
58	H	(3)	1181.13	0.064	18.7%	0.021	18.7%	34.6	4.7%	0.513	18.1%	18.07%	77.1%	15.7%	7.2%	[1-1.00 1]
59	H	(3)	1200.83	0.068	18.1%	0.023	18.1%	36.4	4.3%	0.518	17.6%	17.74%	75.8%	16.6%	7.7%	[1-1.00 1]
60	H	(3)	1220.51	0.061	18.0%	0.021	18.0%	33.2	4.9%	0.509	17.3%	17.56%	74.2%	19.1%	6.7%	[1-1.00 1]
61	H	(3)	1241.39	0.067	19.0%	0.023	19.0%	36.7	5.9%	0.508	18.0%	17.27%	70.5%	21.7%	7.9%	[1-1.00 1]
62	H	(3)	1262.26	0.087	23.9%	0.030	23.9%	48.1	12.9%	0.502	20.1%	17.00%	64.6%	24.2%	11.1%	[1-1.00 1]
63	H	(3)	1280.78	0.079	24.4%	0.028	24.4%	44.6	13.5%	0.494	20.3%	16.96%	64.6%	25.3%	10.2%	[1-1.00 1]
64	H	(3)	1302.81	0.087	28.2%	0.032	28.2%	49.9	17.6%	0.486	22.0%	16.84%	61.1%	27.1%	11.8%	[1-1.00 1]
65	H	(3)	1322.51	0.108	29.9%	0.040	29.9%	58.7	19.0%	0.513	23.0%	16.11%	57.2%	28.3%	14.5%	[1-1.00 1]
66	H	(3)	1341.05	0.100	29.2%	0.037	29.2%	51.0	20.4%	0.543	20.8%	15.56%	59.5%	28.5%	12.0%	[1-1.00 1]
67	H	(3)	1361.92	0.108	25.7%	0.041	25.7%	52.8	14.3%	0.566	21.3%	15.10%	58.9%	28.7%	12.5%	[1-1.00 1]
68	H	(3)	1380.47	0.109	25.9%	0.042	25.9%	52.6	14.5%	0.577	21.4%	14.81%	58.2%	29.4%	12.4%	[1-1.00 1]
69	H	(3)	1402.51	0.108	24.1%	0.042	24.1%	49.4	12.2%	0.607	20.8%	14.35%	59.4%	29.3%	11.3%	[1-1.00 1]
70	H	(3)	1421.06	0.105	21.0%	0.041	21.0%	45.1	8.6%	0.647	19.2%	13.86%	61.5%	28.5%	10.0%	[1-1.00 1]
71	H	(3)	1441.94	0.116	21.0%	0.047	21.0%	47.1	8.6%	0.687	19.2%	13.39%	61.0%	28.3%	10.7%	[1-1.00 1]
72	H	(3)	1461.64	0.102	19.7%	0.041	19.7%	38.3	9.4%	0.739	17.3%	12.98%	65.9%	25.9%	8.2%	[1-1.00 1]
73	H	(3)	1481.34	0.116	20.1%	0.048	20.1%	42.0	9.7%	0.768	17.6%	12.71%	65.6%	25.0%	9.3%	[1-1.00 1]
74	H	(3)	1501.03	0.106	18.3%	0.044	18.3%	36.8	7.9%	0.798	16.5%	12.37%	67.3%	24.9%	7.8%	[1-1.00 1]
75	H	(3)	1520.73	0.108	17.7%	0.045	17.7%	35.4	8.2%	0.846	15.7%	11.87%	68.6%	24.1%	7.4%	[1-1.00 1]
76	H	(3)	1541.59	0.110	17.2%	0.047	17.2%	35.5	8.0%	0.860	15.2%	11.68%	68.4%	24.2%	7.4%	[1-1.00 1]
77	H	(3)	1561.29	0.113	16.4%	0.049	16.4%	35.5	6.9%	0.885	14.9%	11.37%	67.3%	25.4%	7.3%	[1-1.00 1]
78	H	(3)	1580.98	0.109	16.5%	0.048	16.5%	33.6	8.1%	0.896	14.4%	11.19%	66.9%	26.3%	6.8%	[1-1.00 1]
79	H	(3)	1601.83	0.111	16.4%	0.049	16.4%	33.7	7.9%	0.917	14.4%	11.01%	66.7%	26.4%	6.9%	[1-1.00 1]
80	H	(3)	1621.54	0.099	16.2%	0.045	16.2%	29.8	8.0%	0.922	14.1%	10.85%	66.0%	28.3%	5.7%	[1-1.00 1]
81	H	(6)	1641.26	0.097	16.2%	0.044	16.2%	28.3	8.2%	0.950	13.9%	10.59%	66.2%	28.5%	5.2%	[1-1.00 1]
82	H	(6)	1662.14	0.086	16.6%	0.040	16.6%	24.6	9.8%	0.971	13.4%	10.42%	66.9%	28.8%	4.3%	[1-1.00 1]
83	H	(6)	1681.86	0.082	15.1%	0.039	15.1%	23.4	7.0%	0.981	13.4%	10.26%	66.4%	29.7%	4.0%	[1-1.00 1]
84	H	(6)	1701.57	0.080	15.1%	0.038	15.1%	22.2	7.9%	1.003	12.8%	10.02%	66.1%	30.3%	3.6%	[1-1.00 1]
85	H	(6)	1721.27	0.085	14.3%	0.041	14.3%	23.0	7.7%	1.032	12.1%	9.80%	66.1%	30.1%	3.9%	[1-1.00 1]
86	H	(6)	1740.97	0.087	14.1%	0.042	14.1%	23.2	8.0%	1.042	11.7%	9.67%	65.5%	30.6%	3.9%	[1-0.97 1]
87	H	(6)	1761.83	0.088	14.4%	0.043	14.4%	23.5	8.7%	1.046	11.4%	9.55%	65.0%	31.1%	4.0%	[1-0.91 0]
88	H	(6)	1781.53	0.092	14.2%	0.046	14.2%	24.1	8.5%	1.063	11.3%	9.42%	64.8%	31.0%	4.2%	[1-0.89 0]
89	H	(6)	1801.24	0.091	14.3%	0.046	14.3%	23.7	8.9%	1.068	11.2%	9.28%	64.2%	31.7%	4.1%	[1-0.81 0]
90	H	(6)	1820.98	0.092	14.5%	0.046	14.5%	23.3	9.0%	1.094	11.4%	9.14%	64.0%	32.0%	4.0%	[1-0.86 2]
91	H	(6)	1841.84	0.092	14.5%	0.047	14.5%	23.1	8.9%	1.102	11.4%	9.03%	63.8%	32.2%	3.9%	[1-0.85 2]
92	H	(6)	1861.55	0.078	12.9%	0.040	12.9%	19.4	7.1%	1.114	10.8%	8.89%	63.7%	33.4%	2.9%	[1-0.91 2]
93	H	(6)	1881.27	0.076	13.0%	0.040	13.0%	19.3	7.7%	1.090	10.5%	8.77%	62.2%	34.9%	2.9%	[1-0.43 0]
94	H	(6)	1901.00	0.110	12.6%	0.058	12.6%	26.3	6.8%	1.159	10.7%	8.64%	62.3%	32.8%	4.9%	[1-0.91 2]
95	H	(6)	1921.86	0.113	12.1%	0.060	12.1%	26.6	6.3%	1.179	10.3%	8.50%	62.2%	32.7%	5.1%	[1-0.78 2]
96	H	(6)	1941.58	0.137	13.0%	0.074	13.0%	31.6	7.4%	1.207	10.7%	8.41%	62.0%	31.5%	6.5%	[1-0.81 2]
97	H	(6)	1961.28	0.155	12.9%	0.084	12.9%	34.7	7.1%	1.237	10.8%	8.32%	62.1%	30.4%	7.5%	[1-0.86 2]
98	H	(6)	1982.15	0.171	12.7%	0.094	12.7%	37.2	6.4%	1.281	10.9%	8.20%	63.5%	28.2%	8.2%	[1-0.87 2]
99	H	(6)	2001.86	0.146	11.9%	0.081	11.9%	31.7	6.0%	1.278	10.3%	8.13%	63.4%	30.0%	6.7%	[1-0.86 2]
100	H	(6)	2021.55	0.165	12.0%	0.092	12.0%	35.1	6.0%	1.302	10.4%	8.01%	62.7%	29.6%	7.6%	[1-0.83 2]
101	H	(6)	2041.24	0.173	11.3%	0.098	11.3%	36.2	5.1%	1.330	10.1%	7.90%	62.8%	29.3%	7.9%	[1-0.87 2]
102	H	(6)	2062.11	0.183	11.9%	0.105	11.9%	37.5	6.3%	1.354	10.1%	7.82%	63.0%	28.8%	8.2%	[1-0.93 2]
103	H	(6)	2081.80	0.200	12.1%	0.116	12.1%	40.2	6.7%	1.383	10.1%	7.72%	63.2%	27.8%	8.9%	[1-0.94 2]
104	H	(6)	2102.66	0.206	12.9%	0.120	12.9%	41.1	7.9%	1.395	10.2%	7.65%	63.0%	27.8%	9.1%	[1-0.90 2]
105	H	(6)	2122.37	0.203	13.0%	0.120	13.0%	40.4	8.0%	1.398	10.3%	7.61%	63.2%	27.9%	8.9%	[1-0.90 2]
106	H	(6)	2142.09	0.182	13.0%	0.108	13.0%	36.4	8.2%	1.385	10.1%	7.57%	62.9%	29.3%	7.8%	[1-0.86 2]
107	H	(6)	2161.79	0.173	12.2%	0.104	12.2%	34.6	7.3%	1.391	9.8%	7.47%	61.8%	31.0%	7.3%	[1-0.90 2]
108	H	(6)	2181.51	0.162	12.8%	0.098	12.8%	32.4	8.5%	1.388	9.5%	7.38%	60.7%	32.7%	6.6%	[1-0.87 2]
109	H	(6)	2202.38	0.173	11.5%	0.106	11.5%	34.3	7.0%	1.401	9.2%	7.28%	60.1%	32.7%	7.2%	[1-0.80 2]
110	H	(6)	2222.08	0.186	11.4%	0.115	11.4%	36.2	7.5%	1.425	8.6%	7.19%	59.7%	32.5%	7.7%	[1-0.83 2]
111	H	(6)	2241.77	0.193	11.9%	0.120	11.9%	37.4	8.5%	1.435	8.3%	7.15%	59.8%	32.1%	8.1%	[1-0.80 2]
112	H	(6)	2261.48	0.203	11.9%	0.128	11.9%	38.9	8.6%	1.451	8.1%	7.10%	60.0%	31.4%	8.6%	[1-0.83 2]
113	H	(6)	2282.35	0.203	11.0%	0.129	11.0%	38.5	7.8%	1.465	7.8%	7.04%	60.2%	31.3%	8.5%	[1-0.85 2]
114	H	(6)	2302.08	0.198	11.1%	0.127	11.1%	37.5	8.0%	1.469	7.7%	6.99%	60.2%	31.7%	8.1%	[1-0.81 2]
115	H	(6)	2321.78	0.188	11.6%	0.121	11.6%	35.3	8.7%	1.480	7.7%	6.94%	60.5%	31.9%	7.5%	[1-0.86 2]
116	H	(6)	2341.49	0.194	10.7%	0.126	10.7%	36.1	7.4%	1.496	7.8%	6.87%	60.5%	31.8%	7.7%	[1-0.87 2]
117	H	(6)	2362.38	0.188	11.1%	0.123	11.1%	34.7	7.9%	1.502	7.8%	6.83%	60.6%	32.0%	7.3%	[1-0.85 2]
118	H	(6)	2382.08	0.196	11.3%	0.130	11.3%	36.0	8.2%	1.511	7.8%	6.75%	60.4%	31.9%	7.7%	[1-0.75 2]
119	H	(6)	2401.79	0.199	12.0%	0.133	12.0%	36.1	9.2%	1.534	7.7%	6.69%	60.7%	31.6%	7.8%	[1-0.83 2]
120	H	(6)	2422.67	0.217	11.5%	0.146	11.5%	38.9	8.4%	1.547	7.8%	6.64%	60.2%	31.2%	8.6%	[1-0.86 2]
121	H	(6)	2442.39	0.226	11.8%	0.153	11.8%	40.3	8.9%	1.557	7.8%	6.59%	59.8%	31.3%	8.9%	[1-0.88 2]
122	H	(6)	2462.11	0.229	11.6%	0.157	11.6%	40.6	8.5%	1.567	7.8%	6.54%	59.8%	31.1%	9.1%	[1-0.84 2]
123	H	(6)	2481.80	0.229	11.5%	0.158	11.5%	39.9	8.4%	1.590	7.8%	6.48%	60.5%	30.6%	8.9%	[1-0.88 2]
124	H	(6)	2502.66	0.231	11.2%	0.160	11.2%	39.9	7.8%	1.605	7.9%	6.42%	60.6%	30.5%	9.0%	[1-0.80 2]
125	H	(6)	2522.34	0.217	10.7%	0.152	10.7%	37.0	7.5%	1.627	7.7%	6.35%	61.0%	30.8%	8.2%	[1-0.82 2]
126	H	(6)	2542.04	0.194	10.6%	0.137	10.6%	33.1	7.4%	1.627	7.6%	6.31%	61.6%	31.3%	7.1%	[1-0.78 2]
127	H	(6)	2561.75	0.185	11.0%	0.132	11.0%	31.8	8.0%	1.620	7.5%	6.28%	61.1%	32.1%	6.8%	[1-0.72 2]
128	H	(6)	2582.67	0.181	11.2%	0.130	11.2%	30.7	8.3%	1.635	7.6%	6.22%	60.7%	32.9%	6.4%	[1-0.82 2]
129	H	(6)	2602.36	0.175	10.9%	0.126	10.9%	29.8	7.8%	1.630	7.6%	6.19%	60.4%	33.5%	6.1%	[1-0.79 2]
130	H	(6)	2622.08	0.181	11.7%	0.132	11.7%	30.7	8.6%	1.633	7.9%	6.16%	60.0%	33.7%	6.3%	[1-0.79 2]
131	H	(6)	2641.79	0.189	12.7%	0.138	12.7%	32.1	9.7%	1.633	8.1%	6.11%	59.0%	34.4%	6.7%	[1-0.73 2]
132	H	(6)	2662.68	0.190	12.9%	0.140	12.9%	32.4	9.9%	1.628	8.3%	6.09%	58.5%	34.8%	6.7%	[1-0.73 2]
133	H	(6)	2682.39	0.187	13.0%	0.139	13.0%	32.1	10.0%	1.620	8.2%	6.06%	57.8%	35.5%	6.7%	[1-0.68 2]
134	H	(6)	2702.11	0.188	13.8%	0.141	13.8%	32.3	10.9%	1.616	8.5%	6.03%	57.2%	36.1%	6.7%	[1-0.63 2]
135	H	(6)	2722.98	0.185	14.1%	0.140	14.1%	31.9	11.2%	1.615	8.6%	6.00%	56.8%	36.6%	6.5%	[1-0.64 2]
136	H	(6)	2742.68	0.186	13.2%	0.142	13.2%	31.8	9.8%	1.627	8.8%	5.96%	57.0%	36.4%	6.6%	[1-0.66 2]
137	H	(6)	2763.56	0.175	12.4%	0.135	12.4%	29.9	8.5%	1.631	9.0%	5.93%	57.7%	36.3%	6.0%	[1-0.65 2]
138	H	(6)	2782.12	0.172	13.4%	0.133	13.4%	28.9	9.9%	1.648	9.1%	5.90%	58.2%	36.0%	5.7%	[1-0.72 2]
139	H	(6)	2802.98	0.159	12.6%	0.124	12.6%	26.6	9.0%	1.658	8.9%	5.86%	58.9%	35.9%	5.1%	[1-0.70 2]
140	H	(6)	2822.68	0.144	12.2%	0.113	12.2%	24.1	8.4%	1.657	8.8%	5.84%	59.6%	35.9%	4.5%	[1-0.67 2]
141	H	(6)	2843.55	0.140	12.6%	0.111	12.6%	23.4	9.0%	1.661	8.8%	5.81%	59.7%	36.0%	4.3%	[1-0.68 2]
142	H	(6)	2862.11	0.145	13.0%	0.115	13.0%	24.2	9.7%	1.662	8.6%	5.78%	59.4%	36.1%	4.5%	[1-0.61 2]
143	H	(6)	2882.98	0.153	11.9%	0.122	11.9%	25.2	8.3%	1.684	8.5%	5.72%	59.3%	35.9%	4.8%	[1-0.65 2]
144	H	(6)	2902.69	0.161	13.1%	0.130	13.1%	26.4	10.1%	1.700	8.4%	5.68%	59.1%	35.7%	5.2%	[1-0.72 2]
145	H	(6)	2922.40	0.178	13.3%	0.145	13.3%	28.9	10.3%	1.712	8.4%	5.66%	58.6%	35.4%	5.9%	[1-0.74 2]
146	H	(6)	2943.25	0.189	13.1%	0.155	13.1%	30.4	10.2%	1.727	8.2%	5.62%	58.8%	34.9%	6.3%	[1-0.72 2]
147	H	(6)	2962.94	0.207	12.8%	0.170	12.8%	33.1	9.6%	1.733	8.4%	5.60%	58.7%	34.2%	7.1%	[1-0.70 2]
148	H	(6)	2982.65	0.216	12.6%	0.179	12.6%	34.4	9.3%	1.743	8.5%	5.57%	58.5%	33.9%	7.5%	[1-0.73 2]
149	H	(6)	3003.52	0.229	12.2%	0.191	12.2%	36.2	8.5%	1.758	8.8%	5.53%	58.5%	33.5%	8.0%	[1-0.73 2]
150	H	(6)	3024.38	0.227	12.3%	0.190	12.3%	35.6	8.8%	1.769	8.7%	5.50%	58.7%	33.4%	7.8%	[1-0.76 2]
151	H	(6)	3042.92	0.215	12.6%	0.182	12.6%	33.8	9.1%	1.772	8.7%	5.47%	58.7%	33.9%	7.4%	[1-0.76 2]
152	H	(6)	3062.63	0.207	13.3%	0.176	13.3%	32.4	10.0%	1.769	8.7%	5.46%	58.9%	34.1%	7.0%	[1-0.77 2]
153	H	(6)	3083.52	0.202	13.4%	0.173	13.4%	31.7	10.2%	1.770	8.7%	5.43%	59.0%	34.2%	6.8%	[1-0.73 2]
154	H	(6)	3103.24	0.197	14.1%	0.170	14.1%	30.9	11.2%	1.770	8.7%	5.41%	58.7%	34.7%	6.5%	[1-0.73 2]
155	H	(6)	3122.95	0.198	14.3%	0.172	14.3%	31.0	11.3%	1.772	8.7%	5.38%	58.6%	34.8%	6.6%	[1-0.72 2]
156	H	(6)	3143.82	0.218	14.0%	0.190	14.0%	34.0	10.8%	1.780	8.9%	5.37%	58.3%	34.3%	7.4%	[1-0.75 2]
157	H	(6)	3163.51	0.242	13.5%	0.213	13.5%	37.5	10.2%	1.796	8.9%	5.34%	58.1%	33.6%	8.3%	[1-0.76 2]
158	H	(6)	3183.22	0.248	13.6%	0.219	13.6%	38.3	10.3%	1.800	9.0%	5.33%	58.6%	32.9%	8.5%	[1-0.76 2]
159	H	(6)	3204.10	0.258	13.2%	0.229	13.2%	39.8	9.6%	1.800	9.1%	5.32%	59.3%	31.8%	8.9%	[1-0.76 2]
160	H	(6)	3222.64	0.256	13.2%	0.229	13.2%	39.6	9.6%	1.796	9.0%	5.32%	59.8%	31.3%	8.8%	[1-0.75 2]
161	H	(6)	3243.50	0.258	12.5%	0.232	12.5%	40.1	8.6%	1.786	9.0%	5.32%	59.9%	31.1%	9.0%	[1-0.74 2]
162	H	(6)	3263.21	0.246	12.8%	0.223	12.8%	38.4	9.2%	1.778	8.9%	5.31%	60.1%	31.4%	8.5%	[1-0.76 2]
163	H	(6)	3282.91	0.254	12.0%	0.231	12.0%	39.8	7.9%	1.769	9.1%	5.31%	59.7%	31.4%	8.9%	[1-0.77 2]
164	H	(6)	3302.61	0.252	12.1%	0.231	12.1%	39.7	8.1%	1.759	9.0%	5.30%	59.2%	31.9%	8.9%	[1-0.76 2]
165	H	(6)	3323.50	0.256	12.2%	0.236	12.2%	40.7	8.1%	1.747	9.1%	5.30%	58.7%	32.2%	9.1%	[1-0.76 2]
166	H	(6)	3343.22	0.250	13.2%	0.232	13.2%	40.0	9.5%	1.740	9.1%	5.29%	58.7%	32.4%	8.9%	[1-0.76 2]
167	H	(6)	3362.92	0.245	13.2%	0.229	13.2%	39.3	9.7%	1.730	9.0%	5.29%	58.6%	32.7%	8.8%	[1-0.76 2]
168	H	(6)	3382.64	0.242	13.4%	0.227	13.4%	39.1	10.0%	1.720	8.9%	5.28%	58.3%	33.0%	8.7%	[1-0.77 2]
169	H	(6)	3403.52	0.243	12.9%	0.229	12.9%	39.3	9.4%	1.715	8.9%	5.28%	58.3%	32.9%	8.8%	[1-0.78 2]
170	H	(6)	3423.23	0.237	12.7%	0.226	12.7%	38.6	9.2%	1.707	8.8%	5.28%	58.5%	32.9%	8.6%	[1-0.77 2]
171	H	(6)	3442.95	0.237	12.6%	0.226	12.6%	38.7	9.1%	1.699	8.8%	5.27%	58.5%	32.9%	8.6%	[1-0.76 2]
172	H	(6)	3463.81	0.238	12.2%	0.229	12.2%	39.0	8.4%	1.693	8.9%	5.27%	58.6%	32.7%	8.7%	[1-0.77 2]
173	H	(6)	3483.52	0.227	12.9%	0.220	12.9%	37.3	9.5%	1.691	8.7%	5.25%	59.1%	32.7%	8.2%	[1-0.78 2]
174	H	(6)	3503.22	0.219	13.8%	0.213	13.8%	36.2	10.7%	1.683	8.6%	5.25%	59.4%	32.7%	7.9%	[1-0.78 2]
