[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
30	H	(6)	620.12	0.715	11.1%	0.123	11.1%	36.7	8.5%	5.411	7.1%	6.59%	43.0%	48.5%	8.6%	[1-1.00 1]
31	H	(6)	639.83	0.740	10.4%	0.132	10.4%	37.6	7.9%	5.465	6.8%	6.48%	44.5%	46.7%	8.8%	[1-1.00 1]
32	H	(6)	659.55	0.841	10.5%	0.154	10.5%	41.8	7.7%	5.593	7.2%	6.36%	47.0%	42.9%	10.1%	[1-1.00 1]
33	H	(6)	680.44	0.931	11.1%	0.176	11.1%	46.5	8.2%	5.561	7.4%	6.28%	46.5%	41.9%	11.5%	[1-1.00 1]
34	H	(6)	700.16	0.903	9.7%	0.176	9.7%	45.4	6.5%	5.522	7.2%	6.20%	45.1%	43.6%	11.3%	[1-1.00 1]
35	H	(6)	719.86	0.804	10.0%	0.161	10.0%	40.7	7.0%	5.493	7.1%	6.13%	45.6%	44.5%	9.9%	[1-1.00 1]
36	H	(6)	739.57	0.769	11.9%	0.158	11.9%	38.8	9.7%	5.507	7.0%	6.05%	46.7%	44.0%	9.2%	[1-1.00 1]
37	H	(6)	760.44	0.767	11.2%	0.162	11.2%	38.6	9.0%	5.524	6.7%	5.95%	46.8%	44.1%	9.2%	[1-1.00 1]
38	H	(6)	780.15	0.721	11.2%	0.156	11.2%	36.6	9.3%	5.469	6.3%	5.87%	45.8%	45.6%	8.7%	[1-1.00 1]
39	H	(6)	799.86	0.837	9.8%	0.186	9.8%	42.1	7.6%	5.523	6.1%	5.79%	45.1%	44.8%	10.1%	[1-1.00 1]
40	H	(6)	819.57	0.860	8.6%	0.196	8.6%	43.5	6.0%	5.483	6.2%	5.73%	44.5%	45.0%	10.5%	[1-1.00 1]
41	H	(6)	840.44	0.781	9.5%	0.182	9.5%	40.0	7.2%	5.421	6.2%	5.66%	43.6%	46.7%	9.7%	[1-1.00 1]
42	H	(6)	860.13	0.727	10.2%	0.174	10.2%	37.3	8.2%	5.421	6.1%	5.58%	43.0%	48.1%	8.9%	[1-1.00 1]
43	H	(6)	879.84	0.675	9.4%	0.165	9.4%	34.8	7.4%	5.384	5.9%	5.52%	42.4%	49.6%	7.9%	[1-1.00 1]
44	H	(6)	900.73	0.646	9.7%	0.162	9.7%	33.1	7.7%	5.419	5.8%	5.44%	42.5%	50.0%	7.5%	[1-1.00 1]
45	H	(6)	920.43	0.647	11.0%	0.165	11.0%	33.3	9.3%	5.398	5.8%	5.39%	43.1%	49.2%	7.7%	[1-1.00 1]
46	H	(6)	940.14	0.739	10.6%	0.193	10.6%	37.8	8.9%	5.433	5.7%	5.34%	43.5%	47.5%	9.0%	[1-1.00 1]
47	H	(6)	959.87	0.729	10.6%	0.194	10.6%	37.0	8.9%	5.467	5.6%	5.27%	44.5%	46.9%	8.7%	[1-1.00 1]
48	H	(6)	980.73	0.694	10.1%	0.189	10.1%	35.1	8.5%	5.487	5.5%	5.20%	44.7%	47.1%	8.2%	[1-1.00 1]
49	H	(6)	1000.43	0.692	9.9%	0.192	9.9%	34.9	8.2%	5.500	5.5%	5.14%	44.4%	47.4%	8.2%	[1-1.00 1]
50	H	(6)	1020.15	0.752	9.1%	0.213	9.1%	38.1	7.3%	5.488	5.5%	5.10%	43.3%	47.7%	9.0%	[1-1.00 1]
51	H	(6)	1041.02	0.747	9.6%	0.216	9.6%	37.8	7.7%	5.494	5.6%	5.06%	43.5%	47.7%	8.8%	[1-1.00 1]
52	H	(6)	1060.72	0.655	11.8%	0.193	11.8%	33.2	10.3%	5.489	5.8%	5.02%	44.8%	47.6%	7.5%	[1-1.00 1]
53	H	(6)	1080.43	0.682	10.4%	0.205	10.4%	34.6	8.7%	5.470	5.7%	4.97%	45.0%	46.9%	8.1%	[1-1.00 1]
54	H	(6)	1100.14	0.652	9.3%	0.199	9.3%	33.0	7.4%	5.484	5.6%	4.93%	45.6%	46.8%	7.6%	[1-1.00 1]
55	H	(6)	1121.01	0.623	9.8%	0.194	9.8%	31.5	7.9%	5.493	5.8%	4.89%	45.9%	47.0%	7.0%	[1-1.00 1]
56	H	(6)	1140.72	0.584	9.3%	0.185	9.3%	29.7	7.5%	5.459	5.5%	4.86%	46.5%	47.1%	6.4%	[1-1.00 1]
57	H	(6)	1160.43	0.603	9.6%	0.194	9.6%	30.6	7.9%	5.473	5.4%	4.81%	46.3%	47.1%	6.7%	[1-1.00 1]
58	H	(6)	1180.15	0.687	8.7%	0.225	8.7%	35.0	6.9%	5.456	5.4%	4.77%	45.0%	46.9%	8.1%	[1-1.00 1]
59	H	(6)	1201.01	0.679	9.4%	0.227	9.4%	34.5	7.8%	5.476	5.2%	4.73%	45.8%	46.3%	8.0%	[1-1.00 1]
60	H	(6)	1220.70	0.627	11.2%	0.213	11.2%	31.6	9.9%	5.506	5.3%	4.69%	46.9%	45.9%	7.2%	[1-1.00 1]
61	H	(6)	1240.41	0.609	10.8%	0.210	10.8%	30.8	9.3%	5.487	5.4%	4.65%	46.5%	46.7%	6.9%	[1-1.00 1]
62	H	(6)	1261.28	0.666	8.7%	0.233	8.7%	33.8	6.9%	5.469	5.3%	4.61%	45.5%	46.7%	7.8%	[1-1.00 1]
63	H	(6)	1280.99	0.709	9.2%	0.252	9.2%	36.2	7.4%	5.433	5.5%	4.58%	44.7%	46.7%	8.6%	[1-1.00 1]
64	H	(6)	1300.71	0.648	10.6%	0.234	10.6%	33.2	9.1%	5.424	5.5%	4.55%	44.9%	47.5%	7.6%	[1-1.00 1]
65	H	(6)	1320.41	0.586	10.5%	0.215	10.5%	30.4	8.8%	5.362	5.6%	4.53%	44.7%	48.4%	6.8%	[1-1.00 1]
66	H	(6)	1341.28	0.569	11.2%	0.212	11.2%	29.7	9.5%	5.319	6.0%	4.50%	44.2%	49.2%	6.6%	[1-1.00 1]
67	H	(6)	1361.00	0.576	10.1%	0.218	10.1%	30.0	8.4%	5.330	5.5%	4.47%	44.3%	49.0%	6.7%	[1-1.00 1]
68	H	(6)	1380.72	0.616	10.4%	0.236	10.4%	31.9	8.8%	5.359	5.4%	4.43%	44.7%	48.0%	7.3%	[1-1.00 1]
69	H	(6)	1400.43	0.659	11.0%	0.256	11.0%	34.1	9.5%	5.373	5.7%	4.40%	44.4%	47.5%	8.1%	[1-1.00 1]
70	H	(6)	1421.30	0.673	11.1%	0.266	11.1%	34.7	9.7%	5.383	5.5%	4.35%	44.0%	47.7%	8.3%	[1-1.00 1]
71	H	(6)	1441.02	0.634	11.2%	0.254	11.2%	32.7	10.0%	5.394	5.0%	4.32%	44.3%	48.1%	7.5%	[1-1.00 1]
72	H	(6)	1460.72	0.658	12.0%	0.267	12.0%	33.8	10.9%	5.407	5.0%	4.30%	44.6%	47.8%	7.7%	[1-1.00 1]
73	H	(6)	1480.44	0.729	10.4%	0.300	10.4%	37.5	9.1%	5.399	5.1%	4.27%	43.6%	47.7%	8.7%	[1-1.00 1]
74	H	(6)	1501.33	0.701	8.4%	0.292	8.4%	36.1	6.8%	5.392	5.0%	4.24%	43.3%	48.3%	8.4%	[1-1.00 1]
75	H	(6)	1521.04	0.658	8.0%	0.278	8.0%	33.9	6.3%	5.392	4.8%	4.21%	44.2%	47.9%	7.9%	[1-1.00 1]
76	H	(6)	1540.74	0.654	9.1%	0.280	9.1%	33.6	7.9%	5.403	4.6%	4.18%	44.7%	47.5%	7.8%	[1-1.00 1]
77	H	(6)	1560.45	0.684	11.1%	0.296	11.1%	35.1	10.2%	5.416	4.6%	4.15%	44.4%	47.5%	8.2%	[1-1.00 1]
78	H	(6)	1581.35	0.715	10.3%	0.314	10.3%	36.6	9.2%	5.424	4.6%	4.12%	44.3%	46.9%	8.9%	[1-1.00 1]
79	H	(6)	1601.08	0.697	9.8%	0.310	9.8%	35.7	8.7%	5.423	4.5%	4.10%	45.3%	46.2%	8.6%	[1-1.00 1]
80	H	(6)	1620.79	0.658	10.4%	0.296	10.4%	33.6	9.4%	5.433	4.5%	4.07%	45.2%	46.9%	7.8%	[1-1.00 1]
81	H	(6)	1640.50	0.589	9.9%	0.269	9.9%	30.2	8.8%	5.425	4.5%	4.04%	45.2%	47.9%	6.9%	[1-1.00 1]
82	H	(6)	1661.36	0.623	8.9%	0.288	8.9%	32.0	7.7%	5.411	4.5%	4.02%	44.8%	47.8%	7.4%	[1-1.00 1]
83	H	(6)	1681.08	0.684	9.6%	0.319	9.6%	35.3	8.5%	5.380	4.5%	4.00%	43.7%	47.9%	8.5%	[1-1.00 1]
84	H	(6)	1700.81	0.686	10.3%	0.324	10.3%	35.7	9.3%	5.342	4.4%	3.98%	42.6%	48.9%	8.4%	[1-1.00 1]
85	H	(6)	1720.52	0.638	10.7%	0.305	10.7%	33.1	9.8%	5.345	4.4%	3.95%	43.0%	49.5%	7.5%	[1-1.00 1]
86	H	(6)	1740.53	0.601	9.8%	0.290	9.8%	31.1	8.8%	5.371	4.4%	3.93%	43.8%	49.2%	7.0%	[1-1.00 1]
87	H	(6)	1761.41	0.668	10.4%	0.327	10.4%	34.6	9.5%	5.364	4.4%	3.91%	43.2%	48.9%	7.9%	[1-1.00 1]
88	H	(6)	1781.10	0.638	10.5%	0.316	10.5%	33.1	9.6%	5.350	4.4%	3.89%	42.9%	49.6%	7.5%	[1-1.00 1]
89	H	(6)	1800.83	0.604	9.5%	0.302	9.5%	31.6	8.4%	5.309	4.4%	3.87%	43.3%	49.5%	7.2%	[1-1.00 1]
90	H	(6)	1821.70	0.670	9.7%	0.339	9.7%	35.4	8.6%	5.260	4.4%	3.87%	43.1%	48.5%	8.4%	[1-1.00 1]
91	H	(6)	1841.42	0.646	8.6%	0.330	8.6%	34.1	7.4%	5.264	4.3%	3.85%	43.1%	48.8%	8.0%	[1-1.00 1]
92	H	(6)	1861.13	0.641	9.0%	0.331	9.0%	33.9	7.9%	5.247	4.3%	3.84%	42.5%	49.7%	7.8%	[1-1.00 1]
93	H	(6)	1880.84	0.615	9.7%	0.321	9.7%	32.6	8.7%	5.235	4.3%	3.82%	42.6%	50.0%	7.3%	[1-1.00 1]
94	H	(6)	1904.04	0.580	9.0%	0.307	9.0%	30.8	7.9%	5.230	4.3%	3.80%	43.3%	49.8%	6.9%	[1-1.00 1]
95	H	(6)	1921.42	0.639	8.2%	0.341	8.2%	34.1	6.9%	5.210	4.3%	3.78%	41.9%	50.3%	7.8%	[1-1.00 1]
96	H	(6)	1941.12	0.697	7.0%	0.376	7.0%	37.3	5.6%	5.197	4.3%	3.76%	41.5%	49.8%	8.7%	[1-1.00 1]
97	H	(6)	1960.84	0.730	8.1%	0.398	8.1%	38.7	6.8%	5.242	4.4%	3.74%	42.3%	48.7%	9.0%	[1-1.00 1]
98	H	(6)	1981.71	0.655	10.7%	0.361	10.7%	34.7	9.8%	5.244	4.4%	3.71%	42.8%	49.6%	7.6%	[1-1.00 1]
99	H	(6)	2001.43	0.569	10.8%	0.316	10.8%	30.4	9.9%	5.205	4.2%	3.69%	42.8%	50.7%	6.5%	[1-1.00 1]
100	H	(6)	2021.15	0.611	8.6%	0.343	8.6%	32.4	7.5%	5.237	4.2%	3.67%	42.6%	50.0%	7.3%	[1-1.00 1]
101	H	(6)	2040.84	0.657	7.4%	0.373	7.4%	34.8	6.1%	5.246	4.2%	3.65%	41.9%	50.1%	8.0%	[1-1.00 1]
102	H	(6)	2064.06	0.672	6.4%	0.386	6.4%	35.7	4.9%	5.236	4.1%	3.63%	41.4%	50.3%	8.3%	[1-1.00 1]
103	H	(6)	2081.44	0.707	6.7%	0.409	6.7%	37.5	5.2%	5.235	4.2%	3.62%	41.6%	49.6%	8.8%	[1-1.00 1]
104	H	(6)	2101.16	0.682	7.9%	0.398	7.9%	36.2	6.7%	5.228	4.2%	3.60%	41.5%	50.1%	8.4%	[1-1.00 1]
105	H	(6)	2120.88	0.677	9.1%	0.399	9.1%	36.0	8.1%	5.228	4.1%	3.59%	41.8%	49.8%	8.4%	[1-1.00 1]
106	H	(6)	2141.76	0.675	11.0%	0.402	11.0%	35.9	10.2%	5.226	4.1%	3.57%	41.9%	49.9%	8.2%	[1-1.00 1]
107	H	(6)	2161.46	0.699	10.1%	0.420	10.1%	36.9	9.2%	5.256	4.2%	3.56%	42.5%	49.1%	8.4%	[1-1.00 1]
108	H	(6)	2181.19	0.755	8.0%	0.458	8.0%	39.6	6.5%	5.300	4.6%	3.54%	44.1%	46.5%	9.4%	[1-1.00 1]
109	H	(6)	2200.90	0.705	7.5%	0.431	7.5%	37.1	6.1%	5.278	4.4%	3.53%	44.0%	47.4%	8.6%	[1-1.00 1]
110	H	(6)	2221.81	0.670	8.5%	0.414	8.5%	35.5	7.4%	5.238	4.1%	3.52%	43.3%	48.7%	8.0%	[1-1.00 1]
111	H	(6)	2241.51	0.662	9.4%	0.412	9.4%	35.1	8.5%	5.242	4.1%	3.50%	43.4%	48.7%	7.9%	[1-1.00 1]
112	H	(6)	2261.24	0.611	9.1%	0.384	9.1%	32.4	8.1%	5.238	4.0%	3.49%	43.6%	49.2%	7.1%	[1-1.00 1]
113	H	(6)	2280.95	0.638	9.6%	0.404	9.6%	33.6	8.6%	5.280	4.3%	3.47%	44.4%	47.9%	7.6%	[1-1.00 1]
114	H	(6)	2301.83	0.710	8.4%	0.454	8.4%	37.2	7.1%	5.306	4.6%	3.45%	44.8%	46.4%	8.8%	[1-1.00 1]
115	H	(6)	2323.86	0.677	8.1%	0.437	8.1%	35.7	6.9%	5.266	4.3%	3.43%	44.0%	47.8%	8.3%	[1-1.00 1]
116	H	(6)	2341.25	0.572	9.6%	0.372	9.6%	30.4	8.8%	5.222	4.0%	3.42%	43.3%	50.3%	6.4%	[1-1.00 1]
117	H	(6)	2362.12	0.572	7.8%	0.375	7.8%	30.4	6.7%	5.228	4.0%	3.40%	43.2%	50.3%	6.5%	[1-1.00 1]
118	H	(6)	2381.83	0.663	8.0%	0.438	8.0%	35.1	6.9%	5.239	3.9%	3.39%	43.3%	48.5%	8.2%	[1-1.00 1]
119	H	(6)	2403.87	0.657	10.7%	0.438	10.7%	34.8	9.9%	5.234	3.9%	3.38%	43.5%	48.5%	8.0%	[1-1.00 1]
120	H	(6)	2421.26	0.547	10.6%	0.368	10.6%	29.2	9.8%	5.208	3.9%	3.37%	43.4%	50.4%	6.1%	[1-1.00 1]
121	H	(6)	2442.13	0.588	8.2%	0.399	8.2%	31.2	7.1%	5.233	4.0%	3.35%	43.7%	49.5%	6.8%	[1-1.00 1]
122	H	(6)	2461.84	0.693	7.8%	0.474	7.8%	36.5	6.7%	5.274	4.1%	3.34%	43.9%	47.7%	8.4%	[1-1.00 1]
123	H	(6)	2485.04	0.646	9.4%	0.446	9.4%	34.3	8.4%	5.230	4.0%	3.32%	43.1%	49.2%	7.7%	[1-1.00 1]
124	H	(6)	2501.30	0.621	10.1%	0.432	10.1%	33.1	9.4%	5.208	3.9%	3.31%	43.1%	49.6%	7.4%	[1-1.00 1]
125	H	(6)	2522.20	0.698	8.2%	0.489	8.2%	37.0	7.0%	5.243	4.2%	3.30%	43.5%	47.9%	8.6%	[1-1.00 1]
126	H	(6)	2544.23	0.750	6.7%	0.530	6.7%	39.6	4.9%	5.259	4.5%	3.29%	43.5%	47.2%	9.4%	[1-1.00 1]
127	H	(6)	2561.62	0.646	7.9%	0.460	7.9%	34.4	6.7%	5.218	4.2%	3.28%	42.8%	49.4%	7.7%	[1-1.00 1]
128	H	(6)	2581.34	0.634	8.7%	0.455	8.7%	33.8	7.6%	5.210	4.3%	3.26%	42.8%	49.4%	7.7%	[1-1.00 1]
129	H	(6)	2602.21	0.743	8.6%	0.537	8.6%	39.2	7.2%	5.264	4.7%	3.25%	43.2%	47.6%	9.2%	[1-1.00 1]
130	H	(10)	2624.24	0.714	9.5%	0.521	9.5%	38.0	8.4%	5.228	4.4%	3.24%	42.4%	48.9%	8.6%	[1-1.00 1]
131	H	(10)	2646.27	0.638	10.2%	0.469	10.2%	33.9	9.2%	5.225	4.2%	3.22%	43.2%	49.1%	7.6%	[1-1.00 1]
132	H	(10)	2684.53	0.731	9.9%	0.545	9.9%	38.5	8.6%	5.270	4.8%	3.20%	44.1%	46.8%	9.1%	[1-1.00 1]
133	H	(10)	2726.29	0.803	9.3%	0.608	9.3%	42.4	7.9%	5.262	5.0%	3.18%	43.3%	46.5%	10.2%	[1-1.00 1]
134	H	(10)	2741.36	0.686	9.4%	0.523	9.4%	36.7	8.4%	5.196	4.4%	3.17%	42.3%	49.3%	8.4%	[1-1.00 1]
135	H	(10)	2781.93	0.653	8.5%	0.504	8.5%	35.0	7.4%	5.183	4.2%	3.14%	42.0%	50.1%	7.8%	[1-1.00 1]
136	H	(10)	2821.35	0.657	7.7%	0.515	7.7%	35.3	6.5%	5.169	4.2%	3.12%	41.7%	50.4%	7.9%	[1-1.00 1]
137	H	(10)	2864.25	0.647	7.0%	0.515	7.0%	34.9	5.9%	5.149	3.9%	3.10%	40.6%	51.7%	7.7%	[1-1.00 1]
138	H	(10)	2885.13	0.627	7.3%	0.502	7.3%	33.9	6.2%	5.137	3.8%	3.09%	40.8%	51.7%	7.4%	[1-1.00 1]
139	H	(10)	2922.27	0.606	8.5%	0.492	8.5%	32.7	7.6%	5.138	3.8%	3.07%	41.1%	51.8%	7.2%	[1-1.00 1]
140	H	(10)	2941.97	0.563	8.7%	0.460	8.7%	30.7	7.9%	5.100	3.7%	3.07%	40.6%	52.9%	6.6%	[1-1.00 1]
141	H	(10)	2961.68	0.551	7.3%	0.453	7.3%	30.3	6.4%	5.049	3.7%	3.07%	40.5%	52.9%	6.6%	[1-1.00 1]
142	H	(10)	2981.41	0.593	7.2%	0.491	7.2%	32.8	6.2%	5.025	3.7%	3.07%	40.0%	52.8%	7.2%	[1-1.00 1]
143	H	(10)	3002.28	0.571	8.9%	0.476	8.9%	31.8	8.1%	4.993	3.7%	3.07%	40.1%	53.2%	6.8%	[1-1.00 1]
144	H	(10)	3022.01	0.583	8.0%	0.489	8.0%	32.7	7.1%	4.945	3.7%	3.07%	40.1%	52.8%	7.1%	[1-1.00 1]
145	H	(10)	3041.72	0.557	7.1%	0.471	7.1%	31.6	6.1%	4.898	3.7%	3.07%	39.8%	53.5%	6.7%	[1-1.00 1]
146	H	(10)	3082.32	0.514	7.5%	0.440	7.5%	29.5	6.5%	4.832	3.7%	3.07%	40.0%	53.8%	6.1%	[1-1.00 1]
147	H	(10)	3102.04	0.531	7.4%	0.458	7.4%	30.6	6.4%	4.822	3.7%	3.07%	40.5%	53.0%	6.5%	[1-1.00 1]
148	H	(10)	3121.76	0.530	7.2%	0.459	7.2%	30.7	6.2%	4.799	3.7%	3.07%	40.6%	52.9%	6.6%	[1-1.00 1]
149	H	(10)	3141.47	0.535	6.9%	0.467	6.9%	31.2	5.8%	4.762	3.7%	3.07%	40.2%	53.0%	6.8%	[1-1.00 1]
150	H	(10)	3162.34	0.541	7.1%	0.475	7.1%	31.7	6.1%	4.737	3.7%	3.07%	40.3%	52.8%	6.9%	[1-1.00 1]
151	H	(10)	3185.54	0.495	7.0%	0.438	7.0%	29.3	6.0%	4.697	3.7%	3.07%	40.8%	53.0%	6.2%	[1-1.00 1]
152	H	(10)	3201.77	0.502	6.7%	0.446	6.7%	29.8	5.7%	4.671	3.7%	3.07%	40.8%	52.9%	6.3%	[1-1.00 1]
153	H	(10)	3242.36	0.505	7.1%	0.454	7.1%	30.4	6.1%	4.606	3.7%	3.07%	40.3%	53.2%	6.5%	[1-1.00 1]
154	H	(10)	3281.82	0.513	6.9%	0.468	6.9%	31.0	5.9%	4.597	3.7%	3.05%	40.2%	53.0%	6.8%	[1-1.00 1]
155	H	(10)	3301.53	0.535	6.4%	0.491	6.4%	32.2	5.3%	4.614	3.7%	3.04%	40.6%	52.2%	7.2%	[1-1.00 1]
156	H	(10)	3342.12	0.528	7.0%	0.490	7.0%	31.8	6.0%	4.609	3.6%	3.02%	40.2%	52.8%	7.0%	[1-1.00 1]
157	H	(10)	3385.03	0.510	7.3%	0.479	7.3%	30.9	6.3%	4.586	3.6%	3.00%	40.2%	53.2%	6.7%	[1-1.00 1]
158	H	(10)	3402.43	0.460	8.9%	0.435	8.9%	28.0	8.2%	4.572	3.6%	2.99%	40.3%	53.9%	5.7%	[1-1.00 1]
159	H	(10)	3441.86	0.465	9.3%	0.444	9.3%	28.1	8.6%	4.584	3.6%	2.98%	40.3%	53.9%	5.8%	[1-1.00 1]
160	H	(10)	3461.57	0.478	8.3%	0.459	8.3%	28.8	7.4%	4.612	3.6%	2.97%	40.9%	53.1%	6.1%	[1-1.00 1]
161	H	(10)	3484.77	0.483	8.2%	0.468	8.2%	29.1	7.4%	4.611	3.6%	2.96%	40.7%	53.2%	6.1%	[1-1.00 1]
162	H	(10)	3521.86	0.501	8.7%	0.490	8.7%	30.0	7.8%	4.635	3.7%	2.94%	41.1%	52.6%	6.3%	[1-1.00 1]
163	H	(10)	3562.43	0.515	8.6%	0.509	8.6%	30.6	7.5%	4.669	4.1%	2.92%	42.2%	51.2%	6.6%	[1-1.00 1]
164	H	(10)	3584.46	0.527	9.6%	0.525	9.6%	31.2	8.5%	4.692	4.4%	2.91%	42.4%	50.7%	6.9%	[1-1.00 1]
165	H	(10)	3603.01	0.492	9.9%	0.493	9.9%	29.4	9.0%	4.650	4.2%	2.90%	41.6%	52.1%	6.2%	[1-1.00 1]
166	H	(10)	3642.46	0.440	9.8%	0.445	9.8%	26.4	9.1%	4.625	3.8%	2.88%	41.0%	53.8%	5.3%	[1-1.00 1]
167	H	(10)	3684.22	0.471	9.3%	0.482	9.3%	28.1	8.4%	4.656	3.9%	2.86%	41.3%	53.0%	5.7%	[1-1.00 1]
168	H	(10)	3723.66	0.514	8.5%	0.532	8.5%	30.5	7.3%	4.681	4.3%	2.85%	41.6%	51.9%	6.5%	[1-1.00 1]
169	H	(10)	3766.56	0.493	9.8%	0.516	9.8%	29.6	8.8%	4.631	4.3%	2.85%	41.5%	52.2%	6.3%	[1-1.00 1]
170	H	(10)	3802.51	0.499	9.9%	0.527	9.9%	30.1	8.9%	4.599	4.4%	2.85%	41.7%	52.0%	6.4%	[1-1.00 1]
171	H	(10)	3822.22	0.565	9.3%	0.600	9.3%	34.2	8.0%	4.596	4.8%	2.85%	41.7%	50.7%	7.6%	[1-1.00 1]
172	H	(10)	3865.13	0.568	10.0%	0.610	10.0%	34.7	8.7%	4.545	4.8%	2.85%	41.8%	50.5%	7.8%	[1-1.00 1]
173	H	(10)	3906.88	0.548	9.8%	0.594	9.8%	33.8	8.6%	4.500	4.8%	2.85%	42.2%	50.3%	7.6%	[1-1.00 1]
174	H	(10)	3946.32	0.525	10.2%	0.575	10.2%	33.0	9.1%	4.422	4.6%	2.85%	41.4%	51.2%	7.4%	[1-1.00 1]
