[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
18	H	(3)	379.40	0.087	52.6%	0.009	52.6%	109.5	10.8%	0.220	51.5%	43.22%	35.8%	34.4%	29.9%	[1-0.43 0]
19	H	(3)	400.25	0.082	50.8%	0.009	50.8%	104.9	10.5%	0.218	49.7%	42.23%	37.7%	33.9%	28.4%	[1-0.43 0]
20	H	(3)	419.95	0.101	43.3%	0.012	43.3%	110.2	10.2%	0.255	42.1%	38.62%	40.7%	29.6%	29.7%	[1-0.43 0]
21	H	(3)	439.64	0.114	41.1%	0.014	41.1%	118.7	9.6%	0.268	39.9%	37.12%	42.9%	25.2%	31.9%	[1-0.43 0]
22	H	(3)	459.32	0.132	39.1%	0.017	39.1%	131.0	9.2%	0.279	38.0%	35.62%	41.5%	22.9%	35.6%	[1-0.43 0]
23	H	(3)	480.19	0.163	35.7%	0.022	35.7%	146.2	8.8%	0.309	34.6%	33.25%	38.2%	22.0%	39.8%	[1-0.43 0]
24	H	(3)	499.89	0.174	35.3%	0.024	35.3%	155.0	8.3%	0.312	34.3%	32.50%	34.9%	22.7%	42.4%	[1-0.43 0]
25	H	(3)	519.59	0.162	35.8%	0.023	35.8%	152.4	7.8%	0.295	34.9%	32.26%	31.1%	27.0%	41.8%	[1-0.43 0]
26	H	(3)	540.43	0.149	36.6%	0.022	36.6%	149.2	7.5%	0.278	35.8%	32.26%	27.7%	31.3%	41.0%	[1-0.43 0]
27	H	(3)	560.15	0.148	35.7%	0.023	35.7%	147.7	7.7%	0.279	34.9%	31.73%	28.7%	30.9%	40.4%	[1-0.43 0]
28	H	(3)	579.84	0.151	35.1%	0.024	35.1%	150.3	7.7%	0.280	34.2%	31.35%	31.9%	27.3%	40.8%	[1-0.43 0]
29	H	(3)	599.55	0.149	35.0%	0.025	35.0%	150.4	7.8%	0.276	34.2%	31.35%	36.0%	23.2%	40.8%	[1-0.43 0]
30	H	(3)	620.42	0.154	34.2%	0.027	34.2%	153.4	7.8%	0.279	33.3%	30.82%	39.9%	18.6%	41.5%	[1-0.43 0]
31	H	(3)	640.12	0.163	31.4%	0.029	31.4%	149.4	7.8%	0.303	30.4%	29.19%	44.4%	15.4%	40.3%	[1-0.43 0]
32	H	(3)	659.82	0.165	29.6%	0.030	29.6%	145.1	7.6%	0.317	28.6%	28.08%	44.3%	16.5%	39.2%	[1-0.43 0]
33	H	(3)	680.67	0.168	29.4%	0.032	29.4%	147.2	7.6%	0.317	28.4%	27.60%	43.8%	16.4%	39.7%	[1-0.43 0]
34	H	(3)	700.38	0.176	28.7%	0.034	28.7%	150.4	7.3%	0.325	27.7%	26.72%	42.4%	17.0%	40.6%	[1-0.43 0]
35	H	(3)	720.08	0.172	29.0%	0.034	29.0%	149.9	7.0%	0.318	28.1%	26.48%	40.4%	19.4%	40.2%	[1-0.43 0]
36	H	(3)	739.77	0.187	28.1%	0.038	28.1%	157.1	7.1%	0.331	27.2%	25.64%	38.7%	19.1%	42.3%	[1-0.43 0]
37	H	(3)	760.63	0.187	28.6%	0.040	28.6%	161.6	6.6%	0.322	27.9%	25.64%	38.4%	18.3%	43.4%	[1-0.43 0]
38	H	(3)	780.33	0.185	28.5%	0.040	28.5%	161.1	6.3%	0.319	27.8%	25.41%	38.2%	18.5%	43.3%	[1-0.43 0]
39	H	(3)	800.03	0.179	28.2%	0.040	28.2%	158.1	6.3%	0.315	27.5%	25.20%	38.4%	19.1%	42.4%	[1-0.43 0]
40	H	(3)	820.89	0.180	27.9%	0.041	27.9%	157.6	6.3%	0.317	27.2%	24.84%	39.4%	18.1%	42.5%	[1-0.43 0]
41	H	(3)	840.58	0.168	27.5%	0.039	27.5%	150.6	6.1%	0.310	26.8%	24.64%	39.2%	20.2%	40.6%	[1-0.43 0]
42	H	(3)	860.27	0.154	27.2%	0.037	27.2%	141.6	6.0%	0.303	26.5%	24.55%	38.1%	23.8%	38.1%	[1-0.43 0]
43	H	(3)	879.98	0.143	26.6%	0.035	26.6%	132.6	6.0%	0.299	26.0%	24.27%	36.9%	27.5%	35.7%	[1-0.43 0]
44	H	(3)	900.84	0.121	25.8%	0.030	25.8%	113.4	5.9%	0.296	25.1%	23.84%	35.6%	33.8%	30.6%	[1-0.43 0]
45	H	(3)	920.54	0.093	25.1%	0.024	25.1%	89.2	5.8%	0.289	24.4%	23.48%	34.1%	41.9%	24.0%	[1-0.43 0]
46	H	(3)	940.23	0.073	24.7%	0.019	24.7%	71.8	5.6%	0.282	24.0%	23.24%	33.2%	47.5%	19.4%	[1-0.43 0]
47	H	(3)	961.09	0.057	24.6%	0.015	24.6%	57.3	5.9%	0.276	23.9%	23.04%	33.2%	51.1%	15.7%	[1-0.43 0]
48	H	(3)	980.77	0.042	24.6%	0.012	24.6%	43.7	5.6%	0.269	23.9%	22.98%	33.5%	54.3%	12.2%	[1-0.43 0]
49	H	(3)	1000.48	0.042	24.2%	0.012	24.2%	43.4	5.8%	0.271	23.5%	22.62%	34.3%	53.3%	12.4%	[1-0.43 0]
50	H	(3)	1020.19	0.047	24.4%	0.013	24.4%	48.7	5.9%	0.268	23.7%	22.62%	34.6%	51.2%	14.2%	[1-0.43 0]
51	H	(3)	1041.04	0.049	24.2%	0.014	24.2%	51.3	6.0%	0.268	23.5%	22.47%	35.4%	49.4%	15.2%	[1-0.43 0]
52	H	(3)	1060.74	0.051	24.3%	0.015	24.3%	53.5	6.3%	0.265	23.5%	22.41%	35.5%	48.6%	15.9%	[1-0.43 0]
53	H	(3)	1080.47	0.053	23.8%	0.016	23.8%	54.5	6.4%	0.269	23.0%	22.12%	35.9%	47.8%	16.3%	[1-0.43 0]
54	H	(3)	1101.32	0.055	23.6%	0.017	23.6%	56.4	6.3%	0.270	22.7%	21.89%	36.1%	47.5%	16.4%	[1-0.43 0]
55	H	(3)	1121.04	0.054	24.3%	0.017	24.3%	56.3	7.8%	0.268	23.0%	21.85%	36.7%	47.1%	16.1%	[1-0.43 0]
56	H	(3)	1140.75	0.051	24.3%	0.016	24.3%	53.5	8.0%	0.268	23.0%	21.71%	36.7%	47.9%	15.4%	[1-0.43 0]
57	H	(3)	1160.47	0.057	24.5%	0.018	24.5%	58.6	8.2%	0.271	23.1%	21.51%	36.4%	47.0%	16.6%	[1-0.43 0]
58	H	(3)	1181.34	0.087	25.3%	0.028	25.3%	82.3	7.9%	0.292	24.0%	20.83%	36.7%	40.5%	22.8%	[1-0.43 0]
59	H	(3)	1202.21	0.111	27.7%	0.037	27.7%	105.3	7.9%	0.294	26.5%	20.79%	36.8%	34.1%	29.1%	[1-0.43 0]
60	H	(3)	1220.75	0.137	29.0%	0.046	29.0%	127.3	7.1%	0.299	28.2%	20.66%	36.9%	28.3%	34.8%	[1-0.43 0]
61	H	(3)	1241.62	0.160	30.4%	0.055	30.4%	147.2	7.1%	0.302	29.6%	20.47%	36.8%	23.5%	39.8%	[1-0.43 0]
62	H	(3)	1261.33	0.167	30.8%	0.058	30.8%	153.4	7.1%	0.302	29.9%	20.30%	36.8%	21.7%	41.5%	[1-0.43 0]
63	H	(3)	1282.19	0.165	31.0%	0.059	31.0%	151.0	7.2%	0.304	30.2%	19.99%	36.4%	22.7%	41.0%	[1-0.43 0]
64	H	(3)	1301.90	0.160	31.0%	0.058	31.0%	146.4	7.3%	0.304	30.1%	19.81%	36.4%	24.1%	39.5%	[1-0.43 0]
65	H	(3)	1321.63	0.158	30.6%	0.058	30.6%	142.2	7.5%	0.308	29.6%	19.51%	36.1%	25.6%	38.4%	[1-0.43 0]
66	H	(3)	1341.32	0.166	31.1%	0.062	31.1%	146.7	7.7%	0.314	30.1%	19.26%	35.6%	24.5%	39.8%	[1-0.43 0]
67	H	(3)	1362.18	0.178	32.2%	0.067	32.2%	154.6	7.5%	0.320	31.3%	19.08%	36.5%	21.5%	42.0%	[1-0.43 0]
68	H	(3)	1381.89	0.184	34.5%	0.071	34.5%	160.4	11.1%	0.319	32.7%	18.97%	36.6%	20.0%	43.4%	[1-0.43 0]
69	H	(3)	1401.58	0.191	36.2%	0.074	36.2%	165.2	11.2%	0.321	34.5%	18.80%	36.8%	18.2%	45.0%	[1-0.43 0]
70	H	(3)	1422.43	0.196	38.9%	0.078	38.9%	169.9	14.2%	0.321	36.2%	18.65%	37.4%	16.5%	46.1%	[1-0.43 0]
71	H	(3)	1442.12	0.196	41.4%	0.078	41.4%	170.6	17.2%	0.319	37.6%	18.58%	38.1%	15.8%	46.1%	[1-0.43 0]
72	H	(3)	1461.84	0.199	43.5%	0.081	43.5%	173.3	20.1%	0.319	38.6%	18.47%	37.9%	15.5%	46.5%	[1-0.43 0]
73	H	(3)	1482.69	0.190	40.3%	0.078	40.3%	165.9	17.1%	0.319	36.5%	18.23%	36.0%	19.2%	44.7%	[1-0.43 0]
74	H	(3)	1501.25	0.181	37.7%	0.075	37.7%	158.1	17.3%	0.318	33.5%	18.04%	34.3%	23.0%	42.7%	[1-0.43 0]
75	H	(3)	1522.11	0.175	34.6%	0.074	34.6%	153.9	13.9%	0.315	31.7%	17.89%	33.1%	25.1%	41.8%	[1-0.43 0]
76	H	(3)	1541.84	0.170	33.4%	0.073	33.4%	152.3	13.8%	0.309	30.5%	17.84%	31.5%	26.8%	41.7%	[1-0.43 0]
77	H	(3)	1562.71	0.165	30.7%	0.072	30.7%	149.5	10.4%	0.307	28.9%	17.65%	29.7%	29.5%	40.8%	[1-0.43 0]
78	H	(3)	1582.42	0.166	30.2%	0.073	30.2%	148.6	10.3%	0.311	28.4%	17.51%	30.8%	28.7%	40.5%	[1-0.43 0]
79	H	(3)	1602.11	0.167	30.9%	0.074	30.9%	151.0	10.7%	0.308	29.0%	17.51%	30.8%	28.2%	41.0%	[1-0.43 0]
80	H	(3)	1622.98	0.167	32.0%	0.075	32.0%	150.6	13.7%	0.309	28.9%	17.42%	31.6%	28.0%	40.5%	[1-0.43 0]
81	H	(3)	1642.66	0.166	30.0%	0.076	30.0%	148.6	10.2%	0.311	28.2%	17.29%	31.9%	28.4%	39.7%	[1-0.43 0]
82	H	(3)	1662.35	0.135	28.2%	0.062	28.2%	124.2	10.6%	0.302	26.1%	17.16%	29.2%	37.5%	33.2%	[1-0.43 0]
83	H	(3)	1680.91	0.108	26.3%	0.050	26.3%	101.7	11.4%	0.295	23.7%	16.92%	25.7%	47.1%	27.1%	[1-0.43 0]
84	H	(3)	1701.78	0.081	24.5%	0.038	24.5%	78.1	11.6%	0.286	21.6%	16.79%	22.8%	56.4%	20.8%	[1-0.43 0]
85	H	(3)	1721.49	0.059	19.8%	0.028	19.8%	58.8	5.1%	0.278	19.1%	16.61%	19.5%	64.3%	16.2%	[1-0.43 0]
86	H	(3)	1741.18	0.038	17.6%	0.018	17.6%	39.7	4.3%	0.267	17.0%	16.57%	17.1%	71.5%	11.4%	[1-0.43 0]
87	H	(3)	1760.90	0.042	17.8%	0.021	17.8%	43.7	4.8%	0.267	17.1%	16.57%	17.9%	69.2%	12.9%	[1-0.43 0]
88	H	(3)	1782.95	0.072	19.1%	0.036	19.1%	70.3	5.4%	0.284	18.3%	16.43%	21.4%	58.5%	20.1%	[1-0.88 0]
89	H	(3)	1801.51	0.105	20.3%	0.052	20.3%	96.8	5.5%	0.301	19.6%	16.32%	25.5%	47.2%	27.3%	[1-1.00 1]
90	H	(3)	1822.37	0.114	20.2%	0.057	20.2%	102.4	5.9%	0.308	19.3%	16.17%	27.8%	43.7%	28.5%	[1-1.00 1]
91	H	(3)	1840.94	0.116	20.2%	0.059	20.2%	103.6	5.8%	0.310	19.4%	16.17%	30.4%	40.9%	28.7%	[1-1.00 1]
92	H	(3)	1861.80	0.120	20.3%	0.062	20.3%	107.2	5.9%	0.312	19.4%	16.17%	32.5%	38.0%	29.5%	[1-1.00 1]
93	H	(3)	1881.50	0.099	19.0%	0.052	19.0%	90.8	6.0%	0.304	18.0%	16.11%	31.7%	43.1%	25.2%	[1-0.99 1]
94	H	(3)	1902.34	0.096	19.0%	0.051	19.0%	88.3	5.9%	0.302	18.1%	16.08%	31.9%	43.4%	24.7%	[1-0.92 0]
95	H	(3)	1922.03	0.115	20.3%	0.061	20.3%	103.8	5.8%	0.308	19.5%	16.04%	32.3%	38.8%	28.9%	[1-0.92 0]
96	H	(3)	1941.73	0.138	21.7%	0.074	21.7%	122.5	6.0%	0.313	20.9%	15.99%	32.9%	33.5%	33.6%	[1-0.92 0]
97	H	(3)	1962.57	0.159	22.8%	0.087	22.8%	138.1	5.7%	0.319	22.0%	15.87%	34.2%	28.3%	37.5%	[1-0.92 0]
98	H	(3)	1981.12	0.175	23.6%	0.096	23.6%	149.8	5.7%	0.325	22.9%	15.81%	35.6%	24.1%	40.4%	[1-0.92 0]
99	H	(3)	2001.97	0.168	22.9%	0.093	22.9%	144.7	5.9%	0.322	22.1%	15.74%	35.5%	25.7%	38.8%	[1-0.92 0]
100	H	(3)	2021.67	0.157	22.2%	0.088	22.2%	137.1	5.9%	0.318	21.4%	15.71%	36.4%	26.8%	36.9%	[1-0.92 0]
101	H	(3)	2041.37	0.151	21.2%	0.085	21.2%	131.5	6.2%	0.318	20.3%	15.65%	36.9%	27.6%	35.5%	[1-0.98 0]
102	H	(3)	2062.25	0.148	20.3%	0.085	20.3%	129.2	6.1%	0.318	19.4%	15.54%	36.7%	28.3%	34.9%	[1-0.98 0]
103	H	(3)	2081.93	0.144	19.7%	0.083	19.7%	127.1	5.9%	0.314	18.8%	15.52%	36.5%	29.1%	34.4%	[1-0.98 0]
104	H	(3)	2101.64	0.135	19.3%	0.079	19.3%	123.6	5.6%	0.303	18.5%	15.46%	35.7%	30.9%	33.4%	[1-0.43 0]
105	H	(3)	2121.34	0.127	18.7%	0.075	18.7%	118.6	5.9%	0.298	17.7%	15.44%	34.4%	33.4%	32.2%	[1-0.43 0]
106	H	(3)	2142.21	0.125	17.6%	0.074	17.6%	115.1	5.5%	0.302	16.8%	15.40%	33.7%	34.9%	31.3%	[1-1.00 1]
107	H	(3)	2161.91	0.121	16.8%	0.072	16.8%	111.1	5.4%	0.302	16.0%	15.32%	33.5%	36.2%	30.3%	[1-1.00 1]
108	H	(3)	2181.63	0.114	16.5%	0.069	16.5%	105.7	5.8%	0.300	15.4%	15.25%	33.7%	37.5%	28.9%	[1-0.97 0]
109	H	(3)	2201.32	0.114	16.8%	0.070	16.8%	105.6	6.6%	0.300	15.4%	15.20%	34.0%	37.2%	28.9%	[1-0.97 0]
110	H	(3)	2222.17	0.118	16.6%	0.073	16.6%	109.3	5.9%	0.300	15.5%	15.16%	34.8%	35.2%	30.0%	[1-0.97 0]
111	H	(3)	2241.88	0.120	16.5%	0.074	16.5%	110.7	5.7%	0.300	15.4%	15.12%	35.0%	34.7%	30.3%	[1-0.97 0]
112	H	(3)	2261.59	0.119	16.4%	0.075	16.4%	109.8	6.0%	0.300	15.3%	15.05%	34.8%	35.1%	30.1%	[1-1.00 1]
113	H	(3)	2282.46	0.122	16.2%	0.077	16.2%	112.3	5.5%	0.301	15.3%	15.02%	35.0%	34.3%	30.7%	[1-1.00 1]
114	H	(3)	2302.17	0.124	16.0%	0.079	16.0%	114.7	4.9%	0.300	15.2%	14.95%	35.2%	33.4%	31.4%	[1-0.89 0]
115	H	(3)	2321.89	0.126	16.2%	0.081	16.2%	116.6	5.2%	0.300	15.3%	14.93%	35.3%	33.1%	31.6%	[1-0.95 0]
116	H	(3)	2341.57	0.131	16.3%	0.085	16.3%	120.1	5.4%	0.303	15.4%	14.81%	35.3%	32.3%	32.4%	[1-0.94 1]
117	H	(3)	2362.44	0.138	16.4%	0.091	16.4%	126.0	5.2%	0.305	15.6%	14.75%	35.6%	30.6%	33.9%	[1-0.99 0]
118	H	(3)	2382.14	0.137	16.4%	0.090	16.4%	125.3	5.2%	0.303	15.6%	14.66%	35.1%	31.1%	33.8%	[1-0.87 0]
119	H	(3)	2401.85	0.136	16.7%	0.091	16.7%	125.4	5.5%	0.301	15.7%	14.64%	34.6%	31.6%	33.8%	[1-0.87 0]
120	H	(3)	2422.71	0.135	16.5%	0.091	16.5%	125.2	5.2%	0.300	15.6%	14.60%	34.4%	31.8%	33.8%	[1-0.87 0]
121	H	(3)	2442.41	0.129	16.9%	0.088	16.9%	123.5	5.2%	0.291	16.1%	14.55%	33.4%	33.3%	33.3%	[1-0.43 0]
122	H	(3)	2462.12	0.129	16.1%	0.088	16.1%	119.9	5.2%	0.298	15.2%	14.42%	33.1%	34.5%	32.4%	[1-0.87 0]
123	H	(3)	2481.82	0.131	16.1%	0.090	16.1%	121.5	5.6%	0.300	15.1%	14.34%	33.0%	34.3%	32.7%	[1-0.78 0]
124	H	(3)	2502.68	0.130	15.8%	0.090	15.8%	120.6	5.1%	0.299	15.0%	14.29%	32.6%	35.0%	32.5%	[1-0.78 0]
125	H	(3)	2522.37	0.129	15.8%	0.090	15.8%	120.6	4.8%	0.296	15.0%	14.27%	31.8%	35.8%	32.4%	[1-0.69 0]
126	H	(3)	2542.09	0.122	15.2%	0.086	15.2%	114.9	4.6%	0.296	14.5%	14.17%	32.3%	36.6%	31.1%	[1-0.57 0]
127	H	(3)	2561.78	0.115	15.3%	0.082	15.3%	109.8	5.0%	0.291	14.4%	14.10%	31.2%	38.8%	29.9%	[1-0.43 0]
128	H	(3)	2582.68	0.107	15.0%	0.077	15.0%	103.8	4.5%	0.288	14.3%	14.04%	30.0%	41.4%	28.6%	[1-0.43 0]
129	H	(3)	2602.38	0.104	14.8%	0.075	14.8%	100.8	4.3%	0.286	14.2%	13.98%	29.0%	43.3%	27.7%	[1-0.43 0]
130	H	(3)	2622.08	0.096	14.8%	0.070	14.8%	94.6	4.4%	0.281	14.1%	13.96%	28.4%	45.4%	26.2%	[1-0.43 0]
131	H	(3)	2642.93	0.093	14.8%	0.068	14.8%	92.9	4.6%	0.277	14.1%	13.95%	27.3%	46.9%	25.8%	[1-0.43 0]
132	H	(3)	2662.61	0.092	14.8%	0.068	14.8%	92.0	4.6%	0.277	14.1%	13.91%	26.7%	47.3%	26.0%	[1-0.43 0]
133	H	(3)	2682.32	0.093	14.7%	0.069	14.7%	93.0	4.6%	0.278	13.9%	13.81%	25.7%	48.0%	26.2%	[1-0.43 0]
134	H	(3)	2702.04	0.093	15.0%	0.070	15.0%	92.5	5.7%	0.278	13.9%	13.77%	26.1%	47.6%	26.3%	[1-0.43 0]
135	H	(3)	2722.91	0.095	15.2%	0.072	15.2%	94.9	6.1%	0.279	13.9%	13.71%	25.9%	47.1%	27.0%	[1-0.43 0]
136	H	(3)	2742.61	0.095	15.3%	0.073	15.3%	94.5	6.6%	0.281	13.9%	13.64%	26.1%	47.0%	26.9%	[1-0.43 0]
137	H	(3)	2762.31	0.099	15.9%	0.076	15.9%	97.1	6.5%	0.283	14.6%	13.58%	27.1%	45.7%	27.3%	[1-0.43 0]
138	H	(3)	2783.23	0.103	17.0%	0.080	17.0%	100.7	6.6%	0.284	15.7%	13.55%	27.9%	43.6%	28.5%	[1-0.43 0]
139	H	(3)	2802.94	0.108	18.0%	0.084	18.0%	105.8	6.2%	0.284	16.9%	13.51%	28.0%	42.1%	29.9%	[1-0.43 0]
140	H	(3)	2822.65	0.112	19.0%	0.088	19.0%	108.9	5.9%	0.285	18.1%	13.51%	29.7%	39.8%	30.5%	[1-0.43 0]
141	H	(3)	2843.51	0.123	20.1%	0.097	20.1%	117.2	5.5%	0.291	19.4%	13.43%	31.0%	36.5%	32.5%	[1-0.43 0]
142	H	(3)	2863.24	0.130	20.9%	0.103	20.9%	123.5	5.6%	0.292	20.1%	13.37%	31.2%	34.9%	33.9%	[1-0.43 0]
143	H	(3)	2884.11	0.132	21.1%	0.106	21.1%	126.3	5.6%	0.291	20.4%	13.35%	31.3%	34.4%	34.3%	[1-0.43 0]
144	H	(3)	2903.82	0.131	21.3%	0.106	21.3%	126.2	5.7%	0.289	20.6%	13.35%	32.2%	33.8%	34.1%	[1-0.43 0]
145	H	(3)	2923.52	0.134	21.6%	0.109	21.6%	128.5	5.9%	0.289	20.8%	13.33%	31.9%	33.4%	34.8%	[1-0.43 0]
146	H	(3)	2944.39	0.136	21.9%	0.111	21.9%	132.0	6.2%	0.287	21.0%	13.29%	30.2%	34.2%	35.7%	[1-0.43 0]
147	H	(3)	2964.08	0.134	21.9%	0.111	21.9%	130.3	6.8%	0.286	20.8%	13.23%	29.8%	34.7%	35.5%	[1-0.43 0]
148	H	(3)	2983.80	0.136	22.3%	0.112	22.3%	132.3	7.0%	0.285	21.2%	13.23%	29.9%	33.9%	36.2%	[1-0.43 0]
149	H	(3)	3003.51	0.135	21.8%	0.113	21.8%	130.2	7.0%	0.288	20.6%	13.13%	30.1%	34.3%	35.7%	[1-0.43 0]
150	H	(3)	3023.22	0.129	21.5%	0.108	21.5%	125.5	7.3%	0.285	20.2%	13.10%	29.4%	35.9%	34.7%	[1-0.43 0]
151	H	(3)	3042.95	0.123	20.8%	0.104	20.8%	120.7	7.0%	0.284	19.6%	13.07%	30.1%	36.4%	33.6%	[1-0.43 0]
152	H	(3)	3063.82	0.120	20.1%	0.102	20.1%	117.3	6.3%	0.284	19.1%	13.03%	30.8%	36.8%	32.4%	[1-0.43 0]
153	H	(3)	3083.54	0.122	18.9%	0.105	18.9%	114.9	6.1%	0.296	17.8%	12.93%	31.9%	36.6%	31.5%	[1-1.00 1]
154	H	(3)	3103.25	0.122	18.5%	0.105	18.5%	115.6	5.8%	0.293	17.6%	12.91%	31.4%	36.8%	31.8%	[1-1.00 1]
155	H	(3)	3122.95	0.125	18.1%	0.109	18.1%	117.9	5.4%	0.295	17.2%	12.83%	31.0%	36.7%	32.4%	[1-1.00 1]
156	H	(3)	3142.65	0.125	18.0%	0.109	18.0%	116.7	5.7%	0.296	17.1%	12.78%	31.6%	36.3%	32.1%	[1-1.00 1]
157	H	(3)	3163.50	0.125	17.8%	0.110	17.8%	117.8	6.0%	0.296	16.8%	12.73%	30.7%	36.9%	32.5%	[1-1.00 1]
158	H	(3)	3183.20	0.123	17.2%	0.108	17.2%	115.6	5.8%	0.295	16.2%	12.68%	29.7%	38.1%	32.1%	[1-1.00 1]
159	H	(3)	3202.91	0.121	16.9%	0.107	16.9%	113.4	6.0%	0.296	15.7%	12.65%	30.3%	38.3%	31.3%	[1-1.00 1]
160	H	(3)	3222.60	0.116	16.7%	0.104	16.7%	108.9	6.9%	0.295	15.2%	12.57%	30.2%	39.8%	30.0%	[1-1.00 1]
161	H	(3)	3243.45	0.109	15.9%	0.098	15.9%	104.2	6.6%	0.291	14.4%	12.55%	29.3%	41.8%	28.9%	[1-1.00 1]
162	H	(3)	3263.17	0.104	15.0%	0.095	15.0%	99.3	5.9%	0.292	13.7%	12.52%	29.8%	42.7%	27.5%	[1-1.00 1]
163	H	(3)	3282.88	0.097	14.7%	0.089	14.7%	93.3	6.3%	0.290	13.3%	12.48%	29.8%	44.5%	25.8%	[1-1.00 1]
164	H	(3)	3302.58	0.091	14.5%	0.084	14.5%	87.5	6.7%	0.289	12.8%	12.42%	29.0%	46.6%	24.3%	[1-1.00 1]
165	H	(3)	3323.47	0.091	13.9%	0.084	13.9%	86.6	5.7%	0.293	12.7%	12.27%	28.5%	47.4%	24.1%	[1-0.92 0]
166	H	(3)	3343.18	0.088	14.5%	0.081	14.5%	85.0	6.0%	0.287	13.2%	12.23%	28.7%	47.8%	23.5%	[1-0.43 0]
167	H	(3)	3362.88	0.083	14.4%	0.078	14.4%	80.7	6.4%	0.286	12.9%	12.16%	27.8%	49.8%	22.4%	[1-0.43 0]
168	H	(3)	3383.73	0.081	14.3%	0.076	14.3%	78.5	6.4%	0.288	12.7%	12.12%	27.5%	50.6%	21.9%	[1-0.76 0]
169	H	(3)	3403.42	0.083	14.2%	0.078	14.2%	79.8	6.1%	0.287	12.8%	12.09%	26.8%	50.8%	22.4%	[1-0.81 0]
170	H	(3)	3423.13	0.077	13.8%	0.073	13.8%	74.4	6.1%	0.288	12.4%	12.05%	27.9%	51.3%	20.8%	[1-0.81 0]
171	H	(3)	3442.82	0.072	13.8%	0.069	13.8%	70.4	6.5%	0.286	12.2%	12.02%	27.3%	53.0%	19.8%	[1-0.75 0]
172	H	(3)	3463.68	0.071	13.7%	0.069	13.7%	69.3	6.3%	0.286	12.1%	11.97%	26.7%	53.6%	19.7%	[1-0.79 0]
173	H	(3)	3483.39	0.067	13.4%	0.065	13.4%	65.8	5.8%	0.284	12.1%	11.96%	27.0%	54.3%	18.7%	[1-0.79 0]
174	H	(3)	3503.10	0.061	13.6%	0.059	13.6%	59.9	6.3%	0.283	12.0%	11.94%	27.7%	55.5%	16.8%	[1-0.79 0]
